model_family,gate_type,lambda_sparse,lambda_sample_smooth,run_i,run_j,cluster_ari,cluster_nmi
LSPIN,lspin_tf,0.0013,0.0,1,9,0.933823252033668,0.9033836313156106
LSPIN,lspin_tf,0.0013,0.0,2,3,0.9271456998273572,0.855383969558006
LSPIN,lspin_tf,0.0013,0.0,2,4,0.9192639624395595,0.8569873822835271
LSPIN,lspin_tf,0.0013,0.0,2,5,0.8605414662662763,0.836066335082824
LSPIN,lspin_tf,0.0013,0.0,2,6,0.9600991055745852,0.9174302124914864
LSPIN,lspin_tf,0.0013,0.0,2,7,0.9192639624395595,0.8569873822835271
LSPIN,lspin_tf,0.0013,0.0,2,8,0.9320259209286352,0.8831881691974145
LSPIN,lspin_tf,0.0013,0.0,2,9,0.9361720675433448,0.87139123619047
LSPIN,lspin_tf,0.0013,0.0,3,4,0.9793014667969976,0.9550530943901612
LSPIN,lspin_tf,0.0013,0.0,3,5,0.8437971462072924,0.7770095151566663
LSPIN,lspin_tf,0.0013,0.0,3,6,0.9652467385889524,0.9366110076868576
LSPIN,lspin_tf,0.0013,0.0,3,7,0.9793014667969976,0.9550530943901612
LSPIN,lspin_tf,0.0013,0.0,3,8,0.937470132961922,0.90570133801369
LSPIN,lspin_tf,0.0013,0.0,3,9,0.9410984511228596,0.8901709128339776
LSPIN,lspin_tf,0.0013,0.0,4,5,0.8355888433196749,0.785928686067817
LSPIN,lspin_tf,0.0013,0.0,4,6,0.9578590508140664,0.9326959459593174
LSPIN,lspin_tf,0.0013,0.0,4,7,1.0,1.0
LSPIN,lspin_tf,0.0013,0.0,4,8,0.9578275143906596,0.9408581999723288
LSPIN,lspin_tf,0.0013,0.0,4,9,0.9614167648031848,0.9291595116025648
LSPIN,lspin_tf,0.0013,0.0,5,6,0.8226275022200389,0.776003104634837
LSPIN,lspin_tf,0.0013,0.0,5,7,0.8355888433196749,0.785928686067817
LSPIN,lspin_tf,0.0013,0.0,5,8,0.7970508018927475,0.7572948694094325
LSPIN,lspin_tf,0.0013,0.0,5,9,0.8253109791378753,0.7632375140182801
LSPIN,lspin_tf,0.0013,0.0,6,7,0.9578590508140664,0.9326959459593174
LSPIN,lspin_tf,0.0013,0.0,6,8,0.9717515734444384,0.9571616376430342
LSPIN,lspin_tf,0.0013,0.0,6,9,0.9474883252718403,0.910676449981926
LSPIN,lspin_tf,0.0013,0.0,7,8,0.9578275143906596,0.9408581999723288
LSPIN,lspin_tf,0.0013,0.0,7,9,0.9614167648031848,0.9291595116025648
LSPIN,lspin_tf,0.0013,0.0,8,9,0.9474518918079464,0.9189192109155068
LSPIN,lspin_tf,0.0009,0.0,0,1,0.8987166287234688,0.8421057516113533
LSPIN,lspin_tf,0.0009,0.0,0,2,0.8869952869617401,0.8316252370205356
LSPIN,lspin_tf,0.0009,0.0,0,3,0.9283487120019815,0.8707223498845351
LSPIN,lspin_tf,0.0009,0.0,0,4,0.8965869025474409,0.8215068976637132
LSPIN,lspin_tf,0.0009,0.0,0,5,0.8915254089132507,0.8293292705180375
LSPIN,lspin_tf,0.0009,0.0,0,6,0.952409862739916,0.9213019562230718
LSPIN,lspin_tf,0.0009,0.0,0,7,0.8585007038622993,0.7730156711983788
LSPIN,lspin_tf,0.0009,0.0,0,8,0.9175052977586806,0.8701993189511115
LSPIN,lspin_tf,0.0009,0.0,0,9,0.9545928242752664,0.909709501736978
LSPIN,lspin_tf,0.0009,0.0,1,2,0.8154497023984437,0.7990134638696148
LSPIN,lspin_tf,0.0009,0.0,1,3,0.8929199239243031,0.8243101265185072
LSPIN,lspin_tf,0.0009,0.0,1,4,0.8667300924142813,0.8389246370166888
LSPIN,lspin_tf,0.0009,0.0,1,5,0.8095537441032089,0.7568667089576838
LSPIN,lspin_tf,0.0009,0.0,1,6,0.8644801721641211,0.8215303358314423
LSPIN,lspin_tf,0.0009,0.0,1,7,0.8799248062885443,0.829996553222869
LSPIN,lspin_tf,0.0009,0.0,1,8,0.8198428855757797,0.7557479743104175
LSPIN,lspin_tf,0.0009,0.0,1,9,0.9230986840308836,0.8696258607458116
LSPIN,lspin_tf,0.0009,0.0,2,3,0.8796551015830882,0.8289686965733788
LSPIN,lspin_tf,0.0009,0.0,2,4,0.944171011964494,0.9255684030545176
LSPIN,lspin_tf,0.0009,0.0,2,5,0.9575533786087372,0.8999930200064749
LSPIN,lspin_tf,0.0009,0.0,2,6,0.9329305478616556,0.882737317667284
LSPIN,lspin_tf,0.0009,0.0,2,7,0.8260430852075918,0.7997512732283409
LSPIN,lspin_tf,0.0009,0.0,2,8,0.9316634598087056,0.86873224148466
LSPIN,lspin_tf,0.0009,0.0,2,9,0.8667556278726389,0.8074012408503389
LSPIN,lspin_tf,0.0009,0.0,3,4,0.8807907011911541,0.8111745730567488
LSPIN,lspin_tf,0.0009,0.0,3,5,0.8763186306335534,0.8000971969184385
LSPIN,lspin_tf,0.0009,0.0,3,6,0.9086432421674578,0.8347808652572658
LSPIN,lspin_tf,0.0009,0.0,3,7,0.8435802480628775,0.7672712320483844
LSPIN,lspin_tf,0.0009,0.0,3,8,0.8741719898405838,0.7888986927597882
LSPIN,lspin_tf,0.0009,0.0,3,9,0.8879048565168072,0.8058397661871175
LSPIN,lspin_tf,0.0009,0.0,4,5,0.9218113241536844,0.8509754064947884
LSPIN,lspin_tf,0.0009,0.0,4,6,0.9428350160907386,0.8818946311117548
LSPIN,lspin_tf,0.0009,0.0,4,7,0.8262280080292833,0.7890478643790326
LSPIN,lspin_tf,0.0009,0.0,4,8,0.9232085569639528,0.8562856552580098
LSPIN,lspin_tf,0.0009,0.0,4,9,0.8760823440668407,0.7966864484935418
LSPIN,lspin_tf,0.0009,0.0,5,6,0.9381390991761922,0.8856967554044997
LSPIN,lspin_tf,0.0009,0.0,5,7,0.8038704948112115,0.7164369301086413
LSPIN,lspin_tf,0.0009,0.0,5,8,0.9602150547775818,0.9182278704738736
LSPIN,lspin_tf,0.0009,0.0,5,9,0.8712846502151074,0.8098679476482372
LSPIN,lspin_tf,0.0009,0.0,6,7,0.8253045107268177,0.7481616959170143
LSPIN,lspin_tf,0.0009,0.0,6,8,0.951682622147913,0.903829751688631
LSPIN,lspin_tf,0.0009,0.0,6,9,0.9197313826295864,0.8778482034999595
LSPIN,lspin_tf,0.0009,0.0,7,8,0.7819085046959041,0.6902197573824445
LSPIN,lspin_tf,0.0009,0.0,7,9,0.8818353897094152,0.7976092860237959
LSPIN,lspin_tf,0.0009,0.0,8,9,0.8737440886253047,0.8056874380057181
LSPIN,lspin_tf,0.0005,0.0,0,1,0.9669492676649528,0.927809826482001
LSPIN,lspin_tf,0.0005,0.0,0,2,0.9591518622169324,0.915713053687748
LSPIN,lspin_tf,0.0005,0.0,0,3,0.8779389965653893,0.8167258554471847
LSPIN,lspin_tf,0.0005,0.0,0,4,0.9052835080788438,0.8316450319446244
LSPIN,lspin_tf,0.0005,0.0,0,5,0.8843252118134373,0.8045465719471017
LSPIN,lspin_tf,0.0005,0.0,0,6,0.900630745887554,0.8333330174382684
LSPIN,lspin_tf,0.0005,0.0,0,7,0.924223090278929,0.8902891815808691
LSPIN,lspin_tf,0.0005,0.0,0,8,0.8949549959493941,0.8214607307974107
LSPIN,lspin_tf,0.0005,0.0,0,9,0.8790266688732224,0.805041732387562
LSPIN,lspin_tf,0.0005,0.0,1,2,0.948906655383876,0.8945205746037251
LSPIN,lspin_tf,0.0005,0.0,1,3,0.8978737762643393,0.8472443508703413
LSPIN,lspin_tf,0.0005,0.0,1,4,0.9091423835385616,0.8393089774842749
LSPIN,lspin_tf,0.0005,0.0,1,5,0.9126587391474786,0.8351967439478366
LSPIN,lspin_tf,0.0005,0.0,1,6,0.8999035113011528,0.8194367134944797
LSPIN,lspin_tf,0.0005,0.0,1,7,0.941375524784,0.8978651142007535
LSPIN,lspin_tf,0.0005,0.0,1,8,0.9264105569908928,0.8681394539585475
LSPIN,lspin_tf,0.0005,0.0,1,9,0.909966875581765,0.8467473390675051
LSPIN,lspin_tf,0.0005,0.0,2,3,0.8874043579367363,0.8252761662309274
LSPIN,lspin_tf,0.0005,0.0,2,4,0.9257142208278852,0.8684185830977236
LSPIN,lspin_tf,0.0005,0.0,2,5,0.8958591317400926,0.8224971040834871
LSPIN,lspin_tf,0.0005,0.0,2,6,0.9278839287425172,0.8626076908419421
LSPIN,lspin_tf,0.0005,0.0,2,7,0.9247849393266356,0.8910831122866312
LSPIN,lspin_tf,0.0005,0.0,2,8,0.9154496163276726,0.8482489283464001
LSPIN,lspin_tf,0.0005,0.0,2,9,0.8727705526846903,0.8044446146980528
LSPIN,lspin_tf,0.0005,0.0,3,4,0.8552551007627559,0.7645501844173509
LSPIN,lspin_tf,0.0005,0.0,3,5,0.8406972050133662,0.7367206620072523
LSPIN,lspin_tf,0.0005,0.0,3,6,0.8570372937770773,0.7749310200902882
LSPIN,lspin_tf,0.0005,0.0,3,7,0.9066898966626348,0.8651806722636259
LSPIN,lspin_tf,0.0005,0.0,3,8,0.9336064632150728,0.8751156504665849
LSPIN,lspin_tf,0.0005,0.0,3,9,0.9088108333880766,0.8494885443895169
LSPIN,lspin_tf,0.0005,0.0,4,5,0.913871553962457,0.8451163284850138
LSPIN,lspin_tf,0.0005,0.0,4,6,0.8862289140489567,0.7986923438704597
LSPIN,lspin_tf,0.0005,0.0,4,7,0.8541507097468398,0.7736358665573239
LSPIN,lspin_tf,0.0005,0.0,4,8,0.9183837955138608,0.8587899682840345
LSPIN,lspin_tf,0.0005,0.0,4,9,0.8914565107272534,0.8460044364191314
LSPIN,lspin_tf,0.0005,0.0,5,6,0.8470065473440048,0.7304417766819314
LSPIN,lspin_tf,0.0005,0.0,5,7,0.9045863373910226,0.8285218391088194
LSPIN,lspin_tf,0.0005,0.0,5,8,0.9035748439169374,0.8272862588405634
LSPIN,lspin_tf,0.0005,0.0,5,9,0.8990112418387626,0.8335871908805854
LSPIN,lspin_tf,0.0005,0.0,6,7,0.8685434044634707,0.7953312990568442
LSPIN,lspin_tf,0.0005,0.0,6,8,0.8917048600081681,0.7906612197702956
LSPIN,lspin_tf,0.0005,0.0,6,9,0.850750561664103,0.7467334502658232
LSPIN,lspin_tf,0.0005,0.0,7,8,0.897153329682743,0.8218428429201221
LSPIN,lspin_tf,0.0005,0.0,7,9,0.9346768959829564,0.8687009867192121
LSPIN,lspin_tf,0.0005,0.0,8,9,0.9464373016821692,0.9072190276862112
LSPIN,lspin_tf,0.0011,0.05,0,1,0.9480117869231782,0.903549158686377
LSPIN,lspin_tf,0.0011,0.05,0,2,0.97885424126162,0.96211134265915
LSPIN,lspin_tf,0.0011,0.05,0,3,0.9282687378646692,0.877642396539863
LSPIN,lspin_tf,0.0011,0.05,0,4,0.9383877532703672,0.8839946449706189
LSPIN,lspin_tf,0.0011,0.05,0,5,0.9726396968057344,0.9416689318733708
LSPIN,lspin_tf,0.0011,0.05,0,6,0.97948520742149,0.9546183623851744
LSPIN,lspin_tf,0.0011,0.05,0,7,0.945038862394223,0.9011405075177472
LSPIN,lspin_tf,0.0011,0.05,0,8,0.97948520742149,0.9546183623851744
LSPIN,lspin_tf,0.0011,0.05,0,9,0.9689652186116544,0.932917074201919
LSPIN,lspin_tf,0.0011,0.05,1,2,0.9688752648753172,0.9336394559314126
LSPIN,lspin_tf,0.0011,0.05,1,3,0.9612329750556788,0.9285088201488898
LSPIN,lspin_tf,0.0011,0.05,1,4,0.9688831620113372,0.933749354654686
LSPIN,lspin_tf,0.0011,0.05,1,5,0.9625313628764872,0.9189043185267262
LSPIN,lspin_tf,0.0011,0.05,1,6,0.9459528354407192,0.8902070387975597
LSPIN,lspin_tf,0.0011,0.05,1,7,0.978513673280336,0.9624400645192572
LSPIN,lspin_tf,0.0011,0.05,1,8,0.9459528354407192,0.8902070387975597
LSPIN,lspin_tf,0.0011,0.05,1,9,0.9563138861239856,0.906366850228068
LSPIN,lspin_tf,0.0011,0.05,2,3,0.9486396017871672,0.9014877333377224
LSPIN,lspin_tf,0.0011,0.05,2,4,0.9594660545922976,0.9224095273673328
LSPIN,lspin_tf,0.0011,0.05,2,5,0.9935274409022448,0.9794616521196652
LSPIN,lspin_tf,0.0011,0.05,2,6,0.9766777859493868,0.9428492334496008
LSPIN,lspin_tf,0.0011,0.05,2,7,0.9656742322377702,0.927419683804944
LSPIN,lspin_tf,0.0011,0.05,2,8,0.9766777859493868,0.9428492334496008
LSPIN,lspin_tf,0.0011,0.05,2,9,0.9662584100605314,0.9213901750396872
LSPIN,lspin_tf,0.0011,0.05,3,4,0.9306910736112232,0.872342058826579
LSPIN,lspin_tf,0.0011,0.05,3,5,0.942534712133111,0.8904640158364664
LSPIN,lspin_tf,0.0011,0.05,3,6,0.92644521951596,0.8680626941020129
LSPIN,lspin_tf,0.0011,0.05,3,7,0.9824654163610244,0.9582231398676736
LSPIN,lspin_tf,0.0011,0.05,3,8,0.92644521951596,0.8680626941020129
LSPIN,lspin_tf,0.0011,0.05,3,9,0.9365578521621596,0.8804915959729328
LSPIN,lspin_tf,0.0011,0.05,4,5,0.95325108807864,0.9098281748745716
LSPIN,lspin_tf,0.0011,0.05,4,6,0.9366925532583208,0.8765157441232182
LSPIN,lspin_tf,0.0011,0.05,4,7,0.9476167182487796,0.9045411522536216
LSPIN,lspin_tf,0.0011,0.05,4,8,0.9366925532583208,0.8765157441232181
LSPIN,lspin_tf,0.0011,0.05,4,9,0.926244484610487,0.8553605595868972
LSPIN,lspin_tf,0.0011,0.05,5,6,0.9830271269039336,0.9574774034726096
LSPIN,lspin_tf,0.0011,0.05,5,7,0.9594451632383528,0.9149723352463184
LSPIN,lspin_tf,0.0011,0.05,5,8,0.9830271269039336,0.9574774034726096
LSPIN,lspin_tf,0.0011,0.05,5,9,0.9726167781371048,0.9359061390126536
LSPIN,lspin_tf,0.0011,0.05,6,7,0.9430976082364232,0.8901035780690688
LSPIN,lspin_tf,0.0011,0.05,6,8,1.0,1.0
LSPIN,lspin_tf,0.0011,0.05,6,9,0.9894934477224206,0.978086067379576
LSPIN,lspin_tf,0.0011,0.05,7,8,0.9430976082364232,0.8901035780690687
LSPIN,lspin_tf,0.0011,0.05,7,9,0.953343356765799,0.903944813457859
LSPIN,lspin_tf,0.0011,0.05,8,9,0.9894934477224206,0.9780860673795758
LSPIN,lspin_tf,0.0007,0.05,0,1,0.9935228846608484,0.9795059433035528
LSPIN,lspin_tf,0.0007,0.05,0,2,0.9688485309196588,0.9213472308790648
LSPIN,lspin_tf,0.0007,0.05,0,3,0.973060717391748,0.9406418798820774
LSPIN,lspin_tf,0.0007,0.05,0,4,0.9935183454567252,0.9795488146160428
LSPIN,lspin_tf,0.0007,0.05,0,5,0.9704457381562732,0.9304668697567602
LSPIN,lspin_tf,0.0007,0.05,0,6,0.982855152343665,0.9578679546370916
LSPIN,lspin_tf,0.0007,0.05,0,7,0.9682868002192974,0.948279164283686
LSPIN,lspin_tf,0.0007,0.05,0,8,0.9667777216032564,0.9281210226496212
LSPIN,lspin_tf,0.0007,0.05,0,9,0.9795953501391974,0.9554664972226168
LSPIN,lspin_tf,0.0007,0.05,1,2,0.9748449795433352,0.932155840641276
LSPIN,lspin_tf,0.0007,0.05,1,3,0.9794243314190098,0.9551758923506708
LSPIN,lspin_tf,0.0007,0.05,1,4,0.987162560610053,0.9649108009804396
LSPIN,lspin_tf,0.0007,0.05,1,5,0.9766777859493868,0.9428492334496008
LSPIN,lspin_tf,0.0007,0.05,1,6,0.9765027000419162,0.9374630977408412
LSPIN,lspin_tf,0.0007,0.05,1,7,0.9647327196205098,0.9375676170312428
LSPIN,lspin_tf,0.0007,0.05,1,8,0.9730197357096482,0.9404333643448662
LSPIN,lspin_tf,0.0007,0.05,1,9,0.9732472603411796,0.9407512679470568
LSPIN,lspin_tf,0.0007,0.05,2,3,0.966861156621476,0.920042097680974
LSPIN,lspin_tf,0.0007,0.05,2,4,0.9629696652463702,0.9116021772611907
LSPIN,lspin_tf,0.0007,0.05,2,5,0.9794699553196724,0.9547248312904076
LSPIN,lspin_tf,0.0007,0.05,2,6,0.96417644683686,0.910530586179862
LSPIN,lspin_tf,0.0007,0.05,2,7,0.9455611139476964,0.8991964447706768
LSPIN,lspin_tf,0.0007,0.05,2,8,0.9730388131398408,0.9344268899903851
LSPIN,lspin_tf,0.0007,0.05,2,9,0.9491954937640948,0.8873000578221851
LSPIN,lspin_tf,0.0007,0.05,3,4,0.9668142138840836,0.9283308154767989
LSPIN,lspin_tf,0.0007,0.05,3,5,0.9689423204974692,0.9329973153186912
LSPIN,lspin_tf,0.0007,0.05,3,6,0.9562726967985976,0.8987951077581429
LSPIN,lspin_tf,0.0007,0.05,3,7,0.9445599111220374,0.898553968732643
LSPIN,lspin_tf,0.0007,0.05,3,8,0.9807617770604478,0.9444698034548
LSPIN,lspin_tf,0.0007,0.05,3,9,0.9530283760652246,0.909964714507711
LSPIN,lspin_tf,0.0007,0.05,4,5,0.9643312896085284,0.9195314829983678
LSPIN,lspin_tf,0.0007,0.05,4,6,0.976485590154138,0.9433751042701644
LSPIN,lspin_tf,0.0007,0.05,4,7,0.9618130401998716,0.9277124046487212
LSPIN,lspin_tf,0.0007,0.05,4,8,0.9606530656757272,0.917247594518202
LSPIN,lspin_tf,0.0007,0.05,4,9,0.9827985397451616,0.9578292726488252
LSPIN,lspin_tf,0.0007,0.05,5,6,0.9661420307910824,0.9270154800644826
LSPIN,lspin_tf,0.0007,0.05,5,7,0.9655002507614776,0.9358317902484746
LSPIN,lspin_tf,0.0007,0.05,5,8,0.9654489335617268,0.936118739744468
LSPIN,lspin_tf,0.0007,0.05,5,9,0.9504457832371322,0.895089531954263
LSPIN,lspin_tf,0.0007,0.05,6,7,0.954316938346576,0.9239874252508344
LSPIN,lspin_tf,0.0007,0.05,6,8,0.962465412297138,0.9188323956849682
LSPIN,lspin_tf,0.0007,0.05,6,9,0.9625648085030948,0.919274753475138
LSPIN,lspin_tf,0.0007,0.05,7,8,0.944214600771102,0.9254238865459812
LSPIN,lspin_tf,0.0007,0.05,7,9,0.947934984491882,0.9032827826855028
LSPIN,lspin_tf,0.0007,0.05,8,9,0.946874719420284,0.8988180163146404
LSPIN,lspin_tf,0.0011,0.1,0,1,0.9860181455459458,0.9758650520939268
LSPIN,lspin_tf,0.0011,0.1,0,2,0.9614440386621702,0.928467795304294
LSPIN,lspin_tf,0.0011,0.1,0,3,0.9386346052206768,0.906385281470724
LSPIN,lspin_tf,0.0011,0.1,0,4,0.9401956067058912,0.9051064239511528
LSPIN,lspin_tf,0.0011,0.1,0,5,0.9935183454567252,0.9795488146160428
LSPIN,lspin_tf,0.0011,0.1,0,6,0.9796093688476534,0.9553133659771
LSPIN,lspin_tf,0.0011,0.1,0,7,0.9722918597731698,0.9421473281465702
LSPIN,lspin_tf,0.0011,0.1,0,8,0.9479740468472646,0.9030713079400896
LSPIN,lspin_tf,0.0011,0.1,0,9,0.9704457381562732,0.9304668697567602
LSPIN,lspin_tf,0.0011,0.1,1,2,0.9575215090349466,0.9364508355966256
LSPIN,lspin_tf,0.0011,0.1,1,3,0.9522566947264696,0.9209280907353544
LSPIN,lspin_tf,0.0011,0.1,1,4,0.9540300273664104,0.923509579459251
LSPIN,lspin_tf,0.0011,0.1,1,5,0.9892225468955718,0.978186876129562
LSPIN,lspin_tf,0.0011,0.1,1,6,0.9935890737942668,0.9794776628995612
LSPIN,lspin_tf,0.0011,0.1,1,7,0.9583074910142368,0.9180525594188484
LSPIN,lspin_tf,0.0011,0.1,1,8,0.9619285125281548,0.9274505241014932
LSPIN,lspin_tf,0.0011,0.1,1,9,0.9565011764792848,0.9059595940484988
LSPIN,lspin_tf,0.0011,0.1,2,3,0.909708639014528,0.8583360251456891
LSPIN,lspin_tf,0.0011,0.1,2,4,0.9130570206318246,0.8804404364207684
LSPIN,lspin_tf,0.0011,0.1,2,5,0.9679272621980196,0.9488258645008388
LSPIN,lspin_tf,0.0011,0.1,2,6,0.9511101740598226,0.9160632502603347
LSPIN,lspin_tf,0.0011,0.1,2,7,0.9760404543994652,0.9435857366645511
LSPIN,lspin_tf,0.0011,0.1,2,8,0.9209654469874798,0.8842753412563696
LSPIN,lspin_tf,0.0011,0.1,2,9,0.932642753148958,0.8779794144562487
LSPIN,lspin_tf,0.0011,0.1,3,4,0.9163315940858238,0.8760388923280619
LSPIN,lspin_tf,0.0011,0.1,3,5,0.9414588350212147,0.8993547405992757
LSPIN,lspin_tf,0.0011,0.1,3,6,0.9459877757044028,0.9060750303992346
LSPIN,lspin_tf,0.0011,0.1,3,7,0.9110311174482316,0.8546392705397263
LSPIN,lspin_tf,0.0011,0.1,3,8,0.9144538725829484,0.8530668494591006
LSPIN,lspin_tf,0.0011,0.1,3,9,0.9095840589206596,0.84517580817998
LSPIN,lspin_tf,0.0011,0.1,4,5,0.943621831015962,0.9113112009995248
LSPIN,lspin_tf,0.0011,0.1,4,6,0.9506637646844774,0.9186857210822338
LSPIN,lspin_tf,0.0011,0.1,4,7,0.9161648440034827,0.8769603772309952
LSPIN,lspin_tf,0.0011,0.1,4,8,0.9797101137760496,0.954359000880922
LSPIN,lspin_tf,0.0011,0.1,4,9,0.9379264317465914,0.9041407705203474
LSPIN,lspin_tf,0.0011,0.1,5,6,0.982810711655824,0.9576873505965728
LSPIN,lspin_tf,0.0011,0.1,5,7,0.9659126708767206,0.927741372252316
LSPIN,lspin_tf,0.0011,0.1,5,8,0.951523129595688,0.9152231165698828
LSPIN,lspin_tf,0.0011,0.1,5,9,0.9643312896085284,0.9195314829983678
LSPIN,lspin_tf,0.0011,0.1,6,7,0.9647447235555974,0.9382554879941138
LSPIN,lspin_tf,0.0011,0.1,6,8,0.958439428039768,0.9166593529263808
LSPIN,lspin_tf,0.0011,0.1,6,9,0.9626743745271772,0.918275373637017
LSPIN,lspin_tf,0.0011,0.1,7,8,0.9238252762358306,0.8726674060329068
LSPIN,lspin_tf,0.0011,0.1,7,9,0.9557136516514388,0.9134511826556988
LSPIN,lspin_tf,0.0011,0.1,8,9,0.9578700412857122,0.9397713476314332
LSPIN,lspin_tf,0.0007,0.1,0,1,1.0,1.0
LSPIN,lspin_tf,0.0007,0.1,0,2,0.9894934477224206,0.9780860673795758
LSPIN,lspin_tf,0.0007,0.1,0,3,1.0,1.0
LSPIN,lspin_tf,0.0007,0.1,0,4,0.9536606376947254,0.9036882154143312
LSPIN,lspin_tf,0.0007,0.1,0,5,0.971781739900349,0.956375497381324
LSPIN,lspin_tf,0.0007,0.1,0,6,0.9704457381562732,0.9304668697567602
LSPIN,lspin_tf,0.0007,0.1,0,7,0.96500252903944,0.9377453402245112
LSPIN,lspin_tf,0.0007,0.1,0,8,0.923251425018504,0.8559853375191661
LSPIN,lspin_tf,0.0007,0.1,0,9,0.9379264317465914,0.9041407705203472
LSPIN,lspin_tf,0.0007,0.1,1,2,0.9894934477224206,0.9780860673795758
LSPIN,lspin_tf,0.0007,0.1,1,3,1.0,1.0
LSPIN,lspin_tf,0.0007,0.1,1,4,0.9536606376947254,0.9036882154143312
LSPIN,lspin_tf,0.0007,0.1,1,5,0.971781739900349,0.956375497381324
LSPIN,lspin_tf,0.0007,0.1,1,6,0.9704457381562732,0.9304668697567602
LSPIN,lspin_tf,0.0007,0.1,1,7,0.96500252903944,0.9377453402245112
LSPIN,lspin_tf,0.0007,0.1,1,8,0.923251425018504,0.8559853375191661
LSPIN,lspin_tf,0.0007,0.1,1,9,0.9379264317465914,0.9041407705203472
LSPIN,lspin_tf,0.0007,0.1,2,3,0.9894934477224206,0.9780860673795758
LSPIN,lspin_tf,0.0007,0.1,2,4,0.9640330696782676,0.9197379533131612
LSPIN,lspin_tf,0.0007,0.1,2,5,0.9612661686616,0.9345792127049872
LSPIN,lspin_tf,0.0007,0.1,2,6,0.980946188814937,0.9524053285682308
LSPIN,lspin_tf,0.0007,0.1,2,7,0.9727165836315927,0.9419692842271468
LSPIN,lspin_tf,0.0007,0.1,2,8,0.9334774300830694,0.8699514227909938
LSPIN,lspin_tf,0.0007,0.1,2,9,0.9273980261282788,0.8825509560331648
LSPIN,lspin_tf,0.0007,0.1,3,4,0.9536606376947254,0.9036882154143312
LSPIN,lspin_tf,0.0007,0.1,3,5,0.971781739900349,0.956375497381324
LSPIN,lspin_tf,0.0007,0.1,3,6,0.9704457381562732,0.9304668697567602
LSPIN,lspin_tf,0.0007,0.1,3,7,0.96500252903944,0.9377453402245112
LSPIN,lspin_tf,0.0007,0.1,3,8,0.923251425018504,0.8559853375191661
LSPIN,lspin_tf,0.0007,0.1,3,9,0.9379264317465914,0.9041407705203472
LSPIN,lspin_tf,0.0007,0.1,4,5,0.9452458355023252,0.9008317167074238
LSPIN,lspin_tf,0.0007,0.1,4,6,0.982722101877132,0.9578512724881996
LSPIN,lspin_tf,0.0007,0.1,4,7,0.9579814355249424,0.9104038570144596
LSPIN,lspin_tf,0.0007,0.1,4,8,0.9687783937564926,0.9343628113094308
LSPIN,lspin_tf,0.0007,0.1,4,9,0.9333232892774114,0.9002070147378785
LSPIN,lspin_tf,0.0007,0.1,5,6,0.9620188207737465,0.9276637950559812
LSPIN,lspin_tf,0.0007,0.1,5,7,0.937013930273264,0.9025580630484852
LSPIN,lspin_tf,0.0007,0.1,5,8,0.9148666738446752,0.8530167932806461
LSPIN,lspin_tf,0.0007,0.1,5,9,0.965670428106189,0.9355802489574454
LSPIN,lspin_tf,0.0007,0.1,6,7,0.953971936112822,0.9045751382778842
LSPIN,lspin_tf,0.0007,0.1,6,8,0.9517730652445608,0.9036092357509804
LSPIN,lspin_tf,0.0007,0.1,6,9,0.9401956067058912,0.9051064239511528
LSPIN,lspin_tf,0.0007,0.1,7,8,0.94836821382806,0.8987376116273136
LSPIN,lspin_tf,0.0007,0.1,7,9,0.9033748332658044,0.8533364621174904
LSPIN,lspin_tf,0.0007,0.1,8,9,0.9131124264125192,0.8801311436496765
LSPIN,lspin_tf,0.0011,0.15,0,1,0.9207998190341502,0.8532646814707023
LSPIN,lspin_tf,0.0011,0.15,0,2,0.9587346926132488,0.9154531901096178
LSPIN,lspin_tf,0.0011,0.15,0,3,0.9016731758541456,0.8460705444855463
LSPIN,lspin_tf,0.0011,0.15,0,4,0.9441713017147724,0.8992926863116742
LSPIN,lspin_tf,0.0011,0.15,0,5,0.9378064582002892,0.8891375555302755
LSPIN,lspin_tf,0.0011,0.15,0,6,0.936925371296356,0.8785715651381505
LSPIN,lspin_tf,0.0011,0.15,0,7,0.963156034394974,0.9203934793845862
LSPIN,lspin_tf,0.0011,0.15,0,8,0.9157477549141968,0.8567017996080932
LSPIN,lspin_tf,0.0011,0.15,0,9,0.9378064582002892,0.8891375555302755
LSPIN,lspin_tf,0.0011,0.15,1,2,0.9422168947406496,0.8886452830722273
LSPIN,lspin_tf,0.0011,0.15,1,3,0.9139259186267032,0.869114978451485
LSPIN,lspin_tf,0.0011,0.15,1,4,0.9450392141944136,0.892318606727725
LSPIN,lspin_tf,0.0011,0.15,1,5,0.9453368526775192,0.9061511459888744
LSPIN,lspin_tf,0.0011,0.15,1,6,0.9518346391952878,0.9038301026604092
LSPIN,lspin_tf,0.0011,0.15,1,7,0.955960594393536,0.9069223848041552
LSPIN,lspin_tf,0.0011,0.15,1,8,0.9474770100159512,0.9188177263872118
LSPIN,lspin_tf,0.0011,0.15,1,9,0.9424311704278192,0.8883443099715813
LSPIN,lspin_tf,0.0011,0.15,2,3,0.9412271781214656,0.904091771236526
LSPIN,lspin_tf,0.0011,0.15,2,4,0.9463764735714134,0.8993966728382928
LSPIN,lspin_tf,0.0011,0.15,2,5,0.9785498892216152,0.962296768112368
LSPIN,lspin_tf,0.0011,0.15,2,6,0.9412531588301216,0.9008206430658056
