model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi
LSPIN,0.15,0.0009,557.9262512207031,57.92184709840786,0.7055026656511805,0.021340938389932583,0.9942931669953415,0.0008117692768581797,1209.6,1102.7,867.7047021696069,10,0.9361424281390467,0.7986867348134166,3.1906722550953317,0.9588052541700438,0.9227960552893976
LSPIN,0.15,0.0008,624.5038696289063,67.07506399686292,0.7095201827875095,0.01919815930643827,0.9952732980161818,0.0008220060024098232,1408.9,1285.3,983.3763270656376,10,0.9484735625793007,0.8302329476583137,3.199186390532544,0.9635147639120033,0.9292672651786799
LSPIN,0.15,0.0007,684.1382141113281,61.68984009501748,0.7114337395277989,0.020366242619520088,0.9956871906404361,0.0008919971105813634,1436.4,1335.3,1065.663531177659,10,0.9639405409847568,0.8198130954493349,3.35456936226167,0.9603977221092819,0.9211562077840847
LSPIN,0.2,0.0015,301.4602340698242,45.05326798490273,0.7030369383092155,0.026597135314469788,0.9914199201465184,0.002207982345738177,913.4,776.0,563.8829916039078,10,0.9618585562812426,0.7598757818753179,3.478024326101249,0.9604360406698086,0.9251851306360581
LSPIN,0.2,0.0013,354.05405578613284,39.71391502327871,0.6981816450875857,0.026576567839242095,0.9927062578122854,0.001116571026608465,1056.5,886.8,654.3602070665202,10,0.9565656235991091,0.7194777626080265,3.3205128205128203,0.9594644443460253,0.9233280450961245
LSPIN,0.2,0.0012,388.2741302490234,33.055991479835036,0.709044173648134,0.012609984336503063,0.9927978426319923,0.0014985500431030432,987.6,887.4,660.1419467405673,10,0.9304309937130597,0.8158075754449905,3.454610453648915,0.9636955102230141,0.9329595347863279
LSPIN,0.2,0.0011,425.5741333007812,42.11307186721576,0.7107006854531607,0.017395747323015538,0.993572793233955,0.0008456216996046549,1084.6,965.8,727.0623799689646,10,0.9656418412871621,0.7829905704380276,3.3950115055884287,0.9512475665724996,0.9170165899067789
LSPIN,0.2,0.001,494.1988494873047,64.4887144209061,0.7073115003808074,0.01984161812551285,0.9938774406029889,0.001510217618974382,1249.2,1075.8,821.9237854642331,10,0.9292270775021482,0.8495226031135984,3.6334072978303746,0.9543262461470827,0.9187105534362779
LSPIN,0.2,0.0009,569.445947265625,59.65462986539752,0.7064356435643564,0.013626852049957859,0.994779577343943,0.0010976946493547806,1325.8,1176.2,929.1907804674025,10,0.9493499694002685,0.7836499615847038,3.171515450361604,0.9294693240726369,0.885830725524038
LSPIN,0.2,0.0008,599.9671875,76.13326975971383,0.7032273419649657,0.02201535493975565,0.9954485441780516,0.000567305182717351,1479.6,1325.3,1010.3158602836317,10,0.9512178783890483,0.7770967328823863,3.3481837606837606,0.9462618871220211,0.9080054863039179
LSPIN,0.2,0.0007,697.7324401855469,76.02463205469665,0.7048076923076924,0.018013425293627407,0.9957174293582034,0.0010682654991862408,1604.3,1428.3,1114.7647919120816,10,0.9598780222487928,0.7704524148854064,3.478024326101249,0.9715315342618182,0.9405110447268773
