model_family,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,seed,run_id,test_cindex,best_val_cindex,best_epoch,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
Concrete,concrete,0.1,0.0017,0.0,500128,5,0.7137281035795887,0.7761087267525035,2,586.6640625,0.9928399481260266,1459.0,1228.0,1081.500382621915
Concrete,concrete,0.1,0.0017,0.0,500129,6,0.6814546839299315,0.7889842632331903,1,564.1196899414062,0.9902616416568965,1604.0,1282.0,1122.9357061591
Concrete,concrete,0.1,0.0017,0.0,500130,7,0.6995430312261995,0.7739628040057225,1,503.1698913574219,0.9937106045727808,1468.0,1149.0,1012.727269732447
Concrete,concrete,0.1,0.0017,0.0,500131,8,0.6941165270373191,0.801859799713877,2,732.6988525390625,0.9935635522071584,1714.0,1462.0,1292.8054906281457
Concrete,concrete,0.1,0.0017,0.0,500132,9,0.7028750952018279,0.7804005722460658,1,503.6524963378906,0.9912450434424412,1483.0,1165.0,1025.5993945172952
Concrete,concrete,0.1,0.00085,0.0,540123,0,0.7028750952018279,0.7875536480686696,2,1313.328125,0.9973782917458208,2560.0,2325.0,2083.414575383857
Concrete,concrete,0.1,0.00085,0.0,540124,1,0.6314737242955065,0.8133047210300429,2,1430.7181396484375,0.9981017757799084,2819.0,2570.0,2262.400928007829
Concrete,concrete,0.1,0.00085,0.0,540125,2,0.6451351865955827,0.800071530758226,8,894.1428833007812,0.995202515085369,1852.0,1615.0,1434.2036729169636
Concrete,concrete,0.1,0.00085,0.0,540126,3,0.6984006092916984,0.7839771101573677,81,314.1776123046875,0.9635197339347488,452.0,381.0,357.3829039494671
Concrete,concrete,0.1,0.00085,0.0,540127,4,0.6970677837014471,0.771101573676681,0,1094.1312255859375,0.9965660041784828,3095.0,2441.0,2063.7647289423903
Concrete,concrete,0.1,0.00085,0.0,540128,5,0.7051599390708302,0.7975679542203148,1,1159.0,0.9966151786902558,2533.0,2198.0,1922.5509591425089
Concrete,concrete,0.1,0.00085,0.0,540129,6,0.6680788271134805,0.8090128755364807,1,1322.6099853515625,0.9970669233727704,2823.0,2436.0,2161.977465853896
Concrete,concrete,0.1,0.00085,0.0,540130,7,0.647943640517898,0.8075822603719599,1,1329.5135498046875,0.9977997500407948,2877.0,2438.0,2159.486518026056
Concrete,concrete,0.1,0.00085,0.0,540131,8,0.7090632140137091,0.801859799713877,2,1124.8841552734375,0.997020058770522,2486.0,2197.0,1909.690556115207
Concrete,concrete,0.1,0.00085,0.0,540132,9,0.6665555978674791,0.7668097281831188,1,1212.5057373046875,0.9966079647190752,2629.0,2272.0,2006.7350653133449
Concrete,concrete,0.1,0.0025,0.05,580123,0,0.7016374714394517,0.7896995708154506,1,389.6524963378906,0.9903516559890104,847.0,788.0,692.5850260834388
Concrete,concrete,0.1,0.0025,0.05,580124,1,0.6772658035034272,0.7811158798283262,1,559.1080932617188,0.9917247052417496,1067.0,1010.0,937.249649118232
Concrete,concrete,0.1,0.0025,0.05,580125,2,0.7257235338918507,0.7668097281831188,1,361.3629455566406,0.9793464467160264,778.0,687.0,638.4264358448282
Concrete,concrete,0.1,0.0025,0.05,580126,3,0.7021134805788272,0.7932761087267525,2,343.1968994140625,0.97999195280568,720.0,679.0,616.8349395158488
Concrete,concrete,0.1,0.0025,0.05,580127,4,0.7019230769230769,0.8147353361945636,1,367.71429443359375,0.9865553554578332,765.0,705.0,638.0043682016244
Concrete,concrete,0.1,0.0025,0.05,580128,5,0.726009139375476,0.7575107296137339,1,269.5444030761719,0.9812788521103256,603.0,549.0,496.10410586144224
Concrete,concrete,0.1,0.0025,0.05,580129,6,0.7010662604722011,0.759656652360515,1,303.7799377441406,0.9835724509442144,710.0,628.0,557.9860504051134
Concrete,concrete,0.1,0.0025,0.05,580130,7,0.6931645087585682,0.7796852646638054,2,354.3243103027344,0.9867135232024452,680.0,633.0,603.6602753591931
Concrete,concrete,0.1,0.0025,0.05,580131,8,0.6946877380045697,0.7732474964234621,1,369.2278137207031,0.9886943993727252,828.0,740.0,673.3261424323264
Concrete,concrete,0.1,0.0025,0.05,580132,9,0.7034463061690784,0.7811158798283262,0,289.8455505371094,0.987596850595558,923.0,691.0,625.4195413415987
Concrete,concrete,0.1,0.0012,0.05,620123,0,0.6916412795125666,0.8118741058655222,0,734.4015502929688,0.9952618904459462,1781.0,1463.0,1289.2387810694795
Concrete,concrete,0.1,0.0012,0.05,620124,1,0.6965917745620716,0.7675250357653791,1,847.5328369140625,0.9949368488947768,1622.0,1541.0,1384.911458757104
Concrete,concrete,0.1,0.0012,0.05,620125,2,0.6945925361766946,0.7811158798283262,3,1003.7026977539062,0.994493111193302,1648.0,1625.0,1474.9583172818914
Concrete,concrete,0.1,0.0012,0.05,620126,3,0.7052551408987052,0.7618025751072961,3,1103.9227294921875,0.9952431123858548,1733.0,1710.0,1579.757555634768
Concrete,concrete,0.1,0.0012,0.05,620127,4,0.694021325209444,0.7739628040057225,1,799.1389770507812,0.9935685644678264,1533.0,1453.0,1313.4479616101016
Concrete,concrete,0.1,0.0012,0.05,620128,5,0.5303693830921554,0.751788268955651,6,1152.567626953125,0.9964699144780332,1997.0,1984.0,1812.306503049856
Concrete,concrete,0.1,0.0012,0.05,620129,6,0.6898324447829398,0.7778969957081545,1,719.5753173828125,0.9936054346066994,1386.0,1325.0,1210.622915532829
Concrete,concrete,0.1,0.0012,0.05,620130,7,0.6794554455445545,0.7861230329041488,2,958.602294921875,0.9950960693058464,1644.0,1616.0,1470.4680890252234
Concrete,concrete,0.1,0.0012,0.05,620131,8,0.6876428027418127,0.7703862660944206,3,1144.9305419921875,0.9963505596939194,1926.0,1888.0,1736.2579075086069
Concrete,concrete,0.1,0.0012,0.05,620132,9,0.5162319116527038,0.6881258941344778,16,1223.8031005859375,0.9958811379737152,1990.0,1990.0,1836.5750639081812
Concrete,concrete,0.1,0.0025,0.1,660123,0,0.7416222391469917,0.7997138769670958,1,288.8378295898437,0.978527766177756,639.0,566.0,522.8178576149909
Concrete,concrete,0.1,0.0025,0.1,660124,1,0.704017517136329,0.7889842632331903,1,375.7644653320313,0.9879346123367574,759.0,702.0,664.5111523926035
Concrete,concrete,0.1,0.0025,0.1,660125,2,0.6977341964965728,0.796137339055794,0,287.0347595214844,0.9810746019333776,932.0,677.0,611.2180266311334
Concrete,concrete,0.1,0.0025,0.1,660126,3,0.6811690784463061,0.7660944206008584,0,301.79150390625,0.9841719020218918,940.0,711.0,627.4900495962175
Concrete,concrete,0.1,0.0025,0.1,660127,4,0.6982102056359482,0.7932761087267525,1,305.8378295898437,0.9776539417425024,632.0,588.0,533.6122456188353
Concrete,concrete,0.1,0.0025,0.1,660128,5,0.6897372429550648,0.7796852646638054,0,285.4555969238281,0.9869740920656506,941.0,687.0,602.498637889422
Concrete,concrete,0.1,0.0025,0.1,660129,6,0.6908796648895659,0.7725321888412017,1,432.7258605957031,0.9846673056454504,783.0,752.0,707.0996604519789
Concrete,concrete,0.1,0.0025,0.1,660130,7,0.6406130997715156,0.7882689556509299,1,460.7181396484375,0.9862923087053485,878.0,831.0,774.7378461171451
Concrete,concrete,0.1,0.0025,0.1,660131,8,0.705064737242955,0.7589413447782547,1,274.4208374023437,0.9794926087768662,584.0,541.0,492.3264992415406
Concrete,concrete,0.1,0.0025,0.1,660132,9,0.6944973343488196,0.8082975679542204,1,336.4555969238281,0.980163179238104,648.0,598.0,563.2304917593848
Concrete,concrete,0.1,0.0012,0.1,700123,0,0.4695354150799695,0.7703862660944206,1,851.7838134765625,0.995354989844321,1566.0,1515.0,1362.448491840622
Concrete,concrete,0.1,0.0012,0.1,700124,1,0.6748857578065499,0.7925608011444921,1,925.0,0.9955050414961152,1714.0,1642.0,1481.6213921504996
Concrete,concrete,0.1,0.0012,0.1,700125,2,0.6847867479055598,0.7825464949928469,1,1034.019287109375,0.9964860488374836,1834.0,1770.0,1605.7868493588085
Concrete,concrete,0.1,0.0012,0.1,700126,3,0.7168697638994669,0.7854077253218884,3,1036.1776123046875,0.995667806366936,1713.0,1693.0,1562.1167842402815
Concrete,concrete,0.1,0.0012,0.1,700127,4,0.6782178217821783,0.7968526466380543,1,1018.2586669921876,0.9946787084540224,1706.0,1651.0,1506.961009224926
Concrete,concrete,0.1,0.0012,0.1,700128,5,0.6891660319878141,0.7804005722460658,1,856.7528686523438,0.9962269637943144,1619.0,1569.0,1407.944900064314
Concrete,concrete,0.1,0.0012,0.1,700129,6,0.7206778370144706,0.7757510729613734,1,783.3822631835938,0.990257418012243,1418.0,1374.0,1250.292093591224
Concrete,concrete,0.1,0.0012,0.1,700130,7,0.6833587204874334,0.7868383404864091,1,867.1583251953125,0.9952650168498102,1589.0,1524.0,1352.55172085309
Concrete,concrete,0.1,0.0012,0.1,700131,8,0.7251523229246002,0.804005722460658,2,1019.6988525390624,0.9950937825656896,1682.0,1665.0,1505.351370543155
Concrete,concrete,0.1,0.0012,0.1,700132,9,0.6912604722010662,0.7875536480686696,2,1099.1158447265625,0.996211909602738,1830.0,1798.0,1632.524897327494
Concrete,concrete,0.1,0.0025,0.15,740123,0,0.6787890327494288,0.7882689556509299,1,406.2162170410156,0.9872411017834548,781.0,746.0,702.0139289764866
Concrete,concrete,0.1,0.0025,0.15,740124,1,0.732006854531607,0.7575107296137339,2,352.8996276855469,0.9858087035328104,704.0,685.0,619.0563806845461
Concrete,concrete,0.1,0.0025,0.15,740125,2,0.6912604722010662,0.7997138769670958,0,322.7181396484375,0.9829253064218324,993.0,715.0,655.3804249080443
Concrete,concrete,0.1,0.0025,0.15,740126,3,0.7052551408987052,0.7603719599427754,1,403.1544494628906,0.9863473952370996,802.0,760.0,687.011660090592
Concrete,concrete,0.1,0.0025,0.15,740127,4,0.7007806549885758,0.7610872675250357,1,298.4710388183594,0.9829069114849392,694.0,648.0,572.1233847683371
Concrete,concrete,0.1,0.0025,0.15,740128,5,0.7104912414318355,0.8068669527896996,1,369.46331787109375,0.9841445941750868,779.0,729.0,651.6183919332541
Concrete,concrete,0.1,0.0025,0.15,740129,6,0.680978674790556,0.7896995708154506,1,530.1544189453125,0.9926609003791292,973.0,926.0,879.5938384929051
Concrete,concrete,0.1,0.0025,0.15,740130,7,0.7196306169078446,0.7775393419170243,0,264.0965270996094,0.9786730648635262,851.0,619.0,564.3036128113804
Concrete,concrete,0.1,0.0025,0.15,740131,8,0.6547981721249048,0.7868383404864091,0,371.1891784667969,0.9888352726232934,1164.0,931.0,797.283395212445
Concrete,concrete,0.1,0.0025,0.15,740132,9,0.6454683929931455,0.7939914163090128,0,413.6524963378906,0.990964298582196,1232.0,904.0,815.4755675135409
Concrete,concrete,0.1,0.0012,0.15,780123,0,0.6810738766184311,0.7775393419170243,1,873.4208374023438,0.995597012600728,1570.0,1514.0,1392.5616446598333
Concrete,concrete,0.1,0.0012,0.15,780124,1,0.7047791317593298,0.7857653791130186,1,636.270263671875,0.9914850216633494,1171.0,1124.0,1026.1056653809817
Concrete,concrete,0.1,0.0012,0.15,780125,2,0.700971058644326,0.7796852646638054,2,870.87646484375,0.9946819657082028,1491.0,1461.0,1369.48123925366
Concrete,concrete,0.1,0.0012,0.15,780126,3,0.7193450114242194,0.7846924177396281,1,758.9961547851562,0.9938698909938524,1433.0,1376.0,1214.5208795384624
Concrete,concrete,0.1,0.0012,0.15,780127,4,0.6988766184310738,0.7811158798283262,2,1118.1929931640625,0.996505400125465,1799.0,1773.0,1649.331552907409
Concrete,concrete,0.1,0.0012,0.15,780128,5,0.7268659558263518,0.8075822603719599,4,940.5946044921876,0.9943540030040026,1551.0,1543.0,1410.7059251703458
Concrete,concrete,0.1,0.0012,0.15,780129,6,0.6834539223153084,0.8025751072961373,2,990.9536743164062,0.9946534503463208,1673.0,1647.0,1499.7491867112278
Concrete,concrete,0.1,0.0012,0.15,780130,7,0.6604150799695354,0.7804005722460658,1,901.5830078125,0.9924095368278943,1636.0,1595.0,1404.7671238228918
Concrete,concrete,0.1,0.0012,0.15,780131,8,0.6347105864432597,0.7989985693848355,1,840.185302734375,0.9955282226598132,1514.0,1454.0,1332.3979450279803
Concrete,concrete,0.1,0.0012,0.15,780132,9,0.5893945163747144,0.7603719599427754,1,927.4208374023438,0.9949433133643052,1661.0,1602.0,1463.0011330006807
Concrete,concrete,0.1,0.0025,0.2,820123,0,0.6795506473724295,0.8025751072961373,1,386.436279296875,0.9880730454261828,790.0,730.0,666.1916044074259
Concrete,concrete,0.1,0.0025,0.2,820124,1,0.694973343488195,0.7875536480686696,1,410.6332092285156,0.9919166232305252,902.0,840.0,739.3577645970355
Concrete,concrete,0.1,0.0025,0.2,820125,2,0.7228674790555979,0.776824034334764,1,365.2316589355469,0.9857052918014956,742.0,695.0,641.0182304853876
Concrete,concrete,0.1,0.0025,0.2,820126,3,0.6788842345773038,0.7646638054363376,1,373.6023254394531,0.9884460276683495,791.0,725.0,663.9744350805992
Concrete,concrete,0.1,0.0025,0.2,820127,4,0.6897372429550648,0.8233190271816881,1,251.91119384765625,0.9800837351470548,596.0,561.0,482.9659216584217
Concrete,concrete,0.1,0.0025,0.2,820128,5,0.7454303122619954,0.7818311874105865,1,372.2741394042969,0.9889322390652678,740.0,681.0,635.3099093694485
Concrete,concrete,0.1,0.0025,0.2,820129,6,0.6661271896420411,0.7771816881258942,0,307.2818603515625,0.9903217284309104,1045.0,738.0,666.5920475895167
Concrete,concrete,0.1,0.0025,0.2,820130,7,0.7036367098248286,0.7618025751072961,1,403.0347595214844,0.9905817738788428,824.0,760.0,711.0674753033087
Concrete,concrete,0.1,0.0025,0.2,820131,8,0.6898324447829398,0.8025751072961373,1,402.1235656738281,0.9899102691228104,813.0,762.0,705.3392365479446
Concrete,concrete,0.1,0.0025,0.2,820132,9,0.7048743335872049,0.7875536480686696,0,350.8803100585937,0.9833720564303372,926.0,751.0,683.8464689552643
Concrete,concrete,0.1,0.0012,0.2,860123,0,0.7185833968012186,0.7932761087267525,2,766.3204345703125,0.9949638503726485,1306.0,1283.0,1180.136668402992
Concrete,concrete,0.1,0.0012,0.2,860124,1,0.6644135567402895,0.7732474964234621,1,870.980712890625,0.995718452640399,1603.0,1554.0,1399.3368261811083
Concrete,concrete,0.1,0.0012,0.2,860125,2,0.7074447829398325,0.7846924177396281,3,1256.7027587890625,0.996145924988842,1956.0,1949.0,1791.30544369186
Concrete,concrete,0.1,0.0012,0.2,860126,3,0.6338537699923839,0.7753934191702432,2,1224.0347900390625,0.996489790572905,1980.0,1947.0,1795.5620797589834
Concrete,concrete,0.1,0.0012,0.2,860127,4,0.6957349581111958,0.7896995708154506,2,919.4208374023438,0.9951336030085544,1539.0,1519.0,1384.352950695628
Concrete,concrete,0.1,0.0012,0.2,860128,5,0.7104912414318355,0.8004291845493562,2,1144.6331787109375,0.9949839529737444,1970.0,1951.0,1765.1116842329827
Concrete,concrete,0.1,0.0012,0.2,860129,6,0.6321401370906321,0.7725321888412017,1,793.023193359375,0.993014406480405,1455.0,1374.0,1259.6071366818194
Concrete,concrete,0.1,0.0012,0.2,860130,7,0.6928789032749428,0.7839771101573677,1,779.5328369140625,0.9961942779100628,1422.0,1375.0,1224.4532782893248
Concrete,concrete,0.1,0.0012,0.2,860131,8,0.6974485910129474,0.7832618025751072,2,1091.4478759765625,0.9964561335583592,1825.0,1795.0,1618.799208075916
Concrete,concrete,0.1,0.0012,0.2,860132,9,0.7029702970297029,0.7782546494992847,1,904.3474731445312,0.9959212217243664,1618.0,1571.0,1407.9413416260047
LSPIN,lspin_tf,0.25,0.0015,0.0,30123,0,0.6754569687738005,0.7603719599427754,0,311.61004638671875,0.9943027928278856,2032.0,1056.0,807.8092554771055
LSPIN,lspin_tf,0.25,0.0015,0.0,30124,1,0.6885948210205636,0.7832618025751072,1,289.3513488769531,0.989060478852706,1045.0,795.0,600.4778202504915
LSPIN,lspin_tf,0.25,0.0015,0.0,30125,2,0.6755521706016756,0.7660944206008584,0,291.76446533203125,0.9927498813660603,1524.0,872.0,726.1964637824245
LSPIN,lspin_tf,0.25,0.0015,0.0,30126,3,0.7023038842345773,0.7489270386266095,1,284.9343566894531,0.9898370732674768,924.0,653.0,510.9650580734054
LSPIN,lspin_tf,0.25,0.0015,0.0,30127,4,0.7257235338918507,0.7439198855507868,1,344.6138916015625,0.9918971381696496,1123.0,881.0,637.1430548327651
LSPIN,lspin_tf,0.25,0.0015,0.0,30128,5,0.7153465346534653,0.7639484978540773,1,325.10809326171875,0.9886172144623908,1013.0,744.0,583.4220971255924
LSPIN,lspin_tf,0.25,0.0015,0.0,30129,6,0.72496191926885,0.7553648068669528,1,366.4015502929688,0.9941912335305164,1170.0,893.0,689.6847334604355
LSPIN,lspin_tf,0.25,0.0015,0.0,30130,7,0.6948781416603199,0.7775393419170243,1,320.70269775390625,0.9924579205162858,1109.0,883.0,637.8461453956578
LSPIN,lspin_tf,0.25,0.0015,0.0,30131,8,0.7035415079969536,0.7968526466380543,1,258.7528991699219,0.9917646257008518,961.0,729.0,512.5015610102707
LSPIN,lspin_tf,0.25,0.0015,0.0,30132,9,0.7317212490479817,0.7725321888412017,2,310.4980773925781,0.9882913740562737,849.0,668.0,552.2533529175877
LSPIN,lspin_tf,0.25,0.001,0.0,70123,0,0.6841203351104341,0.7632331902718169,1,467.9536743164063,0.9947407767782932,1535.0,1042.0,811.1833662241947
LSPIN,lspin_tf,0.25,0.001,0.0,70124,1,0.6986862147753237,0.8168812589413448,1,375.0154418945313,0.9931503511496624,1295.0,909.0,687.7227914294158
LSPIN,lspin_tf,0.25,0.001,0.0,70125,2,0.7014470677837015,0.7811158798283262,1,506.6795349121094,0.994492179123285,1466.0,1113.0,884.4420991360483
LSPIN,lspin_tf,0.25,0.001,0.0,70126,3,0.7328636709824828,0.7786123032904149,2,453.7992248535156,0.9939289924995652,1218.0,990.0,797.5539465287237
LSPIN,lspin_tf,0.25,0.001,0.0,70127,4,0.6944021325209444,0.7675250357653791,1,462.3513488769531,0.9930178500836512,1391.0,1046.0,807.3741247850837
LSPIN,lspin_tf,0.25,0.001,0.0,70128,5,0.7106816450875857,0.804005722460658,1,423.8108215332031,0.9929447133384736,1257.0,1019.0,773.4850227007739
LSPIN,lspin_tf,0.25,0.001,0.0,70129,6,0.7005902513328256,0.7439198855507868,2,501.5946044921875,0.9942219555152866,1297.0,1096.0,876.8896549873439
LSPIN,lspin_tf,0.25,0.001,0.0,70130,7,0.7275323686214775,0.765379113018598,1,404.3088684082031,0.9936905871541412,1320.0,1046.0,782.8627533928693
LSPIN,lspin_tf,0.25,0.001,0.0,70131,8,0.694021325209444,0.8011444921316166,1,455.3899536132813,0.9930652808311626,1328.0,1055.0,799.3077911041745
LSPIN,lspin_tf,0.25,0.001,0.0,70132,9,0.6794554455445545,0.790414878397711,1,514.2393798828125,0.9941215216645664,1576.0,1094.0,850.3561339075262
LSPIN,lspin_tf,0.25,0.0006,0.0,110123,0,0.706968773800457,0.7832618025751072,1,725.1004028320312,0.9952019669094212,1718.0,1402.0,1097.8885550364191
LSPIN,lspin_tf,0.25,0.0006,0.0,110124,1,0.7087776085300838,0.7975679542203148,1,689.833984375,0.9954234358765456,1756.0,1420.0,1115.5782085370088
LSPIN,lspin_tf,0.25,0.0006,0.0,110125,2,0.6826923076923077,0.7939914163090128,0,724.1505737304688,0.9972610866762,2361.0,1750.0,1369.7182283702969
LSPIN,lspin_tf,0.25,0.0006,0.0,110126,3,0.6916412795125666,0.7925608011444921,2,936.4633178710938,0.9967252286697416,1983.0,1718.0,1485.9889405072536
LSPIN,lspin_tf,0.25,0.0006,0.0,110127,4,0.7029702970297029,0.7625178826895566,1,730.8223876953125,0.9965933978732676,1895.0,1626.0,1280.4137036135826
LSPIN,lspin_tf,0.25,0.0006,0.0,110128,5,0.7230578827113481,0.7746781115879828,1,838.9884033203125,0.996398445260392,2127.0,1609.0,1303.413207540318
LSPIN,lspin_tf,0.25,0.0006,0.0,110129,6,0.7301028179741051,0.7775393419170243,1,879.9922485351562,0.99663314127807,1995.0,1708.0,1396.1040411083054
LSPIN,lspin_tf,0.25,0.0006,0.0,110130,7,0.6936405178979437,0.7975679542203148,1,774.4208374023438,0.9963516294186976,1859.0,1584.0,1234.0493321623408
LSPIN,lspin_tf,0.25,0.0006,0.0,110131,8,0.6965917745620716,0.7947067238912733,3,951.04248046875,0.997054616953137,1823.0,1610.0,1397.643099093919
LSPIN,lspin_tf,0.25,0.0006,0.0,110132,9,0.7267707539984768,0.7804005722460658,1,787.66796875,0.9971640167481404,2212.0,1689.0,1420.694285242641
LSPIN,lspin_tf,0.25,0.0012,0.05,150123,0,0.7128712871287128,0.7489270386266095,0,366.0540466308594,0.9942999835732172,1313.0,1025.0,795.4528825117758
LSPIN,lspin_tf,0.25,0.0012,0.05,150124,1,0.7114432597105864,0.7825464949928469,1,427.6177673339844,0.9925821899946444,948.0,901.0,652.5951845092488
LSPIN,lspin_tf,0.25,0.0012,0.05,150125,2,0.7035415079969536,0.7646638054363376,1,487.104248046875,0.993259837591947,1052.0,967.0,797.6561062832178
LSPIN,lspin_tf,0.25,0.0012,0.05,150126,3,0.6983054074638233,0.8218884120171673,1,331.35906982421875,0.9927437715914708,863.0,795.0,589.0378919940089
LSPIN,lspin_tf,0.25,0.0012,0.05,150127,4,0.709920030464585,0.7968526466380543,1,387.8108215332031,0.9923940375674936,860.0,807.0,610.6272826270293
LSPIN,lspin_tf,0.25,0.0012,0.05,150128,5,0.7112528560548362,0.7618025751072961,1,357.2818603515625,0.9914601486325142,865.0,836.0,630.3395350183816
LSPIN,lspin_tf,0.25,0.0012,0.05,150129,6,0.685072353389185,0.7968526466380543,1,362.2857055664063,0.9918773765127707,917.0,803.0,617.844393346201
LSPIN,lspin_tf,0.25,0.0012,0.05,150130,7,0.7072543792840823,0.8032904148783977,0,411.833984375,0.9936609044157472,1248.0,910.0,697.9533898466641
LSPIN,lspin_tf,0.25,0.0012,0.05,150131,8,0.7078255902513328,0.7854077253218884,2,431.9343566894531,0.992182445058906,960.0,928.0,684.8023194639259
LSPIN,lspin_tf,0.25,0.0012,0.05,150132,9,0.7090632140137091,0.8068669527896996,0,394.7413024902344,0.9954317581358983,1363.0,1050.0,817.1915151184352
LSPIN,lspin_tf,0.25,0.0008,0.05,190123,0,0.6977341964965728,0.7832618025751072,1,699.6756591796875,0.9947885373367716,1403.0,1252.0,1079.2384102298104
LSPIN,lspin_tf,0.25,0.0008,0.05,190124,1,0.7077303884234577,0.8032904148783977,1,651.2393798828125,0.994974667915324,1312.0,1233.0,936.004734506672
LSPIN,lspin_tf,0.25,0.0008,0.05,190125,2,0.7010662604722011,0.7936337625178826,1,673.602294921875,0.9952529597516268,1368.0,1305.0,1010.974910627456
LSPIN,lspin_tf,0.25,0.0008,0.05,190126,3,0.7064927646610815,0.7793276108726752,1,590.5791625976562,0.9944896681707044,1338.0,1245.0,897.2053194256229
LSPIN,lspin_tf,0.25,0.0008,0.05,190127,4,0.7115384615384616,0.7854077253218884,1,565.6331787109375,0.9953500276255146,1280.0,1181.0,899.7209769804093
LSPIN,lspin_tf,0.25,0.0008,0.05,190128,5,0.7065879664889566,0.7832618025751072,1,637.5096435546875,0.9935848098858484,1264.0,1205.0,924.0294097488946
LSPIN,lspin_tf,0.25,0.0008,0.05,190129,6,0.7112528560548362,0.7782546494992847,1,609.20849609375,0.994920915453792,1346.0,1262.0,972.4899087120916
LSPIN,lspin_tf,0.25,0.0008,0.05,190130,7,0.7153465346534653,0.7911301859799714,1,664.8648681640625,0.9942092705732272,1314.0,1241.0,1012.3274752554236
LSPIN,lspin_tf,0.25,0.0008,0.05,190131,8,0.7073495811119573,0.7660944206008584,1,635.7760620117188,0.9951927274523128,1256.0,1171.0,941.913105309616
LSPIN,lspin_tf,0.25,0.0008,0.05,190132,9,0.7092536176694593,0.7646638054363376,1,663.2123413085938,0.9954956244797086,1407.0,1282.0,1028.9735991153843
LSPIN,lspin_tf,0.25,0.0012,0.1,230123,0,0.7334348819497334,0.771101573676681,0,424.0115966796875,0.9924015233617453,1319.0,966.0,775.476852264842
LSPIN,lspin_tf,0.25,0.0012,0.1,230124,1,0.7198210205635949,0.7696709585121603,1,422.5289611816406,0.990787104213989,874.0,824.0,629.6475645155831
LSPIN,lspin_tf,0.25,0.0012,0.1,230125,2,0.7283891850723534,0.7896995708154506,1,356.7374572753906,0.992059766311516,922.0,835.0,632.2440864863886
LSPIN,lspin_tf,0.25,0.0012,0.1,230126,3,0.6961157654226962,0.7854077253218884,1,376.5289611816406,0.9909660860617222,817.0,771.0,580.503877103577
LSPIN,lspin_tf,0.25,0.0012,0.1,230127,4,0.7047791317593298,0.7911301859799714,0,319.2625427246094,0.993480522590198,1183.0,938.0,669.8364394649738
LSPIN,lspin_tf,0.25,0.0012,0.1,230128,5,0.720011424219345,0.8047210300429185,1,363.4671936035156,0.9931779595449814,981.0,918.0,681.0876180325561
LSPIN,lspin_tf,0.25,0.0012,0.1,230129,6,0.725057121096725,0.7668097281831188,1,376.833984375,0.993454800358014,958.0,897.0,653.3007961001945
LSPIN,lspin_tf,0.25,0.0012,0.1,230130,7,0.6942117288651942,0.7689556509298998,0,460.9189147949219,0.9961758977503932,1459.0,1243.0,942.9011658079208
LSPIN,lspin_tf,0.25,0.0012,0.1,230131,8,0.6890708301599391,0.7932761087267525,1,338.2548217773437,0.9927439390737972,955.0,894.0,618.3031988420158
LSPIN,lspin_tf,0.25,0.0012,0.1,230132,9,0.7143945163747144,0.7882689556509299,0,378.66021728515625,0.99457003298353,1240.0,994.0,763.5686345609254
LSPIN,lspin_tf,0.25,0.0008,0.1,270123,0,0.6392802741812643,0.7939914163090128,0,668.3011474609375,0.9963764134006536,1737.0,1460.0,1140.249087556902
LSPIN,lspin_tf,0.25,0.0008,0.1,270124,1,0.6526085300837776,0.829041487839771,0,595.501953125,0.9964085920044546,1704.0,1430.0,1021.7060242003032
LSPIN,lspin_tf,0.25,0.0008,0.1,270125,2,0.7026846915460777,0.790414878397711,2,617.12353515625,0.9945598953033544,1208.0,1146.0,969.5593785981704
LSPIN,lspin_tf,0.25,0.0008,0.1,270126,3,0.7227722772277227,0.778969957081545,1,582.4440307617188,0.9958943511670836,1349.0,1295.0,981.0838625639492
LSPIN,lspin_tf,0.25,0.0008,0.1,270127,4,0.7194402132520944,0.7775393419170243,1,577.7528686523438,0.9948023954805536,1210.0,1128.0,890.566290680309
LSPIN,lspin_tf,0.25,0.0008,0.1,270128,5,0.7247715156130998,0.8104434907010014,4,581.146728515625,0.9959750887804858,1288.0,1274.0,913.8135119697524
LSPIN,lspin_tf,0.25,0.0008,0.1,270129,6,0.6778370144706778,0.7875536480686696,0,627.7528686523438,0.996407331185908,1919.0,1502.0,1100.5062518780994
LSPIN,lspin_tf,0.25,0.0008,0.1,270130,7,0.7090632140137091,0.7846924177396281,0,573.1930541992188,0.9963203035957602,1745.0,1449.0,1109.07996582987
LSPIN,lspin_tf,0.25,0.0008,0.1,270131,8,0.7303884234577304,0.7825464949928469,2,672.498046875,0.995973725870296,1309.0,1271.0,1010.136201713237
LSPIN,lspin_tf,0.25,0.0008,0.1,270132,9,0.7055407463823306,0.7668097281831188,1,569.6834106445312,0.9938343733181944,1169.0,1105.0,861.4932355165761
LSPIN,lspin_tf,0.25,0.0012,0.15,310123,0,0.695925361766946,0.7804005722460658,1,413.4478759765625,0.9907826778727712,851.0,788.0,625.6847110098562
LSPIN,lspin_tf,0.25,0.0012,0.15,310124,1,0.6784082254379284,0.7703862660944206,0,399.7065734863281,0.9919299438169816,1286.0,887.0,673.6117161257215
LSPIN,lspin_tf,0.25,0.0012,0.15,310125,2,0.7061119573495811,0.7796852646638054,1,385.3938293457031,0.9931019943197208,905.0,808.0,596.8773050801781
