histology,n_test,cindex,model_family,lambda_sparse,lambda_sample_smooth,seed
kidneypapillaryrenalcellcarcinoma,84,0.6497695852534562,LSPIN,0.001,0.2,410126
kidneychromophobe,19,0.6901408450704225,LSPIN,0.001,0.2,410127
kidneyclearcellrenalcarcinoma,156,0.6513228651322865,LSPIN,0.001,0.2,410127
kidneypapillaryrenalcellcarcinoma,84,0.7588325652841782,LSPIN,0.001,0.2,410127
kidneychromophobe,19,0.5774647887323944,LSPIN,0.001,0.2,410128
kidneyclearcellrenalcarcinoma,156,0.6741234674123467,LSPIN,0.001,0.2,410128
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,LSPIN,0.001,0.2,410128
kidneychromophobe,19,0.6338028169014085,LSPIN,0.001,0.2,410129
kidneyclearcellrenalcarcinoma,156,0.695203269520327,LSPIN,0.001,0.2,410129
kidneypapillaryrenalcellcarcinoma,84,0.8218125960061444,LSPIN,0.001,0.2,410129
kidneychromophobe,19,0.6901408450704225,LSPIN,0.001,0.2,410130
kidneyclearcellrenalcarcinoma,156,0.6627231662723166,LSPIN,0.001,0.2,410130
kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,LSPIN,0.001,0.2,410130
kidneychromophobe,19,0.676056338028169,LSPIN,0.001,0.2,410131
kidneyclearcellrenalcarcinoma,156,0.6855237685523768,LSPIN,0.001,0.2,410131
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,LSPIN,0.001,0.2,410131
kidneychromophobe,19,0.647887323943662,LSPIN,0.001,0.2,410132
kidneyclearcellrenalcarcinoma,156,0.6577758657775866,LSPIN,0.001,0.2,410132
kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,LSPIN,0.001,0.2,410132
kidneychromophobe,19,0.6901408450704225,Concrete,0.005,0.0,450123
kidneyclearcellrenalcarcinoma,156,0.6747687674768768,Concrete,0.005,0.0,450123
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,Concrete,0.005,0.0,450123
kidneychromophobe,19,0.676056338028169,Concrete,0.005,0.0,450124
kidneyclearcellrenalcarcinoma,156,0.6530436653043665,Concrete,0.005,0.0,450124
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,Concrete,0.005,0.0,450124
kidneychromophobe,19,0.6619718309859155,Concrete,0.005,0.0,450125
kidneyclearcellrenalcarcinoma,156,0.690901269090127,Concrete,0.005,0.0,450125
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,Concrete,0.005,0.0,450125
kidneychromophobe,19,0.647887323943662,Concrete,0.005,0.0,450126
kidneyclearcellrenalcarcinoma,156,0.6799311679931168,Concrete,0.005,0.0,450126
kidneypapillaryrenalcellcarcinoma,84,0.7757296466973886,Concrete,0.005,0.0,450126
kidneychromophobe,19,0.704225352112676,Concrete,0.005,0.0,450127
kidneyclearcellrenalcarcinoma,156,0.6620778662077866,Concrete,0.005,0.0,450127
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,Concrete,0.005,0.0,450127
kidneychromophobe,19,0.6901408450704225,Concrete,0.005,0.0,450128
kidneyclearcellrenalcarcinoma,156,0.6311034631103463,Concrete,0.005,0.0,450128
kidneypapillaryrenalcellcarcinoma,84,0.7588325652841782,Concrete,0.005,0.0,450128
kidneychromophobe,19,0.676056338028169,Concrete,0.005,0.0,450129
kidneyclearcellrenalcarcinoma,156,0.6622929662292967,Concrete,0.005,0.0,450129
kidneypapillaryrenalcellcarcinoma,84,0.7142857142857143,Concrete,0.005,0.0,450129
kidneychromophobe,19,0.6619718309859155,Concrete,0.005,0.0,450130
kidneyclearcellrenalcarcinoma,156,0.6648741664874166,Concrete,0.005,0.0,450130
kidneypapillaryrenalcellcarcinoma,84,0.7741935483870968,Concrete,0.005,0.0,450130
kidneychromophobe,19,0.6901408450704225,Concrete,0.005,0.0,450131
kidneyclearcellrenalcarcinoma,156,0.6696063669606367,Concrete,0.005,0.0,450131
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,Concrete,0.005,0.0,450131
kidneychromophobe,19,0.7183098591549296,Concrete,0.005,0.0,450132
kidneyclearcellrenalcarcinoma,156,0.6517530651753065,Concrete,0.005,0.0,450132
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,Concrete,0.005,0.0,450132
kidneychromophobe,19,0.6901408450704225,Concrete,0.002,0.0,490123
kidneyclearcellrenalcarcinoma,156,0.6913314691331469,Concrete,0.002,0.0,490123
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,Concrete,0.002,0.0,490123
kidneychromophobe,19,0.676056338028169,Concrete,0.002,0.0,490124
kidneyclearcellrenalcarcinoma,156,0.6597117659711766,Concrete,0.002,0.0,490124
kidneypapillaryrenalcellcarcinoma,84,0.7373271889400922,Concrete,0.002,0.0,490124
kidneychromophobe,19,0.676056338028169,Concrete,0.002,0.0,490125
kidneyclearcellrenalcarcinoma,156,0.6749838674983868,Concrete,0.002,0.0,490125
kidneypapillaryrenalcellcarcinoma,84,0.7342549923195084,Concrete,0.002,0.0,490125
kidneychromophobe,19,0.6901408450704225,Concrete,0.002,0.0,490126
kidneyclearcellrenalcarcinoma,156,0.6773499677349968,Concrete,0.002,0.0,490126
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,Concrete,0.002,0.0,490126
kidneychromophobe,19,0.6901408450704225,Concrete,0.002,0.0,490127
kidneyclearcellrenalcarcinoma,156,0.6648741664874166,Concrete,0.002,0.0,490127
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,Concrete,0.002,0.0,490127
kidneychromophobe,19,0.647887323943662,Concrete,0.002,0.0,490128
kidneyclearcellrenalcarcinoma,156,0.6715422671542267,Concrete,0.002,0.0,490128
kidneypapillaryrenalcellcarcinoma,84,0.7142857142857143,Concrete,0.002,0.0,490128
kidneychromophobe,19,0.6338028169014085,Concrete,0.002,0.0,490129
kidneyclearcellrenalcarcinoma,156,0.6298128629812862,Concrete,0.002,0.0,490129
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,Concrete,0.002,0.0,490129
kidneychromophobe,19,0.704225352112676,Concrete,0.002,0.0,490130
kidneyclearcellrenalcarcinoma,156,0.6878898687889868,Concrete,0.002,0.0,490130
kidneypapillaryrenalcellcarcinoma,84,0.7972350230414746,Concrete,0.002,0.0,490130
kidneychromophobe,19,0.7183098591549296,Concrete,0.002,0.0,490131
kidneyclearcellrenalcarcinoma,156,0.6818670681867068,Concrete,0.002,0.0,490131
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,Concrete,0.002,0.0,490131
kidneychromophobe,19,0.704225352112676,Concrete,0.002,0.0,490132
kidneyclearcellrenalcarcinoma,156,0.6782103678210368,Concrete,0.002,0.0,490132
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,Concrete,0.002,0.0,490132
kidneychromophobe,19,0.5,Concrete,0.001,0.0,530123
kidneyclearcellrenalcarcinoma,156,0.5154872015487202,Concrete,0.001,0.0,530123
kidneypapillaryrenalcellcarcinoma,84,0.6075268817204301,Concrete,0.001,0.0,530123
kidneychromophobe,19,0.6338028169014085,Concrete,0.001,0.0,530124
kidneyclearcellrenalcarcinoma,156,0.6500322650032265,Concrete,0.001,0.0,530124
kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,Concrete,0.001,0.0,530124
kidneychromophobe,19,0.704225352112676,Concrete,0.001,0.0,530125
kidneyclearcellrenalcarcinoma,156,0.6715422671542267,Concrete,0.001,0.0,530125
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,Concrete,0.001,0.0,530125
kidneychromophobe,19,0.5,Concrete,0.001,0.0,530126
kidneyclearcellrenalcarcinoma,156,0.5347386534738654,Concrete,0.001,0.0,530126
kidneypapillaryrenalcellcarcinoma,84,0.5130568356374808,Concrete,0.001,0.0,530126
kidneychromophobe,19,0.7323943661971831,Concrete,0.001,0.0,530127
kidneyclearcellrenalcarcinoma,156,0.6717573671757368,Concrete,0.001,0.0,530127
kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,Concrete,0.001,0.0,530127
kidneychromophobe,19,0.647887323943662,Concrete,0.001,0.0,530128
kidneyclearcellrenalcarcinoma,156,0.6222843622284362,Concrete,0.001,0.0,530128
kidneypapillaryrenalcellcarcinoma,84,0.6344086021505376,Concrete,0.001,0.0,530128
kidneychromophobe,19,0.6197183098591549,Concrete,0.001,0.0,530129
kidneyclearcellrenalcarcinoma,156,0.6739083673908367,Concrete,0.001,0.0,530129
kidneypapillaryrenalcellcarcinoma,84,0.7035330261136713,Concrete,0.001,0.0,530129
kidneychromophobe,19,0.6197183098591549,Concrete,0.001,0.0,530130
kidneyclearcellrenalcarcinoma,156,0.7066035706603571,Concrete,0.001,0.0,530130
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,Concrete,0.001,0.0,530130
kidneychromophobe,19,0.6619718309859155,Concrete,0.001,0.0,530131
kidneyclearcellrenalcarcinoma,156,0.6117444611744461,Concrete,0.001,0.0,530131
kidneypapillaryrenalcellcarcinoma,84,0.6006144393241167,Concrete,0.001,0.0,530131
kidneychromophobe,19,0.676056338028169,Concrete,0.001,0.0,530132
kidneyclearcellrenalcarcinoma,156,0.6687459668745966,Concrete,0.001,0.0,530132
kidneypapillaryrenalcellcarcinoma,84,0.7419354838709677,Concrete,0.001,0.0,530132
kidneychromophobe,19,0.6338028169014085,Concrete,0.003,0.05,570123
kidneyclearcellrenalcarcinoma,156,0.6440094644009464,Concrete,0.003,0.05,570123
kidneypapillaryrenalcellcarcinoma,84,0.7619047619047619,Concrete,0.003,0.05,570123
kidneychromophobe,19,0.6901408450704225,Concrete,0.003,0.05,570124
kidneyclearcellrenalcarcinoma,156,0.6831576683157669,Concrete,0.003,0.05,570124
kidneypapillaryrenalcellcarcinoma,84,0.7603686635944701,Concrete,0.003,0.05,570124
kidneychromophobe,19,0.6901408450704225,Concrete,0.003,0.05,570125
kidneyclearcellrenalcarcinoma,156,0.6799311679931168,Concrete,0.003,0.05,570125
kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,Concrete,0.003,0.05,570125
kidneychromophobe,19,0.6619718309859155,Concrete,0.003,0.05,570126
kidneyclearcellrenalcarcinoma,156,0.6472359647235965,Concrete,0.003,0.05,570126
kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,Concrete,0.003,0.05,570126
kidneychromophobe,19,0.6338028169014085,Concrete,0.003,0.05,570127
kidneyclearcellrenalcarcinoma,156,0.6341148634114864,Concrete,0.003,0.05,570127
kidneypapillaryrenalcellcarcinoma,84,0.7741935483870968,Concrete,0.003,0.05,570127
kidneychromophobe,19,0.647887323943662,Concrete,0.003,0.05,570128
kidneyclearcellrenalcarcinoma,156,0.6416433641643364,Concrete,0.003,0.05,570128
kidneypapillaryrenalcellcarcinoma,84,0.7511520737327189,Concrete,0.003,0.05,570128
kidneychromophobe,19,0.6338028169014085,Concrete,0.003,0.05,570129
kidneyclearcellrenalcarcinoma,156,0.6962787696278769,Concrete,0.003,0.05,570129
kidneypapillaryrenalcellcarcinoma,84,0.728110599078341,Concrete,0.003,0.05,570129
kidneychromophobe,19,0.6901408450704225,Concrete,0.003,0.05,570130
kidneyclearcellrenalcarcinoma,156,0.6640137664013767,Concrete,0.003,0.05,570130
kidneypapillaryrenalcellcarcinoma,84,0.7142857142857143,Concrete,0.003,0.05,570130
kidneychromophobe,19,0.6901408450704225,Concrete,0.003,0.05,570131
kidneyclearcellrenalcarcinoma,156,0.6760593676059368,Concrete,0.003,0.05,570131
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,Concrete,0.003,0.05,570131
kidneychromophobe,19,0.6901408450704225,Concrete,0.003,0.05,570132
kidneyclearcellrenalcarcinoma,156,0.6917616691761669,Concrete,0.003,0.05,570132
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,Concrete,0.003,0.05,570132
kidneychromophobe,19,0.7183098591549296,Concrete,0.0014422495703074,0.05,610123
kidneyclearcellrenalcarcinoma,156,0.6085179608517961,Concrete,0.0014422495703074,0.05,610123
kidneypapillaryrenalcellcarcinoma,84,0.7603686635944701,Concrete,0.0014422495703074,0.05,610123
kidneychromophobe,19,0.7183098591549296,Concrete,0.0014422495703074,0.05,610124
kidneyclearcellrenalcarcinoma,156,0.6812217681221768,Concrete,0.0014422495703074,0.05,610124
kidneypapillaryrenalcellcarcinoma,84,0.7588325652841782,Concrete,0.0014422495703074,0.05,610124
kidneychromophobe,19,0.647887323943662,Concrete,0.0014422495703074,0.05,610125
kidneyclearcellrenalcarcinoma,156,0.6629382662938267,Concrete,0.0014422495703074,0.05,610125
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,Concrete,0.0014422495703074,0.05,610125
kidneychromophobe,19,0.6901408450704225,Concrete,0.0014422495703074,0.05,610126
kidneyclearcellrenalcarcinoma,156,0.596472359647236,Concrete,0.0014422495703074,0.05,610126
kidneypapillaryrenalcellcarcinoma,84,0.7972350230414746,Concrete,0.0014422495703074,0.05,610126
kidneychromophobe,19,0.676056338028169,Concrete,0.0014422495703074,0.05,610127
kidneyclearcellrenalcarcinoma,156,0.6384168638416864,Concrete,0.0014422495703074,0.05,610127
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,Concrete,0.0014422495703074,0.05,610127
kidneychromophobe,19,0.6901408450704225,Concrete,0.0014422495703074,0.05,610128
kidneyclearcellrenalcarcinoma,156,0.6724026672402668,Concrete,0.0014422495703074,0.05,610128
kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,Concrete,0.0014422495703074,0.05,610128
kidneychromophobe,19,0.6338028169014085,Concrete,0.0014422495703074,0.05,610129
kidneyclearcellrenalcarcinoma,156,0.6480963648096365,Concrete,0.0014422495703074,0.05,610129
kidneypapillaryrenalcellcarcinoma,84,0.7434715821812596,Concrete,0.0014422495703074,0.05,610129
kidneychromophobe,19,0.6619718309859155,Concrete,0.0014422495703074,0.05,610130
kidneyclearcellrenalcarcinoma,156,0.691546569154657,Concrete,0.0014422495703074,0.05,610130
kidneypapillaryrenalcellcarcinoma,84,0.7219662058371735,Concrete,0.0014422495703074,0.05,610130
kidneychromophobe,19,0.6901408450704225,Concrete,0.0014422495703074,0.05,610131
kidneyclearcellrenalcarcinoma,156,0.6672402667240267,Concrete,0.0014422495703074,0.05,610131
kidneypapillaryrenalcellcarcinoma,84,0.7680491551459293,Concrete,0.0014422495703074,0.05,610131
kidneychromophobe,19,0.6197183098591549,Concrete,0.0014422495703074,0.05,610132
kidneyclearcellrenalcarcinoma,156,0.6865992686599268,Concrete,0.0014422495703074,0.05,610132
kidneypapillaryrenalcellcarcinoma,84,0.7235023041474654,Concrete,0.0014422495703074,0.05,610132
kidneychromophobe,19,0.6901408450704225,Concrete,0.003,0.1,650123
kidneyclearcellrenalcarcinoma,156,0.6549795654979566,Concrete,0.003,0.1,650123
kidneypapillaryrenalcellcarcinoma,84,0.7972350230414746,Concrete,0.003,0.1,650123
kidneychromophobe,19,0.6338028169014085,Concrete,0.003,0.1,650124
kidneyclearcellrenalcarcinoma,156,0.6859539685953968,Concrete,0.003,0.1,650124
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,Concrete,0.003,0.1,650124
kidneychromophobe,19,0.6338028169014085,Concrete,0.003,0.1,650125
kidneyclearcellrenalcarcinoma,156,0.696493869649387,Concrete,0.003,0.1,650125
kidneypapillaryrenalcellcarcinoma,84,0.7357910906298003,Concrete,0.003,0.1,650125
kidneychromophobe,19,0.6901408450704225,Concrete,0.003,0.1,650126
kidneyclearcellrenalcarcinoma,156,0.6556248655624866,Concrete,0.003,0.1,650126
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,Concrete,0.003,0.1,650126
kidneychromophobe,19,0.647887323943662,Concrete,0.003,0.1,650127
kidneyclearcellrenalcarcinoma,156,0.6792858679285868,Concrete,0.003,0.1,650127
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,Concrete,0.003,0.1,650127
kidneychromophobe,19,0.6338028169014085,Concrete,0.003,0.1,650128
kidneyclearcellrenalcarcinoma,156,0.6205635620563562,Concrete,0.003,0.1,650128
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,Concrete,0.003,0.1,650128
kidneychromophobe,19,0.676056338028169,Concrete,0.003,0.1,650129
kidneyclearcellrenalcarcinoma,156,0.6663798666379867,Concrete,0.003,0.1,650129
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,Concrete,0.003,0.1,650129
kidneychromophobe,19,0.6619718309859155,Concrete,0.003,0.1,650130
kidneyclearcellrenalcarcinoma,156,0.6926220692622069,Concrete,0.003,0.1,650130
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,Concrete,0.003,0.1,650130
kidneychromophobe,19,0.647887323943662,Concrete,0.003,0.1,650131
kidneyclearcellrenalcarcinoma,156,0.6558399655839966,Concrete,0.003,0.1,650131
kidneypapillaryrenalcellcarcinoma,84,0.7634408602150538,Concrete,0.003,0.1,650131
kidneychromophobe,19,0.676056338028169,Concrete,0.003,0.1,650132
kidneyclearcellrenalcarcinoma,156,0.6577758657775866,Concrete,0.003,0.1,650132
kidneypapillaryrenalcellcarcinoma,84,0.8064516129032258,Concrete,0.003,0.1,650132
kidneychromophobe,19,0.6901408450704225,Concrete,0.0014422495703074,0.1,690123
kidneyclearcellrenalcarcinoma,156,0.6579909657990965,Concrete,0.0014422495703074,0.1,690123
kidneypapillaryrenalcellcarcinoma,84,0.7511520737327189,Concrete,0.0014422495703074,0.1,690123
kidneychromophobe,19,0.676056338028169,Concrete,0.0014422495703074,0.1,690124
kidneyclearcellrenalcarcinoma,156,0.6300279630027963,Concrete,0.0014422495703074,0.1,690124
kidneypapillaryrenalcellcarcinoma,84,0.7757296466973886,Concrete,0.0014422495703074,0.1,690124
kidneychromophobe,19,0.704225352112676,Concrete,0.0014422495703074,0.1,690125
kidneyclearcellrenalcarcinoma,156,0.6136803613680362,Concrete,0.0014422495703074,0.1,690125
kidneypapillaryrenalcellcarcinoma,84,0.7511520737327189,Concrete,0.0014422495703074,0.1,690125
kidneychromophobe,19,0.676056338028169,Concrete,0.0014422495703074,0.1,690126
kidneyclearcellrenalcarcinoma,156,0.704452570445257,Concrete,0.0014422495703074,0.1,690126
kidneypapillaryrenalcellcarcinoma,84,0.7342549923195084,Concrete,0.0014422495703074,0.1,690126
kidneychromophobe,19,0.6901408450704225,Concrete,0.0014422495703074,0.1,690127
kidneyclearcellrenalcarcinoma,156,0.6868143686814369,Concrete,0.0014422495703074,0.1,690127
kidneypapillaryrenalcellcarcinoma,84,0.7864823348694316,Concrete,0.0014422495703074,0.1,690127
kidneychromophobe,19,0.6338028169014085,Concrete,0.0014422495703074,0.1,690128
kidneyclearcellrenalcarcinoma,156,0.6876747687674769,Concrete,0.0014422495703074,0.1,690128
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,Concrete,0.0014422495703074,0.1,690128
kidneychromophobe,19,0.6197183098591549,Concrete,0.0014422495703074,0.1,690129
kidneyclearcellrenalcarcinoma,156,0.6874596687459669,Concrete,0.0014422495703074,0.1,690129
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,Concrete,0.0014422495703074,0.1,690129
kidneychromophobe,19,0.7323943661971831,Concrete,0.0014422495703074,0.1,690130
kidneyclearcellrenalcarcinoma,156,0.6719724671972467,Concrete,0.0014422495703074,0.1,690130
kidneypapillaryrenalcellcarcinoma,84,0.8571428571428571,Concrete,0.0014422495703074,0.1,690130
kidneychromophobe,19,0.676056338028169,Concrete,0.0014422495703074,0.1,690131
kidneyclearcellrenalcarcinoma,156,0.6388470638847064,Concrete,0.0014422495703074,0.1,690131
kidneypapillaryrenalcellcarcinoma,84,0.7373271889400922,Concrete,0.0014422495703074,0.1,690131
kidneychromophobe,19,0.7464788732394366,Concrete,0.0014422495703074,0.1,690132
kidneyclearcellrenalcarcinoma,156,0.6717573671757368,Concrete,0.0014422495703074,0.1,690132
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,Concrete,0.0014422495703074,0.1,690132
kidneychromophobe,19,0.7464788732394366,Concrete,0.003,0.15,730123
kidneyclearcellrenalcarcinoma,156,0.6831576683157669,Concrete,0.003,0.15,730123
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,Concrete,0.003,0.15,730123
kidneychromophobe,19,0.7183098591549296,Concrete,0.003,0.15,730124
kidneyclearcellrenalcarcinoma,156,0.6719724671972467,Concrete,0.003,0.15,730124
kidneypapillaryrenalcellcarcinoma,84,0.7680491551459293,Concrete,0.003,0.15,730124
kidneychromophobe,19,0.6901408450704225,Concrete,0.003,0.15,730125
kidneyclearcellrenalcarcinoma,156,0.6758442675844267,Concrete,0.003,0.15,730125
kidneypapillaryrenalcellcarcinoma,84,0.7864823348694316,Concrete,0.003,0.15,730125
kidneychromophobe,19,0.6338028169014085,Concrete,0.003,0.15,730126
kidneyclearcellrenalcarcinoma,156,0.6610023661002367,Concrete,0.003,0.15,730126
kidneypapillaryrenalcellcarcinoma,84,0.8233486943164362,Concrete,0.003,0.15,730126
kidneychromophobe,19,0.6901408450704225,Concrete,0.003,0.15,730127
kidneyclearcellrenalcarcinoma,156,0.6696063669606367,Concrete,0.003,0.15,730127
kidneypapillaryrenalcellcarcinoma,84,0.7235023041474654,Concrete,0.003,0.15,730127
kidneychromophobe,19,0.6338028169014085,Concrete,0.003,0.15,730128
kidneyclearcellrenalcarcinoma,156,0.6558399655839966,Concrete,0.003,0.15,730128
kidneypapillaryrenalcellcarcinoma,84,0.8202764976958525,Concrete,0.003,0.15,730128
kidneychromophobe,19,0.704225352112676,Concrete,0.003,0.15,730129
kidneyclearcellrenalcarcinoma,156,0.6792858679285868,Concrete,0.003,0.15,730129
kidneypapillaryrenalcellcarcinoma,84,0.7619047619047619,Concrete,0.003,0.15,730129
kidneychromophobe,19,0.7323943661971831,Concrete,0.003,0.15,730130
kidneyclearcellrenalcarcinoma,156,0.6627231662723166,Concrete,0.003,0.15,730130
kidneypapillaryrenalcellcarcinoma,84,0.7219662058371735,Concrete,0.003,0.15,730130
kidneychromophobe,19,0.7183098591549296,Concrete,0.003,0.15,730131
kidneyclearcellrenalcarcinoma,156,0.6893955689395569,Concrete,0.003,0.15,730131
kidneypapillaryrenalcellcarcinoma,84,0.7680491551459293,Concrete,0.003,0.15,730131
kidneychromophobe,19,0.676056338028169,Concrete,0.003,0.15,730132
kidneyclearcellrenalcarcinoma,156,0.699935469993547,Concrete,0.003,0.15,730132
kidneypapillaryrenalcellcarcinoma,84,0.7311827956989247,Concrete,0.003,0.15,730132
kidneychromophobe,19,0.647887323943662,Concrete,0.0014422495703074,0.15,770123
kidneyclearcellrenalcarcinoma,156,0.6758442675844267,Concrete,0.0014422495703074,0.15,770123
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,Concrete,0.0014422495703074,0.15,770123
kidneychromophobe,19,0.6338028169014085,Concrete,0.0014422495703074,0.15,770124
kidneyclearcellrenalcarcinoma,156,0.6579909657990965,Concrete,0.0014422495703074,0.15,770124
kidneypapillaryrenalcellcarcinoma,84,0.7619047619047619,Concrete,0.0014422495703074,0.15,770124
kidneychromophobe,19,0.676056338028169,Concrete,0.0014422495703074,0.15,770125
kidneyclearcellrenalcarcinoma,156,0.6807915680791569,Concrete,0.0014422495703074,0.15,770125
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,Concrete,0.0014422495703074,0.15,770125
kidneychromophobe,19,0.6619718309859155,Concrete,0.0014422495703074,0.15,770126
kidneyclearcellrenalcarcinoma,156,0.6913314691331469,Concrete,0.0014422495703074,0.15,770126
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,Concrete,0.0014422495703074,0.15,770126
kidneychromophobe,19,0.647887323943662,Concrete,0.0014422495703074,0.15,770127
kidneyclearcellrenalcarcinoma,156,0.6702516670251667,Concrete,0.0014422495703074,0.15,770127
kidneypapillaryrenalcellcarcinoma,84,0.815668202764977,Concrete,0.0014422495703074,0.15,770127
kidneychromophobe,19,0.647887323943662,Concrete,0.0014422495703074,0.15,770128
kidneyclearcellrenalcarcinoma,156,0.6840180684018068,Concrete,0.0014422495703074,0.15,770128
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,Concrete,0.0014422495703074,0.15,770128
kidneychromophobe,19,0.6901408450704225,Concrete,0.0014422495703074,0.15,770129
kidneyclearcellrenalcarcinoma,156,0.6861690686169069,Concrete,0.0014422495703074,0.15,770129
kidneypapillaryrenalcellcarcinoma,84,0.7296466973886329,Concrete,0.0014422495703074,0.15,770129
