model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
L-Concrete,0.4,0.0011,0.8826768041394368,3.4827007522585753,0.5460929112419788,3.6142290249433104,0.5788459122521018,56,3336.458999633789
L-LSPIN,0.0,0.028,0.33758143323608764,1.8609851347946587,0.23412573923978378,1.6930767015801031,0.20811635469445097,56,56.51085186004639
L-LSPIN,0.0,0.021,0.3483384073097316,1.9407416405715725,0.24552450347222196,1.6483011193895547,0.2014601632813698,56,63.45076394081116
L-LSPIN,0.0,0.014,0.4870505748075433,2.261166900622683,0.2984227788120138,2.098855415181946,0.27116272073699,56,85.38163232803345
L-LSPIN,0.0,0.0105,0.5158077565195799,2.2821554547745024,0.30184752322431396,2.019098909405032,0.2585616067202452,56,93.7319130897522
L-LSPIN,0.0,0.00875,0.5401146730832422,2.3563150127775976,0.3144060367063513,2.17861192095886,0.28462713846269094,56,117.77632570266724
L-LSPIN,0.0,0.007,0.5466743999854695,2.3731058560990532,0.3177478072224446,2.2485737681315916,0.29640426855007534,56,132.020498752594
L-LSPIN,0.0,0.00525,0.6041900254169849,2.6641471403376165,0.37092986558027896,2.289151639491776,0.3044575086423917,56,180.56712341308594
L-LSPIN,0.0,0.0035,0.6530657503765804,2.738306698340712,0.3849327457882103,2.5592043695785196,0.3511563217132795,56,268.1577568054199
L-LSPIN,0.1,0.028,0.3836706641996564,1.833000395925566,0.2298884929060929,1.9785210380448477,0.2516997525831176,56,171.74758911132812
L-LSPIN,0.1,0.021,0.39790032927154456,1.9295477450239356,0.24413477628181363,1.9085591908721162,0.2405238704300274,56,216.39489459991455
L-LSPIN,0.1,0.014,0.5054962515267095,2.2485737681315916,0.29650484640565455,2.2457752942446825,0.295860845080532,56,328.153133392334
L-LSPIN,0.1,0.0105,0.5888236095673057,2.4150829644026923,0.32486188855808046,2.514428787387971,0.3433567967196586,56,462.9875373840332
