model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi,rank_cindex,rank_affinity,rank_risk,rank_cluster,rank_parsimony,joint_score
L-LSPIN,0.1,0.007,893.1505241394043,95.78696185021496,0.6429873054873054,0.03137680214752518,0.9798437204385231,0.0028604961957368583,2844.375,1277.75,1155.907175539156,16,0.9289134027988075,0.6761031952979701,2.669744088111435,0.7476406356950439,0.718160191947785,0.8620689655172413,0.7586206896551724,0.8275862068965517,0.8275862068965517,0.27586206896551724,0.7103448275862069
L-LSPIN,0.1,0.0105,462.9875373840332,32.82784279318307,0.6220823095823096,0.023915064658715925,0.9598067259024722,0.005206769962710771,2191.125,623.75,593.8901972969198,16,0.9162679227754162,0.5888236095673057,2.4150829644026923,0.6097345877074379,0.6272060068404953,0.6896551724137931,0.7241379310344828,0.6206896551724138,0.6896551724137931,0.5172413793103449,0.6482758620689655
L-LSPIN,0.2,0.00875,606.1629848480225,52.391553080507805,0.6122850122850123,0.04522114832967498,0.9710162557884783,0.003925198473087714,2324.3125,832.125,770.9754864846102,16,0.9072003427698743,0.6002025895175654,2.447265414102149,0.6513198637203997,0.6495692649824202,0.5172413793103449,0.6551724137931034,0.7241379310344828,0.7586206896551724,0.4482758620689655,0.6206896551724137
L-LSPIN,0.4,0.0105,481.3440456390381,40.11437606636021,0.618499180999181,0.03112636829125969,0.9630070483784985,0.0066544689276158845,2049.125,646.1875,610.988672762901,16,0.9038323894636563,0.573132339541279,2.440269229384876,0.5807862833063704,0.6059678162011235,0.6206896551724138,0.6206896551724138,0.5517241379310345,0.6206896551724138,0.6206896551724138,0.6068965517241379
L-LSPIN,0.1,0.00875,609.5327568054199,68.31902048344686,0.613462325962326,0.020428029615282776,0.9708825278338692,0.0038439642671895917,2540.375,855.5625,795.0441809162921,16,0.9147963239319763,0.5907044164101627,2.40528830579851,0.6277352406730252,0.6415206458925765,0.5862068965517241,0.6896551724137931,0.6551724137931034,0.7241379310344828,0.3448275862068966,0.6
L-LSPIN,0.2,0.0105,482.2869758605957,54.867989988320915,0.6134520884520884,0.028921801475675135,0.9608679072116372,0.007293854404895892,2194.9375,647.375,614.8748282349675,16,0.9291091333803977,0.5784182381146179,2.357714249721053,0.5440593004488664,0.5832795956570992,0.5517241379310345,0.7931034482758621,0.5862068965517241,0.5517241379310345,0.4827586206896552,0.593103448275862
LSPIN,0.1,0.0035,779.5588798522949,78.72745550360513,0.6226965601965602,0.028608717748881123,0.9842238126704127,0.0032547556185937884,3541.8125,1559.25,1354.3719075174895,16,0.9398318103678516,0.7174566158872177,2.809667782456898,0.6758534050604952,0.6521535395285329,0.9375,1.0,0.9375,1.0,0.15625,0.80625
LSPIN,0.1,0.00525,528.3868503570557,40.77650942304834,0.6239148239148239,0.02335302483514704,0.9792001762994186,0.003475979152858409,2864.3125,1099.75,964.043883457019,16,0.9322412589394204,0.6520005605344331,2.552208184861246,0.614931202052947,0.6025128747994203,0.96875,0.96875,0.8125,0.84375,0.3125,0.78125
LSPIN,0.1,0.007,395.87077713012695,55.392834486955955,0.6224099099099099,0.03598215109833763,0.9706457073066699,0.005424618780498327,2383.125,789.25,703.6863747328467,16,0.92518413435807,0.604275557924199,2.4332730446676023,0.5979527275172103,0.5861956334492443,0.90625,0.90625,0.71875,0.6875,0.46875,0.7375
LSPIN,0.2,0.007,407.90414237976074,36.833189015577744,0.6108210483210483,0.02476164923514651,0.9690341281982862,0.004640024162802654,2476.875,797.25,712.4147806623533,16,0.9137644022265737,0.6159471600808645,2.429075333837239,0.662774808230928,0.6104053353562218,0.71875,0.75,0.75,0.96875,0.40625,0.71875
