model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,global_cfg_idx,risk_corr,top_risk_overlap_ratio,top_risk_jaccard,bottom_risk_overlap_ratio,bottom_risk_jaccard
L-Concrete,concrete,linear,0.00275,0.0,3,6,196,0.8112855459592742,3.212648022171832,0.4823529411764706,3.055933484504913,0.4482758620689655
L-Concrete,concrete,linear,0.00275,0.0,3,7,196,0.7714320999782392,2.977576215671454,0.4318181818181818,2.742504409171076,0.3846153846153846
L-Concrete,concrete,linear,0.00275,0.0,4,5,196,0.7866926828803797,2.8992189468379945,0.4157303370786517,3.055933484504913,0.4482758620689655
L-Concrete,concrete,linear,0.00275,0.0,4,6,196,0.8038128230823818,3.212648022171832,0.4823529411764706,2.6641471403376165,0.3695652173913043
L-Concrete,concrete,linear,0.00275,0.0,4,7,196,0.787470411929001,3.1342907533383726,0.4651162790697674,2.5857898715041574,0.3548387096774194
L-Concrete,concrete,linear,0.00275,0.0,5,6,196,0.8623675999664909,3.8395061728395055,0.6363636363636364,3.291005291005291,0.5
L-Concrete,concrete,linear,0.00275,0.0,5,7,196,0.8195024865733572,3.212648022171832,0.4823529411764706,3.212648022171832,0.4823529411764706
L-Concrete,concrete,linear,0.00275,0.0,6,7,196,0.7863861973546078,2.8208616780045355,0.4,2.742504409171076,0.3846153846153846
L-Concrete,concrete,linear,0.0066,0.0,0,1,200,0.6600918122955106,3.212648022171832,0.4823529411764706,2.1940035273368608,0.2857142857142857
L-Concrete,concrete,linear,0.0066,0.0,0,2,200,0.6862853141776046,3.1342907533383726,0.4651162790697674,2.507432602670698,0.3404255319148936
L-Concrete,concrete,linear,0.0066,0.0,0,3,200,0.6701552804097808,3.291005291005291,0.5,2.507432602670698,0.3404255319148936
L-Concrete,concrete,linear,0.0066,0.0,0,4,200,0.6405669247826759,2.742504409171076,0.3846153846153846,2.429075333837239,0.3263157894736842
L-Concrete,concrete,linear,0.0066,0.0,0,5,200,0.6069835621207462,2.5857898715041574,0.3548387096774194,2.3507180650037798,0.3125
L-Concrete,concrete,linear,0.0066,0.0,0,6,200,0.6712853902023853,3.291005291005291,0.5,2.3507180650037798,0.3125
L-Concrete,concrete,linear,0.0066,0.0,0,7,200,0.6457772696204475,2.977576215671454,0.4318181818181818,2.1156462585034013,0.2727272727272727
L-Concrete,concrete,linear,0.0066,0.0,1,2,200,0.6558618373209472,2.8208616780045355,0.4,1.7238599143361049,0.2115384615384615
L-Concrete,concrete,linear,0.0066,0.0,1,3,200,0.6574705719676496,3.212648022171832,0.4823529411764706,2.1940035273368608,0.2857142857142857
L-Concrete,concrete,linear,0.0066,0.0,1,4,200,0.6377729284272173,2.977576215671454,0.4318181818181818,1.802217183169564,0.2233009708737864
L-Concrete,concrete,linear,0.0066,0.0,1,5,200,0.6583298677493291,2.8208616780045355,0.4,2.037288989669942,0.26
L-Concrete,concrete,linear,0.0066,0.0,1,6,200,0.6758007318736201,3.3693625598387507,0.5180722891566265,1.880574452003024,0.2352941176470588
L-Concrete,concrete,linear,0.0066,0.0,1,7,200,0.6528112645216841,2.977576215671454,0.4318181818181818,1.6455026455026456,0.2
L-Concrete,concrete,linear,0.0066,0.0,2,3,200,0.7753764996868302,2.977576215671454,0.4318181818181818,2.5857898715041574,0.3548387096774194
L-Concrete,concrete,linear,0.0066,0.0,2,4,200,0.6935913907838805,2.977576215671454,0.4318181818181818,2.5857898715041574,0.3548387096774194
L-Concrete,concrete,linear,0.0066,0.0,2,5,200,0.7501198479345081,3.055933484504913,0.4482758620689655,2.5857898715041574,0.3548387096774194
L-Concrete,concrete,linear,0.0066,0.0,2,6,200,0.7300929633513288,2.8208616780045355,0.4,2.429075333837239,0.3263157894736842
L-Concrete,concrete,linear,0.0066,0.0,2,7,200,0.714173375451668,3.1342907533383726,0.4651162790697674,2.507432602670698,0.3404255319148936
L-Concrete,concrete,linear,0.0066,0.0,3,4,200,0.6937369372043362,2.742504409171076,0.3846153846153846,2.3507180650037798,0.3125
L-Concrete,concrete,linear,0.0066,0.0,3,5,200,0.726527825862492,2.977576215671454,0.4318181818181818,2.5857898715041574,0.3548387096774194
L-Concrete,concrete,linear,0.0066,0.0,3,6,200,0.744001052419301,3.1342907533383726,0.4651162790697674,2.2723607961703203,0.2989690721649484
L-Concrete,concrete,linear,0.0066,0.0,3,7,200,0.7196169493574578,2.977576215671454,0.4318181818181818,2.1940035273368608,0.2857142857142857
L-Concrete,concrete,linear,0.0066,0.0,4,5,200,0.7265923644099027,2.977576215671454,0.4318181818181818,2.507432602670698,0.3404255319148936
L-Concrete,concrete,linear,0.0066,0.0,4,6,200,0.6636095971814937,2.742504409171076,0.3846153846153846,2.2723607961703203,0.2989690721649484
L-Concrete,concrete,linear,0.0066,0.0,4,7,200,0.6957636597715974,3.055933484504913,0.4482758620689655,2.507432602670698,0.3404255319148936
L-Concrete,concrete,linear,0.0066,0.0,5,6,200,0.7108310233012746,2.977576215671454,0.4318181818181818,2.3507180650037798,0.3125
L-Concrete,concrete,linear,0.0066,0.0,5,7,200,0.7193262813425849,3.291005291005291,0.5,2.429075333837239,0.3263157894736842
L-Concrete,concrete,linear,0.0066,0.0,6,7,200,0.6935891560462789,2.977576215671454,0.4318181818181818,2.037288989669942,0.26
L-Concrete,concrete,linear,0.00275,0.1,0,1,204,0.7959501116788775,3.212648022171832,0.4823529411764706,3.212648022171832,0.4823529411764706
L-Concrete,concrete,linear,0.00275,0.1,0,2,204,0.794175006499588,2.8992189468379945,0.4157303370786517,3.055933484504913,0.4482758620689655
L-Concrete,concrete,linear,0.00275,0.1,0,3,204,0.7891566377089643,2.8208616780045355,0.4,3.526077097505669,0.5555555555555556
L-Concrete,concrete,linear,0.00275,0.1,0,4,204,0.7959483653563546,3.1342907533383726,0.4651162790697674,3.212648022171832,0.4823529411764706
L-Concrete,concrete,linear,0.00275,0.1,0,5,204,0.7483582673446,2.8208616780045355,0.4,3.291005291005291,0.5
L-Concrete,concrete,linear,0.00275,0.1,0,6,204,0.7388636180802669,2.8208616780045355,0.4,3.055933484504913,0.4482758620689655
L-Concrete,concrete,linear,0.00275,0.1,0,7,204,0.7857853756615978,3.1342907533383726,0.4651162790697674,2.8208616780045355,0.4
L-Concrete,concrete,linear,0.00275,0.1,1,2,204,0.8128233940461339,3.055933484504913,0.4482758620689655,3.291005291005291,0.5
L-Concrete,concrete,linear,0.00275,0.1,1,3,204,0.8164901356654819,3.212648022171832,0.4823529411764706,3.291005291005291,0.5
L-Concrete,concrete,linear,0.00275,0.1,1,4,204,0.815557233199336,3.291005291005291,0.5,3.526077097505669,0.5555555555555556
L-Concrete,concrete,linear,0.00275,0.1,1,5,204,0.802686189607579,3.1342907533383726,0.4651162790697674,3.291005291005291,0.5
L-Concrete,concrete,linear,0.00275,0.1,1,6,204,0.7546749049194197,3.1342907533383726,0.4651162790697674,2.8992189468379945,0.4157303370786517
L-Concrete,concrete,linear,0.00275,0.1,1,7,204,0.7980537660555831,3.3693625598387507,0.5180722891566265,3.212648022171832,0.4823529411764706
L-Concrete,concrete,linear,0.00275,0.1,2,3,204,0.7756580338445009,2.977576215671454,0.4318181818181818,2.8208616780045355,0.4
L-Concrete,concrete,linear,0.00275,0.1,2,4,204,0.8169320348322121,2.977576215671454,0.4318181818181818,3.291005291005291,0.5
L-Concrete,concrete,linear,0.00275,0.1,2,5,204,0.7810322327368725,2.8992189468379945,0.4157303370786517,3.055933484504913,0.4482758620689655
L-Concrete,concrete,linear,0.00275,0.1,2,6,204,0.7512092298306441,2.8208616780045355,0.4,2.8208616780045355,0.4
L-Concrete,concrete,linear,0.00275,0.1,2,7,204,0.8125730335509717,3.3693625598387507,0.5180722891566265,2.977576215671454,0.4318181818181818
L-Concrete,concrete,linear,0.00275,0.1,3,4,204,0.8259920575892845,3.055933484504913,0.4482758620689655,3.3693625598387507,0.5180722891566265
L-Concrete,concrete,linear,0.00275,0.1,3,5,204,0.7784304906302,3.291005291005291,0.5,3.1342907533383726,0.4651162790697674
L-Concrete,concrete,linear,0.00275,0.1,3,6,204,0.7644218532936725,3.1342907533383726,0.4651162790697674,3.1342907533383726,0.4651162790697674
L-Concrete,concrete,linear,0.00275,0.1,3,7,204,0.80461874654316,3.3693625598387507,0.5180722891566265,2.742504409171076,0.3846153846153846
L-Concrete,concrete,linear,0.00275,0.1,4,5,204,0.8014650404496159,3.055933484504913,0.4482758620689655,3.1342907533383726,0.4651162790697674
L-Concrete,concrete,linear,0.00275,0.1,4,6,204,0.7542083710273366,2.8992189468379945,0.4157303370786517,3.055933484504913,0.4482758620689655
L-Concrete,concrete,linear,0.00275,0.1,4,7,204,0.8207640591669587,3.3693625598387507,0.5180722891566265,3.212648022171832,0.4823529411764706
L-Concrete,concrete,linear,0.00275,0.1,5,6,204,0.7041012566602399,3.1342907533383726,0.4651162790697674,2.5857898715041574,0.3548387096774194
L-Concrete,concrete,linear,0.00275,0.1,5,7,204,0.7560789388176314,3.055933484504913,0.4482758620689655,2.742504409171076,0.3846153846153846
L-Concrete,concrete,linear,0.00275,0.1,6,7,204,0.7397110463621268,3.055933484504913,0.4482758620689655,2.507432602670698,0.3404255319148936
L-Concrete,concrete,linear,0.0066,0.1,0,1,208,0.6671962313326246,2.5857898715041574,0.3548387096774194,2.5857898715041574,0.3548387096774194
L-Concrete,concrete,linear,0.0066,0.1,0,2,208,0.602425056771327,2.3507180650037798,0.3125,2.977576215671454,0.4318181818181818
L-Concrete,concrete,linear,0.0066,0.1,0,3,208,0.5985034457810251,2.507432602670698,0.3404255319148936,2.1156462585034013,0.2727272727272727
L-Concrete,concrete,linear,0.0066,0.1,0,4,208,0.6881156218561484,2.5857898715041574,0.3548387096774194,2.3507180650037798,0.3125
L-Concrete,concrete,linear,0.0066,0.1,0,5,208,0.6482969596091972,2.507432602670698,0.3404255319148936,2.6641471403376165,0.3695652173913043
L-Concrete,concrete,linear,0.0066,0.1,0,6,208,0.6390645123804899,2.6641471403376165,0.3695652173913043,2.8992189468379945,0.4157303370786517
L-Concrete,concrete,linear,0.0066,0.1,0,7,208,0.5950036785200409,2.742504409171076,0.3846153846153846,2.1156462585034013,0.2727272727272727
L-Concrete,concrete,linear,0.0066,0.1,1,2,208,0.6346048020817527,2.5857898715041574,0.3548387096774194,2.977576215671454,0.4318181818181818
L-Concrete,concrete,linear,0.0066,0.1,1,3,208,0.6407046086012476,2.6641471403376165,0.3695652173913043,2.5857898715041574,0.3548387096774194
