model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,global_cfg_idx,affinity_corr
LSPIN,lspin_tf,mlp,0.0105,0.1,6,7,45,0.8449569748249862
LSPIN,lspin_tf,mlp,0.0035,0.2,0,1,49,0.945163407252356
LSPIN,lspin_tf,mlp,0.0035,0.2,0,2,49,0.8267504672584752
LSPIN,lspin_tf,mlp,0.0035,0.2,0,3,49,0.8723786348890176
LSPIN,lspin_tf,mlp,0.0035,0.2,0,4,49,0.8662045721841154
LSPIN,lspin_tf,mlp,0.0035,0.2,0,5,49,0.8790905998220344
LSPIN,lspin_tf,mlp,0.0035,0.2,0,6,49,0.8907327103321035
LSPIN,lspin_tf,mlp,0.0035,0.2,0,7,49,0.8513891257204604
LSPIN,lspin_tf,mlp,0.0035,0.2,1,2,49,0.930242837566834
LSPIN,lspin_tf,mlp,0.0035,0.2,1,3,49,0.926322297519135
LSPIN,lspin_tf,mlp,0.0035,0.2,1,4,49,0.9566238386499568
LSPIN,lspin_tf,mlp,0.0035,0.2,1,5,49,0.9393336410241953
LSPIN,lspin_tf,mlp,0.0035,0.2,1,6,49,0.9365585499976824
LSPIN,lspin_tf,mlp,0.0035,0.2,1,7,49,0.9419196743285668
LSPIN,lspin_tf,mlp,0.0035,0.2,2,3,49,0.8931283443601538
LSPIN,lspin_tf,mlp,0.0035,0.2,2,4,49,0.9565170205194627
LSPIN,lspin_tf,mlp,0.0035,0.2,2,5,49,0.9644583281500666
LSPIN,lspin_tf,mlp,0.0035,0.2,2,6,49,0.8875925432575663
LSPIN,lspin_tf,mlp,0.0035,0.2,2,7,49,0.9748091172209328
LSPIN,lspin_tf,mlp,0.0035,0.2,3,4,49,0.8922920587033124
LSPIN,lspin_tf,mlp,0.0035,0.2,3,5,49,0.9047480019994693
LSPIN,lspin_tf,mlp,0.0035,0.2,3,6,49,0.9435794901495694
LSPIN,lspin_tf,mlp,0.0035,0.2,3,7,49,0.9343920899169772
LSPIN,lspin_tf,mlp,0.0035,0.2,4,5,49,0.9649466581432108
LSPIN,lspin_tf,mlp,0.0035,0.2,4,6,49,0.9252492895944924
LSPIN,lspin_tf,mlp,0.0035,0.2,4,7,49,0.9620396261803084
LSPIN,lspin_tf,mlp,0.0035,0.2,5,6,49,0.9341028310294393
LSPIN,lspin_tf,mlp,0.0035,0.2,5,7,49,0.9740482404516388
LSPIN,lspin_tf,mlp,0.0035,0.2,6,7,49,0.9400803679766196
LSPIN,lspin_tf,mlp,0.0105,0.2,0,1,53,0.9265562236542552
LSPIN,lspin_tf,mlp,0.0105,0.2,0,2,53,0.9295386591851654
LSPIN,lspin_tf,mlp,0.0105,0.2,0,3,53,0.9223545431537662
LSPIN,lspin_tf,mlp,0.0105,0.2,0,4,53,0.890071161274641
LSPIN,lspin_tf,mlp,0.0105,0.2,0,5,53,0.9301888092940768
LSPIN,lspin_tf,mlp,0.0105,0.2,0,6,53,0.8718175283588165
LSPIN,lspin_tf,mlp,0.0105,0.2,0,7,53,0.8862165680964933
LSPIN,lspin_tf,mlp,0.0105,0.2,1,2,53,0.9145367310153044
LSPIN,lspin_tf,mlp,0.0105,0.2,1,3,53,0.9369485998448578
LSPIN,lspin_tf,mlp,0.0105,0.2,1,4,53,0.9265601476418708
LSPIN,lspin_tf,mlp,0.0105,0.2,1,5,53,0.951485022320256
LSPIN,lspin_tf,mlp,0.0105,0.2,1,6,53,0.7704036293843364
LSPIN,lspin_tf,mlp,0.0105,0.2,1,7,53,0.8411844262488541
LSPIN,lspin_tf,mlp,0.0105,0.2,2,3,53,0.9281871649501436
LSPIN,lspin_tf,mlp,0.0105,0.2,2,4,53,0.8564431558778313
LSPIN,lspin_tf,mlp,0.0105,0.2,2,5,53,0.9408152487850442
LSPIN,lspin_tf,mlp,0.0105,0.2,2,6,53,0.8587977023979564
LSPIN,lspin_tf,mlp,0.0105,0.2,2,7,53,0.8705524437912963
LSPIN,lspin_tf,mlp,0.0105,0.2,3,4,53,0.8680250416946118
LSPIN,lspin_tf,mlp,0.0105,0.2,3,5,53,0.9426575317374736
LSPIN,lspin_tf,mlp,0.0105,0.2,3,6,53,0.8552322044218966
LSPIN,lspin_tf,mlp,0.0105,0.2,3,7,53,0.90053210530348
LSPIN,lspin_tf,mlp,0.0105,0.2,4,5,53,0.8980384367726556
LSPIN,lspin_tf,mlp,0.0105,0.2,4,6,53,0.6995117496135036
LSPIN,lspin_tf,mlp,0.0105,0.2,4,7,53,0.8043861645008873
LSPIN,lspin_tf,mlp,0.0105,0.2,5,6,53,0.8183569862264929
LSPIN,lspin_tf,mlp,0.0105,0.2,5,7,53,0.8466987157541276
LSPIN,lspin_tf,mlp,0.0105,0.2,6,7,53,0.90407944101865
LSPIN,lspin_tf,mlp,0.0035,0.4,0,1,57,0.9620540715091545
LSPIN,lspin_tf,mlp,0.0035,0.4,0,2,57,0.9423392789871554
LSPIN,lspin_tf,mlp,0.0035,0.4,0,3,57,0.9648806788575782
LSPIN,lspin_tf,mlp,0.0035,0.4,0,4,57,0.9513511673410016
LSPIN,lspin_tf,mlp,0.0035,0.4,0,5,57,0.8992663455572572
LSPIN,lspin_tf,mlp,0.0035,0.4,0,6,57,0.9671319367517344
LSPIN,lspin_tf,mlp,0.0035,0.4,0,7,57,0.9440686159143612
LSPIN,lspin_tf,mlp,0.0035,0.4,1,2,57,0.8950827764834541
LSPIN,lspin_tf,mlp,0.0035,0.4,1,3,57,0.9185831579160946
LSPIN,lspin_tf,mlp,0.0035,0.4,1,4,57,0.9344117357708648
LSPIN,lspin_tf,mlp,0.0035,0.4,1,5,57,0.9313161534562808
LSPIN,lspin_tf,mlp,0.0035,0.4,1,6,57,0.9502080306494032
LSPIN,lspin_tf,mlp,0.0035,0.4,1,7,57,0.9633854866795044
LSPIN,lspin_tf,mlp,0.0035,0.4,2,3,57,0.9416412874501204
LSPIN,lspin_tf,mlp,0.0035,0.4,2,4,57,0.9393083578644325
LSPIN,lspin_tf,mlp,0.0035,0.4,2,5,57,0.849358719228691
LSPIN,lspin_tf,mlp,0.0035,0.4,2,6,57,0.9426624679195312
LSPIN,lspin_tf,mlp,0.0035,0.4,2,7,57,0.8954017265827651
LSPIN,lspin_tf,mlp,0.0035,0.4,3,4,57,0.930797378149575
LSPIN,lspin_tf,mlp,0.0035,0.4,3,5,57,0.8532764819979028
LSPIN,lspin_tf,mlp,0.0035,0.4,3,6,57,0.9567501974054518
LSPIN,lspin_tf,mlp,0.0035,0.4,3,7,57,0.9088886116064554
LSPIN,lspin_tf,mlp,0.0035,0.4,4,5,57,0.8575243386730511
LSPIN,lspin_tf,mlp,0.0035,0.4,4,6,57,0.9485964769450612
LSPIN,lspin_tf,mlp,0.0035,0.4,4,7,57,0.9025702074312436
LSPIN,lspin_tf,mlp,0.0035,0.4,5,6,57,0.8622466502984114
LSPIN,lspin_tf,mlp,0.0035,0.4,5,7,57,0.9698343877288834
LSPIN,lspin_tf,mlp,0.0035,0.4,6,7,57,0.926924674021532
LSPIN,lspin_tf,mlp,0.0105,0.4,0,1,61,0.9477696792887316
LSPIN,lspin_tf,mlp,0.0105,0.4,0,2,61,0.9016941255900432
LSPIN,lspin_tf,mlp,0.0105,0.4,0,3,61,0.8423104560721257
LSPIN,lspin_tf,mlp,0.0105,0.4,0,4,61,0.8892631437263278
LSPIN,lspin_tf,mlp,0.0105,0.4,0,5,61,0.9133238939109328
LSPIN,lspin_tf,mlp,0.0105,0.4,0,6,61,0.8919415438931386
LSPIN,lspin_tf,mlp,0.0105,0.4,0,7,61,0.8003624138365236
LSPIN,lspin_tf,mlp,0.0105,0.4,1,2,61,0.8943524933304031
LSPIN,lspin_tf,mlp,0.0105,0.4,1,3,61,0.8381980524972404
LSPIN,lspin_tf,mlp,0.0105,0.4,1,4,61,0.889162842957476
LSPIN,lspin_tf,mlp,0.0105,0.4,1,5,61,0.9267955765567222
LSPIN,lspin_tf,mlp,0.0105,0.4,1,6,61,0.9107434716224464
LSPIN,lspin_tf,mlp,0.0105,0.4,1,7,61,0.8232084141258071
LSPIN,lspin_tf,mlp,0.0105,0.4,2,3,61,0.911679085940071
LSPIN,lspin_tf,mlp,0.0105,0.4,2,4,61,0.9482731397315058
LSPIN,lspin_tf,mlp,0.0105,0.4,2,5,61,0.9317898172523073
LSPIN,lspin_tf,mlp,0.0105,0.4,2,6,61,0.8651325103983704
LSPIN,lspin_tf,mlp,0.0105,0.4,2,7,61,0.928996072524211
LSPIN,lspin_tf,mlp,0.0105,0.4,3,4,61,0.937922083085176
LSPIN,lspin_tf,mlp,0.0105,0.4,3,5,61,0.9268713451893352
LSPIN,lspin_tf,mlp,0.0105,0.4,3,6,61,0.8451670690387325
LSPIN,lspin_tf,mlp,0.0105,0.4,3,7,61,0.8844567125353323
LSPIN,lspin_tf,mlp,0.0105,0.4,4,5,61,0.9426105407863208
LSPIN,lspin_tf,mlp,0.0105,0.4,4,6,61,0.8809601510169924
LSPIN,lspin_tf,mlp,0.0105,0.4,4,7,61,0.9136005337523871
LSPIN,lspin_tf,mlp,0.0105,0.4,5,6,61,0.9161499180945436
LSPIN,lspin_tf,mlp,0.0105,0.4,5,7,61,0.8771483479084942
LSPIN,lspin_tf,mlp,0.0105,0.4,6,7,61,0.7794193904913772
Concrete,concrete,mlp,0.0011,0.0,0,1,65,0.9183609618097676
Concrete,concrete,mlp,0.0011,0.0,0,2,65,0.8614607108733132
Concrete,concrete,mlp,0.0011,0.0,0,3,65,0.9335213481489674
Concrete,concrete,mlp,0.0011,0.0,0,4,65,0.8665910958617449
Concrete,concrete,mlp,0.0011,0.0,0,5,65,0.9368306957124632
Concrete,concrete,mlp,0.0011,0.0,0,6,65,0.93545787070075
Concrete,concrete,mlp,0.0011,0.0,0,7,65,0.927761043415676
Concrete,concrete,mlp,0.0011,0.0,1,2,65,0.879184486684107
Concrete,concrete,mlp,0.0011,0.0,1,3,65,0.9192578334811516
Concrete,concrete,mlp,0.0011,0.0,1,4,65,0.8852987754149704
Concrete,concrete,mlp,0.0011,0.0,1,5,65,0.9298090602837044
Concrete,concrete,mlp,0.0011,0.0,1,6,65,0.9115500186281016
Concrete,concrete,mlp,0.0011,0.0,1,7,65,0.9028068607469196
Concrete,concrete,mlp,0.0011,0.0,2,3,65,0.8398800687320572
Concrete,concrete,mlp,0.0011,0.0,2,4,65,0.9128040145019302
Concrete,concrete,mlp,0.0011,0.0,2,5,65,0.8934399053717179
Concrete,concrete,mlp,0.0011,0.0,2,6,65,0.8887297008453833
Concrete,concrete,mlp,0.0011,0.0,2,7,65,0.8864744684968459
Concrete,concrete,mlp,0.0011,0.0,3,4,65,0.8373119150441966
Concrete,concrete,mlp,0.0011,0.0,3,5,65,0.943100217062361
Concrete,concrete,mlp,0.0011,0.0,3,6,65,0.9345007001085286
Concrete,concrete,mlp,0.0011,0.0,3,7,65,0.943265115823534
Concrete,concrete,mlp,0.0011,0.0,4,5,65,0.8771833250392179
Concrete,concrete,mlp,0.0011,0.0,4,6,65,0.8931499629801997
Concrete,concrete,mlp,0.0011,0.0,4,7,65,0.8594858076361716
Concrete,concrete,mlp,0.0011,0.0,5,6,65,0.95335136568414
Concrete,concrete,mlp,0.0011,0.0,5,7,65,0.9546403608903908
Concrete,concrete,mlp,0.0011,0.0,6,7,65,0.9459236761008324
Concrete,concrete,mlp,0.0033,0.0,0,1,69,0.905409847662486
Concrete,concrete,mlp,0.0033,0.0,0,2,69,0.8158835358781945
Concrete,concrete,mlp,0.0033,0.0,0,3,69,0.8593046378184791
Concrete,concrete,mlp,0.0033,0.0,0,4,69,0.8678092528431293
Concrete,concrete,mlp,0.0033,0.0,0,5,69,0.8995520779199295
Concrete,concrete,mlp,0.0033,0.0,0,6,69,0.8896751914372929
Concrete,concrete,mlp,0.0033,0.0,0,7,69,0.896209523730815
Concrete,concrete,mlp,0.0033,0.0,1,2,69,0.8857167851114348
Concrete,concrete,mlp,0.0033,0.0,1,3,69,0.9108370986691932
Concrete,concrete,mlp,0.0033,0.0,1,4,69,0.8939925221574908
Concrete,concrete,mlp,0.0033,0.0,1,5,69,0.9238448193515184
Concrete,concrete,mlp,0.0033,0.0,1,6,69,0.911458153259606
Concrete,concrete,mlp,0.0033,0.0,1,7,69,0.8533854421444101
Concrete,concrete,mlp,0.0033,0.0,2,3,69,0.8437398947129557
Concrete,concrete,mlp,0.0033,0.0,2,4,69,0.8690822093524673
Concrete,concrete,mlp,0.0033,0.0,2,5,69,0.870706410001557
Concrete,concrete,mlp,0.0033,0.0,2,6,69,0.8412520088445766
Concrete,concrete,mlp,0.0033,0.0,2,7,69,0.7849224006292831
Concrete,concrete,mlp,0.0033,0.0,3,4,69,0.9034563992151556
Concrete,concrete,mlp,0.0033,0.0,3,5,69,0.9175877891502991
Concrete,concrete,mlp,0.0033,0.0,3,6,69,0.883995050143111
Concrete,concrete,mlp,0.0033,0.0,3,7,69,0.8809630098186803
Concrete,concrete,mlp,0.0033,0.0,4,5,69,0.9132541650535804
Concrete,concrete,mlp,0.0033,0.0,4,6,69,0.8533621389356997
Concrete,concrete,mlp,0.0033,0.0,4,7,69,0.891962013905136
Concrete,concrete,mlp,0.0033,0.0,5,6,69,0.9097392743698688
Concrete,concrete,mlp,0.0033,0.0,5,7,69,0.9106336883158582
Concrete,concrete,mlp,0.0033,0.0,6,7,69,0.8840550113892733
Concrete,concrete,mlp,0.0011,0.1,0,1,73,0.8895891970834144
Concrete,concrete,mlp,0.0011,0.1,0,2,73,0.9363438818667332
Concrete,concrete,mlp,0.0011,0.1,0,3,73,0.940407518635816
Concrete,concrete,mlp,0.0011,0.1,0,4,73,0.9270242501863608
Concrete,concrete,mlp,0.0011,0.1,0,5,73,0.9534424288383518
Concrete,concrete,mlp,0.0011,0.1,0,6,73,0.8642563748898968
Concrete,concrete,mlp,0.0011,0.1,0,7,73,0.9183051560963608
Concrete,concrete,mlp,0.0011,0.1,1,2,73,0.9688285793295918
Concrete,concrete,mlp,0.0011,0.1,1,3,73,0.9475497238951912
Concrete,concrete,mlp,0.0011,0.1,1,4,73,0.9701966003020276
Concrete,concrete,mlp,0.0011,0.1,1,5,73,0.923107004385224
Concrete,concrete,mlp,0.0011,0.1,1,6,73,0.9258081684408016
Concrete,concrete,mlp,0.0011,0.1,1,7,73,0.9767416304279024
Concrete,concrete,mlp,0.0011,0.1,2,3,73,0.9645960493022036
Concrete,concrete,mlp,0.0011,0.1,2,4,73,0.9806811259751088
Concrete,concrete,mlp,0.0011,0.1,2,5,73,0.9535681653937044
Concrete,concrete,mlp,0.0011,0.1,2,6,73,0.9172941950192736
Concrete,concrete,mlp,0.0011,0.1,2,7,73,0.976218076806341
Concrete,concrete,mlp,0.0011,0.1,3,4,73,0.9783018113809226
Concrete,concrete,mlp,0.0011,0.1,3,5,73,0.9766878845172766
Concrete,concrete,mlp,0.0011,0.1,3,6,73,0.8871924674927246
Concrete,concrete,mlp,0.0011,0.1,3,7,73,0.9712284551261312
Concrete,concrete,mlp,0.0011,0.1,4,5,73,0.9637750446117264
Concrete,concrete,mlp,0.0011,0.1,4,6,73,0.8983874362248055
Concrete,concrete,mlp,0.0011,0.1,4,7,73,0.9843800986816752
Concrete,concrete,mlp,0.0011,0.1,5,6,73,0.8883728479650729
Concrete,concrete,mlp,0.0011,0.1,5,7,73,0.956043853535323
Concrete,concrete,mlp,0.0011,0.1,6,7,73,0.914937966149344
Concrete,concrete,mlp,0.0033,0.1,0,1,77,0.9661798841952794
Concrete,concrete,mlp,0.0033,0.1,0,2,77,0.8868792621550985
Concrete,concrete,mlp,0.0033,0.1,0,3,77,0.8978165778207489
Concrete,concrete,mlp,0.0033,0.1,0,4,77,0.8708080317894171
Concrete,concrete,mlp,0.0033,0.1,0,5,77,0.9680642065077802
Concrete,concrete,mlp,0.0033,0.1,0,6,77,0.8989876418013747
Concrete,concrete,mlp,0.0033,0.1,0,7,77,0.8829566006853952
Concrete,concrete,mlp,0.0033,0.1,1,2,77,0.8650912619162623
Concrete,concrete,mlp,0.0033,0.1,1,3,77,0.8866800971464222
Concrete,concrete,mlp,0.0033,0.1,1,4,77,0.8440974777854094
Concrete,concrete,mlp,0.0033,0.1,1,5,77,0.9489523359676196
Concrete,concrete,mlp,0.0033,0.1,1,6,77,0.8663145959706496
Concrete,concrete,mlp,0.0033,0.1,1,7,77,0.8663430499830781
Concrete,concrete,mlp,0.0033,0.1,2,3,77,0.9541710500189582
Concrete,concrete,mlp,0.0033,0.1,2,4,77,0.9484611013067284
Concrete,concrete,mlp,0.0033,0.1,2,5,77,0.8986677518524451
Concrete,concrete,mlp,0.0033,0.1,2,6,77,0.8925763372238968
Concrete,concrete,mlp,0.0033,0.1,2,7,77,0.9681285798889924
Concrete,concrete,mlp,0.0033,0.1,3,4,77,0.9160410905197748
Concrete,concrete,mlp,0.0033,0.1,3,5,77,0.8884332160528292
Concrete,concrete,mlp,0.0033,0.1,3,6,77,0.9188566769479554
Concrete,concrete,mlp,0.0033,0.1,3,7,77,0.9455862489261416
Concrete,concrete,mlp,0.0033,0.1,4,5,77,0.9095930668517004
Concrete,concrete,mlp,0.0033,0.1,4,6,77,0.8725164758964195
Concrete,concrete,mlp,0.0033,0.1,4,7,77,0.949837347053498
Concrete,concrete,mlp,0.0033,0.1,5,6,77,0.8850207940395282
Concrete,concrete,mlp,0.0033,0.1,5,7,77,0.8996603105960911
Concrete,concrete,mlp,0.0033,0.1,6,7,77,0.8840622211454799
Concrete,concrete,mlp,0.0011,0.2,0,1,81,0.9663582643401356
Concrete,concrete,mlp,0.0011,0.2,0,2,81,0.9736075432862183
Concrete,concrete,mlp,0.0011,0.2,0,3,81,0.972855731720911
Concrete,concrete,mlp,0.0011,0.2,0,4,81,0.9627292288073656
Concrete,concrete,mlp,0.0011,0.2,0,5,81,0.9615686546467864
Concrete,concrete,mlp,0.0011,0.2,0,6,81,0.9330773046579026
Concrete,concrete,mlp,0.0011,0.2,0,7,81,0.9759338132623792
Concrete,concrete,mlp,0.0011,0.2,1,2,81,0.9679354109930828
Concrete,concrete,mlp,0.0011,0.2,1,3,81,0.967404107770208
Concrete,concrete,mlp,0.0011,0.2,1,4,81,0.9615552316927052
Concrete,concrete,mlp,0.0011,0.2,1,5,81,0.9775552182609388
Concrete,concrete,mlp,0.0011,0.2,1,6,81,0.9223688376784096
Concrete,concrete,mlp,0.0011,0.2,1,7,81,0.9671258415290958
Concrete,concrete,mlp,0.0011,0.2,2,3,81,0.9705072634923464
Concrete,concrete,mlp,0.0011,0.2,2,4,81,0.9526692622800558
Concrete,concrete,mlp,0.0011,0.2,2,5,81,0.9465382830091086
Concrete,concrete,mlp,0.0011,0.2,2,6,81,0.9017275061082244
Concrete,concrete,mlp,0.0011,0.2,2,7,81,0.965611374486103
Concrete,concrete,mlp,0.0011,0.2,3,4,81,0.9504722551744244
Concrete,concrete,mlp,0.0011,0.2,3,5,81,0.9632212899342776
Concrete,concrete,mlp,0.0011,0.2,3,6,81,0.9272014424262102
Concrete,concrete,mlp,0.0011,0.2,3,7,81,0.9825898844404934
Concrete,concrete,mlp,0.0011,0.2,4,5,81,0.9426093117130636
Concrete,concrete,mlp,0.0011,0.2,4,6,81,0.961128321063804
Concrete,concrete,mlp,0.0011,0.2,4,7,81,0.9700911549497334
Concrete,concrete,mlp,0.0011,0.2,5,6,81,0.9087655807695308
Concrete,concrete,mlp,0.0011,0.2,5,7,81,0.9639356783670264
Concrete,concrete,mlp,0.0011,0.2,6,7,81,0.948481059562042
Concrete,concrete,mlp,0.0033,0.2,0,1,85,0.8695192233326232
Concrete,concrete,mlp,0.0033,0.2,0,2,85,0.7675765795232795
Concrete,concrete,mlp,0.0033,0.2,0,3,85,0.7705078261768913
Concrete,concrete,mlp,0.0033,0.2,0,4,85,0.7558042143715887
Concrete,concrete,mlp,0.0033,0.2,0,5,85,0.728849685402512
Concrete,concrete,mlp,0.0033,0.2,0,6,85,0.8015024167303183
Concrete,concrete,mlp,0.0033,0.2,0,7,85,0.8174807961115299
Concrete,concrete,mlp,0.0033,0.2,1,2,85,0.9356405881626916
Concrete,concrete,mlp,0.0033,0.2,1,3,85,0.9435510806245696
Concrete,concrete,mlp,0.0033,0.2,1,4,85,0.9395994553924414
Concrete,concrete,mlp,0.0033,0.2,1,5,85,0.9258446075686934
Concrete,concrete,mlp,0.0033,0.2,1,6,85,0.9339595420988208
Concrete,concrete,mlp,0.0033,0.2,1,7,85,0.9292412191025377
Concrete,concrete,mlp,0.0033,0.2,2,3,85,0.9651023887019476
Concrete,concrete,mlp,0.0033,0.2,2,4,85,0.9570106595431512
Concrete,concrete,mlp,0.0033,0.2,2,5,85,0.9374954674402728
Concrete,concrete,mlp,0.0033,0.2,2,6,85,0.934571528493804
Concrete,concrete,mlp,0.0033,0.2,2,7,85,0.9138323618122144
Concrete,concrete,mlp,0.0033,0.2,3,4,85,0.9640214776942824
Concrete,concrete,mlp,0.0033,0.2,3,5,85,0.96907190501304
Concrete,concrete,mlp,0.0033,0.2,3,6,85,0.906642753178817
Concrete,concrete,mlp,0.0033,0.2,3,7,85,0.8853433819934831
Concrete,concrete,mlp,0.0033,0.2,4,5,85,0.9507327217004709
Concrete,concrete,mlp,0.0033,0.2,4,6,85,0.9289142416816804
Concrete,concrete,mlp,0.0033,0.2,4,7,85,0.9063333192845202
Concrete,concrete,mlp,0.0033,0.2,5,6,85,0.9065633438595744
Concrete,concrete,mlp,0.0033,0.2,5,7,85,0.878625088110596
Concrete,concrete,mlp,0.0033,0.2,6,7,85,0.9566043485124408
Concrete,concrete,mlp,0.0011,0.4,0,1,89,0.9640625817298102
Concrete,concrete,mlp,0.0011,0.4,0,2,89,0.9736514235909308
Concrete,concrete,mlp,0.0011,0.4,0,3,89,0.9707799406428524
Concrete,concrete,mlp,0.0011,0.4,0,4,89,0.9431486974668396
Concrete,concrete,mlp,0.0011,0.4,0,5,89,0.9592082055333688
Concrete,concrete,mlp,0.0011,0.4,0,6,89,0.9579080363119756
Concrete,concrete,mlp,0.0011,0.4,0,7,89,0.973193343758148
Concrete,concrete,mlp,0.0011,0.4,1,2,89,0.9504532862829904
Concrete,concrete,mlp,0.0011,0.4,1,3,89,0.9561478105694516
Concrete,concrete,mlp,0.0011,0.4,1,4,89,0.9034654049369518
Concrete,concrete,mlp,0.0011,0.4,1,5,89,0.924698631558497
Concrete,concrete,mlp,0.0011,0.4,1,6,89,0.9280041252323316
Concrete,concrete,mlp,0.0011,0.4,1,7,89,0.9396052715245344
Concrete,concrete,mlp,0.0011,0.4,2,3,89,0.9784255684729678
Concrete,concrete,mlp,0.0011,0.4,2,4,89,0.9701436279098206
Concrete,concrete,mlp,0.0011,0.4,2,5,89,0.949572038763246
Concrete,concrete,mlp,0.0011,0.4,2,6,89,0.9493716295109572
Concrete,concrete,mlp,0.0011,0.4,2,7,89,0.9519842037692732
Concrete,concrete,mlp,0.0011,0.4,3,4,89,0.941586920979423
Concrete,concrete,mlp,0.0011,0.4,3,5,89,0.9611168727875444
Concrete,concrete,mlp,0.0011,0.4,3,6,89,0.9644106821456389
Concrete,concrete,mlp,0.0011,0.4,3,7,89,0.931338874993212
Concrete,concrete,mlp,0.0011,0.4,4,5,89,0.9409691431716698
Concrete,concrete,mlp,0.0011,0.4,4,6,89,0.9287704835650552
Concrete,concrete,mlp,0.0011,0.4,4,7,89,0.9321326718692226
Concrete,concrete,mlp,0.0011,0.4,5,6,89,0.9826289396374956
Concrete,concrete,mlp,0.0011,0.4,5,7,89,0.9260612316628212
Concrete,concrete,mlp,0.0011,0.4,6,7,89,0.9147253303465694
Concrete,concrete,mlp,0.0033,0.4,0,1,93,0.9148694539962164
Concrete,concrete,mlp,0.0033,0.4,0,2,93,0.822652650704254
Concrete,concrete,mlp,0.0033,0.4,0,3,93,0.9020615337485846
Concrete,concrete,mlp,0.0033,0.4,0,4,93,0.9401332005019872
Concrete,concrete,mlp,0.0033,0.4,0,5,93,0.9513534502116656
Concrete,concrete,mlp,0.0033,0.4,0,6,93,0.917762819776186
Concrete,concrete,mlp,0.0033,0.4,0,7,93,0.792313872842949
Concrete,concrete,mlp,0.0033,0.4,1,2,93,0.921361938084474
Concrete,concrete,mlp,0.0033,0.4,1,3,93,0.9656732335471696
Concrete,concrete,mlp,0.0033,0.4,1,4,93,0.8983392676103639
Concrete,concrete,mlp,0.0033,0.4,1,5,93,0.952057763726338
Concrete,concrete,mlp,0.0033,0.4,1,6,93,0.9632186548902972
Concrete,concrete,mlp,0.0033,0.4,1,7,93,0.8704231570999685
Concrete,concrete,mlp,0.0033,0.4,2,3,93,0.94233714407515
Concrete,concrete,mlp,0.0033,0.4,2,4,93,0.8291458334969286
Concrete,concrete,mlp,0.0033,0.4,2,5,93,0.8799930362410108
Concrete,concrete,mlp,0.0033,0.4,2,6,93,0.9262474920784014
Concrete,concrete,mlp,0.0033,0.4,2,7,93,0.9187522197270468
Concrete,concrete,mlp,0.0033,0.4,3,4,93,0.9002743735556888
Concrete,concrete,mlp,0.0033,0.4,3,5,93,0.954342997623276
Concrete,concrete,mlp,0.0033,0.4,3,6,93,0.9767028159918084
Concrete,concrete,mlp,0.0033,0.4,3,7,93,0.9453823539970162
Concrete,concrete,mlp,0.0033,0.4,4,5,93,0.9400911385991464
Concrete,concrete,mlp,0.0033,0.4,4,6,93,0.8991772018976998
Concrete,concrete,mlp,0.0033,0.4,4,7,93,0.8354750885649481
Concrete,concrete,mlp,0.0033,0.4,5,6,93,0.9487692572353098
Concrete,concrete,mlp,0.0033,0.4,5,7,93,0.8813110068326035
Concrete,concrete,mlp,0.0033,0.4,6,7,93,0.8904167669694217
Concrete,concrete,mlp,0.0011,0.0,0,1,97,0.897371792478182
Concrete,concrete,mlp,0.0011,0.0,0,2,97,0.893285558280039
Concrete,concrete,mlp,0.0011,0.0,0,3,97,0.9183986305854632
Concrete,concrete,mlp,0.0011,0.0,0,4,97,0.9018608029995608
Concrete,concrete,mlp,0.0011,0.0,0,5,97,0.933254814606775
Concrete,concrete,mlp,0.0011,0.0,0,6,97,0.9134889090921088
Concrete,concrete,mlp,0.0011,0.0,0,7,97,0.9194088528466736
Concrete,concrete,mlp,0.0011,0.0,1,2,97,0.8704716484330075
Concrete,concrete,mlp,0.0011,0.0,1,3,97,0.8733002715190692
Concrete,concrete,mlp,0.0011,0.0,1,4,97,0.8812283404407194
Concrete,concrete,mlp,0.0011,0.0,1,5,97,0.8830813959673527
Concrete,concrete,mlp,0.0011,0.0,1,6,97,0.8990278709842056
Concrete,concrete,mlp,0.0011,0.0,1,7,97,0.9133417708722976
Concrete,concrete,mlp,0.0011,0.0,2,3,97,0.9262359764263568
Concrete,concrete,mlp,0.0011,0.0,2,4,97,0.9081681248594282
Concrete,concrete,mlp,0.0011,0.0,2,5,97,0.9245354464554564
Concrete,concrete,mlp,0.0011,0.0,2,6,97,0.9198668986220904
Concrete,concrete,mlp,0.0011,0.0,2,7,97,0.9000716961875831
Concrete,concrete,mlp,0.0011,0.0,3,4,97,0.9407188742337668
Concrete,concrete,mlp,0.0011,0.0,3,5,97,0.9350255862048464
Concrete,concrete,mlp,0.0011,0.0,3,6,97,0.9431939648474664
Concrete,concrete,mlp,0.0011,0.0,3,7,97,0.9206151006159756
Concrete,concrete,mlp,0.0011,0.0,4,5,97,0.9158269066465182
Concrete,concrete,mlp,0.0011,0.0,4,6,97,0.9345138468458551
Concrete,concrete,mlp,0.0011,0.0,4,7,97,0.937206826646833
Concrete,concrete,mlp,0.0011,0.0,5,6,97,0.9431311332164528
Concrete,concrete,mlp,0.0011,0.0,5,7,97,0.92543415066428
Concrete,concrete,mlp,0.0011,0.0,6,7,97,0.9539757567310092
Concrete,concrete,mlp,0.0033,0.0,0,1,101,0.8998394510111978
