global_cfg_idx,model_family,gate_type,predictor,gate_sigma,lambda_sparse,lambda_sample_smooth,seed,run_id,test_cindex,best_val_cindex,best_epoch,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
21,LSPIN,lspin_tf,mlp,0.15,0.0105,0.2,210124,1,0.5934479934479935,0.8569078947368421,16,248.09646606445312,0.9462195584447596,1641.0,413.0,396.3158630294466
21,LSPIN,lspin_tf,mlp,0.15,0.0105,0.2,210125,2,0.6319410319410319,0.8470394736842105,16,234.9903564453125,0.9507325251191092,1636.0,398.0,379.1893650885279
21,LSPIN,lspin_tf,mlp,0.15,0.0105,0.2,210126,3,0.5949221949221949,0.8700657894736842,11,307.11895751953125,0.9600525892837716,2378.0,613.0,569.3920697468648
21,LSPIN,lspin_tf,mlp,0.15,0.0105,0.2,210127,4,0.5852579852579852,0.8634868421052632,11,288.6334533691406,0.9567964603464352,1531.0,507.0,453.1656987964928
21,LSPIN,lspin_tf,mlp,0.15,0.0105,0.2,210128,5,0.5918099918099918,0.8421052631578947,8,358.8392333984375,0.9697868044128024,2701.0,727.0,654.2085432401096
21,LSPIN,lspin_tf,mlp,0.15,0.0105,0.2,210129,6,0.6132678132678133,0.8486842105263158,14,290.7652587890625,0.9595475694255908,2649.0,527.0,515.5228435832851
21,LSPIN,lspin_tf,mlp,0.15,0.0105,0.2,210130,7,0.6255528255528255,0.8207236842105263,10,280.5562744140625,0.9543389685656052,1951.0,545.0,482.75303896009353
25,LSPIN,lspin_tf,mlp,0.15,0.0035,0.4,250123,0,0.6625716625716626,0.8355263157894737,9,888.9549560546875,0.9895224259879724,4118.0,2112.0,1746.3444733600886
25,LSPIN,lspin_tf,mlp,0.15,0.0035,0.4,250124,1,0.616052416052416,0.8782894736842105,8,871.9356689453125,0.9864641078217804,4282.0,2194.0,1802.6193821675688
25,LSPIN,lspin_tf,mlp,0.15,0.0035,0.4,250125,2,0.6181818181818182,0.8223684210526315,13,796.0160522460938,0.9872287525255228,3574.0,1604.0,1378.2960051196085
25,LSPIN,lspin_tf,mlp,0.15,0.0035,0.4,250126,3,0.682063882063882,0.7861842105263158,11,740.4404907226562,0.9878644370002906,3304.0,1680.0,1384.233823991842
25,LSPIN,lspin_tf,mlp,0.15,0.0035,0.4,250127,4,0.657002457002457,0.8289473684210527,12,778.52734375,0.9878463575239312,4216.0,1621.0,1423.9517911319397
25,LSPIN,lspin_tf,mlp,0.15,0.0035,0.4,250128,5,0.5942669942669943,0.8470394736842105,10,919.639892578125,0.988907124187706,4454.0,2131.0,1816.2276522279012
25,LSPIN,lspin_tf,mlp,0.15,0.0035,0.4,250129,6,0.6235872235872236,0.8388157894736842,11,885.2315063476562,0.9890582826655876,4388.0,1817.0,1632.205587730748
25,LSPIN,lspin_tf,mlp,0.15,0.0035,0.4,250130,7,0.5996723996723997,0.787828947368421,12,913.2990112304688,0.9871771383978648,4318.0,1877.0,1655.67272276242
29,LSPIN,lspin_tf,mlp,0.15,0.0105,0.4,290123,0,0.5916461916461917,0.8305921052631579,18,253.24436950683597,0.9362168176552256,1555.0,425.0,395.8517061706386
29,LSPIN,lspin_tf,mlp,0.15,0.0105,0.4,290124,1,0.5207207207207207,0.8519736842105263,16,274.0257263183594,0.9497197941321924,2177.0,439.0,437.2589734512216
29,LSPIN,lspin_tf,mlp,0.15,0.0105,0.4,290125,2,0.5498771498771499,0.8667763157894737,9,295.810302734375,0.9637420824305528,2137.0,624.0,564.2989449417724
29,LSPIN,lspin_tf,mlp,0.15,0.0105,0.4,290126,3,0.6488124488124488,0.8865131578947368,9,304.34405517578125,0.965103048662048,2173.0,630.0,569.5563193780649
29,LSPIN,lspin_tf,mlp,0.15,0.0105,0.4,290127,4,0.6402948402948403,0.8157894736842105,9,315.0353698730469,0.9659979935976442,2271.0,667.0,599.7877980917347
29,LSPIN,lspin_tf,mlp,0.15,0.0105,0.4,290128,5,0.6003276003276004,0.8618421052631579,9,283.77813720703125,0.9644722484092298,2291.0,582.0,542.678419464409
29,LSPIN,lspin_tf,mlp,0.15,0.0105,0.4,290129,6,0.5895167895167895,0.8618421052631579,11,259.9871520996094,0.9520593698916352,1523.0,488.0,431.4879239636512
29,LSPIN,lspin_tf,mlp,0.15,0.0105,0.4,290130,7,0.5613431613431613,0.9013157894736842,18,228.7395477294922,0.9417892690037571,1540.0,393.0,361.7140602762851
33,LSPIN,lspin_tf,mlp,0.12,0.0035,0.0,330123,0,0.5624897624897625,0.8404605263157895,15,353.7138366699219,0.979049565094984,5172.0,1215.0,1325.430612071895
33,LSPIN,lspin_tf,mlp,0.12,0.0035,0.0,330124,1,0.5996723996723997,0.8240131578947368,11,352.9871520996094,0.9819337367689868,4606.0,1266.0,1289.3330094536232
33,LSPIN,lspin_tf,mlp,0.12,0.0035,0.0,330125,2,0.6805896805896806,0.8569078947368421,9,384.8938903808594,0.9796940265440172,5224.0,1494.0,1613.4278052154773
33,LSPIN,lspin_tf,mlp,0.12,0.0035,0.0,330126,3,0.6237510237510238,0.8355263157894737,10,408.33441162109375,0.9814337353473488,5906.0,1479.0,1675.0684276605257
33,LSPIN,lspin_tf,mlp,0.12,0.0035,0.0,330127,4,0.6384930384930385,0.8651315789473685,8,487.8006286621094,0.98202298284484,5857.0,1811.0,1824.662445980704
33,LSPIN,lspin_tf,mlp,0.12,0.0035,0.0,330128,5,0.5918099918099918,0.8898026315789473,9,454.1414794921875,0.9846641135664596,5756.0,1732.0,1829.3121825078329
33,LSPIN,lspin_tf,mlp,0.12,0.0035,0.0,330129,6,0.6093366093366094,0.8536184210526315,11,337.7652587890625,0.9698508161687538,5450.0,1213.0,1416.671124610234
33,LSPIN,lspin_tf,mlp,0.12,0.0035,0.0,330130,7,0.5891891891891892,0.8634868421052632,10,410.93890380859375,0.9825889344562064,5222.0,1521.0,1591.459531115999
37,LSPIN,lspin_tf,mlp,0.12,0.0105,0.0,370123,0,0.6076986076986077,0.8421052631578947,14,153.32154846191406,0.9495513676123634,2634.0,455.0,502.5224423896875
37,LSPIN,lspin_tf,mlp,0.12,0.0105,0.0,370124,1,0.642915642915643,0.8421052631578947,9,170.58200073242188,0.9520474660007684,2797.0,542.0,609.5217228266899
37,LSPIN,lspin_tf,mlp,0.12,0.0105,0.0,370125,2,0.6358722358722358,0.8453947368421053,11,169.63021850585938,0.9568902603950116,3078.0,524.0,630.913960296364
37,LSPIN,lspin_tf,mlp,0.12,0.0105,0.0,370126,3,0.6475020475020475,0.8273026315789473,9,181.0289459228516,0.967381832840666,3301.0,638.0,743.6844564271018
37,LSPIN,lspin_tf,mlp,0.12,0.0105,0.0,370127,4,0.522031122031122,0.868421052631579,14,158.7266845703125,0.9520353493074396,2523.0,457.0,493.0226972061041
37,LSPIN,lspin_tf,mlp,0.12,0.0105,0.0,370128,5,0.6764946764946765,0.8898026315789473,8,217.52410888671875,0.9650076980283296,3239.0,669.0,694.2814932935366
37,LSPIN,lspin_tf,mlp,0.12,0.0105,0.0,370129,6,0.6021294021294021,0.8552631578947368,26,152.67202758789062,0.9517037041894976,3882.0,470.0,688.7865408206303
37,LSPIN,lspin_tf,mlp,0.12,0.0105,0.0,370130,7,0.5983619983619983,0.8782894736842105,9,168.3118896484375,0.9547500467657272,2901.0,600.0,675.8713333827819
41,LSPIN,lspin_tf,mlp,0.12,0.0035,0.1,410123,0,0.6537264537264538,0.8717105263157895,25,665.1060791015625,0.9802294304325552,3022.0,1207.0,1056.9530432645672
41,LSPIN,lspin_tf,mlp,0.12,0.0035,0.1,410124,1,0.6607698607698608,0.875,13,825.0643310546875,0.9847475726096306,4130.0,1767.0,1562.9536590484847
41,LSPIN,lspin_tf,mlp,0.12,0.0035,0.1,410125,2,0.6581490581490581,0.8601973684210527,22,641.35693359375,0.9757237983838044,3606.0,1189.0,1055.229046554198
41,LSPIN,lspin_tf,mlp,0.12,0.0035,0.1,410126,3,0.6063882063882063,0.8009868421052632,15,933.24755859375,0.9891398945498618,4270.0,1914.0,1654.8738571506915
41,LSPIN,lspin_tf,mlp,0.12,0.0035,0.1,410127,4,0.5808353808353809,0.875,18,811.3182983398438,0.9842756296665174,3997.0,1564.0,1388.3762464393192
41,LSPIN,lspin_tf,mlp,0.12,0.0035,0.1,410128,5,0.6103194103194103,0.8289473684210527,13,803.51123046875,0.9880110430693482,3569.0,1756.0,1479.3769450902682
41,LSPIN,lspin_tf,mlp,0.12,0.0035,0.1,410129,6,0.6022932022932023,0.8717105263157895,21,778.6655883789062,0.9818882723848882,3290.0,1403.0,1260.4498130389118
41,LSPIN,lspin_tf,mlp,0.12,0.0035,0.1,410130,7,0.6057330057330057,0.8914473684210527,20,743.755615234375,0.982668251306017,2766.0,1373.0,1180.680063821469
45,LSPIN,lspin_tf,mlp,0.12,0.0105,0.1,450123,0,0.5836199836199836,0.7976973684210527,11,324.3601379394531,0.9613447814645848,2187.0,628.0,557.6003034334788
45,LSPIN,lspin_tf,mlp,0.12,0.0105,0.1,450124,1,0.6360360360360361,0.8174342105263158,12,320.3601379394531,0.9642241997516324,1780.0,597.0,511.6746054857986
45,LSPIN,lspin_tf,mlp,0.12,0.0105,0.1,450125,2,0.5836199836199836,0.8289473684210527,11,335.2475891113281,0.9659190446124956,2224.0,641.0,578.9479059307303
45,LSPIN,lspin_tf,mlp,0.12,0.0105,0.1,450126,3,0.5896805896805897,0.850328947368421,10,327.88104248046875,0.9703438181828916,2150.0,679.0,605.3820685069443
45,LSPIN,lspin_tf,mlp,0.12,0.0105,0.1,450127,4,0.5942669942669943,0.8799342105263158,20,276.6527404785156,0.9484532981027506,1681.0,446.0,420.86452183054143
45,LSPIN,lspin_tf,mlp,0.12,0.0105,0.1,450128,5,0.6214578214578215,0.8766447368421053,18,310.6816711425781,0.9428084535329708,1975.0,478.0,459.08287572697
45,LSPIN,lspin_tf,mlp,0.12,0.0105,0.1,450129,6,0.568058968058968,0.8717105263157895,13,344.7234802246094,0.9658456188836884,2444.0,625.0,588.5093970679758
45,LSPIN,lspin_tf,mlp,0.12,0.0105,0.1,450130,7,0.5934479934479935,0.8766447368421053,11,322.5787658691406,0.966840905126744,2157.0,629.0,571.019445814179
49,LSPIN,lspin_tf,mlp,0.12,0.0035,0.2,490123,0,0.6414414414414414,0.8766447368421053,16,781.5433959960938,0.98615323571235,4138.0,1442.0,1302.7226736423802
49,LSPIN,lspin_tf,mlp,0.12,0.0035,0.2,490124,1,0.5924651924651925,0.8453947368421053,11,820.6752319335938,0.9873314634673,3916.0,1861.0,1567.057513648739
49,LSPIN,lspin_tf,mlp,0.12,0.0035,0.2,490125,2,0.6407862407862408,0.8651315789473685,16,809.7106323242188,0.9869049077156576,4389.0,1676.0,1491.0153997842096
49,LSPIN,lspin_tf,mlp,0.12,0.0035,0.2,490126,3,0.6076986076986077,0.881578947368421,15,855.2122192382812,0.9876352589601448,3527.0,1738.0,1468.9665916611284
49,LSPIN,lspin_tf,mlp,0.12,0.0035,0.2,490127,4,0.6329238329238329,0.8486842105263158,19,750.7138061523438,0.982676131784069,2847.0,1408.0,1213.4514108302135
49,LSPIN,lspin_tf,mlp,0.12,0.0035,0.2,490128,5,0.6486486486486487,0.837171052631579,24,731.1543579101562,0.9842150042202876,3314.0,1296.0,1160.3040290527692
49,LSPIN,lspin_tf,mlp,0.12,0.0035,0.2,490129,6,0.5847665847665847,0.819078947368421,24,714.9453125,0.9817902995282084,3092.0,1290.0,1107.4019103517885
49,LSPIN,lspin_tf,mlp,0.12,0.0035,0.2,490130,7,0.6258804258804259,0.8865131578947368,17,716.208984375,0.9841221317592804,3418.0,1503.0,1304.1637647276498
53,LSPIN,lspin_tf,mlp,0.12,0.0105,0.2,530123,0,0.5752661752661753,0.8125,13,336.1061096191406,0.9636588917130396,2361.0,608.0,568.0987073777468
53,LSPIN,lspin_tf,mlp,0.12,0.0105,0.2,530124,1,0.534971334971335,0.8092105263157895,14,343.8038635253906,0.9586687219050146,2123.0,610.0,559.8223107657388
53,LSPIN,lspin_tf,mlp,0.12,0.0105,0.2,530125,2,0.6420966420966421,0.8322368421052632,16,330.5305480957031,0.9659151915265834,2403.0,597.0,554.2645797525983
53,LSPIN,lspin_tf,mlp,0.12,0.0105,0.2,530126,3,0.6316134316134316,0.8552631578947368,14,271.5723571777344,0.956094764339455,2130.0,491.0,462.5581276541176
53,LSPIN,lspin_tf,mlp,0.12,0.0105,0.2,530127,4,0.6465192465192465,0.8700657894736842,9,304.810302734375,0.9623493623327644,2236.0,657.0,588.2540076588257
53,LSPIN,lspin_tf,mlp,0.12,0.0105,0.2,530128,5,0.6001638001638001,0.8552631578947368,11,322.7845764160156,0.9656523833461697,2317.0,658.0,591.0583646987689
53,LSPIN,lspin_tf,mlp,0.12,0.0105,0.2,530129,6,0.5579033579033579,0.8766447368421053,22,299.736328125,0.9551088762098549,1819.0,489.0,456.3929464001391
