model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,global_cfg_idx,cluster_ari,cluster_nmi
LSPIN,lspin_tf,mlp,0.0105,0.0,5,7,37,0.541170294428848,0.534769928711218
LSPIN,lspin_tf,mlp,0.0105,0.0,6,7,37,0.5624849218901011,0.5389834968434667
LSPIN,lspin_tf,mlp,0.0035,0.1,0,1,41,0.5199995126016751,0.6064937821823967
LSPIN,lspin_tf,mlp,0.0035,0.1,0,2,41,0.4430988319669976,0.5488937797286755
LSPIN,lspin_tf,mlp,0.0035,0.1,0,3,41,0.9072617208320912,0.8375662233524884
LSPIN,lspin_tf,mlp,0.0035,0.1,0,4,41,0.8552136850943298,0.7586309099179941
LSPIN,lspin_tf,mlp,0.0035,0.1,0,5,41,0.7881039003111209,0.6884705973632794
LSPIN,lspin_tf,mlp,0.0035,0.1,0,6,41,0.8605968805744214,0.7661213806065479
LSPIN,lspin_tf,mlp,0.0035,0.1,0,7,41,0.8509955106117688,0.7744483664102727
LSPIN,lspin_tf,mlp,0.0035,0.1,1,2,41,0.5827633211452545,0.5805321727520726
LSPIN,lspin_tf,mlp,0.0035,0.1,1,3,41,0.5272037290849557,0.6284100873792468
LSPIN,lspin_tf,mlp,0.0035,0.1,1,4,41,0.567404267368025,0.6509553650522036
LSPIN,lspin_tf,mlp,0.0035,0.1,1,5,41,0.5489128819006247,0.6103261118874835
LSPIN,lspin_tf,mlp,0.0035,0.1,1,6,41,0.5196598035681833,0.6024835021562164
LSPIN,lspin_tf,mlp,0.0035,0.1,1,7,41,0.5329586054785792,0.6130668441338613
LSPIN,lspin_tf,mlp,0.0035,0.1,2,3,41,0.4436384706282016,0.5486982488973885
LSPIN,lspin_tf,mlp,0.0035,0.1,2,4,41,0.439328095046937,0.5158964740762961
LSPIN,lspin_tf,mlp,0.0035,0.1,2,5,41,0.4301612386093424,0.5020742564566462
LSPIN,lspin_tf,mlp,0.0035,0.1,2,6,41,0.4201011672899671,0.5032366049343113
LSPIN,lspin_tf,mlp,0.0035,0.1,2,7,41,0.4372361099726983,0.5272452699780246
LSPIN,lspin_tf,mlp,0.0035,0.1,3,4,41,0.8777511011402362,0.8004428092002598
LSPIN,lspin_tf,mlp,0.0035,0.1,3,5,41,0.7773270723016203,0.6791658567803139
LSPIN,lspin_tf,mlp,0.0035,0.1,3,6,41,0.8420328658515561,0.7567585722907706
LSPIN,lspin_tf,mlp,0.0035,0.1,3,7,41,0.8769034613703562,0.8278480347970667
LSPIN,lspin_tf,mlp,0.0035,0.1,4,5,41,0.8294629654509544,0.7479203453815441
LSPIN,lspin_tf,mlp,0.0035,0.1,4,6,41,0.9095082951183292,0.8519860653507922
LSPIN,lspin_tf,mlp,0.0035,0.1,4,7,41,0.9238110920459922,0.8590275892638155
LSPIN,lspin_tf,mlp,0.0035,0.1,5,6,41,0.8067100106776676,0.7439194306866387
LSPIN,lspin_tf,mlp,0.0035,0.1,5,7,41,0.8091883168450942,0.7235215414932465
LSPIN,lspin_tf,mlp,0.0035,0.1,6,7,41,0.8783452323490042,0.7892328179891238
LSPIN,lspin_tf,mlp,0.0105,0.1,0,1,45,0.562400245495637,0.5703551074644287
LSPIN,lspin_tf,mlp,0.0105,0.1,0,2,45,0.7341992757681876,0.6943858066017808
LSPIN,lspin_tf,mlp,0.0105,0.1,0,3,45,0.575724367642367,0.5695853211248237
LSPIN,lspin_tf,mlp,0.0105,0.1,0,4,45,0.5029961868712589,0.4965023059812471
LSPIN,lspin_tf,mlp,0.0105,0.1,0,5,45,0.576741067631873,0.5327942465168024
LSPIN,lspin_tf,mlp,0.0105,0.1,0,6,45,0.6813887398383829,0.7025684141568682
LSPIN,lspin_tf,mlp,0.0105,0.1,0,7,45,0.3975542591117819,0.4156199422585669
LSPIN,lspin_tf,mlp,0.0105,0.1,1,2,45,0.5257451085591125,0.5457322632471071
LSPIN,lspin_tf,mlp,0.0105,0.1,1,3,45,0.6562892503782478,0.6704340341808848
LSPIN,lspin_tf,mlp,0.0105,0.1,1,4,45,0.5270642002093897,0.5191642351904191
LSPIN,lspin_tf,mlp,0.0105,0.1,1,5,45,0.5522236842844043,0.5455280164824231
LSPIN,lspin_tf,mlp,0.0105,0.1,1,6,45,0.5713523533296203,0.5510491454245822
LSPIN,lspin_tf,mlp,0.0105,0.1,1,7,45,0.5569691286385301,0.5729613816935897
LSPIN,lspin_tf,mlp,0.0105,0.1,2,3,45,0.4974067684621867,0.511722405808605
LSPIN,lspin_tf,mlp,0.0105,0.1,2,4,45,0.4473789820159702,0.4510433153187634
LSPIN,lspin_tf,mlp,0.0105,0.1,2,5,45,0.5506101466525436,0.5501399102318313
LSPIN,lspin_tf,mlp,0.0105,0.1,2,6,45,0.555011727466014,0.5707428307985462
LSPIN,lspin_tf,mlp,0.0105,0.1,2,7,45,0.3785450564879105,0.4100586229558925
LSPIN,lspin_tf,mlp,0.0105,0.1,3,4,45,0.525033047175798,0.5489152823916233
LSPIN,lspin_tf,mlp,0.0105,0.1,3,5,45,0.6441958386918376,0.5849459847792232
LSPIN,lspin_tf,mlp,0.0105,0.1,3,6,45,0.7053588424958771,0.6329257324854577
LSPIN,lspin_tf,mlp,0.0105,0.1,3,7,45,0.4886410508275762,0.5037245069045743
LSPIN,lspin_tf,mlp,0.0105,0.1,4,5,45,0.4482957247151442,0.47770292638073
LSPIN,lspin_tf,mlp,0.0105,0.1,4,6,45,0.5575073482807025,0.583220862334029
LSPIN,lspin_tf,mlp,0.0105,0.1,4,7,45,0.6021684101480511,0.5957074607488148
LSPIN,lspin_tf,mlp,0.0105,0.1,5,6,45,0.6539152523695547,0.5924346625732868
LSPIN,lspin_tf,mlp,0.0105,0.1,5,7,45,0.4864512677943197,0.5298860631122279
LSPIN,lspin_tf,mlp,0.0105,0.1,6,7,45,0.5294319537788426,0.5213400286236711
LSPIN,lspin_tf,mlp,0.0035,0.2,0,1,49,0.5263481951228031,0.6184172075365933
LSPIN,lspin_tf,mlp,0.0035,0.2,0,2,49,0.508068086965096,0.4991973028979545
LSPIN,lspin_tf,mlp,0.0035,0.2,0,3,49,0.4381490261781449,0.4913689954730205
LSPIN,lspin_tf,mlp,0.0035,0.2,0,4,49,0.4811205774507053,0.5366880899832025
LSPIN,lspin_tf,mlp,0.0035,0.2,0,5,49,0.4195415107608787,0.478746958264823
LSPIN,lspin_tf,mlp,0.0035,0.2,0,6,49,0.5027315811961712,0.5755258524631203
LSPIN,lspin_tf,mlp,0.0035,0.2,0,7,49,0.4886011154504279,0.4970490472181439
LSPIN,lspin_tf,mlp,0.0035,0.2,1,2,49,0.7296078994268252,0.7111902906960785
LSPIN,lspin_tf,mlp,0.0035,0.2,1,3,49,0.5173556868705897,0.5577225364280465
LSPIN,lspin_tf,mlp,0.0035,0.2,1,4,49,0.8281761607375455,0.74098728862263
LSPIN,lspin_tf,mlp,0.0035,0.2,1,5,49,0.5190217451519802,0.5776170210330728
LSPIN,lspin_tf,mlp,0.0035,0.2,1,6,49,0.8019044987576888,0.7423554950076929
LSPIN,lspin_tf,mlp,0.0035,0.2,1,7,49,0.6317869025082644,0.6472266779129466
LSPIN,lspin_tf,mlp,0.0035,0.2,2,3,49,0.5791589782100399,0.5707814226255994
LSPIN,lspin_tf,mlp,0.0035,0.2,2,4,49,0.6984304999359762,0.6968434616121112
LSPIN,lspin_tf,mlp,0.0035,0.2,2,5,49,0.6156581268038881,0.6159279910669009
LSPIN,lspin_tf,mlp,0.0035,0.2,2,6,49,0.6917680134174069,0.6320448064559498
LSPIN,lspin_tf,mlp,0.0035,0.2,2,7,49,0.7658292019715134,0.7230620418824502
LSPIN,lspin_tf,mlp,0.0035,0.2,3,4,49,0.4611903814048801,0.490018510359081
LSPIN,lspin_tf,mlp,0.0035,0.2,3,5,49,0.5416696752818969,0.5336178587506684
LSPIN,lspin_tf,mlp,0.0035,0.2,3,6,49,0.5488401380855791,0.5961645889367161
LSPIN,lspin_tf,mlp,0.0035,0.2,3,7,49,0.7162937633137783,0.6972496473764249
LSPIN,lspin_tf,mlp,0.0035,0.2,4,5,49,0.539238443153409,0.6152515948752232
LSPIN,lspin_tf,mlp,0.0035,0.2,4,6,49,0.7631559403329271,0.7048238342699884
LSPIN,lspin_tf,mlp,0.0035,0.2,4,7,49,0.6172669349285936,0.6500442760780574
LSPIN,lspin_tf,mlp,0.0035,0.2,5,6,49,0.5167841717081009,0.5758714224007317
LSPIN,lspin_tf,mlp,0.0035,0.2,5,7,49,0.6415086589391947,0.6476731842064868
LSPIN,lspin_tf,mlp,0.0035,0.2,6,7,49,0.628809289207194,0.6289530077338079
LSPIN,lspin_tf,mlp,0.0105,0.2,0,1,53,0.6680542497217011,0.6354577340567402
LSPIN,lspin_tf,mlp,0.0105,0.2,0,2,53,0.6595872419590815,0.5966840487259054
LSPIN,lspin_tf,mlp,0.0105,0.2,0,3,53,0.7027878015924909,0.5964917687897163
LSPIN,lspin_tf,mlp,0.0105,0.2,0,4,53,0.6762820172042276,0.6066415389891745
LSPIN,lspin_tf,mlp,0.0105,0.2,0,5,53,0.802756694241041,0.741621823651815
LSPIN,lspin_tf,mlp,0.0105,0.2,0,6,53,0.6239127482056437,0.5684369435916372
LSPIN,lspin_tf,mlp,0.0105,0.2,0,7,53,0.6283039809102553,0.5445997444062504
LSPIN,lspin_tf,mlp,0.0105,0.2,1,2,53,0.5350647432936422,0.5387237498809008
LSPIN,lspin_tf,mlp,0.0105,0.2,1,3,53,0.7314058485504876,0.6683103938955947
LSPIN,lspin_tf,mlp,0.0105,0.2,1,4,53,0.6217673335600197,0.584167788453881
LSPIN,lspin_tf,mlp,0.0105,0.2,1,5,53,0.6606220510545817,0.6283515110388811
LSPIN,lspin_tf,mlp,0.0105,0.2,1,6,53,0.484032756444558,0.5043860564676957
LSPIN,lspin_tf,mlp,0.0105,0.2,1,7,53,0.5100631056281769,0.5015581850699907
LSPIN,lspin_tf,mlp,0.0105,0.2,2,3,53,0.5778040648329529,0.5324209775983016
LSPIN,lspin_tf,mlp,0.0105,0.2,2,4,53,0.5924684223523814,0.5354395994315094
LSPIN,lspin_tf,mlp,0.0105,0.2,2,5,53,0.6205204058535598,0.5675922102851706
LSPIN,lspin_tf,mlp,0.0105,0.2,2,6,53,0.6868416359059681,0.6323110151566615
LSPIN,lspin_tf,mlp,0.0105,0.2,2,7,53,0.6309977748956792,0.5436962413118026
LSPIN,lspin_tf,mlp,0.0105,0.2,3,4,53,0.7156511088320725,0.6252849262962945
LSPIN,lspin_tf,mlp,0.0105,0.2,3,5,53,0.7242200099645787,0.6372390761740981
LSPIN,lspin_tf,mlp,0.0105,0.2,3,6,53,0.5553360154992374,0.5145927565999634
LSPIN,lspin_tf,mlp,0.0105,0.2,3,7,53,0.5804203543846215,0.5391207510754839
LSPIN,lspin_tf,mlp,0.0105,0.2,4,5,53,0.7134884041961957,0.645717995076583
LSPIN,lspin_tf,mlp,0.0105,0.2,4,6,53,0.5528330782617533,0.4788892403988345
LSPIN,lspin_tf,mlp,0.0105,0.2,4,7,53,0.541021147934016,0.5008085794891766
LSPIN,lspin_tf,mlp,0.0105,0.2,5,6,53,0.5700866317295962,0.5391640908017054
LSPIN,lspin_tf,mlp,0.0105,0.2,5,7,53,0.5933328449871635,0.5550172750233452
LSPIN,lspin_tf,mlp,0.0105,0.2,6,7,53,0.6671363133330576,0.5588155687505685
LSPIN,lspin_tf,mlp,0.0035,0.4,0,1,57,0.5419601232040231,0.5305009121815453
LSPIN,lspin_tf,mlp,0.0035,0.4,0,2,57,0.7843874536143532,0.6744855799742411
LSPIN,lspin_tf,mlp,0.0035,0.4,0,3,57,0.8061099591508943,0.6955838265587527
LSPIN,lspin_tf,mlp,0.0035,0.4,0,4,57,0.6842772591425251,0.6039157274237695
LSPIN,lspin_tf,mlp,0.0035,0.4,0,5,57,0.5795707443465585,0.4957533633548093
LSPIN,lspin_tf,mlp,0.0035,0.4,0,6,57,0.765072290042046,0.6931104793341665
LSPIN,lspin_tf,mlp,0.0035,0.4,0,7,57,0.4894401070244283,0.5349940045196843
LSPIN,lspin_tf,mlp,0.0035,0.4,1,2,57,0.5158166812389166,0.5330244932261534
LSPIN,lspin_tf,mlp,0.0035,0.4,1,3,57,0.5762778451456134,0.5932215289197675
LSPIN,lspin_tf,mlp,0.0035,0.4,1,4,57,0.6492507826781532,0.6131146102927424
LSPIN,lspin_tf,mlp,0.0035,0.4,1,5,57,0.6631092035199438,0.6288193607153147
LSPIN,lspin_tf,mlp,0.0035,0.4,1,6,57,0.6367218905021215,0.5827230733131586
LSPIN,lspin_tf,mlp,0.0035,0.4,1,7,57,0.5665025306795859,0.584354936971157
LSPIN,lspin_tf,mlp,0.0035,0.4,2,3,57,0.7854876448990342,0.6703318704298721
LSPIN,lspin_tf,mlp,0.0035,0.4,2,4,57,0.6714756210591467,0.6203013398742667
LSPIN,lspin_tf,mlp,0.0035,0.4,2,5,57,0.5330682019652155,0.5038547270443081
LSPIN,lspin_tf,mlp,0.0035,0.4,2,6,57,0.6490934836733178,0.59111845482513
LSPIN,lspin_tf,mlp,0.0035,0.4,2,7,57,0.5143107326897319,0.5883713860746199
LSPIN,lspin_tf,mlp,0.0035,0.4,3,4,57,0.6945494606367438,0.5776229461187166
LSPIN,lspin_tf,mlp,0.0035,0.4,3,5,57,0.5344693807257374,0.4669373981542976
LSPIN,lspin_tf,mlp,0.0035,0.4,3,6,57,0.7188094033371674,0.6186767821734468
LSPIN,lspin_tf,mlp,0.0035,0.4,3,7,57,0.5029520380673032,0.5219945446555452
LSPIN,lspin_tf,mlp,0.0035,0.4,4,5,57,0.6629025908787126,0.574879192614187
LSPIN,lspin_tf,mlp,0.0035,0.4,4,6,57,0.7578551872768617,0.6588440966865592
LSPIN,lspin_tf,mlp,0.0035,0.4,4,7,57,0.5959371461202772,0.5987945322150097
LSPIN,lspin_tf,mlp,0.0035,0.4,5,6,57,0.6715718153477797,0.5925732671964657
LSPIN,lspin_tf,mlp,0.0035,0.4,5,7,57,0.5252480913272964,0.5605170271296672
LSPIN,lspin_tf,mlp,0.0035,0.4,6,7,57,0.5454713549714031,0.5895069853208676
LSPIN,lspin_tf,mlp,0.0105,0.4,0,1,61,0.503455677743083,0.60813301124383
LSPIN,lspin_tf,mlp,0.0105,0.4,0,2,61,0.4353811594411438,0.4887440019862577
LSPIN,lspin_tf,mlp,0.0105,0.4,0,3,61,0.5068910527331937,0.5666996199865137
LSPIN,lspin_tf,mlp,0.0105,0.4,0,4,61,0.4893389848843129,0.5426161414900638
LSPIN,lspin_tf,mlp,0.0105,0.4,0,5,61,0.4998670465158595,0.5722424979216011
LSPIN,lspin_tf,mlp,0.0105,0.4,0,6,61,0.3700298935477965,0.4536036308803201
LSPIN,lspin_tf,mlp,0.0105,0.4,0,7,61,0.4358610509229347,0.4514260394450419
LSPIN,lspin_tf,mlp,0.0105,0.4,1,2,61,0.3233975246183787,0.427896860555306
LSPIN,lspin_tf,mlp,0.0105,0.4,1,3,61,0.536349565275584,0.5928889592295205
LSPIN,lspin_tf,mlp,0.0105,0.4,1,4,61,0.5434244925162071,0.574163148444622
LSPIN,lspin_tf,mlp,0.0105,0.4,1,5,61,0.6670873008883766,0.6534511327061657
LSPIN,lspin_tf,mlp,0.0105,0.4,1,6,61,0.6395403867842465,0.6309587120496795
LSPIN,lspin_tf,mlp,0.0105,0.4,1,7,61,0.2984639560661689,0.4122609334137741
LSPIN,lspin_tf,mlp,0.0105,0.4,2,3,61,0.3946861130435366,0.4536710553861978
LSPIN,lspin_tf,mlp,0.0105,0.4,2,4,61,0.3848094024656545,0.4591687074626977
LSPIN,lspin_tf,mlp,0.0105,0.4,2,5,61,0.4590175511344104,0.5373021060245547
LSPIN,lspin_tf,mlp,0.0105,0.4,2,6,61,0.3517001021994558,0.4315800041692095
LSPIN,lspin_tf,mlp,0.0105,0.4,2,7,61,0.5399189732609585,0.564099716852639
LSPIN,lspin_tf,mlp,0.0105,0.4,3,4,61,0.7355313530706065,0.7059423781112949
LSPIN,lspin_tf,mlp,0.0105,0.4,3,5,61,0.6685277632552663,0.6507345518314398
LSPIN,lspin_tf,mlp,0.0105,0.4,3,6,61,0.4883192828076847,0.5082767805471144
LSPIN,lspin_tf,mlp,0.0105,0.4,3,7,61,0.337450768888581,0.4032585194645721
LSPIN,lspin_tf,mlp,0.0105,0.4,4,5,61,0.7038479588125174,0.6812040104440391
LSPIN,lspin_tf,mlp,0.0105,0.4,4,6,61,0.472566636799211,0.5074505888762154
LSPIN,lspin_tf,mlp,0.0105,0.4,4,7,61,0.3096751113759332,0.3652242362218065
LSPIN,lspin_tf,mlp,0.0105,0.4,5,6,61,0.5723530024615893,0.5403475691855697
LSPIN,lspin_tf,mlp,0.0105,0.4,5,7,61,0.3701587357732509,0.4353298371442151
LSPIN,lspin_tf,mlp,0.0105,0.4,6,7,61,0.2822179276651615,0.3720161529133183
Concrete,concrete,mlp,0.0011,0.0,0,1,65,0.6327602318370757,0.5814008318616262
Concrete,concrete,mlp,0.0011,0.0,0,2,65,0.3735849692907609,0.4259698967627385
Concrete,concrete,mlp,0.0011,0.0,0,3,65,0.5989236510782098,0.5935391067312414
Concrete,concrete,mlp,0.0011,0.0,0,4,65,0.4702722214077072,0.5424708018318378
Concrete,concrete,mlp,0.0011,0.0,0,5,65,0.7811181059620791,0.7183356871463628
Concrete,concrete,mlp,0.0011,0.0,0,6,65,0.7064207809565501,0.7298026026639537
Concrete,concrete,mlp,0.0011,0.0,0,7,65,0.7030570504917077,0.6550156301625717
Concrete,concrete,mlp,0.0011,0.0,1,2,65,0.397988333327426,0.4015483499776668
Concrete,concrete,mlp,0.0011,0.0,1,3,65,0.4648978200410351,0.4648973449415189
Concrete,concrete,mlp,0.0011,0.0,1,4,65,0.421177746318773,0.496018470600149
Concrete,concrete,mlp,0.0011,0.0,1,5,65,0.6778939590048797,0.6151458702966889
Concrete,concrete,mlp,0.0011,0.0,1,6,65,0.5352424083317457,0.5542491028964988
Concrete,concrete,mlp,0.0011,0.0,1,7,65,0.523749706623691,0.5133697689931319
Concrete,concrete,mlp,0.0011,0.0,2,3,65,0.3324744628181156,0.4207542599149713
Concrete,concrete,mlp,0.0011,0.0,2,4,65,0.3321697267317982,0.3784648907599895
Concrete,concrete,mlp,0.0011,0.0,2,5,65,0.3808839531506102,0.4430504498291219
Concrete,concrete,mlp,0.0011,0.0,2,6,65,0.3260529478204435,0.4031639466834313
Concrete,concrete,mlp,0.0011,0.0,2,7,65,0.3362678649055271,0.4214358631717909
Concrete,concrete,mlp,0.0011,0.0,3,4,65,0.3310996249690403,0.3950962028453912
Concrete,concrete,mlp,0.0011,0.0,3,5,65,0.5421303247205365,0.5518609679060249
Concrete,concrete,mlp,0.0011,0.0,3,6,65,0.5755490971176916,0.6437250900153189
Concrete,concrete,mlp,0.0011,0.0,3,7,65,0.6606318413655912,0.6856829794478525
Concrete,concrete,mlp,0.0011,0.0,4,5,65,0.483505033010654,0.5458191284050096
Concrete,concrete,mlp,0.0011,0.0,4,6,65,0.4998862623479633,0.5226297756116857
Concrete,concrete,mlp,0.0011,0.0,4,7,65,0.4275724207591185,0.4544520316169372
Concrete,concrete,mlp,0.0011,0.0,5,6,65,0.7045746488349867,0.6932526092617003
Concrete,concrete,mlp,0.0011,0.0,5,7,65,0.683851348870577,0.6312998048922162
Concrete,concrete,mlp,0.0011,0.0,6,7,65,0.7225103227012437,0.6947566929430465
Concrete,concrete,mlp,0.0033,0.0,0,1,69,0.4931403361307216,0.6147928150685824
Concrete,concrete,mlp,0.0033,0.0,0,2,69,0.6279166279711346,0.5805394945945391
Concrete,concrete,mlp,0.0033,0.0,0,3,69,0.3700642647117101,0.4181326761070662
Concrete,concrete,mlp,0.0033,0.0,0,4,69,0.4630786008458413,0.51785367885173
Concrete,concrete,mlp,0.0033,0.0,0,5,69,0.6159022275576961,0.6085638509346036
Concrete,concrete,mlp,0.0033,0.0,0,6,69,0.5499837769640187,0.5370186517976085
Concrete,concrete,mlp,0.0033,0.0,0,7,69,0.5434309418017524,0.5309290880101124
Concrete,concrete,mlp,0.0033,0.0,1,2,69,0.4891610013092258,0.5085518895326355
Concrete,concrete,mlp,0.0033,0.0,1,3,69,0.3114203003228807,0.4430473396078979
Concrete,concrete,mlp,0.0033,0.0,1,4,69,0.4044307258260241,0.514898706270192
Concrete,concrete,mlp,0.0033,0.0,1,5,69,0.5800057830320205,0.5579981867438977
Concrete,concrete,mlp,0.0033,0.0,1,6,69,0.4146114903797092,0.5172052103719574
Concrete,concrete,mlp,0.0033,0.0,1,7,69,0.4739453627205848,0.5125303411546374
Concrete,concrete,mlp,0.0033,0.0,2,3,69,0.2882522043212128,0.345754430086614
Concrete,concrete,mlp,0.0033,0.0,2,4,69,0.3895980019034295,0.4513678973361799
Concrete,concrete,mlp,0.0033,0.0,2,5,69,0.6303435543779538,0.5796992367200577
Concrete,concrete,mlp,0.0033,0.0,2,6,69,0.4889049183096149,0.4959785805600758
Concrete,concrete,mlp,0.0033,0.0,2,7,69,0.4476822170744751,0.467213474649659
Concrete,concrete,mlp,0.0033,0.0,3,4,69,0.5532992554370819,0.5422277767971886
Concrete,concrete,mlp,0.0033,0.0,3,5,69,0.3924377208445541,0.4493881538149293
Concrete,concrete,mlp,0.0033,0.0,3,6,69,0.4105043322154524,0.444509979306078
Concrete,concrete,mlp,0.0033,0.0,3,7,69,0.495421044775778,0.5194363227643765
Concrete,concrete,mlp,0.0033,0.0,4,5,69,0.486977103309876,0.5642688821588817
Concrete,concrete,mlp,0.0033,0.0,4,6,69,0.456380733656119,0.5132670325542259
Concrete,concrete,mlp,0.0033,0.0,4,7,69,0.6120252434622038,0.6597026579455059
Concrete,concrete,mlp,0.0033,0.0,5,6,69,0.454781678815276,0.4953852637981672
Concrete,concrete,mlp,0.0033,0.0,5,7,69,0.650920670811678,0.6799931565733117
Concrete,concrete,mlp,0.0033,0.0,6,7,69,0.5194360716794322,0.5142646981071768
Concrete,concrete,mlp,0.0011,0.1,0,1,73,0.5024498353642844,0.5134907661168694
Concrete,concrete,mlp,0.0011,0.1,0,2,73,0.6384015656940999,0.6570953013607406
Concrete,concrete,mlp,0.0011,0.1,0,3,73,0.8197977597961918,0.7256363201115807
Concrete,concrete,mlp,0.0011,0.1,0,4,73,0.7721453653613005,0.6629579655152766
Concrete,concrete,mlp,0.0011,0.1,0,5,73,0.8284431849681895,0.7421851752427436
Concrete,concrete,mlp,0.0011,0.1,0,6,73,0.5642182780752104,0.6274811903665714
Concrete,concrete,mlp,0.0011,0.1,0,7,73,0.7892904727705125,0.6614136090505234
Concrete,concrete,mlp,0.0011,0.1,1,2,73,0.7966138740856755,0.707407203643778
Concrete,concrete,mlp,0.0011,0.1,1,3,73,0.5499575731645058,0.6314056348830976
Concrete,concrete,mlp,0.0011,0.1,1,4,73,0.5154200230210731,0.5681376334335931
Concrete,concrete,mlp,0.0011,0.1,1,5,73,0.5247449990395452,0.6073572676961582
Concrete,concrete,mlp,0.0011,0.1,1,6,73,0.8939709314023354,0.7738865057438343
Concrete,concrete,mlp,0.0011,0.1,1,7,73,0.5542849143236,0.6393783012532227
Concrete,concrete,mlp,0.0011,0.1,2,3,73,0.6458695644345402,0.6847972000010432
Concrete,concrete,mlp,0.0011,0.1,2,4,73,0.5977633716090387,0.607156454056881
Concrete,concrete,mlp,0.0011,0.1,2,5,73,0.6244996647656751,0.6656285440705585
Concrete,concrete,mlp,0.0011,0.1,2,6,73,0.8399964116997802,0.7514813974758243
Concrete,concrete,mlp,0.0011,0.1,2,7,73,0.577054391300488,0.5986107668970656
Concrete,concrete,mlp,0.0011,0.1,3,4,73,0.7156436196617368,0.6495023138047464
Concrete,concrete,mlp,0.0011,0.1,3,5,73,0.8684496089458638,0.8140186199560403
Concrete,concrete,mlp,0.0011,0.1,3,6,73,0.5888876547996781,0.6734593054709052
Concrete,concrete,mlp,0.0011,0.1,3,7,73,0.7703323661261146,0.7129198988902372
Concrete,concrete,mlp,0.0011,0.1,4,5,73,0.7541250675103571,0.6644540692485605
Concrete,concrete,mlp,0.0011,0.1,4,6,73,0.5331762719137932,0.5635617292271
Concrete,concrete,mlp,0.0011,0.1,4,7,73,0.8405239876975171,0.7586021610831704
Concrete,concrete,mlp,0.0011,0.1,5,6,73,0.5930341277704118,0.722078262389312
Concrete,concrete,mlp,0.0011,0.1,5,7,73,0.8101234139419216,0.7217051753991308
Concrete,concrete,mlp,0.0011,0.1,6,7,73,0.5367066209739303,0.5948528848900179
Concrete,concrete,mlp,0.0033,0.1,0,1,77,0.8288258559402221,0.7401963927739232
Concrete,concrete,mlp,0.0033,0.1,0,2,77,0.6033145685917806,0.6316709211968329
Concrete,concrete,mlp,0.0033,0.1,0,3,77,0.8904064874076368,0.770533688030667
Concrete,concrete,mlp,0.0033,0.1,0,4,77,0.5784947404931738,0.5740395075130589
Concrete,concrete,mlp,0.0033,0.1,0,5,77,0.6863595071138846,0.6626579586595899
Concrete,concrete,mlp,0.0033,0.1,0,6,77,0.9284000402776448,0.8631248953161632
Concrete,concrete,mlp,0.0033,0.1,0,7,77,0.5560709063668917,0.5799929148463315
Concrete,concrete,mlp,0.0033,0.1,1,2,77,0.6015016839210429,0.5819867749114096
Concrete,concrete,mlp,0.0033,0.1,1,3,77,0.7935439924413872,0.6811214100487103
Concrete,concrete,mlp,0.0033,0.1,1,4,77,0.5894498438343085,0.5623329984170923
Concrete,concrete,mlp,0.0033,0.1,1,5,77,0.7403444264074263,0.6503089834591208
Concrete,concrete,mlp,0.0033,0.1,1,6,77,0.8097893687573274,0.7105754406458951
Concrete,concrete,mlp,0.0033,0.1,1,7,77,0.5642440522063643,0.5509340287470529
Concrete,concrete,mlp,0.0033,0.1,2,3,77,0.5981302300272132,0.6198010654317211
Concrete,concrete,mlp,0.0033,0.1,2,4,77,0.8768073039666373,0.766213473617721
Concrete,concrete,mlp,0.0033,0.1,2,5,77,0.7422582041278598,0.6620099191890342
Concrete,concrete,mlp,0.0033,0.1,2,6,77,0.6338434059346786,0.7036717594868592
Concrete,concrete,mlp,0.0033,0.1,2,7,77,0.8589642690952849,0.7915220135305706
Concrete,concrete,mlp,0.0033,0.1,3,4,77,0.6127495604006326,0.6726084708187277
Concrete,concrete,mlp,0.0033,0.1,3,5,77,0.665260495552413,0.642018558831077
Concrete,concrete,mlp,0.0033,0.1,3,6,77,0.915006334736044,0.8006030353954819
Concrete,concrete,mlp,0.0033,0.1,3,7,77,0.5767972224203332,0.6537686513930492
Concrete,concrete,mlp,0.0033,0.1,4,5,77,0.7663985907022086,0.6943349874001061
Concrete,concrete,mlp,0.0033,0.1,4,6,77,0.6070186870637242,0.6282915021216077
Concrete,concrete,mlp,0.0033,0.1,4,7,77,0.8717229926616741,0.8099937538409651
Concrete,concrete,mlp,0.0033,0.1,5,6,77,0.6787066668420415,0.6762400995874637
Concrete,concrete,mlp,0.0033,0.1,5,7,77,0.7225588020088491,0.6783670273627957
Concrete,concrete,mlp,0.0033,0.1,6,7,77,0.5658772739908947,0.6234930825115858
Concrete,concrete,mlp,0.0011,0.2,0,1,81,0.7568856584496317,0.7480493115725738
Concrete,concrete,mlp,0.0011,0.2,0,2,81,0.6039153344905368,0.6793443888081282
Concrete,concrete,mlp,0.0011,0.2,0,3,81,0.8889269745384624,0.8024253185681107
Concrete,concrete,mlp,0.0011,0.2,0,4,81,0.5870785431561402,0.6841883059884689
Concrete,concrete,mlp,0.0011,0.2,0,5,81,0.8344747895247753,0.7592308266889823
Concrete,concrete,mlp,0.0011,0.2,0,6,81,0.6131004351812366,0.6478866652782969
Concrete,concrete,mlp,0.0011,0.2,0,7,81,0.8469395321650787,0.8117043156474305
