histology,n_test,cindex,model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,seed
PAAD,53,0.6869455006337135,LSPIN,0.2,0.0006,0.15,150125
PCPG,53,0.8666666666666667,LSPIN,0.2,0.0006,0.15,150125
PRAD,149,0.1696428571428571,LSPIN,0.2,0.0006,0.15,150125
READ,47,0.5539906103286385,LSPIN,0.2,0.0006,0.15,150125
SARC,77,0.7396768402154399,LSPIN,0.2,0.0006,0.15,150125
SKCM,29,0.3387096774193548,LSPIN,0.2,0.0006,0.15,150125
STAD,105,0.5194281524926686,LSPIN,0.2,0.0006,0.15,150125
TGCT,40,0.25,LSPIN,0.2,0.0006,0.15,150125
THCA,150,0.7640625,LSPIN,0.2,0.0006,0.15,150125
THYM,35,0.9,LSPIN,0.2,0.0006,0.15,150125
UCEC,162,0.6867937853107344,LSPIN,0.2,0.0006,0.15,150125
UCS,16,0.5185185185185185,LSPIN,0.2,0.0006,0.15,150125
UVM,24,0.7454545454545455,LSPIN,0.2,0.0006,0.15,150125
ACC,24,0.8421052631578947,LSPIN,0.2,0.0005,0.15,190123
BLCA,121,0.5753938484621155,LSPIN,0.2,0.0005,0.15,190123
BRCA,321,0.5892053973013494,LSPIN,0.2,0.0005,0.15,190123
CESC,87,0.5830670926517572,LSPIN,0.2,0.0005,0.15,190123
CHOL,11,0.3333333333333333,LSPIN,0.2,0.0005,0.15,190123
COAD,130,0.4506809739991745,LSPIN,0.2,0.0005,0.15,190123
DLBC,14,0.2666666666666666,LSPIN,0.2,0.0005,0.15,190123
ESCA,48,0.5545212765957447,LSPIN,0.2,0.0005,0.15,190123
GBM,46,0.5542929292929293,LSPIN,0.2,0.0005,0.15,190123
HNSC,150,0.5112077617932419,LSPIN,0.2,0.0005,0.15,190123
KICH,19,0.9655172413793104,LSPIN,0.2,0.0005,0.15,190123
KIRC,158,0.675230437340655,LSPIN,0.2,0.0005,0.15,190123
KIRP,85,0.8293051359516617,LSPIN,0.2,0.0005,0.15,190123
LGG,152,0.7553390783064818,LSPIN,0.2,0.0005,0.15,190123
LIHC,110,0.6844660194174758,LSPIN,0.2,0.0005,0.15,190123
LUAD,150,0.6658580958156458,LSPIN,0.2,0.0005,0.15,190123
LUSC,148,0.575595238095238,LSPIN,0.2,0.0005,0.15,190123
MESO,25,0.7854671280276817,LSPIN,0.2,0.0005,0.15,190123
OV,112,0.5336859688195991,LSPIN,0.2,0.0005,0.15,190123
PAAD,53,0.6007604562737643,LSPIN,0.2,0.0005,0.15,190123
PCPG,53,0.9,LSPIN,0.2,0.0005,0.15,190123
PRAD,149,0.2678571428571428,LSPIN,0.2,0.0005,0.15,190123
READ,47,0.6525821596244131,LSPIN,0.2,0.0005,0.15,190123
SARC,77,0.6247755834829444,LSPIN,0.2,0.0005,0.15,190123
SKCM,29,0.3629032258064516,LSPIN,0.2,0.0005,0.15,190123
STAD,105,0.5755131964809385,LSPIN,0.2,0.0005,0.15,190123
TGCT,40,0.6944444444444444,LSPIN,0.2,0.0005,0.15,190123
THCA,150,0.7375,LSPIN,0.2,0.0005,0.15,190123
THYM,35,0.94,LSPIN,0.2,0.0005,0.15,190123
UCEC,162,0.7231638418079096,LSPIN,0.2,0.0005,0.15,190123
UCS,16,0.5802469135802469,LSPIN,0.2,0.0005,0.15,190123
UVM,24,0.7181818181818181,LSPIN,0.2,0.0005,0.15,190123
ACC,24,0.8270676691729323,LSPIN,0.2,0.0005,0.15,190124
BLCA,121,0.6574143535883971,LSPIN,0.2,0.0005,0.15,190124
BRCA,321,0.6559220389805097,LSPIN,0.2,0.0005,0.15,190124
CESC,87,0.634185303514377,LSPIN,0.2,0.0005,0.15,190124
CHOL,11,0.3333333333333333,LSPIN,0.2,0.0005,0.15,190124
COAD,130,0.5472554684275691,LSPIN,0.2,0.0005,0.15,190124
DLBC,14,0.6,LSPIN,0.2,0.0005,0.15,190124
ESCA,48,0.5611702127659575,LSPIN,0.2,0.0005,0.15,190124
GBM,46,0.5113636363636364,LSPIN,0.2,0.0005,0.15,190124
HNSC,150,0.5807962529274004,LSPIN,0.2,0.0005,0.15,190124
KICH,19,0.9655172413793104,LSPIN,0.2,0.0005,0.15,190124
KIRC,158,0.6713080996273779,LSPIN,0.2,0.0005,0.15,190124
KIRP,85,0.850453172205438,LSPIN,0.2,0.0005,0.15,190124
LGG,152,0.7508430123641814,LSPIN,0.2,0.0005,0.15,190124
LIHC,110,0.6396564600448096,LSPIN,0.2,0.0005,0.15,190124
LUAD,150,0.6504952496462503,LSPIN,0.2,0.0005,0.15,190124
LUSC,148,0.5615079365079365,LSPIN,0.2,0.0005,0.15,190124
MESO,25,0.7197231833910035,LSPIN,0.2,0.0005,0.15,190124
OV,112,0.51586859688196,LSPIN,0.2,0.0005,0.15,190124
PAAD,53,0.6641318124207858,LSPIN,0.2,0.0005,0.15,190124
PCPG,53,0.9,LSPIN,0.2,0.0005,0.15,190124
PRAD,149,0.3928571428571428,LSPIN,0.2,0.0005,0.15,190124
READ,47,0.6291079812206573,LSPIN,0.2,0.0005,0.15,190124
SARC,77,0.6750448833034112,LSPIN,0.2,0.0005,0.15,190124
SKCM,29,0.2741935483870967,LSPIN,0.2,0.0005,0.15,190124
STAD,105,0.4593108504398827,LSPIN,0.2,0.0005,0.15,190124
TGCT,40,0.3888888888888889,LSPIN,0.2,0.0005,0.15,190124
THCA,150,0.784375,LSPIN,0.2,0.0005,0.15,190124
THYM,35,0.82,LSPIN,0.2,0.0005,0.15,190124
UCEC,162,0.7397598870056498,LSPIN,0.2,0.0005,0.15,190124
UCS,16,0.3950617283950617,LSPIN,0.2,0.0005,0.15,190124
UVM,24,0.6636363636363637,LSPIN,0.2,0.0005,0.15,190124
ACC,24,0.8421052631578947,LSPIN,0.2,0.0005,0.15,190125
BLCA,121,0.6066516629157289,LSPIN,0.2,0.0005,0.15,190125
BRCA,321,0.6180659670164917,LSPIN,0.2,0.0005,0.15,190125
CESC,87,0.6821086261980831,LSPIN,0.2,0.0005,0.15,190125
CHOL,11,0.3939393939393939,LSPIN,0.2,0.0005,0.15,190125
COAD,130,0.507222451506397,LSPIN,0.2,0.0005,0.15,190125
DLBC,14,0.4666666666666667,LSPIN,0.2,0.0005,0.15,190125
ESCA,48,0.5718085106382979,LSPIN,0.2,0.0005,0.15,190125
GBM,46,0.6022727272727273,LSPIN,0.2,0.0005,0.15,190125
HNSC,150,0.5946804951488792,LSPIN,0.2,0.0005,0.15,190125
KICH,19,0.9655172413793104,LSPIN,0.2,0.0005,0.15,190125
KIRC,158,0.6887625024514611,LSPIN,0.2,0.0005,0.15,190125
KIRP,85,0.8836858006042296,LSPIN,0.2,0.0005,0.15,190125
LGG,152,0.7426002248032971,LSPIN,0.2,0.0005,0.15,190125
LIHC,110,0.6183719193427931,LSPIN,0.2,0.0005,0.15,190125
LUAD,150,0.6967859308671922,LSPIN,0.2,0.0005,0.15,190125
LUSC,148,0.6154761904761905,LSPIN,0.2,0.0005,0.15,190125
MESO,25,0.7681660899653979,LSPIN,0.2,0.0005,0.15,190125
OV,112,0.5169821826280624,LSPIN,0.2,0.0005,0.15,190125
PAAD,53,0.7262357414448669,LSPIN,0.2,0.0005,0.15,190125
PCPG,53,0.7,LSPIN,0.2,0.0005,0.15,190125
PRAD,149,0.2678571428571428,LSPIN,0.2,0.0005,0.15,190125
READ,47,0.6338028169014085,LSPIN,0.2,0.0005,0.15,190125
SARC,77,0.6588868940754039,LSPIN,0.2,0.0005,0.15,190125
SKCM,29,0.4274193548387097,LSPIN,0.2,0.0005,0.15,190125
STAD,105,0.5289589442815249,LSPIN,0.2,0.0005,0.15,190125
TGCT,40,0.6666666666666666,LSPIN,0.2,0.0005,0.15,190125
THCA,150,0.7671875,LSPIN,0.2,0.0005,0.15,190125
THYM,35,0.78,LSPIN,0.2,0.0005,0.15,190125
UCEC,162,0.745409604519774,LSPIN,0.2,0.0005,0.15,190125
UCS,16,0.5308641975308642,LSPIN,0.2,0.0005,0.15,190125
UVM,24,0.6818181818181818,LSPIN,0.2,0.0005,0.15,190125
ACC,24,0.8045112781954887,LSPIN,0.17,0.0012,0.15,230123
BLCA,121,0.5146286571642911,LSPIN,0.17,0.0012,0.15,230123
BRCA,321,0.6898425787106447,LSPIN,0.17,0.0012,0.15,230123
CESC,87,0.6900958466453674,LSPIN,0.17,0.0012,0.15,230123
CHOL,11,0.8181818181818182,LSPIN,0.17,0.0012,0.15,230123
COAD,130,0.5984316962443252,LSPIN,0.17,0.0012,0.15,230123
DLBC,14,0.5111111111111111,LSPIN,0.17,0.0012,0.15,230123
ESCA,48,0.5558510638297872,LSPIN,0.17,0.0012,0.15,230123
GBM,46,0.5429292929292929,LSPIN,0.17,0.0012,0.15,230123
HNSC,150,0.6413516226162597,LSPIN,0.17,0.0012,0.15,230123
KICH,19,1.0,LSPIN,0.17,0.0012,0.15,230123
KIRC,158,0.7193567366150225,LSPIN,0.17,0.0012,0.15,230123
KIRP,85,0.9108761329305136,LSPIN,0.17,0.0012,0.15,230123
LGG,152,0.7744473585612589,LSPIN,0.17,0.0012,0.15,230123
LIHC,110,0.5877520537714712,LSPIN,0.17,0.0012,0.15,230123
LUAD,150,0.6785930867192238,LSPIN,0.17,0.0012,0.15,230123
LUSC,148,0.5170634920634921,LSPIN,0.17,0.0012,0.15,230123
MESO,25,0.7370242214532872,LSPIN,0.17,0.0012,0.15,230123
OV,112,0.5382795100222717,LSPIN,0.17,0.0012,0.15,230123
PAAD,53,0.6641318124207858,LSPIN,0.17,0.0012,0.15,230123
PCPG,53,0.7666666666666667,LSPIN,0.17,0.0012,0.15,230123
PRAD,149,0.5803571428571429,LSPIN,0.17,0.0012,0.15,230123
READ,47,0.4694835680751174,LSPIN,0.17,0.0012,0.15,230123
SARC,77,0.6624775583482945,LSPIN,0.17,0.0012,0.15,230123
SKCM,29,0.3709677419354839,LSPIN,0.17,0.0012,0.15,230123
STAD,105,0.4637096774193548,LSPIN,0.17,0.0012,0.15,230123
TGCT,40,0.5,LSPIN,0.17,0.0012,0.15,230123
THCA,150,0.715625,LSPIN,0.17,0.0012,0.15,230123
THYM,35,0.84,LSPIN,0.17,0.0012,0.15,230123
UCEC,162,0.6338276836158192,LSPIN,0.17,0.0012,0.15,230123
UCS,16,0.419753086419753,LSPIN,0.17,0.0012,0.15,230123
UVM,24,0.7636363636363637,LSPIN,0.17,0.0012,0.15,230123
ACC,24,0.8045112781954887,LSPIN,0.17,0.0012,0.15,230124
BLCA,121,0.5786446611652913,LSPIN,0.17,0.0012,0.15,230124
BRCA,321,0.5843328335832084,LSPIN,0.17,0.0012,0.15,230124
CESC,87,0.6437699680511182,LSPIN,0.17,0.0012,0.15,230124
CHOL,11,0.5454545454545454,LSPIN,0.17,0.0012,0.15,230124
COAD,130,0.6207181180354931,LSPIN,0.17,0.0012,0.15,230124
DLBC,14,0.3555555555555555,LSPIN,0.17,0.0012,0.15,230124
ESCA,48,0.5664893617021277,LSPIN,0.17,0.0012,0.15,230124
GBM,46,0.5871212121212122,LSPIN,0.17,0.0012,0.15,230124
HNSC,150,0.5975242556038809,LSPIN,0.17,0.0012,0.15,230124
KICH,19,0.7241379310344828,LSPIN,0.17,0.0012,0.15,230124
KIRC,158,0.6758187879976466,LSPIN,0.17,0.0012,0.15,230124
KIRP,85,0.8640483383685801,LSPIN,0.17,0.0012,0.15,230124
LGG,152,0.7853128512551517,LSPIN,0.17,0.0012,0.15,230124
LIHC,110,0.6193054518297236,LSPIN,0.17,0.0012,0.15,230124
LUAD,150,0.6605013139276329,LSPIN,0.17,0.0012,0.15,230124
LUSC,148,0.5025793650793651,LSPIN,0.17,0.0012,0.15,230124
MESO,25,0.6816608996539792,LSPIN,0.17,0.0012,0.15,230124
OV,112,0.5389755011135857,LSPIN,0.17,0.0012,0.15,230124
PAAD,53,0.7186311787072244,LSPIN,0.17,0.0012,0.15,230124
PCPG,53,0.6333333333333333,LSPIN,0.17,0.0012,0.15,230124
PRAD,149,0.25,LSPIN,0.17,0.0012,0.15,230124
READ,47,0.6103286384976526,LSPIN,0.17,0.0012,0.15,230124
SARC,77,0.7208258527827648,LSPIN,0.17,0.0012,0.15,230124
SKCM,29,0.4919354838709677,LSPIN,0.17,0.0012,0.15,230124
STAD,105,0.4948680351906158,LSPIN,0.17,0.0012,0.15,230124
TGCT,40,0.1944444444444444,LSPIN,0.17,0.0012,0.15,230124
THCA,150,0.753125,LSPIN,0.17,0.0012,0.15,230124
THYM,35,0.92,LSPIN,0.17,0.0012,0.15,230124
UCEC,162,0.6408898305084746,LSPIN,0.17,0.0012,0.15,230124
UCS,16,0.5432098765432098,LSPIN,0.17,0.0012,0.15,230124
UVM,24,0.7090909090909091,LSPIN,0.17,0.0012,0.15,230124
ACC,24,0.8045112781954887,LSPIN,0.17,0.0012,0.15,230125
BLCA,121,0.5483870967741935,LSPIN,0.17,0.0012,0.15,230125
BRCA,321,0.7306971514242878,LSPIN,0.17,0.0012,0.15,230125
CESC,87,0.5958466453674122,LSPIN,0.17,0.0012,0.15,230125
CHOL,11,0.2727272727272727,LSPIN,0.17,0.0012,0.15,230125
COAD,130,0.6062732150226992,LSPIN,0.17,0.0012,0.15,230125
DLBC,14,0.6444444444444445,LSPIN,0.17,0.0012,0.15,230125
ESCA,48,0.6090425531914894,LSPIN,0.17,0.0012,0.15,230125
GBM,46,0.5997474747474747,LSPIN,0.17,0.0012,0.15,230125
HNSC,150,0.5575443292070926,LSPIN,0.17,0.0012,0.15,230125
KICH,19,1.0,LSPIN,0.17,0.0012,0.15,230125
KIRC,158,0.6767993724259659,LSPIN,0.17,0.0012,0.15,230125
KIRP,85,0.8851963746223565,LSPIN,0.17,0.0012,0.15,230125
LGG,152,0.7707006369426752,LSPIN,0.17,0.0012,0.15,230125
LIHC,110,0.6672890216579537,LSPIN,0.17,0.0012,0.15,230125
LUAD,150,0.6593895290074793,LSPIN,0.17,0.0012,0.15,230125
LUSC,148,0.478968253968254,LSPIN,0.17,0.0012,0.15,230125
MESO,25,0.754325259515571,LSPIN,0.17,0.0012,0.15,230125
OV,112,0.5183741648106904,LSPIN,0.17,0.0012,0.15,230125
PAAD,53,0.6121673003802282,LSPIN,0.17,0.0012,0.15,230125
PCPG,53,0.8666666666666667,LSPIN,0.17,0.0012,0.15,230125
PRAD,149,0.1964285714285714,LSPIN,0.17,0.0012,0.15,230125
READ,47,0.4037558685446009,LSPIN,0.17,0.0012,0.15,230125
SARC,77,0.6526032315978456,LSPIN,0.17,0.0012,0.15,230125
SKCM,29,0.4677419354838709,LSPIN,0.17,0.0012,0.15,230125
STAD,105,0.4802052785923754,LSPIN,0.17,0.0012,0.15,230125
TGCT,40,0.4444444444444444,LSPIN,0.17,0.0012,0.15,230125
THCA,150,0.771875,LSPIN,0.17,0.0012,0.15,230125
THYM,35,0.66,LSPIN,0.17,0.0012,0.15,230125
UCEC,162,0.7189265536723164,LSPIN,0.17,0.0012,0.15,230125
UCS,16,0.419753086419753,LSPIN,0.17,0.0012,0.15,230125
UVM,24,0.6363636363636364,LSPIN,0.17,0.0012,0.15,230125
ACC,24,0.8646616541353384,LSPIN,0.17,0.0009,0.15,270123
BLCA,121,0.5902725681420355,LSPIN,0.17,0.0009,0.15,270123
BRCA,321,0.6536731634182908,LSPIN,0.17,0.0009,0.15,270123
CESC,87,0.597444089456869,LSPIN,0.17,0.0009,0.15,270123
CHOL,11,0.4242424242424242,LSPIN,0.17,0.0009,0.15,270123
COAD,130,0.4692529921584812,LSPIN,0.17,0.0009,0.15,270123
DLBC,14,0.5333333333333333,LSPIN,0.17,0.0009,0.15,270123
ESCA,48,0.625,LSPIN,0.17,0.0009,0.15,270123
GBM,46,0.5315656565656566,LSPIN,0.17,0.0009,0.15,270123
HNSC,150,0.6107393777183004,LSPIN,0.17,0.0009,0.15,270123
KICH,19,0.6896551724137931,LSPIN,0.17,0.0009,0.15,270123
KIRC,158,0.656207099431261,LSPIN,0.17,0.0009,0.15,270123
KIRP,85,0.8489425981873112,LSPIN,0.17,0.0009,0.15,270123
LGG,152,0.7478456350693143,LSPIN,0.17,0.0009,0.15,270123
LIHC,110,0.6418969380134428,LSPIN,0.17,0.0009,0.15,270123
LUAD,150,0.6644430968263594,LSPIN,0.17,0.0009,0.15,270123
LUSC,148,0.5424603174603174,LSPIN,0.17,0.0009,0.15,270123
MESO,25,0.6782006920415224,LSPIN,0.17,0.0009,0.15,270123
OV,112,0.5643095768374164,LSPIN,0.17,0.0009,0.15,270123
PAAD,53,0.7376425855513308,LSPIN,0.17,0.0009,0.15,270123
PCPG,53,0.9333333333333332,LSPIN,0.17,0.0009,0.15,270123
PRAD,149,0.2053571428571428,LSPIN,0.17,0.0009,0.15,270123
READ,47,0.7464788732394366,LSPIN,0.17,0.0009,0.15,270123
SARC,77,0.5987432675044884,LSPIN,0.17,0.0009,0.15,270123
SKCM,29,0.4112903225806452,LSPIN,0.17,0.0009,0.15,270123
STAD,105,0.5021994134897361,LSPIN,0.17,0.0009,0.15,270123
TGCT,40,0.25,LSPIN,0.17,0.0009,0.15,270123
THCA,150,0.7765625,LSPIN,0.17,0.0009,0.15,270123
THYM,35,0.92,LSPIN,0.17,0.0009,0.15,270123
UCEC,162,0.7033898305084746,LSPIN,0.17,0.0009,0.15,270123
UCS,16,0.4320987654320987,LSPIN,0.17,0.0009,0.15,270123
UVM,24,0.7272727272727273,LSPIN,0.17,0.0009,0.15,270123
ACC,24,0.8421052631578947,LSPIN,0.17,0.0009,0.15,270124
BLCA,121,0.5696424106026506,LSPIN,0.17,0.0009,0.15,270124
BRCA,321,0.6482383808095952,LSPIN,0.17,0.0009,0.15,270124
CESC,87,0.6389776357827476,LSPIN,0.17,0.0009,0.15,270124
CHOL,11,0.4848484848484848,LSPIN,0.17,0.0009,0.15,270124
COAD,130,0.5340486999587288,LSPIN,0.17,0.0009,0.15,270124
DLBC,14,0.4222222222222222,LSPIN,0.17,0.0009,0.15,270124
ESCA,48,0.5319148936170213,LSPIN,0.17,0.0009,0.15,270124
GBM,46,0.5467171717171717,LSPIN,0.17,0.0009,0.15,270124
HNSC,150,0.5627300100368016,LSPIN,0.17,0.0009,0.15,270124
KICH,19,0.9655172413793104,LSPIN,0.17,0.0009,0.15,270124
KIRC,158,0.660325554030202,LSPIN,0.17,0.0009,0.15,270124
KIRP,85,0.8534743202416919,LSPIN,0.17,0.0009,0.15,270124
LGG,152,0.7426002248032971,LSPIN,0.17,0.0009,0.15,270124
LIHC,110,0.6568334578043316,LSPIN,0.17,0.0009,0.15,270124
LUAD,150,0.6814230846977967,LSPIN,0.17,0.0009,0.15,270124
LUSC,148,0.5527777777777778,LSPIN,0.17,0.0009,0.15,270124
MESO,25,0.6851211072664359,LSPIN,0.17,0.0009,0.15,270124
OV,112,0.5626391982182628,LSPIN,0.17,0.0009,0.15,270124
PAAD,53,0.6996197718631179,LSPIN,0.17,0.0009,0.15,270124
PCPG,53,0.9333333333333332,LSPIN,0.17,0.0009,0.15,270124
PRAD,149,0.2232142857142857,LSPIN,0.17,0.0009,0.15,270124
READ,47,0.7089201877934272,LSPIN,0.17,0.0009,0.15,270124
SARC,77,0.6921005385996409,LSPIN,0.17,0.0009,0.15,270124
SKCM,29,0.4838709677419355,LSPIN,0.17,0.0009,0.15,270124
STAD,105,0.5399560117302052,LSPIN,0.17,0.0009,0.15,270124
TGCT,40,0.6111111111111112,LSPIN,0.17,0.0009,0.15,270124
THCA,150,0.7171875,LSPIN,0.17,0.0009,0.15,270124
THYM,35,0.74,LSPIN,0.17,0.0009,0.15,270124
UCEC,162,0.6511299435028248,LSPIN,0.17,0.0009,0.15,270124
UCS,16,0.4814814814814814,LSPIN,0.17,0.0009,0.15,270124
UVM,24,0.6272727272727273,LSPIN,0.17,0.0009,0.15,270124
ACC,24,0.8345864661654135,LSPIN,0.17,0.0009,0.15,270125
BLCA,121,0.6031507876969242,LSPIN,0.17,0.0009,0.15,270125
BRCA,321,0.6935907046476761,LSPIN,0.17,0.0009,0.15,270125
CESC,87,0.6613418530351438,LSPIN,0.17,0.0009,0.15,270125
CHOL,11,0.5151515151515151,LSPIN,0.17,0.0009,0.15,270125
COAD,130,0.5802723895996699,LSPIN,0.17,0.0009,0.15,270125
DLBC,14,0.5555555555555556,LSPIN,0.17,0.0009,0.15,270125
ESCA,48,0.5026595744680851,LSPIN,0.17,0.0009,0.15,270125
GBM,46,0.5909090909090909,LSPIN,0.17,0.0009,0.15,270125
HNSC,150,0.5779524924723988,LSPIN,0.17,0.0009,0.15,270125
KICH,19,0.9655172413793104,LSPIN,0.17,0.0009,0.15,270125
KIRC,158,0.6960188272210237,LSPIN,0.17,0.0009,0.15,270125
KIRP,85,0.8685800604229608,LSPIN,0.17,0.0009,0.15,270125
LGG,152,0.7433495691270139,LSPIN,0.17,0.0009,0.15,270125
LIHC,110,0.6631814787154593,LSPIN,0.17,0.0009,0.15,270125
LUAD,150,0.6992116434202547,LSPIN,0.17,0.0009,0.15,270125
LUSC,148,0.5658730158730159,LSPIN,0.17,0.0009,0.15,270125
MESO,25,0.754325259515571,LSPIN,0.17,0.0009,0.15,270125
OV,112,0.5194877505567929,LSPIN,0.17,0.0009,0.15,270125
PAAD,53,0.6958174904942965,LSPIN,0.17,0.0009,0.15,270125
PCPG,53,0.8,LSPIN,0.17,0.0009,0.15,270125
PRAD,149,0.2767857142857143,LSPIN,0.17,0.0009,0.15,270125
READ,47,0.6431924882629108,LSPIN,0.17,0.0009,0.15,270125
SARC,77,0.7585278276481149,LSPIN,0.17,0.0009,0.15,270125
SKCM,29,0.4475806451612903,LSPIN,0.17,0.0009,0.15,270125
STAD,105,0.4813049853372434,LSPIN,0.17,0.0009,0.15,270125
TGCT,40,0.4722222222222222,LSPIN,0.17,0.0009,0.15,270125
THCA,150,0.74375,LSPIN,0.17,0.0009,0.15,270125
THYM,35,0.84,LSPIN,0.17,0.0009,0.15,270125
UCEC,162,0.615819209039548,LSPIN,0.17,0.0009,0.15,270125
UCS,16,0.4814814814814814,LSPIN,0.17,0.0009,0.15,270125
UVM,24,0.7090909090909091,LSPIN,0.17,0.0009,0.15,270125
ACC,24,0.8270676691729323,LSPIN,0.17,0.0007,0.15,310123
BLCA,121,0.6409102275568892,LSPIN,0.17,0.0007,0.15,310123
BRCA,321,0.7070839580209896,LSPIN,0.17,0.0007,0.15,310123
CESC,87,0.6517571884984026,LSPIN,0.17,0.0007,0.15,310123
CHOL,11,0.5757575757575758,LSPIN,0.17,0.0007,0.15,310123
COAD,130,0.5877011968633925,LSPIN,0.17,0.0007,0.15,310123
DLBC,14,0.3777777777777777,LSPIN,0.17,0.0007,0.15,310123
ESCA,48,0.4787234042553192,LSPIN,0.17,0.0007,0.15,310123
GBM,46,0.5795454545454546,LSPIN,0.17,0.0007,0.15,310123
HNSC,150,0.5470056875209101,LSPIN,0.17,0.0007,0.15,310123
KICH,19,0.9655172413793104,LSPIN,0.17,0.0007,0.15,310123
KIRC,158,0.691508138850755,LSPIN,0.17,0.0007,0.15,310123
KIRP,85,0.8700906344410876,LSPIN,0.17,0.0007,0.15,310123
LGG,152,0.7523417010116148,LSPIN,0.17,0.0007,0.15,310123
LIHC,110,0.6019417475728155,LSPIN,0.17,0.0007,0.15,310123
LUAD,150,0.6701030927835051,LSPIN,0.17,0.0007,0.15,310123
LUSC,148,0.5591269841269841,LSPIN,0.17,0.0007,0.15,310123
MESO,25,0.7508650519031141,LSPIN,0.17,0.0007,0.15,310123
OV,112,0.563195991091314,LSPIN,0.17,0.0007,0.15,310123
PAAD,53,0.6894803548795945,LSPIN,0.17,0.0007,0.15,310123
PCPG,53,0.8666666666666667,LSPIN,0.17,0.0007,0.15,310123
PRAD,149,0.2321428571428571,LSPIN,0.17,0.0007,0.15,310123
READ,47,0.5633802816901409,LSPIN,0.17,0.0007,0.15,310123
SARC,77,0.6813285457809695,LSPIN,0.17,0.0007,0.15,310123
SKCM,29,0.5161290322580645,LSPIN,0.17,0.0007,0.15,310123
STAD,105,0.4945014662756598,LSPIN,0.17,0.0007,0.15,310123
TGCT,40,0.5277777777777778,LSPIN,0.17,0.0007,0.15,310123
THCA,150,0.6765625,LSPIN,0.17,0.0007,0.15,310123
THYM,35,0.9,LSPIN,0.17,0.0007,0.15,310123
UCEC,162,0.739406779661017,LSPIN,0.17,0.0007,0.15,310123
UCS,16,0.5679012345679012,LSPIN,0.17,0.0007,0.15,310123
UVM,24,0.7090909090909091,LSPIN,0.17,0.0007,0.15,310123
ACC,24,0.8270676691729323,LSPIN,0.17,0.0007,0.15,310124
BLCA,121,0.6299074768692173,LSPIN,0.17,0.0007,0.15,310124
BRCA,321,0.6293103448275862,LSPIN,0.17,0.0007,0.15,310124
CESC,87,0.7428115015974441,LSPIN,0.17,0.0007,0.15,310124
CHOL,11,0.4848484848484848,LSPIN,0.17,0.0007,0.15,310124
COAD,130,0.574081716879901,LSPIN,0.17,0.0007,0.15,310124
DLBC,14,0.6222222222222222,LSPIN,0.17,0.0007,0.15,310124
ESCA,48,0.651595744680851,LSPIN,0.17,0.0007,0.15,310124
GBM,46,0.5416666666666666,LSPIN,0.17,0.0007,0.15,310124
HNSC,150,0.5414854466376715,LSPIN,0.17,0.0007,0.15,310124
KICH,19,0.8620689655172413,LSPIN,0.17,0.0007,0.15,310124
KIRC,158,0.6813100607962346,LSPIN,0.17,0.0007,0.15,310124
KIRP,85,0.8459214501510574,LSPIN,0.17,0.0007,0.15,310124
LGG,152,0.7332334207568377,LSPIN,0.17,0.0007,0.15,310124
LIHC,110,0.6362957430918595,LSPIN,0.17,0.0007,0.15,310124
LUAD,150,0.6963816454416818,LSPIN,0.17,0.0007,0.15,310124
LUSC,148,0.540079365079365,LSPIN,0.17,0.0007,0.15,310124
MESO,25,0.7474048442906575,LSPIN,0.17,0.0007,0.15,310124
OV,112,0.5320155902004454,LSPIN,0.17,0.0007,0.15,310124
PAAD,53,0.6932826362484157,LSPIN,0.17,0.0007,0.15,310124
PCPG,53,0.8,LSPIN,0.17,0.0007,0.15,310124
PRAD,149,0.4642857142857143,LSPIN,0.17,0.0007,0.15,310124
READ,47,0.5821596244131455,LSPIN,0.17,0.0007,0.15,310124
SARC,77,0.7612208258527827,LSPIN,0.17,0.0007,0.15,310124
SKCM,29,0.4032258064516129,LSPIN,0.17,0.0007,0.15,310124
STAD,105,0.4941348973607038,LSPIN,0.17,0.0007,0.15,310124
TGCT,40,0.6666666666666666,LSPIN,0.17,0.0007,0.15,310124
THCA,150,0.7671875,LSPIN,0.17,0.0007,0.15,310124
THYM,35,0.7,LSPIN,0.17,0.0007,0.15,310124
UCEC,162,0.6730225988700564,LSPIN,0.17,0.0007,0.15,310124
UCS,16,0.4814814814814814,LSPIN,0.17,0.0007,0.15,310124
UVM,24,0.7727272727272727,LSPIN,0.17,0.0007,0.15,310124
ACC,24,0.8045112781954887,LSPIN,0.17,0.0007,0.15,310125
BLCA,121,0.660165041260315,LSPIN,0.17,0.0007,0.15,310125
BRCA,321,0.6744752623688156,LSPIN,0.17,0.0007,0.15,310125
CESC,87,0.7092651757188498,LSPIN,0.17,0.0007,0.15,310125
CHOL,11,0.4545454545454545,LSPIN,0.17,0.0007,0.15,310125
COAD,130,0.5204292199752373,LSPIN,0.17,0.0007,0.15,310125
DLBC,14,0.3555555555555555,LSPIN,0.17,0.0007,0.15,310125
ESCA,48,0.5611702127659575,LSPIN,0.17,0.0007,0.15,310125
GBM,46,0.6123737373737373,LSPIN,0.17,0.0007,0.15,310125
HNSC,150,0.5823017731682837,LSPIN,0.17,0.0007,0.15,310125
KICH,19,1.0,LSPIN,0.17,0.0007,0.15,310125
KIRC,158,0.6248283977250442,LSPIN,0.17,0.0007,0.15,310125
