model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_test_c,std_test_c,mean_Khard,std_Khard,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,n_runs,mean_Ksoft,std_Ksoft
LSPIN,0.17,0.0006,0.15,0.7442590545464713,0.0050002585400521,613.0213826497396,26.229972926580874,0.9869707117780662,0.0021878341449254,1265.0,1119.6666666666667,3,613.0177408854166,26.219265414294732
LSPIN,0.17,0.0007,0.0,0.7418696568714095,0.0043246654235032,465.20542399088544,32.044023832766264,0.9763302637985976,0.0088939456703887,991.0,826.6666666666666,3,465.20989990234375,32.05186073816054
LSPIN,0.17,0.0007,0.05,0.7463050590022199,0.0025767386359264,524.9861043294271,17.77375463667391,0.983342137131726,0.0039827830359031,1103.6666666666667,948.6666666666666,3,524.9857991536459,17.767012389127245
LSPIN,0.17,0.0007,0.1,0.741957408755516,0.0043326537359949,467.5472920735677,17.57811530272778,0.9815969652025048,0.0028244336832622,958.3333333333334,835.3333333333334,3,467.5487263997396,17.584872384942123
LSPIN,0.17,0.0007,0.15,0.7458352181888811,0.0038988756952831,500.8041585286458,11.89655311393224,0.9817033280695736,0.0019409927925091,990.3333333333334,886.0,3,500.8027648925781,11.902357870326105
LSPIN,0.17,0.0009,0.0,0.7424970266715798,0.0029297883022373,357.2772216796875,31.175727662980997,0.97412900968604,0.0108452880093351,819.0,669.3333333333334,3,357.2846374511719,31.17965438051443
LSPIN,0.17,0.0009,0.05,0.7473628249565859,0.0043077458169779,362.1206563313802,24.666506796917982,0.974762242514788,0.0040596986455275,721.6666666666666,624.0,3,362.1251729329427,24.66314351410516
LSPIN,0.17,0.0009,0.1,0.7434951263377482,0.0040932409822722,397.71729532877606,52.15660059882708,0.9794819416619126,0.0034055338674484,885.3333333333334,775.6666666666666,3,397.7140604654948,52.16379310970136
LSPIN,0.17,0.0009,0.15,0.7476756360825761,0.002000757857218,398.2105712890625,10.844359634242917,0.9804488905097763,0.0040663576868242,923.3333333333334,765.3333333333334,3,398.2113545735677,10.850665498431548
LSPIN,0.17,0.0012,0.0,0.7418263426412742,0.0069118188217555,273.6805826822917,13.772095001464868,0.9667265383036726,0.0067669959311946,592.0,483.3333333333333,3,273.6825358072917,13.77066532447378
LSPIN,0.17,0.0012,0.05,0.7359988935523459,0.0125979723453742,302.13633219401044,12.10516204035893,0.9688804447812446,0.0059482309103187,649.3333333333334,536.3333333333334,3,302.13531494140625,12.10578550955696
LSPIN,0.17,0.0012,0.1,0.7421357834957555,0.0098282716280482,263.9407196044922,11.104866846205944,0.9568166050131216,0.0064623975087804,515.6666666666666,443.0,3,263.9418080647786,11.103753560379731
LSPIN,0.17,0.0012,0.15,0.7376508258912745,0.0078297087773901,288.49889119466144,25.10233432679111,0.960179676920252,0.0021975965799497,495.3333333333333,454.3333333333333,3,288.49805704752606,25.10165096475613
LSPIN,0.2,0.0005,0.0,0.7442169885650433,0.0059735188317451,624.0023396809896,67.91312009896123,0.9861845527100248,0.0035165677469396,1354.6666666666667,1139.0,3,624.0006510416666,67.91794481402468
LSPIN,0.2,0.0005,0.05,0.7468047329596575,0.00528753019616,684.1226603190104,39.24980562110002,0.9869803473034736,0.0020163227513672,1351.0,1218.0,3,684.1240030924479,39.24833031126708
LSPIN,0.2,0.0005,0.1,0.7446598672063095,0.0023650927828909,655.9633992513021,72.83909652309336,0.985145100562034,0.002308999792296,1154.3333333333333,1060.6666666666667,3,655.9661051432291,72.8341303897627
LSPIN,0.2,0.0005,0.15,0.7431250205961036,0.0049524578357741,646.1722208658854,21.675554447421987,0.9851381714939444,0.0045718900978226,1196.6666666666667,1092.3333333333333,3,646.1694539388021,21.67410305477673
LSPIN,0.2,0.0006,0.0,0.7460596533064111,0.0037867270568269,498.8793436686198,27.147472031261707,0.9818296918586068,0.0025614642995094,1049.6666666666667,865.3333333333334,3,498.8873901367188,27.147747320897736
LSPIN,0.2,0.0006,0.05,0.7483233523366716,0.002989233249094,571.8197021484375,48.33143336765574,0.9838361024477568,0.0038904475228404,1128.3333333333333,991.6666666666666,3,571.8178100585938,48.32876288439032
LSPIN,0.2,0.0006,0.1,0.7485747496262743,0.0124817182031482,563.9756876627604,29.35423715602625,0.9867444791739436,0.0017471298174194,1250.3333333333333,1123.3333333333333,3,563.9795328776041,29.354931209458197
LSPIN,0.2,0.0006,0.15,0.7464613397403443,0.0087324546835104,543.9714762369791,20.9793426206948,0.984805164134698,0.0021554614064206,1099.3333333333333,987.3333333333334,3,543.9761149088541,20.979891696599207
LSPIN,0.2,0.0007,0.0,0.7431720795723599,0.0056203998726175,458.9843343098958,42.52317737542825,0.9785322202302024,0.0046160524274442,978.75,815.8333333333334,12,458.9854075113933,42.5238458460129
LSPIN,0.2,0.0007,0.05,0.7405701051424852,0.0004980959062793,442.97217814127606,30.46247383076901,0.9768997857549312,0.0048610161649838,788.6666666666666,681.6666666666666,3,442.9710998535156,30.464182493571645
LSPIN,0.2,0.0007,0.1,0.7473362372591255,0.0002310655026401,546.3259684244791,53.70879742483381,0.9861653005237864,0.0036248871793428,1260.6666666666667,1098.3333333333333,3,546.3260396321615,53.71683916601936
LSPIN,0.2,0.0007,0.15,0.7430267834228578,0.0056673434679202,480.2395375569661,44.27202877157406,0.9812037447788948,0.0056898049573814,1008.5,899.9166666666666,12,480.2392425537109,44.270986455851975
LSPIN,0.2,0.0009,0.0,0.743625693152507,0.0097981660885361,378.5868123372396,13.13962244399579,0.9782846943361307,0.0032682495153873,852.3333333333334,710.3333333333334,3,378.5838216145833,13.137598223280063
LSPIN,0.2,0.0009,0.05,0.7435401881160733,0.0061414574181826,401.2152404785156,37.59161551030376,0.9786055124094378,0.004539470348602,965.6666666666666,822.6666666666666,3,401.2155965169271,37.59354163468127
LSPIN,0.2,0.0009,0.1,0.7470423995134826,0.0041790727147921,346.4613647460937,5.368797782274121,0.9737505034794256,0.0039478867464347,778.0,657.6666666666666,3,346.45849609375,5.366138072816471
LSPIN,0.2,0.0009,0.15,0.7374849336381057,0.0103722614738162,367.2426045735677,38.05965574159082,0.9770501258758304,0.005482296569709,732.0,646.3333333333334,3,367.2442321777344,38.061402942437375
LSPIN,0.2,0.0012,0.0,0.7391182670712989,0.0079376676194672,274.35227457682294,34.538009575954185,0.965697967243248,0.0060900394779945,567.3333333333334,466.6666666666667,3,274.3495279947917,34.533342669292466
LSPIN,0.2,0.0012,0.05,0.7408402261626937,0.00676406541917,264.9012044270833,21.82848225702045,0.9646316894674452,0.0088955392536395,625.3333333333334,531.6666666666666,3,264.90428161621094,21.824840973161347
LSPIN,0.2,0.0012,0.1,0.747399398643703,0.0050855941909824,234.7095743815104,26.59306666064045,0.9626376055030534,0.006374836669562,498.6666666666667,431.3333333333333,3,234.712158203125,26.59302334319397
LSPIN,0.2,0.0012,0.15,0.7463461263846822,0.0021826663019397,270.4273376464844,4.374010962745063,0.9738084209094504,0.0047661281298373,664.3333333333334,569.3333333333334,3,270.4250793457031,4.367472574806761
