model_family,gate_type,predictor,gate_sigma,lambda_sparse,lambda_sample_smooth,temperature,patience,gating_hidden_dim,gate_hidden_dropout_p,risk_hidden_dims,risk_dropout_p,lspin_init_bias,gate_weight_decay,seed,rep_id,global_cfg_idx,phase,test_cindex,best_val_cindex,best_epoch,mean_Ksoft,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
L-Concrete,concrete,linear,0.15,0.0014,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1350125,2,135,1,0.6939639935170955,0.7528575734390578,2,609.75,609.73095703125,0.983910120020039,1155.0,1043.0,852.4872276047194
L-Concrete,concrete,linear,0.15,0.0012,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1390123,0,139,1,0.7085396688446111,0.7524286476084486,14,783.577880859375,783.589599609375,0.988927817872946,1093.0,1040.0,926.3401974439912
L-Concrete,concrete,linear,0.15,0.0012,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1390124,1,139,1,0.7111460121449606,0.747588741276576,12,729.1837768554688,729.1795654296875,0.9872431221333812,1031.0,954.0,857.789378667093
L-Concrete,concrete,linear,0.15,0.0012,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1390125,2,139,1,0.7187328677864956,0.7555818320929262,2,785.5514526367188,785.5538330078125,0.9895321692110818,1348.0,1245.0,1050.512450861579
L-Concrete,concrete,linear,0.12,0.003,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1430123,0,143,1,0.7429040805749534,0.7646472374857991,67,151.8040313720703,151.8049774169922,0.921375901085626,213.0,202.0,180.03044388364592
L-Concrete,concrete,linear,0.12,0.003,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1430124,1,143,1,0.7293922876204685,0.7631691822587002,55,164.55357360839844,164.55384826660156,0.9415398570206612,252.0,230.0,199.4546214437725
L-Concrete,concrete,linear,0.12,0.003,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1430125,2,143,1,0.7294892765450074,0.7660383482877745,35,140.4595489501953,140.46018981933594,0.9397464239713588,244.0,205.0,178.27972263729254
L-Concrete,concrete,linear,0.12,0.0023,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1470123,0,147,1,0.7142960925821074,0.7644037930954534,15,266.066162109375,266.06768798828125,0.947781269142804,397.0,350.0,313.4986736535361
L-Concrete,concrete,linear,0.12,0.0023,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1470124,1,147,1,0.7294226200640501,0.7675627738749391,30,253.72972106933597,253.72921752929688,0.9555620484205548,359.0,333.0,295.3958291160998
L-Concrete,concrete,linear,0.12,0.0023,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1470125,2,147,1,0.717106899020674,0.7564454800491526,20,240.6849822998047,240.67941284179688,0.9636608396486576,395.0,350.0,301.4294815071325
L-Concrete,concrete,linear,0.12,0.0018,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1510123,0,151,1,0.7088999134214696,0.7463135563747653,14,437.6179504394531,437.6222229003906,0.977281985729355,673.0,609.0,533.8889797871736
L-Concrete,concrete,linear,0.12,0.0018,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1510124,1,151,1,0.7272866168765222,0.7523417031833253,6,397.2515869140625,397.2423706054688,0.977073590073478,733.0,655.0,547.9578313506677
L-Concrete,concrete,linear,0.12,0.0018,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1510125,2,151,1,0.7232138309951138,0.7603521828847001,40,419.191162109375,419.19537353515625,0.9694414802268876,545.0,523.0,474.6947009317193
L-Concrete,concrete,linear,0.12,0.0014,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1550123,0,155,1,0.7027001117432242,0.7560745171686258,22,562.32568359375,562.326904296875,0.9804914492410068,770.0,712.0,644.7436062237394
L-Concrete,concrete,linear,0.12,0.0014,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1550124,1,155,1,0.7197941288372414,0.7479075375020287,6,644.4999389648438,644.5054321289062,0.9859927214638144,1101.0,1014.0,860.6781738423286
L-Concrete,concrete,linear,0.12,0.0014,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1550125,2,155,1,0.7197574303252536,0.7599522385291322,14,602.6287231445312,602.6271362304688,0.9855320648865064,907.0,848.0,728.8328664824994
L-Concrete,concrete,linear,0.12,0.0012,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1590123,0,159,1,0.7201678545001363,0.7315214115137604,0,939.7588500976562,939.584716796875,0.995410533854146,2217.0,1934.0,1586.8843740810173
L-Concrete,concrete,linear,0.12,0.0012,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1590124,1,159,1,0.7123196155793422,0.7546196471215599,0,916.0175170898438,915.9575805664062,0.9941354974435967,2149.0,1830.0,1500.5782531411228
L-Concrete,concrete,linear,0.12,0.0012,0.15,0.3,20,64,0.0,(),0.0,0.0,0.0,1590125,2,159,1,0.697719599402039,0.7493276297790452,0,896.056884765625,896.0062866210938,0.9931418547585849,2099.0,1787.0,1462.12539763756
LSPIN,lspin_tf,mlp,0.2,0.0012,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,20123,0,2,1,0.7451104849895597,0.7814449004196518,5,227.342529296875,227.34408569335935,0.9572320466111484,405.0,357.0,301.8757316560706
LSPIN,lspin_tf,mlp,0.2,0.0012,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,20124,1,2,1,0.7532272222072433,0.7853747884352322,4,264.2127685546875,264.20904541015625,0.9696674500471067,605.0,526.0,405.9281224456903
LSPIN,lspin_tf,mlp,0.2,0.0012,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,20125,2,2,1,0.7438604887343058,0.7815463355822958,3,212.5811767578125,212.5755920410156,0.9610133198509052,486.0,411.0,329.3317693457297
LSPIN,lspin_tf,mlp,0.2,0.0009,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,60123,0,6,1,0.7463226593089894,0.7870499176926109,1,350.52716064453125,350.53033447265625,0.9782127757123475,851.0,713.0,580.5938323010806
LSPIN,lspin_tf,mlp,0.2,0.0009,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,60124,1,6,1,0.7515345969604644,0.7757529387215691,6,340.376953125,340.3763732910156,0.9707119612370626,591.0,529.0,457.7268612373441
LSPIN,lspin_tf,mlp,0.2,0.0009,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,60125,2,6,1,0.7432699422709937,0.7786452899306763,1,348.47137451171875,348.4773864746094,0.972326773488866,892.0,731.0,589.3214117365693
LSPIN,lspin_tf,mlp,0.2,0.0007,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,100123,0,10,1,0.7475591744782071,0.7820824928705571,1,606.3435668945312,606.3349609375,0.9885642096798654,1405.0,1162.0,961.11268201503
LSPIN,lspin_tf,mlp,0.2,0.0007,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,100124,1,10,1,0.7470978217560762,0.7868644362523475,1,529.8790283203125,529.8796997070312,0.9879363228786022,1230.0,1081.0,859.4185628906921
LSPIN,lspin_tf,mlp,0.2,0.0007,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,100125,2,10,1,0.747351715543093,0.7831664000370963,2,502.7555236816406,502.7632446289063,0.981995369012892,1147.0,1052.0,802.3724802364479
LSPIN,lspin_tf,mlp,0.2,0.0006,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,140123,0,14,1,0.7568244253312603,0.7888003987850966,2,555.2551879882812,555.244140625,0.9850690245521032,1118.0,1018.0,819.5437282523832
LSPIN,lspin_tf,mlp,0.2,0.0006,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,140124,1,14,1,0.7546846773976111,0.7854588347128515,1,539.9757690429688,539.9779052734375,0.9866090151077278,1289.0,1139.0,903.8891810019676
LSPIN,lspin_tf,mlp,0.2,0.0006,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,140125,2,14,1,0.7342151461499516,0.7740604205791658,1,596.7076416015625,596.7050170898438,0.9885553978619996,1344.0,1213.0,990.1583152204825
LSPIN,lspin_tf,mlp,0.2,0.0005,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,180123,0,18,1,0.7470034541538222,0.7856588068906355,3,735.471923828125,735.4759521484375,0.9875222434308362,1288.0,1211.0,1020.3971515670916
LSPIN,lspin_tf,mlp,0.2,0.0005,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,180124,1,18,1,0.7447023076623497,0.770773921309499,5,592.4660034179688,592.4616088867188,0.9829108839312108,1003.0,913.0,797.6977539184942
LSPIN,lspin_tf,mlp,0.2,0.0005,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,180125,2,18,1,0.7422738398027567,0.7798741044724212,3,639.9603881835938,639.95263671875,0.9850021743240542,1172.0,1058.0,895.2836175035407
LSPIN,lspin_tf,mlp,0.17,0.0012,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,220123,0,22,1,0.7343080158537572,0.7683568662910667,6,254.34312438964844,254.3395233154297,0.9507608122914706,486.0,400.0,341.50510467840445
LSPIN,lspin_tf,mlp,0.17,0.0012,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,220124,1,22,1,0.7389335262626535,0.7821462521156477,3,261.3796081542969,261.38055419921875,0.9560685097895036,534.0,463.0,385.3993727778013
LSPIN,lspin_tf,mlp,0.17,0.0012,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,220125,2,22,1,0.7531658083708557,0.7705884398692355,4,276.1026916503906,276.1020812988281,0.963620492958391,527.0,466.0,390.6071080272674
LSPIN,lspin_tf,mlp,0.17,0.0009,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,260123,0,26,1,0.7387695063825452,0.781073937539125,3,344.2253112792969,344.2325439453125,0.978398657326227,727.0,640.0,527.8675680075474
LSPIN,lspin_tf,mlp,0.17,0.0009,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,260124,1,26,1,0.7459354525600582,0.7813028911919501,2,448.443359375,448.4356384277344,0.9832973480558996,1023.0,877.0,717.8262207117621
LSPIN,lspin_tf,mlp,0.17,0.0009,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,260125,2,26,1,0.7457804200706409,0.7791379750063759,1,400.4735107421875,400.4837036132813,0.9767498196036112,906.0,810.0,648.8405152388715
LSPIN,lspin_tf,mlp,0.17,0.0007,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,300123,0,30,1,0.7454089412554187,0.7814738818946929,4,481.9927368164063,481.9856262207031,0.9789230548095872,856.0,763.0,645.6684361503669
LSPIN,lspin_tf,mlp,0.17,0.0007,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,300124,1,30,1,0.7433680546193691,0.7739850687440588,1,472.6861572265625,472.6829223632813,0.9845510406910668,1165.0,968.0,782.9726666361462
LSPIN,lspin_tf,mlp,0.17,0.0007,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,300125,2,30,1,0.7370952303917604,0.7737068465836637,3,447.96728515625,447.9733276367188,0.9813168001068604,854.0,775.0,652.4597979629996
LSPIN,lspin_tf,mlp,0.17,0.0006,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,340123,0,34,1,0.7516607949047487,0.7725070135169599,3,515.7421264648438,515.7439575195312,0.9858151099904824,1054.0,961.0,781.8407276111391
LSPIN,lspin_tf,mlp,0.17,0.0006,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,340124,1,34,1,0.746277347880923,0.7813289745194871,4,563.3670043945312,563.3640747070312,0.9837604093156812,1090.0,981.0,805.7335066040212
LSPIN,lspin_tf,mlp,0.17,0.0006,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,340125,2,34,1,0.7347862199334334,0.7791089935313348,3,547.3447875976562,547.3391723632812,0.984270171556644,1036.0,967.0,787.8799888836243
LSPIN,lspin_tf,mlp,0.17,0.0005,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,380123,0,38,1,0.746220802214493,0.777735271614384,1,811.4727172851562,811.4728393554688,0.9902043133602788,1824.0,1578.0,1259.162159021897
LSPIN,lspin_tf,mlp,0.17,0.0005,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,380124,1,38,1,0.7483672906911603,0.7826360390438432,1,673.2483520507812,673.2381591796875,0.987340669209118,1503.0,1331.0,1047.213729865074
LSPIN,lspin_tf,mlp,0.17,0.0005,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,380125,2,38,1,0.7422828271934476,0.7848531218844914,3,648.15576171875,648.1610107421875,0.9830773448640208,1144.0,1050.0,890.1448675081699
L-LSPIN,lspin_tf,linear,0.2,0.0025,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,420123,0,42,1,0.7136220382802928,0.7657949038974288,22,422.8382568359375,422.8382873535156,0.9783607566233976,608.0,565.0,507.609199270398
L-LSPIN,lspin_tf,linear,0.2,0.0025,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,420124,1,42,1,0.7089991491936812,0.7648153300410377,53,469.0482177734375,469.0476989746094,0.979229634326242,642.0,586.0,539.2221005891769
L-LSPIN,lspin_tf,linear,0.2,0.0025,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,420125,2,42,1,0.7159804793874195,0.7590769979828893,4,502.3780212402344,502.3819580078125,0.9818968091590397,907.0,785.0,669.5780860524202
L-LSPIN,lspin_tf,linear,0.2,0.0018,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,460123,0,46,1,0.6956158010311533,0.7586712573323132,35,696.7684326171875,696.767822265625,0.984541903121622,894.0,840.0,777.7472186320174
L-LSPIN,lspin_tf,linear,0.2,0.0018,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,460124,1,46,1,0.7171376059388678,0.7659745890426839,5,688.5528564453125,688.5612182617188,0.9877309022031012,1178.0,1037.0,881.9518688677524
L-LSPIN,lspin_tf,linear,0.2,0.0018,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,460125,2,46,1,0.6915197977237936,0.7457455194639586,13,688.7743530273438,688.7734375,0.9835541513720946,1024.0,893.0,806.6820421775736
L-LSPIN,lspin_tf,linear,0.2,0.0014,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,500123,0,50,1,0.7113804332521473,0.7586017017922144,6,923.6516723632812,923.6464233398438,0.9889625602924194,1397.0,1277.0,1124.8553985742928
L-LSPIN,lspin_tf,linear,0.2,0.0014,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,500124,1,50,1,0.6878169927591589,0.7351498921889128,6,881.6118774414062,881.612060546875,0.9912450955911268,1405.0,1300.0,1115.7714617710585
L-LSPIN,lspin_tf,linear,0.2,0.0014,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,500125,2,50,1,0.6800885857142429,0.7519707403027984,2,939.4353637695312,939.4324951171876,0.9915311235058988,1547.0,1369.0,1188.660797924366
L-LSPIN,lspin_tf,linear,0.2,0.0011,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,540123,0,54,1,0.6878050095715711,0.748869722473395,0,1249.683837890625,1249.707763671875,0.9964194941004508,2659.0,2316.0,1928.411225086783
L-LSPIN,lspin_tf,linear,0.2,0.0011,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,540124,1,54,1,0.6898009592541664,0.7539646657856298,7,1020.807373046875,1020.8021850585938,0.9926983518586494,1531.0,1373.0,1217.8355267820928
L-LSPIN,lspin_tf,linear,0.2,0.0011,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,540125,2,54,1,0.7031131572403917,0.7567700725696135,40,1012.6771240234376,1012.6759033203124,0.9901738348503272,1254.0,1192.0,1110.1471822206656
L-LSPIN,lspin_tf,linear,0.2,0.0009,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,580123,0,58,1,0.6935164963556131,0.7379147249078389,2,1336.4654541015625,1336.4637451171875,0.995359068234836,2098.0,2005.0,1778.5299499412504
L-LSPIN,lspin_tf,linear,0.2,0.0009,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,580124,1,58,1,0.6301314256098693,0.7233486355521551,0,1370.444580078125,1370.4117431640625,0.995913535595476,2660.0,2373.0,2047.4573021546837
L-LSPIN,lspin_tf,linear,0.2,0.0009,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,580125,2,58,1,0.6858120556858727,0.7347615404233614,1,1244.027587890625,1244.02978515625,0.994991129911684,2258.0,2042.0,1735.610539986424
L-LSPIN,lspin_tf,linear,0.17,0.0025,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,620123,0,62,1,0.7229037660162791,0.7662586074980873,19,500.779296875,500.7811279296875,0.9778429132774752,727.0,657.0,595.2861551540617
L-LSPIN,lspin_tf,linear,0.17,0.0025,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,620124,1,62,1,0.714219699761235,0.755425332127704,59,490.0283203125,490.02874755859375,0.9729916454711834,632.0,577.0,536.1623237986703
L-LSPIN,lspin_tf,linear,0.17,0.0025,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,620125,2,62,1,0.7074866462353319,0.7569613503048851,22,444.5738830566406,444.5731201171875,0.9699070009888496,678.0,600.0,536.6611899676222
L-LSPIN,lspin_tf,linear,0.17,0.0018,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,660123,0,66,1,0.7061340439363573,0.7601956829194779,11,675.8164672851562,675.813720703125,0.9875357186946488,1035.0,920.0,814.2216203228796
L-LSPIN,lspin_tf,linear,0.17,0.0018,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,660124,1,66,1,0.7233441481601314,0.7465396118800862,8,733.9373779296875,733.9375610351562,0.9867676392418578,1116.0,1009.0,878.7575252834008
L-LSPIN,lspin_tf,linear,0.17,0.0018,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,660125,2,66,1,0.7204135098456865,0.7378567619577566,3,785.56103515625,785.5618896484375,0.9910415814625154,1382.0,1255.0,1045.77041308577
L-LSPIN,lspin_tf,linear,0.17,0.0014,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,700123,0,70,1,0.6996968253540283,0.753164777074494,19,862.1442260742188,862.1459350585938,0.9895910108949832,1252.0,1178.0,1035.6534697934592
L-LSPIN,lspin_tf,linear,0.17,0.0014,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,700124,1,70,1,0.7122679380828697,0.7516925181424033,7,887.11083984375,887.1118774414062,0.9883024145246492,1337.0,1249.0,1087.673661352747
L-LSPIN,lspin_tf,linear,0.17,0.0014,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,700125,2,70,1,0.7118313006851388,0.7516055737172799,17,881.9595947265625,881.9575805664062,0.9903870678668814,1193.0,1133.0,1027.0039509290132
L-LSPIN,lspin_tf,linear,0.17,0.0011,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,740123,0,74,1,0.6511312129082897,0.7294579304908303,6,1172.044677734375,1172.044189453125,0.9935043925510808,1718.0,1632.0,1446.584013998115
L-LSPIN,lspin_tf,linear,0.17,0.0011,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,740124,1,74,1,0.7021473872157363,0.7444413530871067,2,1118.2857666015625,1118.28271484375,0.9941506749169629,1931.0,1738.0,1494.691531010326
L-LSPIN,lspin_tf,linear,0.17,0.0011,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,740125,2,74,1,0.6758315583236719,0.724328209408546,6,1133.3521728515625,1133.355712890625,0.9928958432375208,1771.0,1646.0,1427.9693285011572
L-LSPIN,lspin_tf,linear,0.17,0.0009,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,780123,0,78,1,0.6729623338456147,0.7361294660453038,2,1287.6871337890625,1287.6884765625,0.9939381970842897,2107.0,1910.0,1668.134288585106
L-LSPIN,lspin_tf,linear,0.17,0.0009,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,780124,1,78,1,0.6785397587185179,0.7239050798729452,7,1204.4715576171875,1204.4710693359375,0.9941568629569356,1752.0,1623.0,1443.63964524791
L-LSPIN,lspin_tf,linear,0.17,0.0009,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,780125,2,78,1,0.6948001953259577,0.7387146136189747,2,1234.9442138671875,1234.94873046875,0.9949186546069412,2215.0,2012.0,1696.5139182250684
Concrete,concrete,mlp,0.15,0.002,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,820123,0,82,1,0.7409848981878424,0.7699885233358837,2,83.58011627197266,83.57383728027344,0.9182076307167478,250.0,197.0,153.5677150809484
Concrete,concrete,mlp,0.15,0.002,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,820124,1,82,1,0.7489522200352905,0.7832649370522362,5,95.87474060058594,95.87127685546876,0.904284146468498,193.0,183.0,147.29549331929607
Concrete,concrete,mlp,0.15,0.002,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,820125,2,82,1,0.7403535339918095,0.7830388815469153,5,78.31593322753906,78.31462860107422,0.8884132754965977,173.0,147.0,124.35794235538803
Concrete,concrete,mlp,0.15,0.0017,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,860123,0,86,1,0.7334130215307924,0.7698870881732397,5,96.49000549316406,96.48895263671876,0.9150914383459684,209.0,169.0,142.77385337112153
Concrete,concrete,mlp,0.15,0.0017,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,860124,1,86,1,0.7296918673101639,0.7822621780158123,8,93.48439025878906,93.48123168945312,0.9078156043196244,169.0,155.0,130.4589919530368
Concrete,concrete,mlp,0.15,0.0017,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,860125,2,86,1,0.7267091770246344,0.7807899190837216,4,111.98897552490234,111.99929809570312,0.9262903835278856,259.0,223.0,180.0064691396963
Concrete,concrete,mlp,0.15,0.0014,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,900123,0,90,1,0.7378183408677625,0.7706869768843755,3,130.17051696777344,130.16099548339844,0.9232140585326234,351.0,286.0,225.13484217767743
Concrete,concrete,mlp,0.15,0.0014,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,900124,1,90,1,0.7392862813472698,0.7803378080730797,5,126.68006896972656,126.67906188964844,0.9458628017759652,314.0,255.0,202.63697286861887
Concrete,concrete,mlp,0.15,0.0014,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,900125,2,90,1,0.7414455019607491,0.7771382532285364,1,146.6381378173828,146.62294006347656,0.939904935382923,431.0,348.0,263.29557916259336
Concrete,concrete,mlp,0.15,0.0012,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,940123,0,94,1,0.7377456927930114,0.7729881060026431,3,175.69830322265625,175.70606994628906,0.9232013831033864,390.0,337.0,264.8697451123068
Concrete,concrete,mlp,0.15,0.0012,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,940124,1,94,1,0.7446487577928167,0.7758514757367091,4,146.05401611328125,146.05226135253906,0.9453999243969168,359.0,282.0,230.49916788319888
Concrete,concrete,mlp,0.15,0.0012,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,940125,2,94,1,0.7367638203600348,0.7757123646565116,1,134.8526611328125,134.8439178466797,0.9528514218494828,404.0,335.0,269.87566843544926
Concrete,concrete,mlp,0.15,0.001,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,980123,0,98,1,0.7468375619006534,0.7737126428786719,5,185.00050354003903,185.01683044433597,0.9475936999852748,350.0,305.0,259.31291623665066
Concrete,concrete,mlp,0.15,0.001,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,980124,1,98,1,0.7430299040446254,0.7743850130996267,4,195.6877899169922,195.6920318603516,0.943038044581276,408.0,349.0,291.5921306954336
Concrete,concrete,mlp,0.15,0.001,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,980125,2,98,1,0.7487567442877643,0.7741067909392316,4,209.0554351806641,209.06173706054688,0.9346830169196432,433.0,385.0,319.40584560394103
Concrete,concrete,mlp,0.12,0.002,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1020123,0,102,1,0.7263627880084241,0.7664875611509123,13,81.05270385742188,81.05226135253906,0.8902459717980443,145.0,136.0,112.16114955180464
Concrete,concrete,mlp,0.12,0.002,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1020124,1,102,1,0.7434197321158414,0.7690958939046162,7,55.21415710449219,55.21115493774414,0.8788350904973479,99.0,94.0,80.15478493545879
Concrete,concrete,mlp,0.12,0.002,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1020125,2,102,1,0.7384234918409471,0.7725475875820176,10,95.90814971923828,95.9109115600586,0.901973256298415,195.0,154.0,130.46969961134474
Concrete,concrete,mlp,0.12,0.0017,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1060123,0,106,1,0.735978921573033,0.7612853863810253,1,90.41678619384766,90.40231323242188,0.9334463261884944,280.0,245.0,183.4874443408084
Concrete,concrete,mlp,0.12,0.0017,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1060124,1,106,1,0.7332774617212051,0.7713245693352809,3,97.4764633178711,97.47281646728516,0.9226738302538906,230.0,205.0,162.2353581290745
Concrete,concrete,mlp,0.12,0.0017,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1060125,2,106,1,0.7362350622077226,0.774040133546637,1,109.24894714355467,109.23465728759766,0.9324251547993786,356.0,271.0,208.36591917547872
Concrete,concrete,mlp,0.12,0.0014,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1100123,0,110,1,0.7436938475319127,0.7812362337993555,3,136.3219757080078,136.3195343017578,0.9440491031340448,312.0,268.0,217.37820611017352
Concrete,concrete,mlp,0.12,0.0014,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1100124,1,110,1,0.7424311191398468,0.7717187173958405,5,111.88867950439452,111.89723205566406,0.9264979948208326,240.0,213.0,161.73700035505675
Concrete,concrete,mlp,0.12,0.0014,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1100125,2,110,1,0.7447281464105859,0.7769991421483388,2,117.580078125,117.58541107177734,0.9257740712052792,301.0,245.0,199.57457709131455
Concrete,concrete,mlp,0.12,0.0012,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1140123,0,114,1,0.7408081461709222,0.7716897359207995,7,131.38685607910156,131.3861846923828,0.8987500794237684,210.0,197.0,172.518175891812
Concrete,concrete,mlp,0.12,0.0012,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1140124,1,114,1,0.7358740686816396,0.772631633859637,3,149.16265869140625,149.16415405273438,0.946269562616058,317.0,283.0,234.2391852079573
Concrete,concrete,mlp,0.12,0.0012,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1140125,2,114,1,0.7410792657900965,0.7857689364957919,9,153.7209930419922,153.7239532470703,0.9338770158179702,294.0,252.0,207.1773851659178
Concrete,concrete,mlp,0.12,0.001,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1180123,0,118,1,0.7483500648590028,0.78069717836359,2,235.537109375,235.51947021484372,0.9590562235357576,551.0,443.0,360.4243208224233
