gene,probe_id
ENSG00000111912,ENSG00000111912.17
ENSG00000212864,ENSG00000212864.3
ENSG00000142694,ENSG00000142694.6
ENSG00000257151,ENSG00000257151.1
ENSG00000138650,ENSG00000138650.8
ENSG00000188486,ENSG00000188486.3
ENSG00000183888,ENSG00000183888.4
ENSG00000140022,ENSG00000140022.8
ENSG00000105835,ENSG00000105835.10
ENSG00000196353,ENSG00000196353.10
ENSG00000228952,ENSG00000228952.1
ENSG00000079462,ENSG00000079462.6
ENSG00000172893,ENSG00000172893.14
ENSG00000116157,ENSG00000116157.5
ENSG00000150093,ENSG00000150093.17
ENSG00000154229,ENSG00000154229.10
ENSG00000233101,ENSG00000233101.9
ENSG00000173175,ENSG00000173175.13
ENSG00000232677,ENSG00000232677.5
ENSG00000213903,ENSG00000213903.7
ENSG00000196990,ENSG00000196990.7
ENSG00000170290,ENSG00000170290.3
ENSG00000254174,ENSG00000254174.1
ENSG00000182667,ENSG00000182667.13
ENSG00000137807,ENSG00000137807.12
ENSG00000184368,ENSG00000184368.14
ENSG00000140403,ENSG00000140403.11
ENSG00000186480,ENSG00000186480.11
ENSG00000138623,ENSG00000138623.8
ENSG00000220842,ENSG00000220842.6
ENSG00000231503,ENSG00000231503.4
ENSG00000005844,ENSG00000005844.16
ENSG00000260912,ENSG00000260912.1
ENSG00000198886,ENSG00000198886.2
ENSG00000198804,ENSG00000198804.2
ENSG00000211961,ENSG00000211961.3
ENSG00000135127,ENSG00000135127.10
ENSG00000072042,ENSG00000072042.11
ENSG00000143995,ENSG00000143995.18
ENSG00000161800,ENSG00000161800.11
ENSG00000244242,ENSG00000244242.1
ENSG00000225383,ENSG00000225383.5
ENSG00000205978,ENSG00000205978.5
ENSG00000118242,ENSG00000118242.14
ENSG00000147862,ENSG00000147862.13
ENSG00000221539,ENSG00000221539.1
ENSG00000116106,ENSG00000116106.10
ENSG00000151914,ENSG00000151914.16
ENSG00000211574,ENSG00000211574.1
ENSG00000183048,ENSG00000183048.10
ENSG00000183853,ENSG00000183853.16
ENSG00000020181,ENSG00000020181.16
ENSG00000164935,ENSG00000164935.5
ENSG00000089820,ENSG00000089820.14
ENSG00000078725,ENSG00000078725.11
ENSG00000100065,ENSG00000100065.13
ENSG00000277977,ENSG00000277977.1
ENSG00000143226,ENSG00000143226.12
ENSG00000128266,ENSG00000128266.8
ENSG00000105419,ENSG00000105419.16
ENSG00000151552,ENSG00000151552.10
ENSG00000196517,ENSG00000196517.10
ENSG00000181143,ENSG00000181143.14
ENSG00000167081,ENSG00000167081.15
ENSG00000196839,ENSG00000196839.11
ENSG00000272482,ENSG00000272482.1
ENSG00000116983,ENSG00000116983.11
ENSG00000175229,ENSG00000175229.6
ENSG00000167799,ENSG00000167799.8
ENSG00000048740,ENSG00000048740.16
ENSG00000080986,ENSG00000080986.11
ENSG00000240972,ENSG00000240972.1
ENSG00000112972,ENSG00000112972.13
ENSG00000100612,ENSG00000100612.12
ENSG00000168631,ENSG00000168631.10
ENSG00000254560,ENSG00000254560.4
ENSG00000109805,ENSG00000109805.8
ENSG00000177098,ENSG00000177098.7
ENSG00000155962,ENSG00000155962.11
ENSG00000184194,ENSG00000184194.5
ENSG00000186469,ENSG00000186469.7
ENSG00000152939,ENSG00000152939.13
ENSG00000146411,ENSG00000146411.5
ENSG00000118985,ENSG00000118985.13
ENSG00000072952,ENSG00000072952.17
ENSG00000244313,ENSG00000244313.3
ENSG00000104879,ENSG00000104879.4
ENSG00000183580,ENSG00000183580.9
ENSG00000090512,ENSG00000090512.10
ENSG00000133026,ENSG00000133026.11
ENSG00000144824,ENSG00000144824.18
ENSG00000185966,ENSG00000185966.3
ENSG00000130201,ENSG00000130201.6
ENSG00000163888,ENSG00000163888.3
ENSG00000084444,ENSG00000084444.12
ENSG00000141854,ENSG00000141854.6
ENSG00000072571,ENSG00000072571.18
ENSG00000185551,ENSG00000185551.11
ENSG00000038945,ENSG00000038945.13
ENSG00000101670,ENSG00000101670.10
ENSG00000142875,ENSG00000142875.18
ENSG00000159216,ENSG00000159216.17
ENSG00000204653,ENSG00000204653.8
ENSG00000163909,ENSG00000163909.7
ENSG00000256870,ENSG00000256870.2
ENSG00000137752,ENSG00000137752.21
ENSG00000065054,ENSG00000065054.12
ENSG00000250920,ENSG00000250920.1
ENSG00000167619,ENSG00000167619.10
ENSG00000152578,ENSG00000152578.11
ENSG00000128641,ENSG00000128641.16
ENSG00000267056,ENSG00000267056.2
ENSG00000205246,ENSG00000205246.7
ENSG00000079819,ENSG00000079819.15
ENSG00000105963,ENSG00000105963.12
ENSG00000197872,ENSG00000197872.10
ENSG00000084731,ENSG00000084731.12
ENSG00000154310,ENSG00000154310.15
ENSG00000128656,ENSG00000128656.12
ENSG00000183111,ENSG00000183111.10
ENSG00000188313,ENSG00000188313.11
ENSG00000196189,ENSG00000196189.11
ENSG00000136068,ENSG00000136068.13
ENSG00000165548,ENSG00000165548.9
ENSG00000131730,ENSG00000131730.14
ENSG00000164850,ENSG00000164850.13
ENSG00000067445,ENSG00000067445.19
ENSG00000155511,ENSG00000155511.16
ENSG00000164104,ENSG00000164104.10
ENSG00000054793,ENSG00000054793.12
ENSG00000219928,ENSG00000219928.2
ENSG00000108187,ENSG00000108187.14
ENSG00000139835,ENSG00000139835.12
ENSG00000136830,ENSG00000136830.10
ENSG00000258986,ENSG00000258986.5
ENSG00000149218,ENSG00000149218.4
ENSG00000170419,ENSG00000170419.9
ENSG00000189057,ENSG00000189057.9
ENSG00000197321,ENSG00000197321.13
ENSG00000171385,ENSG00000171385.8
ENSG00000272636,ENSG00000272636.3
ENSG00000144668,ENSG00000144668.10
ENSG00000261115,ENSG00000261115.4
ENSG00000166002,ENSG00000166002.5
ENSG00000197106,ENSG00000197106.6
ENSG00000112186,ENSG00000112186.10
ENSG00000157873,ENSG00000157873.16
ENSG00000265107,ENSG00000265107.2
ENSG00000196730,ENSG00000196730.11
ENSG00000125534,ENSG00000125534.8
ENSG00000113396,ENSG00000113396.11
ENSG00000254615,ENSG00000254615.2
ENSG00000163563,ENSG00000163563.7
ENSG00000065154,ENSG00000065154.10
ENSG00000135525,ENSG00000135525.17
ENSG00000160111,ENSG00000160111.11
ENSG00000164099,ENSG00000164099.3
ENSG00000183615,ENSG00000183615.5
ENSG00000179403,ENSG00000179403.11
ENSG00000198846,ENSG00000198846.5
ENSG00000234614,ENSG00000234614.1
ENSG00000197261,ENSG00000197261.10
ENSG00000176903,ENSG00000176903.4
ENSG00000182132,ENSG00000182132.11
ENSG00000151364,ENSG00000151364.14
ENSG00000214491,ENSG00000214491.7
ENSG00000162951,ENSG00000162951.9
ENSG00000254024,ENSG00000254024.1
ENSG00000250535,ENSG00000250535.1
ENSG00000050628,ENSG00000050628.19
ENSG00000145569,ENSG00000145569.5
ENSG00000200879,ENSG00000200879.1
ENSG00000125675,ENSG00000125675.16
ENSG00000154654,ENSG00000154654.13
ENSG00000134222,ENSG00000134222.15
ENSG00000112769,ENSG00000112769.17
ENSG00000137441,ENSG00000137441.7
ENSG00000124143,ENSG00000124143.9
ENSG00000139112,ENSG00000139112.9
ENSG00000166396,ENSG00000166396.11
ENSG00000280237,ENSG00000280237.1
ENSG00000067082,ENSG00000067082.13
ENSG00000109854,ENSG00000109854.12
ENSG00000112782,ENSG00000112782.14
ENSG00000232803,ENSG00000232803.1
ENSG00000013297,ENSG00000013297.9
ENSG00000184602,ENSG00000184602.5
ENSG00000128383,ENSG00000128383.11
ENSG00000184985,ENSG00000184985.15
ENSG00000281383,ENSG00000281383.1
ENSG00000175602,ENSG00000175602.3
ENSG00000127561,ENSG00000127561.13
ENSG00000165462,ENSG00000165462.5
ENSG00000204655,ENSG00000204655.10
ENSG00000213315,ENSG00000213315.5
ENSG00000162840,ENSG00000162840.4
ENSG00000119711,ENSG00000119711.11
ENSG00000187486,ENSG00000187486.5
ENSG00000105255,ENSG00000105255.9
ENSG00000131378,ENSG00000131378.12
ENSG00000260418,ENSG00000260418.1
ENSG00000076382,ENSG00000076382.15
ENSG00000196407,ENSG00000196407.10
ENSG00000188015,ENSG00000188015.8
ENSG00000187054,ENSG00000187054.13
ENSG00000254531,ENSG00000254531.1
ENSG00000125841,ENSG00000125841.11
ENSG00000275620,ENSG00000275620.1
ENSG00000216331,ENSG00000216331.1
ENSG00000168268,ENSG00000168268.9
ENSG00000145335,ENSG00000145335.14
ENSG00000260710,ENSG00000260710.1
ENSG00000153292,ENSG00000153292.14
ENSG00000173281,ENSG00000173281.4
ENSG00000170891,ENSG00000170891.9
ENSG00000067225,ENSG00000067225.16
ENSG00000223802,ENSG00000223802.6
ENSG00000154760,ENSG00000154760.12
ENSG00000167414,ENSG00000167414.4
ENSG00000134709,ENSG00000134709.9
ENSG00000148700,ENSG00000148700.12
ENSG00000189129,ENSG00000189129.12
ENSG00000243836,ENSG00000243836.4
ENSG00000105854,ENSG00000105854.11
ENSG00000108387,ENSG00000108387.13
ENSG00000173207,ENSG00000173207.11
ENSG00000099998,ENSG00000099998.16
ENSG00000258837,ENSG00000258837.1
ENSG00000163297,ENSG00000163297.15
ENSG00000198353,ENSG00000198353.7
ENSG00000129195,ENSG00000129195.14
ENSG00000176435,ENSG00000176435.6
ENSG00000169436,ENSG00000169436.15
ENSG00000069974,ENSG00000069974.14
ENSG00000119408,ENSG00000119408.15
ENSG00000163071,ENSG00000163071.9
ENSG00000164300,ENSG00000164300.14
ENSG00000100228,ENSG00000100228.11
ENSG00000268903,ENSG00000268903.1
ENSG00000162733,ENSG00000162733.15
ENSG00000001561,ENSG00000001561.6
ENSG00000155850,ENSG00000155850.7
ENSG00000162894,ENSG00000162894.10
ENSG00000183723,ENSG00000183723.11
ENSG00000177283,ENSG00000177283.5
ENSG00000176974,ENSG00000176974.16
ENSG00000135374,ENSG00000135374.8
ENSG00000130066,ENSG00000130066.15
ENSG00000102878,ENSG00000102878.14
ENSG00000133985,ENSG00000133985.2
ENSG00000255198,ENSG00000255198.4
ENSG00000114770,ENSG00000114770.15
ENSG00000138448,ENSG00000138448.10
ENSG00000130540,ENSG00000130540.12
ENSG00000204347,ENSG00000204347.3
ENSG00000198807,ENSG00000198807.11
ENSG00000138413,ENSG00000138413.12
ENSG00000110900,ENSG00000110900.13
ENSG00000143476,ENSG00000143476.16
ENSG00000162618,ENSG00000162618.11
ENSG00000165633,ENSG00000165633.11
ENSG00000107242,ENSG00000107242.16
ENSG00000233608,ENSG00000233608.3
ENSG00000109738,ENSG00000109738.9
ENSG00000104490,ENSG00000104490.16
ENSG00000144057,ENSG00000144057.14
ENSG00000160188,ENSG00000160188.8
ENSG00000183876,ENSG00000183876.8
ENSG00000110080,ENSG00000110080.17
ENSG00000235576,ENSG00000235576.1
ENSG00000227036,ENSG00000227036.5
ENSG00000196411,ENSG00000196411.8
ENSG00000092969,ENSG00000092969.10
ENSG00000143013,ENSG00000143013.11
ENSG00000139515,ENSG00000139515.5
ENSG00000223318,ENSG00000223318.1
ENSG00000163817,ENSG00000163817.14
ENSG00000186907,ENSG00000186907.6
ENSG00000073737,ENSG00000073737.15
ENSG00000168056,ENSG00000168056.13
ENSG00000128045,ENSG00000128045.6
ENSG00000198944,ENSG00000198944.5
ENSG00000131979,ENSG00000131979.17
ENSG00000269113,ENSG00000269113.3
ENSG00000179902,ENSG00000179902.11
ENSG00000160161,ENSG00000160161.8
ENSG00000134508,ENSG00000134508.11
ENSG00000092820,ENSG00000092820.16
ENSG00000101104,ENSG00000101104.11
ENSG00000101003,ENSG00000101003.9
ENSG00000278771,ENSG00000278771.1
ENSG00000189343,ENSG00000189343.7
ENSG00000136490,ENSG00000136490.7
ENSG00000263266,ENSG00000263266.2
ENSG00000104219,ENSG00000104219.11
ENSG00000127399,ENSG00000127399.13
ENSG00000204525,ENSG00000204525.13
ENSG00000137273,ENSG00000137273.3
ENSG00000234287,ENSG00000234287.1
ENSG00000152642,ENSG00000152642.9
ENSG00000235584,ENSG00000235584.2
ENSG00000176956,ENSG00000176956.11
ENSG00000203883,ENSG00000203883.6
ENSG00000245750,ENSG00000245750.6
ENSG00000110680,ENSG00000110680.11
ENSG00000150593,ENSG00000150593.14
ENSG00000165591,ENSG00000165591.6
ENSG00000157827,ENSG00000157827.18
ENSG00000257702,ENSG00000257702.3
ENSG00000164649,ENSG00000164649.18
ENSG00000173599,ENSG00000173599.12
ENSG00000131477,ENSG00000131477.9
ENSG00000107954,ENSG00000107954.9
ENSG00000211747,ENSG00000211747.3
ENSG00000214263,ENSG00000214263.2
ENSG00000061918,ENSG00000061918.11
ENSG00000085465,ENSG00000085465.12
ENSG00000143772,ENSG00000143772.8
ENSG00000105329,ENSG00000105329.8
ENSG00000135643,ENSG00000135643.4
ENSG00000243056,ENSG00000243056.1
ENSG00000260877,ENSG00000260877.1
ENSG00000269028,ENSG00000269028.3
ENSG00000204175,ENSG00000204175.5
ENSG00000129474,ENSG00000129474.14
ENSG00000157087,ENSG00000157087.15
ENSG00000111247,ENSG00000111247.13
ENSG00000211767,ENSG00000211767.1
ENSG00000072840,ENSG00000072840.11
ENSG00000169136,ENSG00000169136.7
ENSG00000147465,ENSG00000147465.10
ENSG00000125347,ENSG00000125347.12
ENSG00000197757,ENSG00000197757.7
ENSG00000197930,ENSG00000197930.11
ENSG00000204099,ENSG00000204099.10
ENSG00000280206,ENSG00000280206.1
ENSG00000237512,ENSG00000237512.5
ENSG00000176720,ENSG00000176720.4
ENSG00000205213,ENSG00000205213.12
ENSG00000151322,ENSG00000151322.17
ENSG00000179163,ENSG00000179163.11
ENSG00000182534,ENSG00000182534.12
ENSG00000198932,ENSG00000198932.11
ENSG00000169860,ENSG00000169860.6
ENSG00000089692,ENSG00000089692.7
ENSG00000153902,ENSG00000153902.12
ENSG00000099204,ENSG00000099204.17
ENSG00000155465,ENSG00000155465.17
ENSG00000161031,ENSG00000161031.11
ENSG00000180535,ENSG00000180535.3
ENSG00000198899,ENSG00000198899.2
ENSG00000101441,ENSG00000101441.4
ENSG00000075218,ENSG00000075218.17
ENSG00000161921,ENSG00000161921.13
ENSG00000107537,ENSG00000107537.12
ENSG00000172830,ENSG00000172830.11
ENSG00000077498,ENSG00000077498.8
ENSG00000247095,ENSG00000247095.2
ENSG00000113645,ENSG00000113645.12
ENSG00000102804,ENSG00000102804.13
ENSG00000133816,ENSG00000133816.12
ENSG00000168785,ENSG00000168785.6
ENSG00000273796,ENSG00000273796.1
ENSG00000177409,ENSG00000177409.10
ENSG00000105810,ENSG00000105810.8
ENSG00000165757,ENSG00000165757.8
ENSG00000197728,ENSG00000197728.8
ENSG00000160097,ENSG00000160097.14
ENSG00000139547,ENSG00000139547.7
ENSG00000145675,ENSG00000145675.13
ENSG00000254343,ENSG00000254343.2
ENSG00000162552,ENSG00000162552.13
ENSG00000179639,ENSG00000179639.9
ENSG00000141232,ENSG00000141232.4
ENSG00000065809,ENSG00000065809.12
ENSG00000163701,ENSG00000163701.17
ENSG00000196155,ENSG00000196155.11
ENSG00000197888,ENSG00000197888.2
ENSG00000198431,ENSG00000198431.14
ENSG00000177706,ENSG00000177706.8
ENSG00000178343,ENSG00000178343.4
ENSG00000184371,ENSG00000184371.12
ENSG00000178026,ENSG00000178026.11
ENSG00000132535,ENSG00000132535.17
ENSG00000050405,ENSG00000050405.12
ENSG00000196923,ENSG00000196923.12
ENSG00000113369,ENSG00000113369.7
ENSG00000121361,ENSG00000121361.3
ENSG00000269235,ENSG00000269235.1
ENSG00000178752,ENSG00000178752.14
ENSG00000006756,ENSG00000006756.14
ENSG00000013364,ENSG00000013364.17
ENSG00000171940,ENSG00000171940.12
ENSG00000164972,ENSG00000164972.11
ENSG00000131188,ENSG00000131188.10
ENSG00000214313,ENSG00000214313.7
ENSG00000101439,ENSG00000101439.7
ENSG00000156738,ENSG00000156738.16
ENSG00000131634,ENSG00000131634.12
ENSG00000227191,ENSG00000227191.5
ENSG00000226950,ENSG00000226950.5
ENSG00000165810,ENSG00000165810.15
ENSG00000136149,ENSG00000136149.6
ENSG00000154930,ENSG00000154930.13
ENSG00000158186,ENSG00000158186.11
ENSG00000205542,ENSG00000205542.9
ENSG00000162373,ENSG00000162373.11
ENSG00000172986,ENSG00000172986.11
ENSG00000144331,ENSG00000144331.17
ENSG00000261061,ENSG00000261061.1
ENSG00000176428,ENSG00000176428.5
ENSG00000115041,ENSG00000115041.11
ENSG00000143653,ENSG00000143653.9
ENSG00000124772,ENSG00000124772.10
ENSG00000148584,ENSG00000148584.13
ENSG00000122121,ENSG00000122121.9
ENSG00000243279,ENSG00000243279.3
ENSG00000232815,ENSG00000232815.1
ENSG00000179776,ENSG00000179776.16
ENSG00000169891,ENSG00000169891.16
ENSG00000125731,ENSG00000125731.11
ENSG00000230897,ENSG00000230897.1
ENSG00000244486,ENSG00000244486.6
ENSG00000156299,ENSG00000156299.11
ENSG00000128710,ENSG00000128710.5
ENSG00000175352,ENSG00000175352.9
ENSG00000229380,ENSG00000229380.1
ENSG00000117069,ENSG00000117069.13
ENSG00000102970,ENSG00000102970.9
ENSG00000266036,ENSG00000266036.1
ENSG00000196405,ENSG00000196405.11
ENSG00000113504,ENSG00000113504.18
ENSG00000148400,ENSG00000148400.9
ENSG00000207650,ENSG00000207650.1
ENSG00000125170,ENSG00000125170.9
ENSG00000111666,ENSG00000111666.9
ENSG00000128833,ENSG00000128833.11
ENSG00000214578,ENSG00000214578.5
ENSG00000136541,ENSG00000136541.13
ENSG00000145198,ENSG00000145198.13
ENSG00000102886,ENSG00000102886.13
ENSG00000105929,ENSG00000105929.14
ENSG00000205704,ENSG00000205704.6
ENSG00000111052,ENSG00000111052.6
ENSG00000166091,ENSG00000166091.18
ENSG00000187773,ENSG00000187773.8
ENSG00000171310,ENSG00000171310.9
ENSG00000110328,ENSG00000110328.5
ENSG00000238279,ENSG00000238279.1
ENSG00000065609,ENSG00000065609.13
ENSG00000173253,ENSG00000173253.13
ENSG00000130748,ENSG00000130748.6
ENSG00000072182,ENSG00000072182.11
ENSG00000117643,ENSG00000117643.13
ENSG00000138678,ENSG00000138678.9
ENSG00000118004,ENSG00000118004.16
ENSG00000142634,ENSG00000142634.11
ENSG00000167549,ENSG00000167549.17
ENSG00000259291,ENSG00000259291.2
ENSG00000100889,ENSG00000100889.10
ENSG00000186818,ENSG00000186818.11
ENSG00000186198,ENSG00000186198.3
ENSG00000124731,ENSG00000124731.11
ENSG00000221955,ENSG00000221955.9
ENSG00000278621,ENSG00000278621.1
ENSG00000234906,ENSG00000234906.7
ENSG00000160284,ENSG00000160284.13
ENSG00000123243,ENSG00000123243.13
ENSG00000087077,ENSG00000087077.10
ENSG00000185187,ENSG00000185187.11
ENSG00000179954,ENSG00000179954.13
ENSG00000164023,ENSG00000164023.13
ENSG00000205363,ENSG00000205363.5
ENSG00000163932,ENSG00000163932.12
ENSG00000210741,ENSG00000210741.1
ENSG00000077063,ENSG00000077063.9
ENSG00000158806,ENSG00000158806.12
ENSG00000166025,ENSG00000166025.16
ENSG00000151790,ENSG00000151790.7
ENSG00000127955,ENSG00000127955.14
ENSG00000079557,ENSG00000079557.4
ENSG00000018408,ENSG00000018408.13
ENSG00000033327,ENSG00000033327.11
ENSG00000147443,ENSG00000147443.11
ENSG00000160712,ENSG00000160712.11
ENSG00000178776,ENSG00000178776.4
ENSG00000171208,ENSG00000171208.8
ENSG00000213719,ENSG00000213719.7
ENSG00000225548,ENSG00000225548.4
ENSG00000224689,ENSG00000224689.6
ENSG00000152953,ENSG00000152953.11
ENSG00000156968,ENSG00000156968.8
ENSG00000280527,ENSG00000280527.1
ENSG00000189325,ENSG00000189325.6
ENSG00000233461,ENSG00000233461.4
ENSG00000171533,ENSG00000171533.10
ENSG00000167107,ENSG00000167107.11
ENSG00000114923,ENSG00000114923.15
ENSG00000263146,ENSG00000263146.2
ENSG00000171102,ENSG00000171102.13
ENSG00000207547,ENSG00000207547.1
ENSG00000130775,ENSG00000130775.14
ENSG00000104998,ENSG00000104998.3
ENSG00000116031,ENSG00000116031.8
ENSG00000101460,ENSG00000101460.11
ENSG00000147573,ENSG00000147573.15
ENSG00000188060,ENSG00000188060.6
ENSG00000180061,ENSG00000180061.8
ENSG00000130881,ENSG00000130881.12
ENSG00000102316,ENSG00000102316.15
ENSG00000244649,ENSG00000244649.3
ENSG00000196586,ENSG00000196586.12
ENSG00000028137,ENSG00000028137.15
ENSG00000160360,ENSG00000160360.10
ENSG00000264425,ENSG00000264425.1
ENSG00000160606,ENSG00000160606.9
ENSG00000263597,ENSG00000263597.1
ENSG00000115419,ENSG00000115419.11
ENSG00000155265,ENSG00000155265.9
ENSG00000135272,ENSG00000135272.8
ENSG00000121413,ENSG00000121413.11
ENSG00000108700,ENSG00000108700.4
ENSG00000146039,ENSG00000146039.9
ENSG00000118402,ENSG00000118402.5
ENSG00000072110,ENSG00000072110.12
ENSG00000118508,ENSG00000118508.4
ENSG00000265465,ENSG00000265465.1
ENSG00000102524,ENSG00000102524.10
ENSG00000106348,ENSG00000106348.15
ENSG00000189369,ENSG00000189369.8
ENSG00000135862,ENSG00000135862.5
ENSG00000146197,ENSG00000146197.8
ENSG00000215218,ENSG00000215218.3
ENSG00000179967,ENSG00000179967.11
ENSG00000180432,ENSG00000180432.5
ENSG00000265763,ENSG00000265763.3
ENSG00000259781,ENSG00000259781.1
ENSG00000244398,ENSG00000244398.1
ENSG00000106780,ENSG00000106780.8
ENSG00000077238,ENSG00000077238.12
ENSG00000204538,ENSG00000204538.3
ENSG00000160796,ENSG00000160796.15
ENSG00000152611,ENSG00000152611.10
ENSG00000170627,ENSG00000170627.8
ENSG00000133433,ENSG00000133433.9
ENSG00000204876,ENSG00000204876.4
ENSG00000197405,ENSG00000197405.6
ENSG00000128872,ENSG00000128872.8
ENSG00000233999,ENSG00000233999.3
ENSG00000115526,ENSG00000115526.9
ENSG00000110719,ENSG00000110719.8
ENSG00000204264,ENSG00000204264.7
ENSG00000272502,ENSG00000272502.1
ENSG00000107833,ENSG00000107833.9
ENSG00000148180,ENSG00000148180.15
ENSG00000136059,ENSG00000136059.13
ENSG00000186115,ENSG00000186115.11
ENSG00000087086,ENSG00000087086.12
ENSG00000128965,ENSG00000128965.10
ENSG00000088367,ENSG00000088367.19
ENSG00000152253,ENSG00000152253.7
ENSG00000183741,ENSG00000183741.10
ENSG00000100994,ENSG00000100994.10
ENSG00000169403,ENSG00000169403.10
ENSG00000119326,ENSG00000119326.13
ENSG00000214063,ENSG00000214063.9
ENSG00000182771,ENSG00000182771.16
ENSG00000116667,ENSG00000116667.11
ENSG00000036672,ENSG00000036672.14
ENSG00000154839,ENSG00000154839.8
ENSG00000247844,ENSG00000247844.1
ENSG00000176165,ENSG00000176165.9
ENSG00000110777,ENSG00000110777.10
ENSG00000187098,ENSG00000187098.13
ENSG00000137819,ENSG00000137819.12
ENSG00000163683,ENSG00000163683.10
ENSG00000189292,ENSG00000189292.14
ENSG00000269899,ENSG00000269899.1
ENSG00000178429,ENSG00000178429.9
ENSG00000259038,ENSG00000259038.1
ENSG00000211771,ENSG00000211771.1
ENSG00000183837,ENSG00000183837.9
ENSG00000127083,ENSG00000127083.7
ENSG00000186810,ENSG00000186810.7
ENSG00000088386,ENSG00000088386.14
ENSG00000239887,ENSG00000239887.4
ENSG00000166289,ENSG00000166289.5
ENSG00000186007,ENSG00000186007.8
ENSG00000162073,ENSG00000162073.12
ENSG00000015285,ENSG00000015285.9
ENSG00000071242,ENSG00000071242.10
ENSG00000226360,ENSG00000226360.5
ENSG00000120833,ENSG00000120833.12
ENSG00000146205,ENSG00000146205.12
ENSG00000184486,ENSG00000184486.8
ENSG00000258484,ENSG00000258484.3
ENSG00000103222,ENSG00000103222.17
ENSG00000167363,ENSG00000167363.12
ENSG00000135363,ENSG00000135363.10
ENSG00000023892,ENSG00000023892.10
ENSG00000167476,ENSG00000167476.9
ENSG00000077585,ENSG00000077585.12
ENSG00000198938,ENSG00000198938.2
ENSG00000115165,ENSG00000115165.8
ENSG00000164938,ENSG00000164938.12
ENSG00000180785,ENSG00000180785.8
ENSG00000202337,ENSG00000202337.1
ENSG00000076344,ENSG00000076344.14
ENSG00000136250,ENSG00000136250.10
ENSG00000163069,ENSG00000163069.11
ENSG00000100473,ENSG00000100473.14
ENSG00000267541,ENSG00000267541.1
ENSG00000253570,ENSG00000253570.1
ENSG00000166974,ENSG00000166974.11
ENSG00000181409,ENSG00000181409.10
ENSG00000188833,ENSG00000188833.8
ENSG00000127252,ENSG00000127252.5
ENSG00000172716,ENSG00000172716.15
ENSG00000188641,ENSG00000188641.11
ENSG00000174502,ENSG00000174502.17
ENSG00000196866,ENSG00000196866.2
ENSG00000159263,ENSG00000159263.14
ENSG00000173905,ENSG00000173905.7
ENSG00000153885,ENSG00000153885.13
ENSG00000137166,ENSG00000137166.13
ENSG00000171729,ENSG00000171729.12
ENSG00000103154,ENSG00000103154.8
ENSG00000238741,ENSG00000238741.1
ENSG00000148426,ENSG00000148426.11
ENSG00000107331,ENSG00000107331.15
ENSG00000103241,ENSG00000103241.6
ENSG00000225217,ENSG00000225217.1
ENSG00000101160,ENSG00000101160.12
ENSG00000131153,ENSG00000131153.7
ENSG00000270885,ENSG00000270885.1
ENSG00000106462,ENSG00000106462.9
ENSG00000158481,ENSG00000158481.11
ENSG00000146555,ENSG00000146555.17
ENSG00000183943,ENSG00000183943.5
ENSG00000139832,ENSG00000139832.4
ENSG00000150201,ENSG00000150201.13
ENSG00000276966,ENSG00000276966.1
ENSG00000163584,ENSG00000163584.16
ENSG00000140931,ENSG00000140931.18
ENSG00000128482,ENSG00000128482.14
ENSG00000261353,ENSG00000261353.1
ENSG00000214290,ENSG00000214290.6
ENSG00000135074,ENSG00000135074.14
ENSG00000114019,ENSG00000114019.13
ENSG00000051128,ENSG00000051128.17
ENSG00000196074,ENSG00000196074.11
ENSG00000232153,ENSG00000232153.2
ENSG00000238142,ENSG00000238142.1
ENSG00000077522,ENSG00000077522.11
ENSG00000169876,ENSG00000169876.12
ENSG00000167680,ENSG00000167680.14
ENSG00000137962,ENSG00000137962.11
ENSG00000101981,ENSG00000101981.9
ENSG00000218227,ENSG00000218227.3
ENSG00000101542,ENSG00000101542.8
ENSG00000158859,ENSG00000158859.9
ENSG00000215217,ENSG00000215217.5
ENSG00000162591,ENSG00000162591.14
ENSG00000160211,ENSG00000160211.14
ENSG00000140575,ENSG00000140575.11
ENSG00000138814,ENSG00000138814.15
ENSG00000177363,ENSG00000177363.4
ENSG00000089041,ENSG00000089041.15
ENSG00000104763,ENSG00000104763.16
ENSG00000121691,ENSG00000121691.4
ENSG00000197461,ENSG00000197461.12
ENSG00000156802,ENSG00000156802.11
ENSG00000130429,ENSG00000130429.11
ENSG00000196187,ENSG00000196187.10
ENSG00000165566,ENSG00000165566.12
ENSG00000117519,ENSG00000117519.14
ENSG00000112294,ENSG00000112294.11
ENSG00000035664,ENSG00000035664.10
ENSG00000100365,ENSG00000100365.13
ENSG00000204872,ENSG00000204872.3
ENSG00000251493,ENSG00000251493.3
ENSG00000133069,ENSG00000133069.13
ENSG00000080709,ENSG00000080709.13
ENSG00000165794,ENSG00000165794.8
ENSG00000051180,ENSG00000051180.15
ENSG00000070190,ENSG00000070190.11
ENSG00000184205,ENSG00000184205.13
ENSG00000075239,ENSG00000075239.12
ENSG00000100644,ENSG00000100644.15
ENSG00000123096,ENSG00000123096.10
ENSG00000128218,ENSG00000128218.7
ENSG00000138823,ENSG00000138823.11
ENSG00000186197,ENSG00000186197.11
ENSG00000180861,ENSG00000180861.8
ENSG00000234068,ENSG00000234068.5
ENSG00000106571,ENSG00000106571.11
ENSG00000109205,ENSG00000109205.15
ENSG00000118777,ENSG00000118777.9
ENSG00000122863,ENSG00000122863.5
