histology,n_test,cindex,model_family,lambda_sparse,lambda_sample_smooth,seed
other,23,0.5945945945945946,LSPIN,0.011,0.7,360130
infiltratingductalcarcinoma,220,0.630114566284779,LSPIN,0.011,0.7,360131
infiltratinglobularcarcinoma,60,0.5925925925925926,LSPIN,0.011,0.7,360131
other,23,0.35135135135135137,LSPIN,0.011,0.7,360131
infiltratingductalcarcinoma,220,0.6078559738134206,LSPIN,0.011,0.7,360132
infiltratinglobularcarcinoma,60,0.582010582010582,LSPIN,0.011,0.7,360132
other,23,0.4594594594594595,LSPIN,0.011,0.7,360132
infiltratingductalcarcinoma,220,0.625531914893617,LSPIN,0.0075,0.7,370123
infiltratinglobularcarcinoma,60,0.582010582010582,LSPIN,0.0075,0.7,370123
other,23,0.3783783783783784,LSPIN,0.0075,0.7,370123
infiltratingductalcarcinoma,220,0.614075286415712,LSPIN,0.0075,0.7,370124
infiltratinglobularcarcinoma,60,0.3915343915343915,LSPIN,0.0075,0.7,370124
other,23,0.6486486486486487,LSPIN,0.0075,0.7,370124
infiltratingductalcarcinoma,220,0.5934533551554828,LSPIN,0.0075,0.7,370125
infiltratinglobularcarcinoma,60,0.37566137566137564,LSPIN,0.0075,0.7,370125
other,23,0.6216216216216216,LSPIN,0.0075,0.7,370125
infiltratingductalcarcinoma,220,0.6108019639934533,LSPIN,0.0075,0.7,370126
infiltratinglobularcarcinoma,60,0.5502645502645502,LSPIN,0.0075,0.7,370126
other,23,0.6486486486486487,LSPIN,0.0075,0.7,370126
infiltratingductalcarcinoma,220,0.5898527004909984,LSPIN,0.0075,0.7,370127
infiltratinglobularcarcinoma,60,0.455026455026455,LSPIN,0.0075,0.7,370127
other,23,0.5675675675675675,LSPIN,0.0075,0.7,370127
infiltratingductalcarcinoma,220,0.5165302782324059,LSPIN,0.0075,0.7,370128
infiltratinglobularcarcinoma,60,0.5873015873015873,LSPIN,0.0075,0.7,370128
other,23,0.5675675675675675,LSPIN,0.0075,0.7,370128
infiltratingductalcarcinoma,220,0.6382978723404256,LSPIN,0.0075,0.7,370129
infiltratinglobularcarcinoma,60,0.544973544973545,LSPIN,0.0075,0.7,370129
other,23,0.4864864864864865,LSPIN,0.0075,0.7,370129
infiltratingductalcarcinoma,220,0.6759410801963993,LSPIN,0.0075,0.7,370130
infiltratinglobularcarcinoma,60,0.544973544973545,LSPIN,0.0075,0.7,370130
other,23,0.5675675675675675,LSPIN,0.0075,0.7,370130
infiltratingductalcarcinoma,220,0.5918166939443535,LSPIN,0.0075,0.7,370131
infiltratinglobularcarcinoma,60,0.4973544973544973,LSPIN,0.0075,0.7,370131
other,23,0.5675675675675675,LSPIN,0.0075,0.7,370131
infiltratingductalcarcinoma,220,0.5368248772504092,LSPIN,0.0075,0.7,370132
infiltratinglobularcarcinoma,60,0.6243386243386243,LSPIN,0.0075,0.7,370132
other,23,0.32432432432432434,LSPIN,0.0075,0.7,370132
infiltratingductalcarcinoma,220,0.5073649754500819,LSPIN,0.005,0.7,380123
infiltratinglobularcarcinoma,60,0.5185185185185185,LSPIN,0.005,0.7,380123
other,23,0.43243243243243246,LSPIN,0.005,0.7,380123
infiltratingductalcarcinoma,220,0.5224222585924714,LSPIN,0.005,0.7,380124
infiltratinglobularcarcinoma,60,0.544973544973545,LSPIN,0.005,0.7,380124
other,23,0.4864864864864865,LSPIN,0.005,0.7,380124
infiltratingductalcarcinoma,220,0.6219312602291326,LSPIN,0.005,0.7,380125
infiltratinglobularcarcinoma,60,0.5079365079365079,LSPIN,0.005,0.7,380125
other,23,0.6216216216216216,LSPIN,0.005,0.7,380125
infiltratingductalcarcinoma,220,0.49639934533551555,LSPIN,0.005,0.7,380126
infiltratinglobularcarcinoma,60,0.6243386243386243,LSPIN,0.005,0.7,380126
other,23,0.5,LSPIN,0.005,0.7,380126
infiltratingductalcarcinoma,220,0.602291325695581,LSPIN,0.005,0.7,380127
infiltratinglobularcarcinoma,60,0.4973544973544973,LSPIN,0.005,0.7,380127
other,23,0.5135135135135135,LSPIN,0.005,0.7,380127
infiltratingductalcarcinoma,220,0.574468085106383,LSPIN,0.005,0.7,380128
infiltratinglobularcarcinoma,60,0.5026455026455027,LSPIN,0.005,0.7,380128
other,23,0.7027027027027027,LSPIN,0.005,0.7,380128
infiltratingductalcarcinoma,220,0.6294599018003273,LSPIN,0.005,0.7,380129
infiltratinglobularcarcinoma,60,0.49206349206349204,LSPIN,0.005,0.7,380129
other,23,0.6216216216216216,LSPIN,0.005,0.7,380129
infiltratingductalcarcinoma,220,0.5625204582651391,LSPIN,0.005,0.7,380130
infiltratinglobularcarcinoma,60,0.671957671957672,LSPIN,0.005,0.7,380130
other,23,0.43243243243243246,LSPIN,0.005,0.7,380130
infiltratingductalcarcinoma,220,0.6360065466448446,LSPIN,0.005,0.7,380131
infiltratinglobularcarcinoma,60,0.5238095238095238,LSPIN,0.005,0.7,380131
other,23,0.6486486486486487,LSPIN,0.005,0.7,380131
infiltratingductalcarcinoma,220,0.5420621931260229,LSPIN,0.005,0.7,380132
infiltratinglobularcarcinoma,60,0.6296296296296297,LSPIN,0.005,0.7,380132
other,23,0.7297297297297297,LSPIN,0.005,0.7,380132
infiltratingductalcarcinoma,220,0.5571194762684124,LSPIN,0.0033,0.7,390123
infiltratinglobularcarcinoma,60,0.5132275132275133,LSPIN,0.0033,0.7,390123
other,23,0.5675675675675675,LSPIN,0.0033,0.7,390123
infiltratingductalcarcinoma,220,0.6196399345335516,LSPIN,0.0033,0.7,390124
infiltratinglobularcarcinoma,60,0.4708994708994709,LSPIN,0.0033,0.7,390124
other,23,0.43243243243243246,LSPIN,0.0033,0.7,390124
infiltratingductalcarcinoma,220,0.5882160392798691,LSPIN,0.0033,0.7,390125
infiltratinglobularcarcinoma,60,0.5132275132275133,LSPIN,0.0033,0.7,390125
other,23,0.5405405405405406,LSPIN,0.0033,0.7,390125
infiltratingductalcarcinoma,220,0.6517184942716857,LSPIN,0.0033,0.7,390126
infiltratinglobularcarcinoma,60,0.4708994708994709,LSPIN,0.0033,0.7,390126
other,23,0.5135135135135135,LSPIN,0.0033,0.7,390126
infiltratingductalcarcinoma,220,0.6638297872340425,LSPIN,0.0033,0.7,390127
infiltratinglobularcarcinoma,60,0.5925925925925926,LSPIN,0.0033,0.7,390127
other,23,0.6216216216216216,LSPIN,0.0033,0.7,390127
infiltratingductalcarcinoma,220,0.5531914893617021,LSPIN,0.0033,0.7,390128
infiltratinglobularcarcinoma,60,0.42857142857142855,LSPIN,0.0033,0.7,390128
other,23,0.7027027027027027,LSPIN,0.0033,0.7,390128
infiltratingductalcarcinoma,220,0.5101472995090016,LSPIN,0.0033,0.7,390129
infiltratinglobularcarcinoma,60,0.47619047619047616,LSPIN,0.0033,0.7,390129
other,23,0.3918918918918919,LSPIN,0.0033,0.7,390129
infiltratingductalcarcinoma,220,0.4765957446808511,LSPIN,0.0033,0.7,390130
infiltratinglobularcarcinoma,60,0.37037037037037035,LSPIN,0.0033,0.7,390130
other,23,0.5135135135135135,LSPIN,0.0033,0.7,390130
infiltratingductalcarcinoma,220,0.6454991816693945,LSPIN,0.0033,0.7,390131
infiltratinglobularcarcinoma,60,0.6243386243386243,LSPIN,0.0033,0.7,390131
other,23,0.40540540540540543,LSPIN,0.0033,0.7,390131
infiltratingductalcarcinoma,220,0.6122749590834697,LSPIN,0.0033,0.7,390132
infiltratinglobularcarcinoma,60,0.5396825396825397,LSPIN,0.0033,0.7,390132
other,23,0.6486486486486487,LSPIN,0.0033,0.7,390132
infiltratingductalcarcinoma,220,0.6382978723404256,LSPIN,0.0022,0.7,400123
infiltratinglobularcarcinoma,60,0.5026455026455027,LSPIN,0.0022,0.7,400123
other,23,0.5405405405405406,LSPIN,0.0022,0.7,400123
infiltratingductalcarcinoma,220,0.6955810147299509,LSPIN,0.0022,0.7,400124
infiltratinglobularcarcinoma,60,0.4497354497354497,LSPIN,0.0022,0.7,400124
other,23,0.4594594594594595,LSPIN,0.0022,0.7,400124
infiltratingductalcarcinoma,220,0.5662847790507365,LSPIN,0.0022,0.7,400125
infiltratinglobularcarcinoma,60,0.42857142857142855,LSPIN,0.0022,0.7,400125
other,23,0.3783783783783784,LSPIN,0.0022,0.7,400125
infiltratingductalcarcinoma,220,0.5718494271685761,LSPIN,0.0022,0.7,400126
infiltratinglobularcarcinoma,60,0.544973544973545,LSPIN,0.0022,0.7,400126
other,23,0.5945945945945946,LSPIN,0.0022,0.7,400126
infiltratingductalcarcinoma,220,0.6500818330605564,LSPIN,0.0022,0.7,400127
infiltratinglobularcarcinoma,60,0.3386243386243386,LSPIN,0.0022,0.7,400127
other,23,0.4594594594594595,LSPIN,0.0022,0.7,400127
infiltratingductalcarcinoma,220,0.6253682487725041,LSPIN,0.0022,0.7,400128
infiltratinglobularcarcinoma,60,0.5582010582010583,LSPIN,0.0022,0.7,400128
other,23,0.43243243243243246,LSPIN,0.0022,0.7,400128
infiltratingductalcarcinoma,220,0.5258592471358429,LSPIN,0.0022,0.7,400129
infiltratinglobularcarcinoma,60,0.37566137566137564,LSPIN,0.0022,0.7,400129
other,23,0.3918918918918919,LSPIN,0.0022,0.7,400129
infiltratingductalcarcinoma,220,0.7037643207855974,LSPIN,0.0022,0.7,400130
infiltratinglobularcarcinoma,60,0.4973544973544973,LSPIN,0.0022,0.7,400130
other,23,0.5675675675675675,LSPIN,0.0022,0.7,400130
infiltratingductalcarcinoma,220,0.6353518821603928,LSPIN,0.0022,0.7,400131
infiltratinglobularcarcinoma,60,0.6402116402116402,LSPIN,0.0022,0.7,400131
other,23,0.5135135135135135,LSPIN,0.0022,0.7,400131
infiltratingductalcarcinoma,220,0.613747954173486,LSPIN,0.0022,0.7,400132
infiltratinglobularcarcinoma,60,0.5502645502645502,LSPIN,0.0022,0.7,400132
other,23,0.5405405405405406,LSPIN,0.0022,0.7,400132
infiltratingductalcarcinoma,220,0.47299509001636664,Concrete,0.008,0.0,410123
infiltratinglobularcarcinoma,60,0.43915343915343913,Concrete,0.008,0.0,410123
other,23,0.40540540540540543,Concrete,0.008,0.0,410123
infiltratingductalcarcinoma,220,0.4788870703764321,Concrete,0.008,0.0,410124
infiltratinglobularcarcinoma,60,0.5555555555555556,Concrete,0.008,0.0,410124
other,23,0.43243243243243246,Concrete,0.008,0.0,410124
infiltratingductalcarcinoma,220,0.5171849427168577,Concrete,0.008,0.0,410125
infiltratinglobularcarcinoma,60,0.32275132275132273,Concrete,0.008,0.0,410125
other,23,0.5135135135135135,Concrete,0.008,0.0,410125
infiltratingductalcarcinoma,220,0.5440261865793781,Concrete,0.008,0.0,410126
infiltratinglobularcarcinoma,60,0.4656084656084656,Concrete,0.008,0.0,410126
other,23,0.5135135135135135,Concrete,0.008,0.0,410126
infiltratingductalcarcinoma,220,0.6337152209492635,Concrete,0.008,0.0,410127
infiltratinglobularcarcinoma,60,0.37566137566137564,Concrete,0.008,0.0,410127
other,23,0.6216216216216216,Concrete,0.008,0.0,410127
infiltratingductalcarcinoma,220,0.5761047463175123,Concrete,0.008,0.0,410128
infiltratinglobularcarcinoma,60,0.7407407407407407,Concrete,0.008,0.0,410128
other,23,0.4864864864864865,Concrete,0.008,0.0,410128
infiltratingductalcarcinoma,220,0.6484451718494272,Concrete,0.008,0.0,410129
infiltratinglobularcarcinoma,60,0.5132275132275133,Concrete,0.008,0.0,410129
other,23,0.5945945945945946,Concrete,0.008,0.0,410129
infiltratingductalcarcinoma,220,0.5698854337152209,Concrete,0.008,0.0,410130
infiltratinglobularcarcinoma,60,0.5767195767195767,Concrete,0.008,0.0,410130
other,23,0.5405405405405406,Concrete,0.008,0.0,410130
infiltratingductalcarcinoma,220,0.5217675941080197,Concrete,0.008,0.0,410131
infiltratinglobularcarcinoma,60,0.5238095238095238,Concrete,0.008,0.0,410131
other,23,0.6486486486486487,Concrete,0.008,0.0,410131
infiltratingductalcarcinoma,220,0.5008183306055647,Concrete,0.008,0.0,410132
infiltratinglobularcarcinoma,60,0.6137566137566137,Concrete,0.008,0.0,410132
other,23,0.5945945945945946,Concrete,0.008,0.0,410132
infiltratingductalcarcinoma,220,0.4540098199672668,Concrete,0.006,0.0,420123
infiltratinglobularcarcinoma,60,0.3968253968253968,Concrete,0.006,0.0,420123
other,23,0.5675675675675675,Concrete,0.006,0.0,420123
infiltratingductalcarcinoma,220,0.5256955810147299,Concrete,0.006,0.0,420124
infiltratinglobularcarcinoma,60,0.43915343915343913,Concrete,0.006,0.0,420124
other,23,0.35135135135135137,Concrete,0.006,0.0,420124
infiltratingductalcarcinoma,220,0.5207855973813421,Concrete,0.006,0.0,420125
infiltratinglobularcarcinoma,60,0.6137566137566137,Concrete,0.006,0.0,420125
other,23,0.5405405405405406,Concrete,0.006,0.0,420125
infiltratingductalcarcinoma,220,0.5168576104746317,Concrete,0.006,0.0,420126
infiltratinglobularcarcinoma,60,0.4656084656084656,Concrete,0.006,0.0,420126
other,23,0.4594594594594595,Concrete,0.006,0.0,420126
infiltratingductalcarcinoma,220,0.5633387888707038,Concrete,0.006,0.0,420127
infiltratinglobularcarcinoma,60,0.6190476190476191,Concrete,0.006,0.0,420127
other,23,0.35135135135135137,Concrete,0.006,0.0,420127
infiltratingductalcarcinoma,220,0.6088379705400983,Concrete,0.006,0.0,420128
infiltratinglobularcarcinoma,60,0.7195767195767195,Concrete,0.006,0.0,420128
other,23,0.4594594594594595,Concrete,0.006,0.0,420128
infiltratingductalcarcinoma,220,0.4955810147299509,Concrete,0.006,0.0,420129
infiltratinglobularcarcinoma,60,0.35978835978835977,Concrete,0.006,0.0,420129
other,23,0.7297297297297297,Concrete,0.006,0.0,420129
infiltratingductalcarcinoma,220,0.5076923076923077,Concrete,0.006,0.0,420130
infiltratinglobularcarcinoma,60,0.4708994708994709,Concrete,0.006,0.0,420130
other,23,0.5675675675675675,Concrete,0.006,0.0,420130
infiltratingductalcarcinoma,220,0.6173486088379705,Concrete,0.006,0.0,420131
infiltratinglobularcarcinoma,60,0.4603174603174603,Concrete,0.006,0.0,420131
other,23,0.5405405405405406,Concrete,0.006,0.0,420131
infiltratingductalcarcinoma,220,0.5721767594108019,Concrete,0.006,0.0,420132
infiltratinglobularcarcinoma,60,0.48148148148148145,Concrete,0.006,0.0,420132
other,23,0.6216216216216216,Concrete,0.006,0.0,420132
infiltratingductalcarcinoma,220,0.6248772504091653,Concrete,0.005,0.0,430123
infiltratinglobularcarcinoma,60,0.38095238095238093,Concrete,0.005,0.0,430123
other,23,0.5945945945945946,Concrete,0.005,0.0,430123
infiltratingductalcarcinoma,220,0.6124386252045827,Concrete,0.005,0.0,430124
infiltratinglobularcarcinoma,60,0.5661375661375662,Concrete,0.005,0.0,430124
other,23,0.4594594594594595,Concrete,0.005,0.0,430124
infiltratingductalcarcinoma,220,0.5905073649754501,Concrete,0.005,0.0,430125
infiltratinglobularcarcinoma,60,0.4708994708994709,Concrete,0.005,0.0,430125
other,23,0.35135135135135137,Concrete,0.005,0.0,430125
infiltratingductalcarcinoma,220,0.48314238952536825,Concrete,0.005,0.0,430126
infiltratinglobularcarcinoma,60,0.5608465608465608,Concrete,0.005,0.0,430126
other,23,0.6486486486486487,Concrete,0.005,0.0,430126
infiltratingductalcarcinoma,220,0.6157119476268412,Concrete,0.005,0.0,430127
infiltratinglobularcarcinoma,60,0.4656084656084656,Concrete,0.005,0.0,430127
other,23,0.4864864864864865,Concrete,0.005,0.0,430127
infiltratingductalcarcinoma,220,0.5482815057283142,Concrete,0.005,0.0,430128
infiltratinglobularcarcinoma,60,0.544973544973545,Concrete,0.005,0.0,430128
other,23,0.3783783783783784,Concrete,0.005,0.0,430128
infiltratingductalcarcinoma,220,0.6369885433715221,Concrete,0.005,0.0,430129
infiltratinglobularcarcinoma,60,0.49206349206349204,Concrete,0.005,0.0,430129
other,23,0.5405405405405406,Concrete,0.005,0.0,430129
infiltratingductalcarcinoma,220,0.5695581014729951,Concrete,0.005,0.0,430130
infiltratinglobularcarcinoma,60,0.49206349206349204,Concrete,0.005,0.0,430130
other,23,0.5405405405405406,Concrete,0.005,0.0,430130
infiltratingductalcarcinoma,220,0.5296235679214403,Concrete,0.005,0.0,430131
infiltratinglobularcarcinoma,60,0.544973544973545,Concrete,0.005,0.0,430131
other,23,0.5405405405405406,Concrete,0.005,0.0,430131
infiltratingductalcarcinoma,220,0.5381342062193126,Concrete,0.005,0.0,430132
infiltratinglobularcarcinoma,60,0.7777777777777778,Concrete,0.005,0.0,430132
other,23,0.6216216216216216,Concrete,0.005,0.0,430132
infiltratingductalcarcinoma,220,0.5345335515548282,Concrete,0.004,0.0,440123
infiltratinglobularcarcinoma,60,0.6084656084656085,Concrete,0.004,0.0,440123
other,23,0.4864864864864865,Concrete,0.004,0.0,440123
infiltratingductalcarcinoma,220,0.5266775777414076,Concrete,0.004,0.0,440124
infiltratinglobularcarcinoma,60,0.5026455026455027,Concrete,0.004,0.0,440124
other,23,0.5135135135135135,Concrete,0.004,0.0,440124
infiltratingductalcarcinoma,220,0.6199672667757774,Concrete,0.004,0.0,440125
infiltratinglobularcarcinoma,60,0.5343915343915344,Concrete,0.004,0.0,440125
other,23,0.5405405405405406,Concrete,0.004,0.0,440125
infiltratingductalcarcinoma,220,0.5456628477905073,Concrete,0.004,0.0,440126
infiltratinglobularcarcinoma,60,0.41798941798941797,Concrete,0.004,0.0,440126
other,23,0.4864864864864865,Concrete,0.004,0.0,440126
infiltratingductalcarcinoma,220,0.5129296235679215,Concrete,0.004,0.0,440127
infiltratinglobularcarcinoma,60,0.42857142857142855,Concrete,0.004,0.0,440127
other,23,0.6216216216216216,Concrete,0.004,0.0,440127
infiltratingductalcarcinoma,220,0.6314238952536825,Concrete,0.004,0.0,440128
infiltratinglobularcarcinoma,60,0.5767195767195767,Concrete,0.004,0.0,440128
other,23,0.7027027027027027,Concrete,0.004,0.0,440128
infiltratingductalcarcinoma,220,0.5250409165302782,Concrete,0.004,0.0,440129
infiltratinglobularcarcinoma,60,0.4497354497354497,Concrete,0.004,0.0,440129
other,23,0.5945945945945946,Concrete,0.004,0.0,440129
infiltratingductalcarcinoma,220,0.5509001636661212,Concrete,0.004,0.0,440130
infiltratinglobularcarcinoma,60,0.48677248677248675,Concrete,0.004,0.0,440130
other,23,0.2702702702702703,Concrete,0.004,0.0,440130
infiltratingductalcarcinoma,220,0.6523731587561374,Concrete,0.004,0.0,440131
infiltratinglobularcarcinoma,60,0.5873015873015873,Concrete,0.004,0.0,440131
other,23,0.32432432432432434,Concrete,0.004,0.0,440131
infiltratingductalcarcinoma,220,0.5970540098199673,Concrete,0.004,0.0,440132
infiltratinglobularcarcinoma,60,0.49206349206349204,Concrete,0.004,0.0,440132
other,23,0.43243243243243246,Concrete,0.004,0.0,440132
infiltratingductalcarcinoma,220,0.5973813420621932,Concrete,0.0033,0.0,450123
infiltratinglobularcarcinoma,60,0.5238095238095238,Concrete,0.0033,0.0,450123
other,23,0.5135135135135135,Concrete,0.0033,0.0,450123
infiltratingductalcarcinoma,220,0.5292962356792144,Concrete,0.0033,0.0,450124
infiltratinglobularcarcinoma,60,0.5767195767195767,Concrete,0.0033,0.0,450124
other,23,0.4864864864864865,Concrete,0.0033,0.0,450124
infiltratingductalcarcinoma,220,0.6959083469721767,Concrete,0.0033,0.0,450125
infiltratinglobularcarcinoma,60,0.5079365079365079,Concrete,0.0033,0.0,450125
other,23,0.43243243243243246,Concrete,0.0033,0.0,450125
infiltratingductalcarcinoma,220,0.6739770867430442,Concrete,0.0033,0.0,450126
infiltratinglobularcarcinoma,60,0.6137566137566137,Concrete,0.0033,0.0,450126
other,23,0.5945945945945946,Concrete,0.0033,0.0,450126
infiltratingductalcarcinoma,220,0.6045826513911621,Concrete,0.0033,0.0,450127
infiltratinglobularcarcinoma,60,0.5185185185185185,Concrete,0.0033,0.0,450127
other,23,0.16216216216216217,Concrete,0.0033,0.0,450127
infiltratingductalcarcinoma,220,0.6314238952536825,Concrete,0.0033,0.0,450128
infiltratinglobularcarcinoma,60,0.26455026455026454,Concrete,0.0033,0.0,450128
other,23,0.6216216216216216,Concrete,0.0033,0.0,450128
infiltratingductalcarcinoma,220,0.4847790507364975,Concrete,0.0033,0.0,450129
infiltratinglobularcarcinoma,60,0.5079365079365079,Concrete,0.0033,0.0,450129
other,23,0.5135135135135135,Concrete,0.0033,0.0,450129
infiltratingductalcarcinoma,220,0.5597381342062193,Concrete,0.0033,0.0,450130
infiltratinglobularcarcinoma,60,0.5291005291005291,Concrete,0.0033,0.0,450130
other,23,0.4594594594594595,Concrete,0.0033,0.0,450130
infiltratingductalcarcinoma,220,0.5515548281505729,Concrete,0.0033,0.0,450131
infiltratinglobularcarcinoma,60,0.47619047619047616,Concrete,0.0033,0.0,450131
other,23,0.4864864864864865,Concrete,0.0033,0.0,450131
infiltratingductalcarcinoma,220,0.6049099836333879,Concrete,0.0033,0.0,450132
infiltratinglobularcarcinoma,60,0.4444444444444444,Concrete,0.0033,0.0,450132
other,23,0.43243243243243246,Concrete,0.0033,0.0,450132
infiltratingductalcarcinoma,220,0.6150572831423895,Concrete,0.0027,0.0,460123
infiltratinglobularcarcinoma,60,0.5978835978835979,Concrete,0.0027,0.0,460123
other,23,0.5945945945945946,Concrete,0.0027,0.0,460123
infiltratingductalcarcinoma,220,0.5129296235679215,Concrete,0.0027,0.0,460124
infiltratinglobularcarcinoma,60,0.2962962962962963,Concrete,0.0027,0.0,460124
other,23,0.3783783783783784,Concrete,0.0027,0.0,460124
infiltratingductalcarcinoma,220,0.5525368248772504,Concrete,0.0027,0.0,460125
infiltratinglobularcarcinoma,60,0.48677248677248675,Concrete,0.0027,0.0,460125
other,23,0.5945945945945946,Concrete,0.0027,0.0,460125
infiltratingductalcarcinoma,220,0.5687397708674304,Concrete,0.0027,0.0,460126
infiltratinglobularcarcinoma,60,0.6481481481481481,Concrete,0.0027,0.0,460126
other,23,0.3108108108108108,Concrete,0.0027,0.0,460126
infiltratingductalcarcinoma,220,0.6520458265139116,Concrete,0.0027,0.0,460127
infiltratinglobularcarcinoma,60,0.5079365079365079,Concrete,0.0027,0.0,460127
other,23,0.4594594594594595,Concrete,0.0027,0.0,460127
infiltratingductalcarcinoma,220,0.6536824877250409,Concrete,0.0027,0.0,460128
infiltratinglobularcarcinoma,60,0.5132275132275133,Concrete,0.0027,0.0,460128
other,23,0.5945945945945946,Concrete,0.0027,0.0,460128
infiltratingductalcarcinoma,220,0.611456628477905,Concrete,0.0027,0.0,460129
infiltratinglobularcarcinoma,60,0.4973544973544973,Concrete,0.0027,0.0,460129
other,23,0.4864864864864865,Concrete,0.0027,0.0,460129
infiltratingductalcarcinoma,220,0.4851063829787234,Concrete,0.0027,0.0,460130
infiltratinglobularcarcinoma,60,0.4497354497354497,Concrete,0.0027,0.0,460130
other,23,0.8108108108108109,Concrete,0.0027,0.0,460130
infiltratingductalcarcinoma,220,0.5545008183306056,Concrete,0.0027,0.0,460131
infiltratinglobularcarcinoma,60,0.42328042328042326,Concrete,0.0027,0.0,460131
other,23,0.5135135135135135,Concrete,0.0027,0.0,460131
infiltratingductalcarcinoma,220,0.5541734860883797,Concrete,0.0027,0.0,460132
infiltratinglobularcarcinoma,60,0.5555555555555556,Concrete,0.0027,0.0,460132
other,23,0.6216216216216216,Concrete,0.0027,0.0,460132
infiltratingductalcarcinoma,220,0.6566284779050736,Concrete,0.0022,0.0,470123
infiltratinglobularcarcinoma,60,0.5608465608465608,Concrete,0.0022,0.0,470123
other,23,0.5945945945945946,Concrete,0.0022,0.0,470123
infiltratingductalcarcinoma,220,0.6909983633387888,Concrete,0.0022,0.0,470124
infiltratinglobularcarcinoma,60,0.582010582010582,Concrete,0.0022,0.0,470124
other,23,0.5405405405405406,Concrete,0.0022,0.0,470124
infiltratingductalcarcinoma,220,0.644189852700491,Concrete,0.0022,0.0,470125
infiltratinglobularcarcinoma,60,0.43386243386243384,Concrete,0.0022,0.0,470125
other,23,0.5675675675675675,Concrete,0.0022,0.0,470125
infiltratingductalcarcinoma,220,0.6009819967266776,Concrete,0.0022,0.0,470126
infiltratinglobularcarcinoma,60,0.5026455026455027,Concrete,0.0022,0.0,470126
other,23,0.5945945945945946,Concrete,0.0022,0.0,470126
infiltratingductalcarcinoma,220,0.6075286415711948,Concrete,0.0022,0.0,470127
infiltratinglobularcarcinoma,60,0.48677248677248675,Concrete,0.0022,0.0,470127
other,23,0.6216216216216216,Concrete,0.0022,0.0,470127
infiltratingductalcarcinoma,220,0.5315875613747955,Concrete,0.0022,0.0,470128
infiltratinglobularcarcinoma,60,0.6137566137566137,Concrete,0.0022,0.0,470128
other,23,0.5405405405405406,Concrete,0.0022,0.0,470128
infiltratingductalcarcinoma,220,0.6320785597381342,Concrete,0.0022,0.0,470129
infiltratinglobularcarcinoma,60,0.6931216931216931,Concrete,0.0022,0.0,470129
other,23,0.6756756756756757,Concrete,0.0022,0.0,470129
infiltratingductalcarcinoma,220,0.6180032733224222,Concrete,0.0022,0.0,470130
infiltratinglobularcarcinoma,60,0.4656084656084656,Concrete,0.0022,0.0,470130
other,23,0.5135135135135135,Concrete,0.0022,0.0,470130
infiltratingductalcarcinoma,220,0.6238952536824878,Concrete,0.0022,0.0,470131
infiltratinglobularcarcinoma,60,0.48677248677248675,Concrete,0.0022,0.0,470131
other,23,0.43243243243243246,Concrete,0.0022,0.0,470131
infiltratingductalcarcinoma,220,0.6317512274959084,Concrete,0.0022,0.0,470132
infiltratinglobularcarcinoma,60,0.3862433862433862,Concrete,0.0022,0.0,470132
other,23,0.5135135135135135,Concrete,0.0022,0.0,470132
infiltratingductalcarcinoma,220,0.5342062193126023,Concrete,0.0018,0.0,480123
infiltratinglobularcarcinoma,60,0.4444444444444444,Concrete,0.0018,0.0,480123
other,23,0.5945945945945946,Concrete,0.0018,0.0,480123
infiltratingductalcarcinoma,220,0.6065466448445171,Concrete,0.0018,0.0,480124
infiltratinglobularcarcinoma,60,0.6084656084656085,Concrete,0.0018,0.0,480124
other,23,0.5675675675675675,Concrete,0.0018,0.0,480124
infiltratingductalcarcinoma,220,0.7240589198036007,Concrete,0.0018,0.0,480125
infiltratinglobularcarcinoma,60,0.41798941798941797,Concrete,0.0018,0.0,480125
other,23,0.5675675675675675,Concrete,0.0018,0.0,480125
infiltratingductalcarcinoma,220,0.5993453355155482,Concrete,0.0018,0.0,480126
infiltratinglobularcarcinoma,60,0.6084656084656085,Concrete,0.0018,0.0,480126
other,23,0.5945945945945946,Concrete,0.0018,0.0,480126
infiltratingductalcarcinoma,220,0.6752864157119476,Concrete,0.0018,0.0,480127
infiltratinglobularcarcinoma,60,0.4973544973544973,Concrete,0.0018,0.0,480127
other,23,0.6486486486486487,Concrete,0.0018,0.0,480127
infiltratingductalcarcinoma,220,0.5600654664484451,Concrete,0.0018,0.0,480128
infiltratinglobularcarcinoma,60,0.6613756613756614,Concrete,0.0018,0.0,480128
other,23,0.4594594594594595,Concrete,0.0018,0.0,480128
infiltratingductalcarcinoma,220,0.6150572831423895,Concrete,0.0018,0.0,480129
infiltratinglobularcarcinoma,60,0.6931216931216931,Concrete,0.0018,0.0,480129
other,23,0.5135135135135135,Concrete,0.0018,0.0,480129
infiltratingductalcarcinoma,220,0.5090016366612111,Concrete,0.0018,0.0,480130
infiltratinglobularcarcinoma,60,0.544973544973545,Concrete,0.0018,0.0,480130
other,23,0.4864864864864865,Concrete,0.0018,0.0,480130
infiltratingductalcarcinoma,220,0.6595744680851063,Concrete,0.0018,0.0,480131
infiltratinglobularcarcinoma,60,0.5238095238095238,Concrete,0.0018,0.0,480131
other,23,0.5945945945945946,Concrete,0.0018,0.0,480131
infiltratingductalcarcinoma,220,0.5816693944353519,Concrete,0.0018,0.0,480132
