family,selection,fold,rep,gene_idx,gene,gate_rate_holdout,selected_patient_n,selected_patient_events,top_selected_histology,top_selected_histology_n,target_abs_neglog10_p,target_signed_neglog10_p,random_median_abs_neglog10_p,random_p90_abs_neglog10_p,target_minus_random_median,target_gt_random_median,target_gt_random_p90
LSPIN,nosmooth_lamx3,1,0,1898,ENSG00000229344,0.09820018708705902,311,102,KIRC,169,0.0405066107966144,0.0405066107966144,0.43963466839210186,1.3209438771447475,-0.3991280575954875,False,False
LSPIN,nosmooth_lamx3,1,0,3180,ENSG00000198727,0.09820018708705902,311,94,LGG,168,4.473714520630655,-4.473714520630655,0.9871835477416673,6.625331222197739,3.486530972888988,True,False
LSPIN,nosmooth_lamx3,1,0,2482,ENSG00000149328,0.09725292026996613,308,16,PRAD,162,1.1304473512684337,-1.1304473512684337,0.489978414664375,1.6425536273836872,0.6404689366040587,True,False
LSPIN,nosmooth_lamx3,1,0,3821,ENSG00000072840,0.0969371646642685,307,88,UCEC,105,0.5115126324039257,0.5115126324039257,0.49130811194164525,2.11714196444757,0.020204520462280495,True,False
LSPIN,nosmooth_lamx3,1,0,3828,ENSG00000280206,0.09662140905857086,306,87,KIRC,177,1.5922069929839209,1.5922069929839209,0.604597223631887,3.337415682238871,0.9876097693520339,True,False
LSPIN,nosmooth_lamx3,1,0,3614,ENSG00000196189,0.09662140905857086,306,76,BRCA,102,2.979864848056222,-2.979864848056222,0.7334765378314931,2.029029765185248,2.246388310224729,True,True
LSPIN,nosmooth_lamx3,1,0,4020,ENSG00000102524,0.09441111236810684,299,91,LGG,168,2.536393422192009,2.536393422192009,1.780587286573096,8.03352309247503,0.7558061356189127,True,False
LSPIN,nosmooth_lamx3,1,0,4607,ENSG00000075234,0.09377960115671158,297,118,HNSC,120,0.38385753001037964,-0.38385753001037964,0.3651073127844684,1.1427105772681667,0.018750217225911248,True,False
LSPIN,nosmooth_lamx3,1,0,3745,ENSG00000138448,0.09377960115671158,297,94,KIRC,170,0.4689253765419511,0.4689253765419511,0.3678641408984533,1.3520823525255705,0.10106123564349778,True,False
LSPIN,nosmooth_lamx3,1,0,4328,ENSG00000072954,0.09346384555101395,296,75,LGG,169,1.5656195674762952,1.5656195674762952,1.8004231414952723,9.96499229896079,-0.2348035740189771,False,False
LSPIN,nosmooth_lamx3,1,0,4597,ENSG00000027869,0.09314808994531631,295,87,KIRC,181,1.151963632438237,1.151963632438237,0.49644171443445595,2.005127704902985,0.655521918003781,True,False
LSPIN,nosmooth_lamx3,1,0,4744,ENSG00000142512,0.09251657873392105,293,94,LGG,169,3.3486938401045836,3.3486938401045836,1.0901555156269873,3.9948648343131707,2.2585383244775965,True,False
LSPIN,nosmooth_lamx3,1,0,4618,ENSG00000148154,0.09251657873392105,293,74,LGG,168,0.9933034747685682,0.9933034747685682,1.2539479523866328,10.085735998690353,-0.26064447761806464,False,False
