model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
L-Concrete,0.0,0.0015,0.944113299328963,4.26409948224852,0.7500521593735344,3.901488535502959,0.6451942217888365,56,584.6833992004395
L-Concrete,0.0,0.001,0.9462841381651145,4.1717363165680466,0.7216012076393356,3.940828402366864,0.655891111000766,56,1122.4770736694336
L-Concrete,0.0,0.00075,0.9122222222740908,4.07082100591716,0.6933244917369288,3.638082470414201,0.5823514036645764,56,1829.7333602905273
L-Concrete,0.025,0.006,0.9217635391274177,4.062268860946745,0.6906929108720234,3.3866494082840233,0.516883012711498,56,55.015443563461304
L-Concrete,0.025,0.004,0.9398258464032815,4.17344674556213,0.7227986585976138,3.540588017751479,0.5531083402276151,56,108.68146800994873
L-Concrete,0.025,0.003,0.9406601414098111,4.154632026627218,0.7168478337445431,3.7082100591715976,0.5948998649531559,56,150.25192975997925
L-Concrete,0.025,0.0025,0.9394757505192872,4.200813609467455,0.7305722882667809,3.6945266272189348,0.5913781371142696,56,204.01447868347168
L-Concrete,0.025,0.002,0.9462098978561228,4.228180473372781,0.7385286758795726,3.747549926035503,0.6048762491698813,56,294.12427616119385
L-Concrete,0.025,0.0015,0.9467081896806929,4.2435743343195265,0.7434027384094994,3.9579326923076925,0.6610524090649952,56,422.4102325439453
L-Concrete,0.025,0.001,0.9411088333764687,4.110160872781065,0.7043912821352667,3.831360946745562,0.6275795602246896,56,756.0168876647949
L-Concrete,0.025,0.00075,0.9423875494736398,4.18541974852071,0.7261230709645694,3.833071375739645,0.6275326723358102,56,1137.0106315612793
L-Concrete,0.05,0.006,0.9308835460621715,4.168315458579881,0.7223246168380897,3.42085798816568,0.5259348707912158,56,58.678571701049805
L-Concrete,0.05,0.004,0.936353884925437,4.178578032544379,0.723695725088214,3.544008875739645,0.5543404372647481,56,96.51809930801392
L-Concrete,0.05,0.003,0.9340874228846567,4.062268860946745,0.6908119186439776,3.555981878698225,0.5569516380841725,56,141.67181539535522
L-Concrete,0.05,0.0025,0.9387902099550919,4.14950073964497,0.7153739000362931,3.73386649408284,0.6009257226036988,56,177.43750095367432
L-Concrete,0.05,0.002,0.937074879474458,4.111871301775148,0.7044860804118837,3.73386649408284,0.6011109844567366,56,247.20873546600342
L-Concrete,0.05,0.0015,0.9424681440394922,4.1375277366863905,0.7112821215314339,3.716762204142012,0.5976350277615409,56,388.8055019378662
L-Concrete,0.05,0.001,0.9424153798514541,4.18541974852071,0.7260541539862155,3.925434541420118,0.6519671110374731,56,604.4558410644531
L-Concrete,0.05,0.00075,0.928730116779934,4.156342455621301,0.718508150601144,3.7150517751479293,0.5979531689024116,56,1095.9990463256836
L-Concrete,0.1,0.006,0.9296603381380287,4.060558431952662,0.6895648671777861,3.4926960059171597,0.5428855097860972,56,53.13610076904297
L-Concrete,0.1,0.004,0.935972212171296,4.156342455621301,0.7180791930326841,3.555981878698225,0.5567840741731283,56,89.06780910491943
