model_family,gate_type,predictor,gate_sigma,temperature,lambda_sparse,lambda_sample_smooth,seed,run_id,test_cindex,best_val_cindex,best_epoch,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
L-Concrete,concrete,linear,0.15,0.2,0.003,0.1,2220123,0,0.7170601675552171,0.7954220314735336,22,116.52509307861328,0.931741938889357,525.0,297.0,261.0771155019339
L-Concrete,concrete,linear,0.15,0.2,0.003,0.1,2220124,1,0.7272467631378522,0.7761087267525035,15,136.93821716308594,0.9562574723785658,585.0,382.0,318.064012335185
L-Concrete,concrete,linear,0.15,0.2,0.003,0.1,2220125,2,0.7377189642041128,0.8011444921316166,22,118.58687591552734,0.9440601890999298,485.0,306.0,262.3164128884816
L-Concrete,concrete,linear,0.15,0.2,0.003,0.1,2220126,3,0.7226770753998477,0.7503576537911302,24,109.02702331542967,0.9387763193280092,459.0,300.0,249.6546935386829
L-Concrete,concrete,linear,0.15,0.2,0.003,0.1,2220127,4,0.7254379284082254,0.7982832618025751,30,96.47876739501952,0.932139616882532,423.0,256.0,223.86642702808743
L-Concrete,concrete,linear,0.15,0.2,0.004,0.1,2230123,0,0.7218202589489718,0.7811158798283262,27,69.13899993896484,0.9020672494594516,361.0,194.0,168.25100321576102
L-Concrete,concrete,linear,0.15,0.2,0.004,0.1,2230124,1,0.7334348819497334,0.7911301859799714,16,90.66795349121094,0.9290864068109104,377.0,244.0,208.69922672269468
L-Concrete,concrete,linear,0.15,0.2,0.004,0.1,2230125,2,0.7281035795887281,0.7575107296137339,12,114.27799224853516,0.9529952642248044,515.0,328.0,274.61251220350306
L-Concrete,concrete,linear,0.15,0.2,0.004,0.1,2230126,3,0.7296268088347296,0.7689556509298998,12,112.9189224243164,0.941996877063325,524.0,353.0,295.2709840993557
L-Concrete,concrete,linear,0.15,0.2,0.004,0.1,2230127,4,0.7060167555217061,0.7811158798283262,9,152.6833953857422,0.974456880734359,672.0,405.0,358.8326577143507
L-Concrete,concrete,linear,0.15,0.2,0.006,0.1,2240123,0,0.7147753236862148,0.7982832618025751,47,43.2895736694336,0.8646686847037074,315.0,115.0,112.6286131201362
L-Concrete,concrete,linear,0.15,0.2,0.006,0.1,2240124,1,0.7236290936785986,0.7846924177396281,12,72.88031005859375,0.9390497153014912,327.0,215.0,184.91560715111683
L-Concrete,concrete,linear,0.15,0.2,0.006,0.1,2240125,2,0.7048743335872049,0.790414878397711,43,39.84169769287109,0.8721268040555332,250.0,121.0,107.82876639704006
L-Concrete,concrete,linear,0.15,0.2,0.006,0.1,2240126,3,0.7267707539984768,0.7918454935622318,29,47.57529067993164,0.8563892031559378,280.0,139.0,125.1367917949134
L-Concrete,concrete,linear,0.15,0.2,0.006,0.1,2240127,4,0.7152513328255903,0.7804005722460658,18,65.11196899414062,0.9360876618317504,373.0,206.0,173.77531385383145
L-Concrete,concrete,linear,0.15,0.5,0.00075,0.0,2250123,0,0.7114432597105864,0.790414878397711,5,1509.2857666015625,0.9993493980966623,5352.0,4077.0,3521.812640421715
L-Concrete,concrete,linear,0.15,0.5,0.00075,0.0,2250124,1,0.7210586443259711,0.7932761087267525,7,1258.7760009765625,0.9990326763936828,5215.0,3676.0,3178.2854431716264
L-Concrete,concrete,linear,0.15,0.5,0.00075,0.0,2250125,2,0.7231530845392231,0.7925608011444921,5,1556.274169921875,0.9994699247410976,5482.0,4226.0,3629.623374460432
L-Concrete,concrete,linear,0.15,0.5,0.00075,0.0,2250126,3,0.7175361766945926,0.8075822603719599,3,2013.04638671875,0.9997650147161584,5773.0,4976.0,4253.680094353702
L-Concrete,concrete,linear,0.15,0.5,0.00075,0.0,2250127,4,0.7287699923838538,0.7889842632331903,4,1748.28955078125,0.9995307510611766,5573.0,4593.0,3905.758484539529
L-Concrete,concrete,linear,0.15,0.5,0.001,0.0,2260123,0,0.7393373952779894,0.7818311874105865,6,1127.857177734375,0.9990060367240298,4984.0,3370.0,2915.5242757650167
L-Concrete,concrete,linear,0.15,0.5,0.001,0.0,2260124,1,0.724009900990099,0.7796852646638054,9,818.5366821289062,0.9978575851455564,4151.0,2414.0,2189.082104813321
L-Concrete,concrete,linear,0.15,0.5,0.001,0.0,2260125,2,0.7339108910891089,0.8082975679542204,4,1499.733642578125,0.9994342932176123,5441.0,4107.0,3546.333681362128
