model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi,rank_cindex,rank_affinity,rank_risk,rank_cluster,rank_parsimony,joint_score
LSPIN,0.0,0.00525,380.75868530273436,89.40856850152677,0.7330826351865956,0.006644006967679001,0.9870489259663738,0.0038704242266058876,1235.8,801.8,741.1165379765864,10,0.9952029817259633,0.9090905004471903,3.941512573964497,0.948771071907394,0.9143580333649147,1.0,0.6875,0.65625,0.5625,0.46875,0.675
LSPIN,0.05,0.00525,1295.6424682617187,122.67058829168352,0.7291412795125666,0.007886437034054245,0.9981466456147221,0.0003376370572791806,2617.2,2426.5,2197.3388704737436,10,0.9935288438301522,0.9341832367898301,4.190551035502958,0.9822696291797139,0.9634558632378655,0.9375,0.375,0.9375,1.0,0.125,0.675
LSPIN,0.1,0.007,1036.0764465332031,100.97079671109366,0.7257140137090632,0.0095697122782152,0.9973551268794096,0.0005837897301939893,2089.3,1958.2,1763.743777855493,10,0.9941377194020085,0.9319022943450873,4.046875,0.9780925226759297,0.9541493284575697,0.875,0.5,0.875,0.875,0.25,0.675
LSPIN,0.0,0.007,268.1023223876953,66.78198176409694,0.7228293983244478,0.01337676588960918,0.9817928648481544,0.006551068847622854,787.2,542.2,498.966328442921,10,0.9953063810088002,0.8805468531279341,3.702052514792899,0.9761153873233827,0.9476628851551905,0.78125,0.71875,0.5,0.75,0.625,0.675
LSPIN,0.1,0.00875,865.1498107910156,81.23297274429387,0.7212585681645087,0.007825161715556611,0.9962399079700365,0.0009328726403499607,1706.9,1605.1,1463.4428391485126,10,0.9954166516268199,0.9175885654813412,3.912777366863905,0.97639595719842,0.9521654688769671,0.65625,0.78125,0.71875,0.78125,0.28125,0.64375
LSPIN,0.025,0.014,339.4181427001953,67.24423279423976,0.7162223914699162,0.01227031373477172,0.98565208769152,0.00286270423301155,714.0,597.6,551.4693603525617,10,0.9975697334943563,0.837626666266946,3.290181213017751,0.97668172558469,0.9486030862117346,0.34375,1.0,0.28125,0.8125,0.65625,0.61875
LSPIN,0.1,0.0105,711.5872619628906,77.55693514880566,0.7135948210205636,0.009009556372026615,0.9951968647166745,0.0009735968176912533,1377.6,1286.4,1187.1574193804627,10,0.9964651733279022,0.9004424316646368,3.7643121301775144,0.977970966347615,0.9544544274887597,0.3125,0.96875,0.5625,0.84375,0.40625,0.61875
LSPIN,0.05,0.014,455.68610229492185,74.02426014287896,0.7204588728103579,0.01293951656461213,0.9905679281623302,0.002492646798392635,893.9,808.2,744.9657128474862,10,0.9954543771717701,0.8660488512522185,3.544008875739645,0.9248009702390702,0.8909119080413106,0.59375,0.8125,0.4375,0.5,0.59375,0.5875
LSPIN,0.05,0.0035,1563.311962890625,97.85224126572682,0.7281035795887281,0.004026585916618936,0.9987537432277733,0.0002241552546021052,3293.8,3025.0,2673.1878247718805,10,0.9931061482438173,0.9363917882778839,4.042085798816568,0.975414975592144,0.9575475726342783,0.90625,0.28125,1.0,0.6875,0.03125,0.58125
LSPIN,0.1,0.0035,1574.6826171875,112.15236819864025,0.7254950495049505,0.00958262084048204,0.9987840707321961,0.00026377792418029304,3258.1,3007.6,2657.210972458861,10,0.9909060754973547,0.9320677132090583,4.276756656804734,0.9814534265190709,0.9662970069075294,0.84375,0.125,0.90625,0.96875,0.0625,0.58125
