model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi
L-Concrete,0.025,0.001,810.7617736816406,226.1746536351861,0.7322353389185072,0.007687111205880076,0.9965517884922332,0.001742778294308795,2830.2,1993.6,1701.0137395169909,10,0.9924238694432763,0.9470544182279959,4.262389053254438,0.9762904401475729,0.9579289441667287
L-Concrete,0.025,0.00075,1096.2779907226563,156.71089230216998,0.731426123381569,0.0066528528634221505,0.9980162927016144,0.0005862433107325264,3471.3,2591.3,2201.573144043438,10,0.9939347465671551,0.9438150421983028,4.176183431952663,0.9834813872424603,0.9701552689554788
L-Concrete,0.05,0.006,53.91583023071289,7.4221934502178035,0.7171268088347296,0.00792790486624828,0.8967693370499612,0.024655251652897177,341.7,167.9,152.0525733141651,10,0.9838360466412464,0.9272409864011723,4.262389053254438,0.9755536868573504,0.9484698466962669
L-Concrete,0.05,0.004,86.26718139648438,9.003176863728257,0.7280845392231531,0.007212727949903055,0.9259737508976551,0.01770097589302875,475.4,240.8,221.2714780856665,10,0.9910897057183448,0.9356167926884078,4.204918639053254,0.9801711411605281,0.9554308870875104
L-Concrete,0.05,0.003,137.69073486328125,17.665186160008474,0.7217726580350343,0.010468858852603149,0.9513361813230039,0.014403063379794759,608.9,366.4,324.38221201414416,10,0.9905060740333805,0.9370620523141474,4.180972633136094,0.9898059317365014,0.9770066051556257
L-Concrete,0.05,0.0025,178.29497985839845,41.46597545777837,0.7261043412033511,0.009830763633365429,0.9650044553159933,0.0143519633403923,757.0,488.7,425.19172674394457,10,0.9873100979273687,0.9402342126619743,4.113923816568048,0.9882600648551996,0.974038547421179
L-Concrete,0.05,0.002,242.71582794189453,57.50197407347946,0.7248095963442498,0.008920817109422797,0.9771525012852509,0.008155707616213936,960.6,642.2,549.1200512409197,10,0.9902488869591626,0.9359584479710585,4.161815828402366,0.9786946180960729,0.9572551751687435
L-Concrete,0.05,0.0015,349.59845275878905,65.55448983882059,0.7276942117288652,0.007528111251670949,0.9847776884694991,0.004201652409212881,1292.8,861.1,742.9265297486634,10,0.9924315439314633,0.9464305099760526,4.176183431952663,0.9784565892734987,0.9550399586431464
L-Concrete,0.05,0.001,651.55791015625,147.73326607152364,0.7308549124143184,0.005391119607660781,0.9925826715940286,0.004242728119008456,2109.3,1557.2,1303.0270076137417,10,0.994373626382495,0.940420484365946,4.180972633136094,0.9768686353276829,0.9586670066338657
L-Concrete,0.05,0.00075,1089.1420776367188,661.0033842006098,0.7307597105864432,0.010076958457252913,0.9956062305406453,0.0028565824959537675,3005.0,2356.6,2002.0727690569051,10,0.9914574122513689,0.9285565271656505,4.099556213017751,0.9733108300288906,0.9550396063140854
