model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,risk_corr,top_risk_overlap_ratio,top_risk_jaccard,bottom_risk_overlap_ratio,bottom_risk_jaccard
LSPIN,lspin_tf,mlp,0.00525,0.05,0,3,0.9467587694463308,4.501849112426036,0.8245614035087719,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,mlp,0.00525,0.05,0,4,0.9116721836492324,4.214497041420118,0.7333333333333333,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,mlp,0.00525,0.05,1,2,0.941461133184856,4.118713017751479,0.7049180327868853,4.118713017751479,0.7049180327868853
LSPIN,lspin_tf,mlp,0.00525,0.05,1,3,0.9459262798446838,4.118713017751479,0.7049180327868853,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.00525,0.05,1,4,0.932389454960572,4.118713017751479,0.7049180327868853,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.00525,0.05,2,3,0.9430124922916692,4.310281065088757,0.7627118644067796,4.02292899408284,0.6774193548387096
LSPIN,lspin_tf,mlp,0.00525,0.05,2,4,0.9527290931819686,4.02292899408284,0.6774193548387096,4.501849112426036,0.8245614035087719
LSPIN,lspin_tf,mlp,0.00525,0.05,3,4,0.9340247497379428,4.310281065088757,0.7627118644067796,3.927144970414201,0.6507936507936508
LSPIN,lspin_tf,mlp,0.007,0.05,0,1,0.9497112905291212,4.214497041420118,0.7333333333333333,4.02292899408284,0.6774193548387096
LSPIN,lspin_tf,mlp,0.007,0.05,0,2,0.936861954383574,4.118713017751479,0.7049180327868853,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.007,0.05,0,3,0.9480495383387608,4.02292899408284,0.6774193548387096,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.007,0.05,0,4,0.9296656965243032,3.735576923076923,0.6,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.007,0.05,1,2,0.9378484221325404,4.118713017751479,0.7049180327868853,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.007,0.05,1,3,0.9414459983455856,4.406065088757396,0.7931034482758621,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.007,0.05,1,4,0.9375517634260851,3.927144970414201,0.6507936507936508,3.927144970414201,0.6507936507936508
LSPIN,lspin_tf,mlp,0.007,0.05,2,3,0.9438931291961308,4.214497041420118,0.7333333333333333,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.007,0.05,2,4,0.9257002385128102,3.927144970414201,0.6507936507936508,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,mlp,0.007,0.05,3,4,0.9345540730314272,4.02292899408284,0.6774193548387096,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.00875,0.05,0,1,0.9017476492511276,3.5440088757396446,0.5522388059701493,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.00875,0.05,0,2,0.9276813359861656,3.448224852071006,0.5294117647058824,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.00875,0.05,0,3,0.927993343171296,4.118713017751479,0.7049180327868853,3.927144970414201,0.6507936507936508
LSPIN,lspin_tf,mlp,0.00875,0.05,0,4,0.9017758428582476,3.5440088757396446,0.5522388059701493,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.00875,0.05,1,2,0.9071427436763908,3.448224852071006,0.5294117647058824,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.00875,0.05,1,3,0.8841607211470448,3.639792899408284,0.5757575757575758,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.00875,0.05,1,4,0.8834522636488819,3.639792899408284,0.5757575757575758,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,mlp,0.00875,0.05,2,3,0.9051166087374838,3.256656804733728,0.4857142857142857,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.00875,0.05,2,4,0.8923031183509893,3.639792899408284,0.5757575757575758,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.00875,0.05,3,4,0.8923484965803933,3.256656804733728,0.4857142857142857,4.02292899408284,0.6774193548387096
LSPIN,lspin_tf,mlp,0.0105,0.05,0,1,0.9133260741574476,4.02292899408284,0.6774193548387096,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.0105,0.05,0,2,0.937509330169674,3.735576923076923,0.6,4.02292899408284,0.6774193548387096
LSPIN,lspin_tf,mlp,0.0105,0.05,0,3,0.9125919093499194,3.927144970414201,0.6507936507936508,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.0105,0.05,0,4,0.9197096596206272,3.927144970414201,0.6507936507936508,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.0105,0.05,1,2,0.910699871377318,3.5440088757396446,0.5522388059701493,3.927144970414201,0.6507936507936508
LSPIN,lspin_tf,mlp,0.0105,0.05,1,3,0.8950762544959902,4.02292899408284,0.6774193548387096,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.0105,0.05,1,4,0.8757684449710615,3.831360946745562,0.625,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.0105,0.05,2,3,0.9054038032676808,3.831360946745562,0.625,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.0105,0.05,2,4,0.9108832150462708,3.831360946745562,0.625,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.0105,0.05,3,4,0.896546565222422,3.831360946745562,0.625,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,mlp,0.014,0.05,0,1,0.8451851529992752,3.735576923076923,0.6,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,mlp,0.014,0.05,0,2,0.8554338324500953,3.448224852071006,0.5294117647058824,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.014,0.05,0,3,0.8423396420966219,3.5440088757396446,0.5522388059701493,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,mlp,0.014,0.05,0,4,0.8462847283643817,3.448224852071006,0.5294117647058824,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,mlp,0.014,0.05,1,2,0.9053916772521592,3.831360946745562,0.625,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.014,0.05,1,3,0.8501326183496273,3.256656804733728,0.4857142857142857,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.014,0.05,1,4,0.8973813609951765,3.639792899408284,0.5757575757575758,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.014,0.05,2,3,0.8489016798551047,3.448224852071006,0.5294117647058824,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,mlp,0.014,0.05,2,4,0.8965355458761707,3.5440088757396446,0.5522388059701493,3.927144970414201,0.6507936507936508
LSPIN,lspin_tf,mlp,0.014,0.05,3,4,0.8533062695230705,3.352440828402367,0.5072463768115942,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.021,0.05,0,1,0.7926758080782533,3.1608727810650885,0.4647887323943662,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,mlp,0.021,0.05,0,2,0.8014572880276846,3.352440828402367,0.5072463768115942,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,mlp,0.021,0.05,0,3,0.7486824064061418,3.0650887573964494,0.4444444444444444,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,mlp,0.021,0.05,0,4,0.7861900879436107,2.8735207100591715,0.4054054054054054,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,mlp,0.021,0.05,1,2,0.7750892834124463,2.7777366863905324,0.3866666666666666,2.8735207100591715,0.4054054054054054
LSPIN,lspin_tf,mlp,0.021,0.05,1,3,0.812169550351843,3.1608727810650885,0.4647887323943662,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,mlp,0.021,0.05,1,4,0.8156401686861161,3.352440828402367,0.5072463768115942,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,mlp,0.021,0.05,2,3,0.7722222255304938,3.352440828402367,0.5072463768115942,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,mlp,0.021,0.05,2,4,0.7939253330878173,2.9693047337278107,0.4246575342465753,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,mlp,0.021,0.05,3,4,0.789607816003009,3.352440828402367,0.5072463768115942,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,mlp,0.028,0.05,0,1,0.7925224455093494,2.9693047337278107,0.4246575342465753,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,mlp,0.028,0.05,0,2,0.7235610000680286,2.7777366863905324,0.3866666666666666,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,mlp,0.028,0.05,0,3,0.7016975477972982,2.7777366863905324,0.3866666666666666,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,mlp,0.028,0.05,0,4,0.694497310892686,2.9693047337278107,0.4246575342465753,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,mlp,0.028,0.05,1,2,0.7857372078418636,3.5440088757396446,0.5522388059701493,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,mlp,0.028,0.05,1,3,0.7799622200728763,3.448224852071006,0.5294117647058824,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,mlp,0.028,0.05,1,4,0.7330246509157481,3.1608727810650885,0.4647887323943662,2.6819526627218933,0.3684210526315789
LSPIN,lspin_tf,mlp,0.028,0.05,2,3,0.7232419361047245,3.0650887573964494,0.4444444444444444,2.8735207100591715,0.4054054054054054
LSPIN,lspin_tf,mlp,0.028,0.05,2,4,0.7124833024854486,3.352440828402367,0.5072463768115942,2.6819526627218933,0.3684210526315789
LSPIN,lspin_tf,mlp,0.028,0.05,3,4,0.7264272790700171,2.7777366863905324,0.3866666666666666,2.6819526627218933,0.3684210526315789
LSPIN,lspin_tf,mlp,0.0035,0.1,0,1,0.9590256571929596,4.406065088757396,0.7931034482758621,3.927144970414201,0.6507936507936508
LSPIN,lspin_tf,mlp,0.0035,0.1,0,2,0.9431713194246488,4.118713017751479,0.7049180327868853,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.0035,0.1,0,3,0.9392327094300515,4.310281065088757,0.7627118644067796,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,mlp,0.0035,0.1,0,4,0.9549465938225056,4.597633136094674,0.8571428571428571,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.0035,0.1,1,2,0.9493850731941248,4.02292899408284,0.6774193548387096,3.927144970414201,0.6507936507936508
LSPIN,lspin_tf,mlp,0.0035,0.1,1,3,0.923719156707163,4.214497041420118,0.7333333333333333,4.02292899408284,0.6774193548387096
LSPIN,lspin_tf,mlp,0.0035,0.1,1,4,0.9554986318682926,4.310281065088757,0.7627118644067796,4.214497041420118,0.7333333333333333
LSPIN,lspin_tf,mlp,0.0035,0.1,2,3,0.9039675774047404,4.02292899408284,0.6774193548387096,4.118713017751479,0.7049180327868853
LSPIN,lspin_tf,mlp,0.0035,0.1,2,4,0.9441193130259158,4.310281065088757,0.7627118644067796,4.118713017751479,0.7049180327868853
LSPIN,lspin_tf,mlp,0.0035,0.1,3,4,0.9428206970601228,4.406065088757396,0.7931034482758621,4.406065088757396,0.7931034482758621
LSPIN,lspin_tf,mlp,0.00525,0.1,0,1,0.8938774316727807,4.02292899408284,0.6774193548387096,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.00525,0.1,0,2,0.9427203786191886,4.214497041420118,0.7333333333333333,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.00525,0.1,0,3,0.8979194347279335,3.831360946745562,0.625,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,mlp,0.00525,0.1,0,4,0.9338666545017188,4.02292899408284,0.6774193548387096,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.00525,0.1,1,2,0.9077913566555594,3.735576923076923,0.6,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.00525,0.1,1,3,0.9305858119465896,3.927144970414201,0.6507936507936508,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.00525,0.1,1,4,0.9205337991166764,4.02292899408284,0.6774193548387096,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.00525,0.1,2,3,0.9134125984743258,3.735576923076923,0.6,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,mlp,0.00525,0.1,2,4,0.9369976945480724,3.735576923076923,0.6,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.00525,0.1,3,4,0.9253137543999164,3.831360946745562,0.625,4.118713017751479,0.7049180327868853
LSPIN,lspin_tf,mlp,0.007,0.1,0,1,0.931290359039164,4.214497041420118,0.7333333333333333,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.007,0.1,0,2,0.9252153412920936,3.639792899408284,0.5757575757575758,4.02292899408284,0.6774193548387096
LSPIN,lspin_tf,mlp,0.007,0.1,0,3,0.893069832596529,3.735576923076923,0.6,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.007,0.1,0,4,0.9239743379321486,3.831360946745562,0.625,4.02292899408284,0.6774193548387096
LSPIN,lspin_tf,mlp,0.007,0.1,1,2,0.9278485173395784,4.02292899408284,0.6774193548387096,3.927144970414201,0.6507936507936508
LSPIN,lspin_tf,mlp,0.007,0.1,1,3,0.9066877714297612,3.831360946745562,0.625,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,mlp,0.007,0.1,1,4,0.9426794083279276,4.118713017751479,0.7049180327868853,4.214497041420118,0.7333333333333333
LSPIN,lspin_tf,mlp,0.007,0.1,2,3,0.9238388398137236,3.639792899408284,0.5757575757575758,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.007,0.1,2,4,0.9232411600052453,3.735576923076923,0.6,4.118713017751479,0.7049180327868853
LSPIN,lspin_tf,mlp,0.007,0.1,3,4,0.9069542582103576,3.639792899408284,0.5757575757575758,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.00875,0.1,0,1,0.8924445179325169,3.5440088757396446,0.5522388059701493,4.02292899408284,0.6774193548387096
LSPIN,lspin_tf,mlp,0.00875,0.1,0,2,0.8891101479021785,3.639792899408284,0.5757575757575758,4.214497041420118,0.7333333333333333
LSPIN,lspin_tf,mlp,0.00875,0.1,0,3,0.8853172720026316,3.735576923076923,0.6,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.00875,0.1,0,4,0.9132742260626447,3.927144970414201,0.6507936507936508,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.00875,0.1,1,2,0.9412520112951,4.02292899408284,0.6774193548387096,4.118713017751479,0.7049180327868853
LSPIN,lspin_tf,mlp,0.00875,0.1,1,3,0.8995549442517518,3.639792899408284,0.5757575757575758,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.00875,0.1,1,4,0.9374240486852704,4.02292899408284,0.6774193548387096,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.00875,0.1,2,3,0.8975610502221295,3.735576923076923,0.6,3.735576923076923,0.6
LSPIN,lspin_tf,mlp,0.00875,0.1,2,4,0.9370880904376232,3.831360946745562,0.625,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,mlp,0.00875,0.1,3,4,0.9142854703290806,3.639792899408284,0.5757575757575758,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,mlp,0.0105,0.1,0,1,0.9367664565943546,3.927144970414201,0.6507936507936508,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.0105,0.1,0,2,0.9025186150708708,3.735576923076923,0.6,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,mlp,0.0105,0.1,0,3,0.8744670794772755,3.927144970414201,0.6507936507936508,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,mlp,0.0105,0.1,0,4,0.9078714753872996,3.831360946745562,0.625,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,mlp,0.0105,0.1,1,2,0.9189734782724734,3.927144970414201,0.6507936507936508,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.0105,0.1,1,3,0.8840149487937453,3.639792899408284,0.5757575757575758,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,mlp,0.0105,0.1,1,4,0.8970491556541291,3.5440088757396446,0.5522388059701493,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.0105,0.1,2,3,0.9071989807850686,3.927144970414201,0.6507936507936508,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.0105,0.1,2,4,0.8924146275056944,3.5440088757396446,0.5522388059701493,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,mlp,0.0105,0.1,3,4,0.8581812190764522,3.735576923076923,0.6,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,mlp,0.014,0.1,0,1,0.851353555180329,3.448224852071006,0.5294117647058824,2.8735207100591715,0.4054054054054054
LSPIN,lspin_tf,mlp,0.014,0.1,0,2,0.7945018873576065,3.639792899408284,0.5757575757575758,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,mlp,0.014,0.1,0,3,0.8589557987368729,3.5440088757396446,0.5522388059701493,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,mlp,0.014,0.1,0,4,0.8618622782564304,3.352440828402367,0.5072463768115942,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,mlp,0.014,0.1,1,2,0.8016072109348703,3.352440828402367,0.5072463768115942,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,mlp,0.014,0.1,1,3,0.8817181348789855,3.5440088757396446,0.5522388059701493,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,mlp,0.014,0.1,1,4,0.8934897239947512,3.639792899408284,0.5757575757575758,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,mlp,0.014,0.1,2,3,0.8496128628055705,3.735576923076923,0.6,3.831360946745562,0.625
LSPIN,lspin_tf,mlp,0.014,0.1,2,4,0.8253816581794524,3.831360946745562,0.625,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,mlp,0.014,0.1,3,4,0.912479130023817,4.02292899408284,0.6774193548387096,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,mlp,0.021,0.1,0,1,0.8418318140380385,3.352440828402367,0.5072463768115942,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,mlp,0.021,0.1,0,2,0.830653757493185,3.0650887573964494,0.4444444444444444,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,mlp,0.021,0.1,0,3,0.8397420534361066,3.352440828402367,0.5072463768115942,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,mlp,0.021,0.1,0,4,0.8232074707039446,3.256656804733728,0.4857142857142857,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,mlp,0.021,0.1,1,2,0.8575833150877132,3.448224852071006,0.5294117647058824,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,mlp,0.021,0.1,1,3,0.8732096138058971,3.5440088757396446,0.5522388059701493,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,mlp,0.021,0.1,1,4,0.838655489449732,3.5440088757396446,0.5522388059701493,3.352440828402367,0.5072463768115942
LSPIN,lspin_tf,mlp,0.021,0.1,2,3,0.8670866947540388,3.352440828402367,0.5072463768115942,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,mlp,0.021,0.1,2,4,0.8431543627210991,3.256656804733728,0.4857142857142857,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,mlp,0.021,0.1,3,4,0.8207062579396657,3.448224852071006,0.5294117647058824,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,mlp,0.028,0.1,0,1,0.8057629237530741,3.1608727810650885,0.4647887323943662,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,mlp,0.028,0.1,0,2,0.7609849418532159,3.1608727810650885,0.4647887323943662,2.6819526627218933,0.3684210526315789
LSPIN,lspin_tf,mlp,0.028,0.1,0,3,0.7514369192032155,2.7777366863905324,0.3866666666666666,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,mlp,0.028,0.1,0,4,0.7763909250004132,2.8735207100591715,0.4054054054054054,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,mlp,0.028,0.1,1,2,0.7397884136051538,2.6819526627218933,0.3684210526315789,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,mlp,0.028,0.1,1,3,0.7507527222221415,2.586168639053254,0.3506493506493506,3.1608727810650885,0.4647887323943662
LSPIN,lspin_tf,mlp,0.028,0.1,1,4,0.7744429415737625,3.352440828402367,0.5072463768115942,3.256656804733728,0.4857142857142857
LSPIN,lspin_tf,mlp,0.028,0.1,2,3,0.7605779268695192,2.7777366863905324,0.3866666666666666,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,mlp,0.028,0.1,2,4,0.7540265016575444,3.0650887573964494,0.4444444444444444,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,mlp,0.028,0.1,3,4,0.7436057590128338,3.0650887573964494,0.4444444444444444,2.586168639053254,0.3506493506493506
Concrete,concrete,mlp,0.00075,0.0,0,1,0.9616792662145552,4.118713017751479,0.7049180327868853,4.118713017751479,0.7049180327868853
Concrete,concrete,mlp,0.00075,0.0,0,2,0.963815208119102,4.501849112426036,0.8245614035087719,3.639792899408284,0.5757575757575758
Concrete,concrete,mlp,0.00075,0.0,0,3,0.9408692017385372,4.214497041420118,0.7333333333333333,3.927144970414201,0.6507936507936508
Concrete,concrete,mlp,0.00075,0.0,0,4,0.9536157980367176,4.406065088757396,0.7931034482758621,4.310281065088757,0.7627118644067796
Concrete,concrete,mlp,0.00075,0.0,1,2,0.965444521486755,4.310281065088757,0.7627118644067796,3.831360946745562,0.625
Concrete,concrete,mlp,0.00075,0.0,1,3,0.947087941918606,4.501849112426036,0.8245614035087719,3.735576923076923,0.6
Concrete,concrete,mlp,0.00075,0.0,1,4,0.9708991831159056,4.310281065088757,0.7627118644067796,4.118713017751479,0.7049180327868853
Concrete,concrete,mlp,0.00075,0.0,2,3,0.927784508635032,4.406065088757396,0.7931034482758621,3.1608727810650885,0.4647887323943662
Concrete,concrete,mlp,0.00075,0.0,2,4,0.971456319334452,4.310281065088757,0.7627118644067796,4.118713017751479,0.7049180327868853
Concrete,concrete,mlp,0.00075,0.0,3,4,0.944681138827744,4.214497041420118,0.7333333333333333,3.927144970414201,0.6507936507936508
Concrete,concrete,mlp,0.001,0.0,0,1,0.9303942895112112,4.310281065088757,0.7627118644067796,3.5440088757396446,0.5522388059701493
Concrete,concrete,mlp,0.001,0.0,0,2,0.9594681984945808,4.310281065088757,0.7627118644067796,3.735576923076923,0.6
Concrete,concrete,mlp,0.001,0.0,0,3,0.9504018087359604,4.310281065088757,0.7627118644067796,4.02292899408284,0.6774193548387096
Concrete,concrete,mlp,0.001,0.0,0,4,0.9267222957587308,4.214497041420118,0.7333333333333333,3.927144970414201,0.6507936507936508
Concrete,concrete,mlp,0.001,0.0,1,2,0.9643093509129196,4.501849112426036,0.8245614035087719,4.02292899408284,0.6774193548387096
Concrete,concrete,mlp,0.001,0.0,1,3,0.9506639329530564,4.597633136094674,0.8571428571428571,3.352440828402367,0.5072463768115942
Concrete,concrete,mlp,0.001,0.0,1,4,0.948753914717296,4.501849112426036,0.8245614035087719,3.352440828402367,0.5072463768115942
Concrete,concrete,mlp,0.001,0.0,2,3,0.9655144209002964,4.597633136094674,0.8571428571428571,3.831360946745562,0.625
Concrete,concrete,mlp,0.001,0.0,2,4,0.9568945057615094,4.597633136094674,0.8571428571428571,3.831360946745562,0.625
Concrete,concrete,mlp,0.001,0.0,3,4,0.9600860644032218,4.597633136094674,0.8571428571428571,3.927144970414201,0.6507936507936508
Concrete,concrete,mlp,0.0015,0.0,0,1,0.9231208046965632,4.02292899408284,0.6774193548387096,3.735576923076923,0.6
Concrete,concrete,mlp,0.0015,0.0,0,2,0.940878423345312,4.118713017751479,0.7049180327868853,3.927144970414201,0.6507936507936508
Concrete,concrete,mlp,0.0015,0.0,0,3,0.9295469412404694,3.831360946745562,0.625,3.5440088757396446,0.5522388059701493
Concrete,concrete,mlp,0.0015,0.0,0,4,0.9103952393530482,4.02292899408284,0.6774193548387096,3.735576923076923,0.6
Concrete,concrete,mlp,0.0015,0.0,1,2,0.9500260293360188,4.214497041420118,0.7333333333333333,4.02292899408284,0.6774193548387096
Concrete,concrete,mlp,0.0015,0.0,1,3,0.9480570378823644,4.118713017751479,0.7049180327868853,4.406065088757396,0.7931034482758621
Concrete,concrete,mlp,0.0015,0.0,1,4,0.9500662168633872,4.118713017751479,0.7049180327868853,3.927144970414201,0.6507936507936508
Concrete,concrete,mlp,0.0015,0.0,2,3,0.944524083189872,4.310281065088757,0.7627118644067796,3.927144970414201,0.6507936507936508
Concrete,concrete,mlp,0.0015,0.0,2,4,0.9449299699955632,4.310281065088757,0.7627118644067796,4.214497041420118,0.7333333333333333
Concrete,concrete,mlp,0.0015,0.0,3,4,0.928487767948736,4.406065088757396,0.7931034482758621,3.831360946745562,0.625
Concrete,concrete,mlp,0.002,0.0,0,1,0.9550354681992472,4.406065088757396,0.7931034482758621,3.831360946745562,0.625
Concrete,concrete,mlp,0.002,0.0,0,2,0.9060525215411026,4.406065088757396,0.7931034482758621,3.0650887573964494,0.4444444444444444
Concrete,concrete,mlp,0.002,0.0,0,3,0.946313879601764,4.310281065088757,0.7627118644067796,3.831360946745562,0.625
Concrete,concrete,mlp,0.002,0.0,0,4,0.9226596269762156,4.118713017751479,0.7049180327868853,3.927144970414201,0.6507936507936508
Concrete,concrete,mlp,0.002,0.0,1,2,0.9174137395131682,4.501849112426036,0.8245614035087719,3.448224852071006,0.5294117647058824
Concrete,concrete,mlp,0.002,0.0,1,3,0.947884869541551,4.501849112426036,0.8245614035087719,3.831360946745562,0.625
Concrete,concrete,mlp,0.002,0.0,1,4,0.9171627876480326,4.118713017751479,0.7049180327868853,3.735576923076923,0.6
Concrete,concrete,mlp,0.002,0.0,2,3,0.93027264744737,4.501849112426036,0.8245614035087719,3.352440828402367,0.5072463768115942
Concrete,concrete,mlp,0.002,0.0,2,4,0.953184083688184,4.406065088757396,0.7931034482758621,3.448224852071006,0.5294117647058824
Concrete,concrete,mlp,0.002,0.0,3,4,0.93526230630618,4.214497041420118,0.7333333333333333,3.448224852071006,0.5294117647058824
Concrete,concrete,mlp,0.0025,0.0,0,1,0.93321596746115,3.831360946745562,0.625,3.448224852071006,0.5294117647058824
Concrete,concrete,mlp,0.0025,0.0,0,2,0.9390051334489254,4.02292899408284,0.6774193548387096,3.831360946745562,0.625
Concrete,concrete,mlp,0.0025,0.0,0,3,0.9301181497595132,4.118713017751479,0.7049180327868853,4.02292899408284,0.6774193548387096
Concrete,concrete,mlp,0.0025,0.0,0,4,0.92780476525901,4.118713017751479,0.7049180327868853,3.5440088757396446,0.5522388059701493
Concrete,concrete,mlp,0.0025,0.0,1,2,0.8958501467259588,3.831360946745562,0.625,3.352440828402367,0.5072463768115942
Concrete,concrete,mlp,0.0025,0.0,1,3,0.933861580390264,4.118713017751479,0.7049180327868853,3.831360946745562,0.625
Concrete,concrete,mlp,0.0025,0.0,1,4,0.9070535693106718,4.118713017751479,0.7049180327868853,3.927144970414201,0.6507936507936508
Concrete,concrete,mlp,0.0025,0.0,2,3,0.8830497206493689,4.214497041420118,0.7333333333333333,3.639792899408284,0.5757575757575758
Concrete,concrete,mlp,0.0025,0.0,2,4,0.9469371704064476,4.310281065088757,0.7627118644067796,3.448224852071006,0.5294117647058824
Concrete,concrete,mlp,0.0025,0.0,3,4,0.8925827307314617,4.310281065088757,0.7627118644067796,3.831360946745562,0.625
Concrete,concrete,mlp,0.003,0.0,0,1,0.9218094187191,4.02292899408284,0.6774193548387096,2.9693047337278107,0.4246575342465753
