histology,n_test,cindex,model_family,predictor,lambda_sparse,lambda_sample_smooth,seed
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.004,0.0,1990126
kidneyclearcellrenalcarcinoma,156,0.6805764680576468,L-Concrete,linear,0.004,0.0,1990126
kidneypapillaryrenalcellcarcinoma,84,0.8172043010752689,L-Concrete,linear,0.004,0.0,1990126
kidneychromophobe,19,0.7464788732394366,L-Concrete,linear,0.004,0.0,1990127
kidneyclearcellrenalcarcinoma,156,0.6756291675629168,L-Concrete,linear,0.004,0.0,1990127
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,L-Concrete,linear,0.004,0.0,1990127
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.006,0.0,2000123
kidneyclearcellrenalcarcinoma,156,0.6713271671327167,L-Concrete,linear,0.006,0.0,2000123
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,L-Concrete,linear,0.006,0.0,2000123
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.006,0.0,2000124
kidneyclearcellrenalcarcinoma,156,0.6844482684448269,L-Concrete,linear,0.006,0.0,2000124
kidneypapillaryrenalcellcarcinoma,84,0.7757296466973886,L-Concrete,linear,0.006,0.0,2000124
kidneychromophobe,19,0.7464788732394366,L-Concrete,linear,0.006,0.0,2000125
kidneyclearcellrenalcarcinoma,156,0.6881049688104969,L-Concrete,linear,0.006,0.0,2000125
kidneypapillaryrenalcellcarcinoma,84,0.8095238095238095,L-Concrete,linear,0.006,0.0,2000125
kidneychromophobe,19,0.7464788732394366,L-Concrete,linear,0.006,0.0,2000126
kidneyclearcellrenalcarcinoma,156,0.6863841686384169,L-Concrete,linear,0.006,0.0,2000126
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,L-Concrete,linear,0.006,0.0,2000126
kidneychromophobe,19,0.7887323943661971,L-Concrete,linear,0.006,0.0,2000127
kidneyclearcellrenalcarcinoma,156,0.6711120671112067,L-Concrete,linear,0.006,0.0,2000127
kidneypapillaryrenalcellcarcinoma,84,0.7496159754224271,L-Concrete,linear,0.006,0.0,2000127
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.00075,0.025,2010123
kidneyclearcellrenalcarcinoma,156,0.6840180684018068,L-Concrete,linear,0.00075,0.025,2010123
kidneypapillaryrenalcellcarcinoma,84,0.8125960061443932,L-Concrete,linear,0.00075,0.025,2010123
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.00075,0.025,2010124
kidneyclearcellrenalcarcinoma,156,0.6797160679716068,L-Concrete,linear,0.00075,0.025,2010124
kidneypapillaryrenalcellcarcinoma,84,0.8125960061443932,L-Concrete,linear,0.00075,0.025,2010124
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.00075,0.025,2010125
kidneyclearcellrenalcarcinoma,156,0.6799311679931168,L-Concrete,linear,0.00075,0.025,2010125
kidneypapillaryrenalcellcarcinoma,84,0.8095238095238095,L-Concrete,linear,0.00075,0.025,2010125
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.00075,0.025,2010126
kidneyclearcellrenalcarcinoma,156,0.6820821682082168,L-Concrete,linear,0.00075,0.025,2010126
kidneypapillaryrenalcellcarcinoma,84,0.82642089093702,L-Concrete,linear,0.00075,0.025,2010126
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.00075,0.025,2010127
kidneyclearcellrenalcarcinoma,156,0.703807270380727,L-Concrete,linear,0.00075,0.025,2010127
kidneypapillaryrenalcellcarcinoma,84,0.8110599078341014,L-Concrete,linear,0.00075,0.025,2010127
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.001,0.025,2020123
kidneyclearcellrenalcarcinoma,156,0.704452570445257,L-Concrete,linear,0.001,0.025,2020123
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,L-Concrete,linear,0.001,0.025,2020123
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.001,0.025,2020124
kidneyclearcellrenalcarcinoma,156,0.6917616691761669,L-Concrete,linear,0.001,0.025,2020124
kidneypapillaryrenalcellcarcinoma,84,0.8064516129032258,L-Concrete,linear,0.001,0.025,2020124
kidneychromophobe,19,0.7746478873239436,L-Concrete,linear,0.001,0.025,2020125
kidneyclearcellrenalcarcinoma,156,0.6842331684233168,L-Concrete,linear,0.001,0.025,2020125
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,L-Concrete,linear,0.001,0.025,2020125
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.001,0.025,2020126
kidneyclearcellrenalcarcinoma,156,0.6844482684448269,L-Concrete,linear,0.001,0.025,2020126
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,L-Concrete,linear,0.001,0.025,2020126
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.001,0.025,2020127
kidneyclearcellrenalcarcinoma,156,0.6896106689610669,L-Concrete,linear,0.001,0.025,2020127
kidneypapillaryrenalcellcarcinoma,84,0.8125960061443932,L-Concrete,linear,0.001,0.025,2020127
kidneychromophobe,19,0.7464788732394366,L-Concrete,linear,0.0015,0.025,2030123
kidneyclearcellrenalcarcinoma,156,0.6883200688320069,L-Concrete,linear,0.0015,0.025,2030123
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,L-Concrete,linear,0.0015,0.025,2030123
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.0015,0.025,2030124
kidneyclearcellrenalcarcinoma,156,0.6865992686599268,L-Concrete,linear,0.0015,0.025,2030124
kidneypapillaryrenalcellcarcinoma,84,0.7972350230414746,L-Concrete,linear,0.0015,0.025,2030124
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.0015,0.025,2030125
kidneyclearcellrenalcarcinoma,156,0.6668100666810066,L-Concrete,linear,0.0015,0.025,2030125
kidneypapillaryrenalcellcarcinoma,84,0.7864823348694316,L-Concrete,linear,0.0015,0.025,2030125
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.0015,0.025,2030126
kidneyclearcellrenalcarcinoma,156,0.6868143686814369,L-Concrete,linear,0.0015,0.025,2030126
kidneypapillaryrenalcellcarcinoma,84,0.8294930875576036,L-Concrete,linear,0.0015,0.025,2030126
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.0015,0.025,2030127
kidneyclearcellrenalcarcinoma,156,0.6795009679500968,L-Concrete,linear,0.0015,0.025,2030127
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,L-Concrete,linear,0.0015,0.025,2030127
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.002,0.025,2040123
kidneyclearcellrenalcarcinoma,156,0.6893955689395569,L-Concrete,linear,0.002,0.025,2040123
kidneypapillaryrenalcellcarcinoma,84,0.8279569892473119,L-Concrete,linear,0.002,0.025,2040123
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.002,0.025,2040124
kidneyclearcellrenalcarcinoma,156,0.6807915680791569,L-Concrete,linear,0.002,0.025,2040124
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,L-Concrete,linear,0.002,0.025,2040124
kidneychromophobe,19,0.676056338028169,L-Concrete,linear,0.002,0.025,2040125
kidneyclearcellrenalcarcinoma,156,0.6863841686384169,L-Concrete,linear,0.002,0.025,2040125
kidneypapillaryrenalcellcarcinoma,84,0.7910906298003072,L-Concrete,linear,0.002,0.025,2040125
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.002,0.025,2040126
kidneyclearcellrenalcarcinoma,156,0.6827274682727468,L-Concrete,linear,0.002,0.025,2040126
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,L-Concrete,linear,0.002,0.025,2040126
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.002,0.025,2040127
kidneyclearcellrenalcarcinoma,156,0.6840180684018068,L-Concrete,linear,0.002,0.025,2040127
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,L-Concrete,linear,0.002,0.025,2040127
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.0025,0.025,2050123
kidneyclearcellrenalcarcinoma,156,0.6773499677349968,L-Concrete,linear,0.0025,0.025,2050123
kidneypapillaryrenalcellcarcinoma,84,0.7741935483870968,L-Concrete,linear,0.0025,0.025,2050123
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.0025,0.025,2050124
kidneyclearcellrenalcarcinoma,156,0.6732630673263067,L-Concrete,linear,0.0025,0.025,2050124
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,L-Concrete,linear,0.0025,0.025,2050124
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.0025,0.025,2050125
kidneyclearcellrenalcarcinoma,156,0.6799311679931168,L-Concrete,linear,0.0025,0.025,2050125
kidneypapillaryrenalcellcarcinoma,84,0.8325652841781874,L-Concrete,linear,0.0025,0.025,2050125
kidneychromophobe,19,0.7464788732394366,L-Concrete,linear,0.0025,0.025,2050126
kidneyclearcellrenalcarcinoma,156,0.6893955689395569,L-Concrete,linear,0.0025,0.025,2050126
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,L-Concrete,linear,0.0025,0.025,2050126
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.0025,0.025,2050127
kidneyclearcellrenalcarcinoma,156,0.695418369541837,L-Concrete,linear,0.0025,0.025,2050127
kidneypapillaryrenalcellcarcinoma,84,0.8387096774193549,L-Concrete,linear,0.0025,0.025,2050127
kidneychromophobe,19,0.676056338028169,L-Concrete,linear,0.003,0.025,2060123
kidneyclearcellrenalcarcinoma,156,0.6627231662723166,L-Concrete,linear,0.003,0.025,2060123
kidneypapillaryrenalcellcarcinoma,84,0.7757296466973886,L-Concrete,linear,0.003,0.025,2060123
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.003,0.025,2060124
kidneyclearcellrenalcarcinoma,156,0.6782103678210368,L-Concrete,linear,0.003,0.025,2060124
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,L-Concrete,linear,0.003,0.025,2060124
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.003,0.025,2060125
kidneyclearcellrenalcarcinoma,156,0.6758442675844267,L-Concrete,linear,0.003,0.025,2060125
kidneypapillaryrenalcellcarcinoma,84,0.8356374807987711,L-Concrete,linear,0.003,0.025,2060125
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.003,0.025,2060126
kidneyclearcellrenalcarcinoma,156,0.6885351688535168,L-Concrete,linear,0.003,0.025,2060126
kidneypapillaryrenalcellcarcinoma,84,0.8325652841781874,L-Concrete,linear,0.003,0.025,2060126
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.003,0.025,2060127
kidneyclearcellrenalcarcinoma,156,0.6820821682082168,L-Concrete,linear,0.003,0.025,2060127
kidneypapillaryrenalcellcarcinoma,84,0.8172043010752689,L-Concrete,linear,0.003,0.025,2060127
kidneychromophobe,19,0.676056338028169,L-Concrete,linear,0.004,0.025,2070123
kidneyclearcellrenalcarcinoma,156,0.6586362658636266,L-Concrete,linear,0.004,0.025,2070123
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,L-Concrete,linear,0.004,0.025,2070123
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.004,0.025,2070124
kidneyclearcellrenalcarcinoma,156,0.6861690686169069,L-Concrete,linear,0.004,0.025,2070124
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,L-Concrete,linear,0.004,0.025,2070124
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.004,0.025,2070125
kidneyclearcellrenalcarcinoma,156,0.6831576683157669,L-Concrete,linear,0.004,0.025,2070125
kidneypapillaryrenalcellcarcinoma,84,0.7711213517665131,L-Concrete,linear,0.004,0.025,2070125
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.004,0.025,2070126
kidneyclearcellrenalcarcinoma,156,0.6930522693052269,L-Concrete,linear,0.004,0.025,2070126
kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,L-Concrete,linear,0.004,0.025,2070126
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.004,0.025,2070127
kidneyclearcellrenalcarcinoma,156,0.6681006668100666,L-Concrete,linear,0.004,0.025,2070127
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,L-Concrete,linear,0.004,0.025,2070127
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.006,0.025,2080123
kidneyclearcellrenalcarcinoma,156,0.6769197676919768,L-Concrete,linear,0.006,0.025,2080123
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,L-Concrete,linear,0.006,0.025,2080123
kidneychromophobe,19,0.7464788732394366,L-Concrete,linear,0.006,0.025,2080124
kidneyclearcellrenalcarcinoma,156,0.6663798666379867,L-Concrete,linear,0.006,0.025,2080124
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,L-Concrete,linear,0.006,0.025,2080124
kidneychromophobe,19,0.7605633802816901,L-Concrete,linear,0.006,0.025,2080125
kidneyclearcellrenalcarcinoma,156,0.6517530651753065,L-Concrete,linear,0.006,0.025,2080125
kidneypapillaryrenalcellcarcinoma,84,0.7480798771121352,L-Concrete,linear,0.006,0.025,2080125
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.006,0.025,2080126
kidneyclearcellrenalcarcinoma,156,0.6715422671542267,L-Concrete,linear,0.006,0.025,2080126
kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,L-Concrete,linear,0.006,0.025,2080126
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.006,0.025,2080127
kidneyclearcellrenalcarcinoma,156,0.6508926650892665,L-Concrete,linear,0.006,0.025,2080127
kidneypapillaryrenalcellcarcinoma,84,0.7864823348694316,L-Concrete,linear,0.006,0.025,2080127
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.00075,0.05,2090123
kidneyclearcellrenalcarcinoma,156,0.694127769412777,L-Concrete,linear,0.00075,0.05,2090123
kidneypapillaryrenalcellcarcinoma,84,0.7972350230414746,L-Concrete,linear,0.00075,0.05,2090123
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.00075,0.05,2090124
kidneyclearcellrenalcarcinoma,156,0.7072488707248871,L-Concrete,linear,0.00075,0.05,2090124
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,L-Concrete,linear,0.00075,0.05,2090124
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.00075,0.05,2090125
kidneyclearcellrenalcarcinoma,156,0.701010970101097,L-Concrete,linear,0.00075,0.05,2090125
kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,L-Concrete,linear,0.00075,0.05,2090125
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.00075,0.05,2090126
kidneyclearcellrenalcarcinoma,156,0.6818670681867068,L-Concrete,linear,0.00075,0.05,2090126
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,L-Concrete,linear,0.00075,0.05,2090126
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.00075,0.05,2090127
kidneyclearcellrenalcarcinoma,156,0.6704667670466767,L-Concrete,linear,0.00075,0.05,2090127
kidneypapillaryrenalcellcarcinoma,84,0.7864823348694316,L-Concrete,linear,0.00075,0.05,2090127
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.001,0.05,2100123
kidneyclearcellrenalcarcinoma,156,0.6805764680576468,L-Concrete,linear,0.001,0.05,2100123
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,L-Concrete,linear,0.001,0.05,2100123
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.001,0.05,2100124
kidneyclearcellrenalcarcinoma,156,0.6805764680576468,L-Concrete,linear,0.001,0.05,2100124
kidneypapillaryrenalcellcarcinoma,84,0.8172043010752689,L-Concrete,linear,0.001,0.05,2100124
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.001,0.05,2100125
kidneyclearcellrenalcarcinoma,156,0.6883200688320069,L-Concrete,linear,0.001,0.05,2100125
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,L-Concrete,linear,0.001,0.05,2100125
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.001,0.05,2100126
kidneyclearcellrenalcarcinoma,156,0.697784469778447,L-Concrete,linear,0.001,0.05,2100126
kidneypapillaryrenalcellcarcinoma,84,0.8571428571428571,L-Concrete,linear,0.001,0.05,2100126
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.001,0.05,2100127
kidneyclearcellrenalcarcinoma,156,0.6853086685308668,L-Concrete,linear,0.001,0.05,2100127
kidneypapillaryrenalcellcarcinoma,84,0.8310291858678955,L-Concrete,linear,0.001,0.05,2100127
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.0015,0.05,2110123
kidneyclearcellrenalcarcinoma,156,0.6745536674553667,L-Concrete,linear,0.0015,0.05,2110123
kidneypapillaryrenalcellcarcinoma,84,0.8095238095238095,L-Concrete,linear,0.0015,0.05,2110123
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.0015,0.05,2110124
kidneyclearcellrenalcarcinoma,156,0.6736932673693268,L-Concrete,linear,0.0015,0.05,2110124
kidneypapillaryrenalcellcarcinoma,84,0.815668202764977,L-Concrete,linear,0.0015,0.05,2110124
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.0015,0.05,2110125
kidneyclearcellrenalcarcinoma,156,0.6549795654979566,L-Concrete,linear,0.0015,0.05,2110125
kidneypapillaryrenalcellcarcinoma,84,0.7972350230414746,L-Concrete,linear,0.0015,0.05,2110125
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.0015,0.05,2110126
kidneyclearcellrenalcarcinoma,156,0.6853086685308668,L-Concrete,linear,0.0015,0.05,2110126
kidneypapillaryrenalcellcarcinoma,84,0.8033794162826421,L-Concrete,linear,0.0015,0.05,2110126
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.0015,0.05,2110127
kidneyclearcellrenalcarcinoma,156,0.6900408690040869,L-Concrete,linear,0.0015,0.05,2110127
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,L-Concrete,linear,0.0015,0.05,2110127
kidneychromophobe,19,0.7464788732394366,L-Concrete,linear,0.002,0.05,2120123
kidneyclearcellrenalcarcinoma,156,0.6786405678640568,L-Concrete,linear,0.002,0.05,2120123
kidneypapillaryrenalcellcarcinoma,84,0.8494623655913979,L-Concrete,linear,0.002,0.05,2120123
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.002,0.05,2120124
kidneyclearcellrenalcarcinoma,156,0.6633684663368467,L-Concrete,linear,0.002,0.05,2120124
kidneypapillaryrenalcellcarcinoma,84,0.8172043010752689,L-Concrete,linear,0.002,0.05,2120124
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.002,0.05,2120125
kidneyclearcellrenalcarcinoma,156,0.6885351688535168,L-Concrete,linear,0.002,0.05,2120125
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,L-Concrete,linear,0.002,0.05,2120125
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.002,0.05,2120126
kidneyclearcellrenalcarcinoma,156,0.6898257689825769,L-Concrete,linear,0.002,0.05,2120126
kidneypapillaryrenalcellcarcinoma,84,0.8110599078341014,L-Concrete,linear,0.002,0.05,2120126
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.002,0.05,2120127
kidneyclearcellrenalcarcinoma,156,0.6889653688965369,L-Concrete,linear,0.002,0.05,2120127
kidneypapillaryrenalcellcarcinoma,84,0.7603686635944701,L-Concrete,linear,0.002,0.05,2120127
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.0025,0.05,2130123
kidneyclearcellrenalcarcinoma,156,0.6810066681006668,L-Concrete,linear,0.0025,0.05,2130123
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,L-Concrete,linear,0.0025,0.05,2130123
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.0025,0.05,2130124
kidneyclearcellrenalcarcinoma,156,0.7091847709184771,L-Concrete,linear,0.0025,0.05,2130124
kidneypapillaryrenalcellcarcinoma,84,0.8172043010752689,L-Concrete,linear,0.0025,0.05,2130124
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.0025,0.05,2130125
kidneyclearcellrenalcarcinoma,156,0.6747687674768768,L-Concrete,linear,0.0025,0.05,2130125
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,L-Concrete,linear,0.0025,0.05,2130125
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.0025,0.05,2130126
kidneyclearcellrenalcarcinoma,156,0.6747687674768768,L-Concrete,linear,0.0025,0.05,2130126
kidneypapillaryrenalcellcarcinoma,84,0.7741935483870968,L-Concrete,linear,0.0025,0.05,2130126
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.0025,0.05,2130127
kidneyclearcellrenalcarcinoma,156,0.6728328672832867,L-Concrete,linear,0.0025,0.05,2130127
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,L-Concrete,linear,0.0025,0.05,2130127
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.003,0.05,2140123
kidneyclearcellrenalcarcinoma,156,0.6605721660572166,L-Concrete,linear,0.003,0.05,2140123
kidneypapillaryrenalcellcarcinoma,84,0.815668202764977,L-Concrete,linear,0.003,0.05,2140123
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.003,0.05,2140124
kidneyclearcellrenalcarcinoma,156,0.6653043665304367,L-Concrete,linear,0.003,0.05,2140124
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,L-Concrete,linear,0.003,0.05,2140124
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.003,0.05,2140125
kidneyclearcellrenalcarcinoma,156,0.6732630673263067,L-Concrete,linear,0.003,0.05,2140125
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,L-Concrete,linear,0.003,0.05,2140125
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.003,0.05,2140126
kidneyclearcellrenalcarcinoma,156,0.6640137664013767,L-Concrete,linear,0.003,0.05,2140126
kidneypapillaryrenalcellcarcinoma,84,0.8033794162826421,L-Concrete,linear,0.003,0.05,2140126
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.003,0.05,2140127
kidneyclearcellrenalcarcinoma,156,0.7093998709399871,L-Concrete,linear,0.003,0.05,2140127
kidneypapillaryrenalcellcarcinoma,84,0.815668202764977,L-Concrete,linear,0.003,0.05,2140127
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.004,0.05,2150123
kidneyclearcellrenalcarcinoma,156,0.6810066681006668,L-Concrete,linear,0.004,0.05,2150123
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,L-Concrete,linear,0.004,0.05,2150123
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.004,0.05,2150124
kidneyclearcellrenalcarcinoma,156,0.6850935685093569,L-Concrete,linear,0.004,0.05,2150124
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,L-Concrete,linear,0.004,0.05,2150124
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.004,0.05,2150125
kidneyclearcellrenalcarcinoma,156,0.6762744676274468,L-Concrete,linear,0.004,0.05,2150125
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,L-Concrete,linear,0.004,0.05,2150125
kidneychromophobe,19,0.6619718309859155,L-Concrete,linear,0.004,0.05,2150126
kidneyclearcellrenalcarcinoma,156,0.701871370187137,L-Concrete,linear,0.004,0.05,2150126
kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,L-Concrete,linear,0.004,0.05,2150126
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.004,0.05,2150127
kidneyclearcellrenalcarcinoma,156,0.693912669391267,L-Concrete,linear,0.004,0.05,2150127
kidneypapillaryrenalcellcarcinoma,84,0.8110599078341014,L-Concrete,linear,0.004,0.05,2150127
kidneychromophobe,19,0.676056338028169,L-Concrete,linear,0.006,0.05,2160123
kidneyclearcellrenalcarcinoma,156,0.6487416648741665,L-Concrete,linear,0.006,0.05,2160123
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,L-Concrete,linear,0.006,0.05,2160123
kidneychromophobe,19,0.7464788732394366,L-Concrete,linear,0.006,0.05,2160124
kidneyclearcellrenalcarcinoma,156,0.6745536674553667,L-Concrete,linear,0.006,0.05,2160124
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,L-Concrete,linear,0.006,0.05,2160124
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.006,0.05,2160125
kidneyclearcellrenalcarcinoma,156,0.6827274682727468,L-Concrete,linear,0.006,0.05,2160125
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,L-Concrete,linear,0.006,0.05,2160125
kidneychromophobe,19,0.7464788732394366,L-Concrete,linear,0.006,0.05,2160126
kidneyclearcellrenalcarcinoma,156,0.6702516670251667,L-Concrete,linear,0.006,0.05,2160126
kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,L-Concrete,linear,0.006,0.05,2160126
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.006,0.05,2160127
kidneyclearcellrenalcarcinoma,156,0.6711120671112067,L-Concrete,linear,0.006,0.05,2160127
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,L-Concrete,linear,0.006,0.05,2160127
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.00075,0.1,2170123
kidneyclearcellrenalcarcinoma,156,0.6788556678855668,L-Concrete,linear,0.00075,0.1,2170123
kidneypapillaryrenalcellcarcinoma,84,0.8448540706605223,L-Concrete,linear,0.00075,0.1,2170123
kidneychromophobe,19,0.704225352112676,L-Concrete,linear,0.00075,0.1,2170124
kidneyclearcellrenalcarcinoma,156,0.6782103678210368,L-Concrete,linear,0.00075,0.1,2170124
kidneypapillaryrenalcellcarcinoma,84,0.8187403993855606,L-Concrete,linear,0.00075,0.1,2170124
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.00075,0.1,2170125
kidneyclearcellrenalcarcinoma,156,0.6792858679285868,L-Concrete,linear,0.00075,0.1,2170125
kidneypapillaryrenalcellcarcinoma,84,0.8064516129032258,L-Concrete,linear,0.00075,0.1,2170125
kidneychromophobe,19,0.6901408450704225,L-Concrete,linear,0.00075,0.1,2170126
kidneyclearcellrenalcarcinoma,156,0.6786405678640568,L-Concrete,linear,0.00075,0.1,2170126
kidneypapillaryrenalcellcarcinoma,84,0.8248847926267281,L-Concrete,linear,0.00075,0.1,2170126
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.00075,0.1,2170127
kidneyclearcellrenalcarcinoma,156,0.6803613680361368,L-Concrete,linear,0.00075,0.1,2170127
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,L-Concrete,linear,0.00075,0.1,2170127
kidneychromophobe,19,0.7183098591549296,L-Concrete,linear,0.001,0.1,2180123
kidneyclearcellrenalcarcinoma,156,0.6898257689825769,L-Concrete,linear,0.001,0.1,2180123
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,L-Concrete,linear,0.001,0.1,2180123
kidneychromophobe,19,0.7323943661971831,L-Concrete,linear,0.001,0.1,2180124
kidneyclearcellrenalcarcinoma,156,0.6751989675198967,L-Concrete,linear,0.001,0.1,2180124
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,L-Concrete,linear,0.001,0.1,2180124
kidneychromophobe,19,0.7605633802816901,L-Concrete,linear,0.001,0.1,2180125
kidneyclearcellrenalcarcinoma,156,0.6863841686384169,L-Concrete,linear,0.001,0.1,2180125
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,L-Concrete,linear,0.001,0.1,2180125
