model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
L-Concrete,0.0,0.001,0.940226480442617,4.24323224852071,0.7438333828809625,3.8361501479289943,0.6281885106548574,20,1149.6745300292969
L-Concrete,0.0,0.00075,0.9309345277099551,4.032507396449704,0.6828010532639432,3.840939349112426,0.629773798859467,20,1702.5197021484375
L-Concrete,0.025,0.006,0.924426068510153,3.9941937869822484,0.6722024911418525,3.500906065088757,0.5455213520381541,20,60.312740325927734
L-Concrete,0.025,0.004,0.9341239171388747,4.157026627218935,0.7178887285971566,3.611057692307692,0.5708777479154324,20,99.33320465087891
L-Concrete,0.025,0.003,0.945341172344853,4.267178254437869,0.750833935310067,3.725998520710059,0.5995846584597857,20,171.49459533691407
L-Concrete,0.025,0.0025,0.9311501353651558,4.080399408284023,0.695805810146122,3.6541605029585797,0.5805196000578198,20,205.38262329101562
L-Concrete,0.025,0.002,0.9442329430212997,4.147448224852071,0.7148771808605799,3.812204142011834,0.6216002570645556,20,260.79922943115236
L-Concrete,0.025,0.0015,0.9456664594801258,4.228864644970414,0.738584119706573,3.8744637573964495,0.6372883218522026,20,394.93706970214845
L-Concrete,0.025,0.001,0.9470544182279959,4.262389053254438,0.7490553958224493,3.812204142011834,0.6209459813969589,20,810.7617736816406
L-Concrete,0.025,0.00075,0.9438150421983028,4.176183431952663,0.7225386296373139,3.745155325443787,0.6040368510442359,20,1096.2779907226563
L-Concrete,0.05,0.006,0.9272409864011723,4.262389053254438,0.7487028081104576,3.438646449704142,0.5300272417628362,20,53.91583023071289
L-Concrete,0.05,0.004,0.9356167926884078,4.204918639053254,0.731966013072121,3.544008875739645,0.5535615426730345,20,86.26718139648438
L-Concrete,0.05,0.003,0.9370620523141474,4.180972633136094,0.7245191464496975,3.721209319526627,0.5978404273327449,20,137.69073486328125
L-Concrete,0.05,0.0025,0.9402342126619743,4.113923816568048,0.7041943649726864,3.563165680473373,0.5577418027856533,20,178.29497985839845
L-Concrete,0.05,0.002,0.9359584479710585,4.161815828402366,0.7186825517841469,3.7930473372781064,0.6159261956194041,20,242.71582794189453
L-Concrete,0.05,0.0015,0.9464305099760526,4.176183431952663,0.7233858251116814,3.7691013313609467,0.6097994421360933,20,349.59845275878905
L-Concrete,0.05,0.001,0.940420484365946,4.180972633136094,0.7251187635434179,3.840939349112426,0.6287355135084363,20,651.55791015625
L-Concrete,0.05,0.00075,0.9285565271656505,4.099556213017751,0.7021040750911229,3.7068417159763314,0.5973288647522611,20,1089.1420776367188
L-Concrete,0.1,0.006,0.9174897691645343,4.032507396449704,0.6811421029871859,3.4434356508875736,0.5316734748318485,20,52.42200813293457
L-Concrete,0.1,0.004,0.9300614808821924,4.118713017751479,0.7066354672649392,3.515273668639053,0.5471342393336698,20,86.16100387573242
L-Concrete,0.1,0.003,0.9306219776109501,4.070821005917159,0.6923685473812664,3.7116309171597637,0.5944976068220142,20,116.32239303588867
L-Concrete,0.1,0.0025,0.9343876335313878,4.24323224852071,0.7430980624594039,3.6206360946745564,0.5728749630217254,20,182.22393569946288
L-Concrete,0.1,0.002,0.9345185977392513,4.018139792899408,0.677209410910495,3.7834689349112423,0.6141606630323742,20,202.73050384521486
L-Concrete,0.1,0.0015,0.9355557583507661,4.233653846153846,0.7402293668352738,3.749944526627219,0.6054238355034534,20,357.89845275878906
L-Concrete,0.1,0.001,0.9309866332489743,4.161815828402366,0.7186605099890739,3.7834689349112423,0.6134469584827543,20,561.54208984375
