model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_test_c,std_test_c,mean_Khard,std_Khard,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,n_runs,mean_Ksoft,std_Ksoft,mean_affinity_corr,std_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,mean_cluster_ari,mean_cluster_nmi
Concrete,0.15,0.0015,0.0,0.7031607006854532,0.012864229555384658,232.15057373046875,38.142911391477554,0.9764457424915983,0.006018663715261756,1698.3333333333333,825.3333333333334,3,234.86066691080728,40.887995528575836,0.9585287687380326,0.004400273102872955,0.8884504574203348,3.991000986193294,0.669112462541865,2.6819526627218937,0.3779670772418557,0.9486722172686691,0.8992383163683803
Concrete,0.15,0.0015,0.025,0.7085872048743336,0.0047112882831906394,245.59459431966147,24.192991602265916,0.9795009178585614,0.004164904680529574,1250.3333333333333,685.3333333333334,3,247.07921346028647,24.439167001792367,0.9641615813856004,0.01686945339225365,0.8514653773560285,4.310281065088757,0.7640637669008123,2.9054487179487176,0.414188836724048,0.9506822056908969,0.8996820506257429
Concrete,0.15,0.0015,0.05,0.7047473978167048,0.02236763518602903,270.2638397216797,88.83503936443098,0.9752414207903328,0.015276563348827252,1248.3333333333333,707.0,3,271.51064046223956,89.34228952521447,0.9666046539239103,0.015858917301557387,0.84338834714627,3.4801528599605525,0.5409429199998704,3.6717209072978303,0.584332127242575,0.9469645729062549,0.8988162503185655
Concrete,0.15,0.0015,0.1,0.706937039857832,0.016145155957561393,225.5933074951172,44.145883458112245,0.9789150535909942,0.010404761931843868,1404.3333333333333,707.3333333333334,3,227.60752868652344,44.88223737869493,0.9838655735599989,0.0035455509046667193,0.782407305273065,3.6717209072978303,0.584332127242575,3.0650887573964494,0.4498613445981867,0.9655522740587407,0.9295208004832575
Concrete,0.15,0.002,0.0,0.7131568926123381,0.004947748080802112,210.49035135904947,49.24514164174375,0.9783083210624747,0.01631229252990473,1790.0,793.3333333333334,3,214.5600382486979,52.586467367033606,0.9674470483766718,0.015318377117719353,0.9120858012337903,3.9271449704142007,0.6527777777777778,4.054857001972386,0.6868765721224738,0.9365785640076231,0.8863704817719045
Concrete,0.15,0.002,0.025,0.7092536176694592,0.018562403474910654,179.75933329264322,31.737745262642875,0.9750316855105631,0.00292501418364326,1003.0,483.3333333333333,3,180.7261708577474,31.082448333652337,0.9772412979987509,0.008992456785596938,0.8567825320034027,4.118713017751479,0.7070150659133709,3.448224852071006,0.5314001657000829,0.6931082063239288,0.7577514288556803
Concrete,0.15,0.002,0.05,0.7050012693577049,0.012371232413011425,140.4440155029297,21.57940693108391,0.9551135167708552,0.011296938705604265,599.0,353.6666666666667,3,140.98431905110678,22.390005996907817,0.9689099706963162,0.02084252890956638,0.8619333591997173,4.406065088757397,0.7934589053971379,2.809664694280079,0.3981074790816039,0.8764071067653757,0.8476543845370884
Concrete,0.15,0.002,0.1,0.7124587458745874,0.01049180007257642,185.24581909179688,81.52978998387447,0.9729817182381376,0.007324294229601148,1003.6666666666666,477.0,3,186.5621795654297,82.91511400313433,0.9791444074597297,0.008564465095158454,0.9111134893807923,3.927144970414201,0.6510710018774535,4.118713017751479,0.7109788359788359,0.9360610293232332,0.8756977617428993
Concrete,0.15,0.0025,0.0,0.715854277735466,0.006524162116455151,155.46074676513672,45.60217715202849,0.9581103996701628,0.028005158462724788,1121.3333333333333,526.0,3,157.24625142415366,48.110125800676975,0.9713818636100098,0.01174023687750959,0.8978105316963517,4.02292899408284,0.6774193548387096,3.5120808678500985,0.5455527138391588,0.9468918583731929,0.901577899962807
Concrete,0.15,0.0025,0.025,0.7188055343995939,0.026466336450037292,121.74774932861328,19.397580982454024,0.9498717609493056,0.013846347319070937,570.3333333333334,319.3333333333333,3,122.23405202229817,19.564804273804434,0.9696954258971395,0.012244335908541008,0.8131458936371793,4.086785009861933,0.6960573476702508,2.9054487179487176,0.43129168368041376,0.9427233758525676,0.8918286529067938
