model_family,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,run_i,run_j,affinity_corr
L-Concrete,concrete,0.12,0.003,0.0,4,6,0.9275176549561196
L-Concrete,concrete,0.12,0.003,0.0,4,7,0.963880144825952
L-Concrete,concrete,0.12,0.003,0.0,4,8,0.9656825667091072
L-Concrete,concrete,0.12,0.003,0.0,4,9,0.9778564070649808
L-Concrete,concrete,0.12,0.003,0.0,4,10,0.9652045089417832
L-Concrete,concrete,0.12,0.003,0.0,4,11,0.9414408832232966
L-Concrete,concrete,0.12,0.003,0.0,5,6,0.9452529230720588
L-Concrete,concrete,0.12,0.003,0.0,5,7,0.8872427821653213
L-Concrete,concrete,0.12,0.003,0.0,5,8,0.8924833787220581
L-Concrete,concrete,0.12,0.003,0.0,5,9,0.9219408610940464
L-Concrete,concrete,0.12,0.003,0.0,5,10,0.9192920608923072
L-Concrete,concrete,0.12,0.003,0.0,5,11,0.8805004270657957
L-Concrete,concrete,0.12,0.003,0.0,6,7,0.9028873435469688
L-Concrete,concrete,0.12,0.003,0.0,6,8,0.897961968497456
L-Concrete,concrete,0.12,0.003,0.0,6,9,0.9271625570246054
L-Concrete,concrete,0.12,0.003,0.0,6,10,0.9458646182034578
L-Concrete,concrete,0.12,0.003,0.0,6,11,0.8954676027100923
L-Concrete,concrete,0.12,0.003,0.0,7,8,0.970552919044082
L-Concrete,concrete,0.12,0.003,0.0,7,9,0.964217908239028
L-Concrete,concrete,0.12,0.003,0.0,7,10,0.9516072475528272
L-Concrete,concrete,0.12,0.003,0.0,7,11,0.9512201979198732
L-Concrete,concrete,0.12,0.003,0.0,8,9,0.9667074008605366
L-Concrete,concrete,0.12,0.003,0.0,8,10,0.9586790249400928
L-Concrete,concrete,0.12,0.003,0.0,8,11,0.949243450579661
L-Concrete,concrete,0.12,0.003,0.0,9,10,0.9785069108916822
L-Concrete,concrete,0.12,0.003,0.0,9,11,0.947400404585518
L-Concrete,concrete,0.12,0.003,0.0,10,11,0.9408820175195796
