model_family,gate_type,predictor,gate_sigma,lambda_sparse,lambda_sample_smooth,temperature,patience,gating_hidden_dim,gate_hidden_dropout_p,risk_hidden_dims,risk_dropout_p,lspin_init_bias,gate_weight_decay,seed,rep_id,global_cfg_idx,phase,test_cindex,best_val_cindex,best_epoch,mean_Ksoft,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
L-Concrete,concrete,linear,0.15,0.002,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1320124,1,132,1,0.6251904036557502,0.7603719599427754,1,1005.9130249023438,1004.7258911132812,0.996709150326766,3038.0,2360.0,2061.1940452468057
L-Concrete,concrete,linear,0.15,0.002,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1320125,2,132,1,0.7123952779893374,0.7582260371959942,6,771.8605346679688,771.7528686523438,0.9953397747533804,1892.0,1642.0,1403.3278802508123
L-Concrete,concrete,linear,0.15,0.0015,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1360123,0,136,1,0.6817402894135567,0.8433476394849786,10,814.1517944335938,814.0463256835938,0.9942193178755454,1959.0,1628.0,1379.065218855072
L-Concrete,concrete,linear,0.15,0.0015,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1360124,1,136,1,0.6778370144706778,0.7467811158798283,3,1192.8162841796875,1192.45556640625,0.99677244112166,3086.0,2478.0,2113.1038543092945
L-Concrete,concrete,linear,0.15,0.0015,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1360125,2,136,1,0.6659367859862909,0.7753934191702432,9,1017.1940307617188,1017.185302734375,0.9956461687786904,2205.0,1969.0,1694.70309801453
L-Concrete,concrete,linear,0.12,0.004,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1400123,0,140,1,0.6998286367098249,0.7918454935622318,23,199.9785003662109,199.94595336914065,0.9804846222656504,518.0,429.0,362.3705041285551
L-Concrete,concrete,linear,0.12,0.004,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1400124,1,140,1,0.6751713632901751,0.7660944206008584,2,409.9867248535156,409.54052734375,0.9902005391575704,1532.0,1096.0,930.2964369649262
L-Concrete,concrete,linear,0.12,0.004,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1400125,2,140,1,0.6635567402894136,0.7739628040057225,2,366.5388793945313,366.1390075683594,0.992269074300753,1436.0,1025.0,893.5064530095818
L-Concrete,concrete,linear,0.12,0.003,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1440123,0,144,1,0.7090632140137091,0.8218884120171673,6,476.8256530761719,476.729736328125,0.991945147504987,1329.0,1090.0,907.391207291548
L-Concrete,concrete,linear,0.12,0.003,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1440124,1,144,1,0.6972581873571972,0.7911301859799714,2,505.7499694824219,505.4131164550781,0.9916628191990003,1717.0,1290.0,1115.5191165827878
L-Concrete,concrete,linear,0.12,0.003,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1440125,2,144,1,0.7043983244478293,0.7939914163090128,7,433.17041015625,433.2239379882813,0.986900231931088,1200.0,975.0,845.9437908611164
L-Concrete,concrete,linear,0.12,0.0025,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1480123,0,148,1,0.6844059405940595,0.790414878397711,9,549.7017211914062,549.7992553710938,0.9926356179175686,1389.0,1202.0,1037.7280875796791
L-Concrete,concrete,linear,0.12,0.0025,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1480124,1,148,1,0.7112528560548362,0.7610872675250357,5,626.095947265625,625.9035034179688,0.9934459904127256,1642.0,1306.0,1148.3053765468196
L-Concrete,concrete,linear,0.12,0.0025,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1480125,2,148,1,0.7012566641279513,0.7811158798283262,4,591.1956787109375,591.061767578125,0.9949539719599144,1839.0,1428.0,1221.8751771080674
L-Concrete,concrete,linear,0.12,0.002,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1520123,0,152,1,0.7019230769230769,0.8175965665236051,8,731.5562133789062,731.393798828125,0.9934571662754592,1723.0,1471.0,1247.645396902151
L-Concrete,concrete,linear,0.12,0.002,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1520124,1,152,1,0.685072353389185,0.7911301859799714,3,851.6375732421875,851.5868530273438,0.9940184760503964,2461.0,1900.0,1623.098341776066
L-Concrete,concrete,linear,0.12,0.002,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1520125,2,152,1,0.6903084539223153,0.7718168812589413,5,946.3051147460938,946.2973022460938,0.9954983200976572,2195.0,1889.0,1664.717212315633
L-Concrete,concrete,linear,0.12,0.0015,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1560123,0,156,1,0.6858339680121859,0.7989985693848355,1,1234.4541015625,1232.5096435546875,0.9978584316845514,3761.0,2950.0,2487.8184638685825
L-Concrete,concrete,linear,0.12,0.0015,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1560124,1,156,1,0.6916412795125666,0.7761087267525035,1,1277.5321044921875,1275.108154296875,0.9977597187682512,3769.0,2943.0,2502.1161261776365
L-Concrete,concrete,linear,0.12,0.0015,0.0,0.3,20,64,0.0,(),0.0,0.0,0.0,1560125,2,156,1,0.660986290936786,0.8090128755364807,3,1071.1722412109375,1070.8802490234375,0.9950011268509537,2724.0,2319.0,1985.8583403335751
LSPIN,lspin_tf,mlp,0.22,0.014,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,30123,0,3,1,0.7315308453922316,0.7639484978540773,4,98.49158477783205,98.5019302368164,0.9627099298559612,235.0,222.0,195.92301539704656
LSPIN,lspin_tf,mlp,0.22,0.014,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,30124,1,3,1,0.7305788271134805,0.7610872675250357,5,107.33576965332033,107.33590698242188,0.9715788538350444,235.0,219.0,203.23918293708732
LSPIN,lspin_tf,mlp,0.22,0.014,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,30125,2,3,1,0.7095392231530845,0.7854077253218884,4,117.78331756591795,117.77992248535156,0.9561579560517268,259.0,241.0,211.56804481928188
LSPIN,lspin_tf,mlp,0.22,0.0105,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,70123,0,7,1,0.7327684691546078,0.7532188841201717,3,170.7250518798828,170.7220001220703,0.9771739714499996,348.0,328.0,304.2611749661811
LSPIN,lspin_tf,mlp,0.22,0.0105,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,70124,1,7,1,0.7114432597105864,0.7818311874105865,2,201.4969482421875,201.49806213378903,0.977876951225431,435.0,411.0,376.4154208678463
LSPIN,lspin_tf,mlp,0.22,0.0105,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,70125,2,7,1,0.7379093678598629,0.7646638054363376,3,165.45501708984375,165.45559692382812,0.9742506112496188,350.0,332.0,302.0916416616143
LSPIN,lspin_tf,mlp,0.22,0.00875,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,110123,0,11,1,0.7319116527037319,0.7417739628040058,3,159.3727569580078,159.38223266601562,0.9819902540906504,377.0,358.0,309.77257514346206
LSPIN,lspin_tf,mlp,0.22,0.00875,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,110124,1,11,1,0.7014470677837015,0.7932761087267525,1,208.759765625,208.75289916992188,0.9814787777535772,533.0,442.0,401.37849674006605
LSPIN,lspin_tf,mlp,0.22,0.00875,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,110125,2,11,1,0.7108720487433359,0.7753934191702432,2,222.8587951660156,222.85714721679688,0.9847886559769656,478.0,450.0,409.4508182754313
LSPIN,lspin_tf,mlp,0.22,0.007,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,150123,0,15,1,0.7215346534653465,0.7689556509298998,2,248.3119201660156,248.30116271972656,0.9867419017284328,602.0,554.0,492.6361879894327
LSPIN,lspin_tf,mlp,0.22,0.007,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,150124,1,15,1,0.711062452399086,0.771101573676681,2,223.4003753662109,223.4131317138672,0.9835635158148824,535.0,491.0,421.8018575685954
LSPIN,lspin_tf,mlp,0.22,0.007,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,150125,2,15,1,0.7225818735719726,0.7875536480686696,2,231.20111083984372,231.18919372558597,0.9833345044146734,469.0,447.0,413.1427707352139
LSPIN,lspin_tf,mlp,0.22,0.00525,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,190123,0,19,1,0.722010662604722,0.7589413447782547,2,369.5866394042969,369.6061706542969,0.9852325014571376,776.0,725.0,641.3009366180249
LSPIN,lspin_tf,mlp,0.22,0.00525,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,190124,1,19,1,0.7164889565879665,0.778969957081545,2,334.8521728515625,334.86871337890625,0.989778732545928,765.0,704.0,618.4839260048235
LSPIN,lspin_tf,mlp,0.22,0.00525,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,190125,2,19,1,0.7133472962680883,0.7618025751072961,1,355.57244873046875,355.6370544433594,0.9893645125554992,906.0,809.0,678.9032518682233
LSPIN,lspin_tf,mlp,0.2,0.014,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,230123,0,23,1,0.723914699162224,0.8011444921316166,2,133.9713134765625,133.9652557373047,0.9703449598610192,330.0,314.0,267.68532391272646
LSPIN,lspin_tf,mlp,0.2,0.014,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,230124,1,23,1,0.7097296268088348,0.7889842632331903,3,176.22122192382812,176.2432403564453,0.9745506624896162,361.0,335.0,309.43709473106514
LSPIN,lspin_tf,mlp,0.2,0.014,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,230125,2,23,1,0.7121096725057121,0.7896995708154506,1,230.0768585205078,230.05792236328125,0.9811228781985172,510.0,470.0,418.4566732209174
LSPIN,lspin_tf,mlp,0.2,0.0105,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,270123,0,27,1,0.7265803503427266,0.7703862660944206,2,201.418701171875,201.4054107666016,0.9853387150488117,468.0,442.0,387.42754639657215
LSPIN,lspin_tf,mlp,0.2,0.0105,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,270124,1,27,1,0.7306740289413557,0.7367668097281831,3,177.6871795654297,177.67181396484375,0.9746494798805836,360.0,346.0,306.29651351983364
LSPIN,lspin_tf,mlp,0.2,0.0105,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,270125,2,27,1,0.7202970297029703,0.7732474964234621,2,187.9596710205078,187.94981384277344,0.9799973258990604,397.0,375.0,335.20883034910906
LSPIN,lspin_tf,mlp,0.2,0.00875,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,310123,0,31,1,0.7272467631378522,0.8004291845493562,2,243.7364196777344,243.7258758544922,0.982997398923444,507.0,463.0,418.4921807678401
LSPIN,lspin_tf,mlp,0.2,0.00875,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,310124,1,31,1,0.7131568926123382,0.7589413447782547,2,242.6995086669922,242.67953491210935,0.9826652553773788,549.0,506.0,456.9555764946935
LSPIN,lspin_tf,mlp,0.2,0.00875,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,310125,2,31,1,0.7137281035795887,0.7739628040057225,3,246.8715057373047,246.8648681640625,0.9860668744781086,541.0,520.0,450.8689328784425
LSPIN,lspin_tf,mlp,0.2,0.007,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,350123,0,35,1,0.7276275704493527,0.776824034334764,3,300.01617431640625,300.01544189453125,0.9879902700670048,691.0,660.0,555.2576636683626
LSPIN,lspin_tf,mlp,0.2,0.007,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,350124,1,35,1,0.7133472962680883,0.771101573676681,2,274.1664733886719,274.1698913574219,0.9881785983553748,677.0,599.0,516.850805615605
LSPIN,lspin_tf,mlp,0.2,0.007,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,350125,2,35,1,0.7246763137852247,0.751788268955651,2,284.4088439941406,284.3976745605469,0.9868141304806708,592.0,559.0,498.4141421361208
LSPIN,lspin_tf,mlp,0.2,0.00525,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,390123,0,39,1,0.7246763137852247,0.7610872675250357,2,401.3720397949219,401.37451171875,0.9894738654077098,863.0,791.0,703.4275015857115
LSPIN,lspin_tf,mlp,0.2,0.00525,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,390124,1,39,1,0.7254379284082254,0.7925608011444921,3,376.8678894042969,376.8687133789063,0.987939925882818,779.0,749.0,659.9451864759852
LSPIN,lspin_tf,mlp,0.2,0.00525,0.1,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,390125,2,39,1,0.7181073876618431,0.7861230329041488,2,368.7373352050781,368.7220153808594,0.9856227376999254,862.0,797.0,682.4755627283869
L-LSPIN,lspin_tf,linear,0.22,0.021,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,430123,0,43,1,0.6615575019040365,0.7489270386266095,47,182.89930725097656,182.90347290039065,0.9753317083882572,302.0,294.0,265.91528843444405
L-LSPIN,lspin_tf,linear,0.22,0.021,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,430124,1,43,1,0.6766945925361767,0.7589413447782547,31,235.56692504882807,235.56370544433597,0.9824265446485896,410.0,409.0,356.9691333297415
L-LSPIN,lspin_tf,linear,0.22,0.021,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,430125,2,43,1,0.7168697638994669,0.7331902718168812,17,287.1070861816406,287.1119689941406,0.9833858557574432,496.0,485.0,442.8426565005952
L-LSPIN,lspin_tf,linear,0.22,0.014,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,470123,0,47,1,0.7106816450875857,0.7718168812589413,5,500.0426635742188,500.0656433105469,0.9924320028858572,977.0,952.0,829.1626218565185
L-LSPIN,lspin_tf,linear,0.22,0.014,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,470124,1,47,1,0.698019801980198,0.7832618025751072,2,497.2750854492188,497.2625427246094,0.9921333196204636,968.0,892.0,805.1549785823405
L-LSPIN,lspin_tf,linear,0.22,0.014,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,470125,2,47,1,0.6816450875856817,0.7947067238912733,39,379.4949951171875,379.5019226074219,0.9864023264803892,634.0,628.0,560.3882896106323
L-LSPIN,lspin_tf,linear,0.22,0.0105,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,510123,0,51,1,0.7006854531607006,0.8261802575107297,12,573.8788452148438,573.8648681640625,0.9932889342636616,983.0,968.0,881.0097227411396
L-LSPIN,lspin_tf,linear,0.22,0.0105,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,510124,1,51,1,0.6725057121096725,0.7868383404864091,29,533.4740600585938,533.4749145507812,0.9921662990861732,909.0,899.0,791.5550262170788
L-LSPIN,lspin_tf,linear,0.22,0.0105,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,510125,2,51,1,0.7203922315308454,0.7575107296137339,6,617.5275268554688,617.521240234375,0.994643214380324,1160.0,1141.0,1017.1498374667289
L-LSPIN,lspin_tf,linear,0.22,0.00875,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,550123,0,55,1,0.7029702970297029,0.7925608011444921,5,625.5521850585938,625.5521240234375,0.9941412640790857,1196.0,1173.0,1029.6034384799298
L-LSPIN,lspin_tf,linear,0.22,0.00875,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,550124,1,55,1,0.7278179741051028,0.7682403433476395,8,823.0463256835938,823.0579223632812,0.995286283616196,1424.0,1413.0,1245.294401783756
L-LSPIN,lspin_tf,linear,0.22,0.00875,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,550125,2,55,1,0.72496191926885,0.7689556509298998,6,722.9429931640625,722.938232421875,0.9955764221574368,1360.0,1329.0,1158.7111858705364
L-LSPIN,lspin_tf,linear,0.22,0.007,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,590123,0,59,1,0.676980198019802,0.7861230329041488,1,828.6746215820312,828.6525268554688,0.996413923654935,1906.0,1719.0,1464.505703746344
L-LSPIN,lspin_tf,linear,0.22,0.007,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,590124,1,59,1,0.6651751713632902,0.8111587982832618,1,1029.5135498046875,1029.4710693359375,0.9968831814101052,2057.0,1879.0,1693.7264778278495
L-LSPIN,lspin_tf,linear,0.22,0.007,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,590125,2,59,1,0.7245811119573495,0.7589413447782547,2,916.2979125976562,916.29345703125,0.9973804251863352,1868.0,1777.0,1519.2360953691536
L-LSPIN,lspin_tf,linear,0.2,0.021,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,630123,0,63,1,0.7201066260472201,0.8161659513590844,21,237.3242034912109,237.3166046142578,0.9814326201764212,435.0,423.0,367.87455161503095
L-LSPIN,lspin_tf,linear,0.2,0.021,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,630124,1,63,1,0.6834539223153084,0.7689556509298998,23,263.39215087890625,263.3861083984375,0.9809709485165138,427.0,421.0,387.6170097672829
L-LSPIN,lspin_tf,linear,0.2,0.021,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,630125,2,63,1,0.6905940594059405,0.7610872675250357,38,261.8568115234375,261.853271484375,0.983442832610288,426.0,415.0,381.89666253566
L-LSPIN,lspin_tf,linear,0.2,0.014,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,670123,0,67,1,0.6944973343488196,0.8047210300429185,12,586.3870849609375,586.3899536132812,0.9934484781599778,1032.0,1016.0,908.3826888191468
L-LSPIN,lspin_tf,linear,0.2,0.014,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,670124,1,67,1,0.6903084539223153,0.7675250357653791,5,443.7406921386719,443.7374572753906,0.9915425529911092,866.0,833.0,734.6909451764345
L-LSPIN,lspin_tf,linear,0.2,0.014,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,670125,2,67,1,0.7122048743335873,0.8147353361945636,2,528.801025390625,528.7876586914062,0.9939035190100866,1125.0,1047.0,905.4694818543396
L-LSPIN,lspin_tf,linear,0.2,0.0105,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,710123,0,71,1,0.7098248286367098,0.7725321888412017,5,600.716796875,600.7181396484375,0.9941826505797396,1126.0,1077.0,980.3876431384954
L-LSPIN,lspin_tf,linear,0.2,0.0105,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,710124,1,71,1,0.7403846153846154,0.7632331902718169,6,649.5568237304688,649.5598754882812,0.9945226886568084,1139.0,1114.0,1012.3502873302853
L-LSPIN,lspin_tf,linear,0.2,0.0105,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,710125,2,71,1,0.6964013709063214,0.7846924177396281,9,732.800537109375,732.8069458007812,0.9958005435021132,1307.0,1292.0,1155.8736514588709
L-LSPIN,lspin_tf,linear,0.2,0.00875,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,750123,0,75,1,0.719059405940594,0.8025751072961373,3,738.9505615234375,738.9536743164062,0.9948612347273078,1406.0,1338.0,1204.5998979541116
L-LSPIN,lspin_tf,linear,0.2,0.00875,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,750124,1,75,1,0.6875476009139375,0.7668097281831188,7,824.1273803710938,824.146728515625,0.9951136497004172,1496.0,1463.0,1303.6558134697823
L-LSPIN,lspin_tf,linear,0.2,0.00875,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,750125,2,75,1,0.6986862147753237,0.7954220314735336,1,858.1996459960938,858.1544189453125,0.9966099425395666,1758.0,1629.0,1418.9719552278148
L-LSPIN,lspin_tf,linear,0.2,0.007,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,790123,0,79,1,0.6843107387661843,0.7975679542203148,3,1013.6719360351562,1013.6950073242188,0.9964310810858256,1846.0,1763.0,1559.0340807868968
L-LSPIN,lspin_tf,linear,0.2,0.007,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,790124,1,79,1,0.7234386900228484,0.7839771101573677,10,895.595947265625,895.5714111328125,0.9957826938333711,1519.0,1479.0,1349.6491603339582
L-LSPIN,lspin_tf,linear,0.2,0.007,0.1,0.5,20,64,0.0,(),0.0,0.0,0.0,790125,2,79,1,0.715917745620716,0.7782546494992847,3,984.8314208984376,984.8687133789062,0.9969494998466796,1749.0,1714.0,1537.609584620554
Concrete,concrete,mlp,0.15,0.004,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,830123,0,83,1,0.6927837014470678,0.7689556509298998,4,46.92228317260742,46.93822479248047,0.8939252588246351,126.0,109.0,101.62012112654588
Concrete,concrete,mlp,0.15,0.004,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,830124,1,83,1,0.7102056359482102,0.8047210300429185,0,79.45918273925781,78.59073638916016,0.956906470182075,486.0,214.0,211.2081409913233
Concrete,concrete,mlp,0.15,0.004,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,830125,2,83,1,0.7089680121858339,0.7610872675250357,1,48.89185333251953,48.85714340209961,0.948187404590632,168.0,138.0,118.7673869337188
Concrete,concrete,mlp,0.15,0.003,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,870123,0,87,1,0.7082063975628332,0.7668097281831188,3,143.7039337158203,143.6602325439453,0.9507739400591316,364.0,355.0,298.83960215370104
Concrete,concrete,mlp,0.15,0.003,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,870124,1,87,1,0.7062071591774562,0.7761087267525035,1,99.41864776611328,99.3667984008789,0.9359767262480726,241.0,215.0,198.1283985353701
Concrete,concrete,mlp,0.15,0.003,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,870125,2,87,1,0.7014470677837015,0.7818311874105865,0,111.14781951904295,109.72586822509766,0.9705213497717604,925.0,366.0,367.9512558347747
Concrete,concrete,mlp,0.15,0.0025,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,910123,0,91,1,0.7003046458492003,0.7567954220314735,1,86.28756713867188,86.33204650878906,0.9631745043969212,249.0,231.0,197.63729136395915
Concrete,concrete,mlp,0.15,0.0025,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,910124,1,91,1,0.7097296268088348,0.7560801144492132,0,155.21847534179688,154.1389923095703,0.9670404381450112,864.0,438.0,415.4207179309465
Concrete,concrete,mlp,0.15,0.0025,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,910125,2,91,1,0.7013518659558263,0.7453505007153076,0,80.46007537841797,79.40540313720703,0.9714059442351632,606.0,274.0,263.8210264472034
Concrete,concrete,mlp,0.15,0.002,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,950123,0,95,1,0.7148705255140899,0.778969957081545,0,173.73434448242188,172.6216278076172,0.9683861203442068,960.0,447.0,449.42383772953895
Concrete,concrete,mlp,0.15,0.002,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,950124,1,95,1,0.700971058644326,0.7718168812589413,1,110.80857849121094,110.76448059082033,0.9691308875849608,331.0,295.0,255.8924303169356
Concrete,concrete,mlp,0.15,0.002,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,950125,2,95,1,0.7215346534653465,0.7753934191702432,0,275.14361572265625,272.3513488769531,0.981428146785245,1720.0,689.0,703.5297897666944
Concrete,concrete,mlp,0.15,0.0015,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,990123,0,99,1,0.6987814166031988,0.7932761087267525,0,178.1962127685547,177.03860473632812,0.9681727668513936,1104.0,545.0,506.6814625442866
Concrete,concrete,mlp,0.15,0.0015,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,990124,1,99,1,0.6964965727341965,0.7811158798283262,0,265.8522644042969,263.312744140625,0.9889457599833856,1710.0,848.0,792.7114546880725
Concrete,concrete,mlp,0.15,0.0015,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,990125,2,99,1,0.7255331302361006,0.7918454935622318,0,238.77410888671875,236.42857360839844,0.9796266339382034,1399.0,729.0,695.5359519838977
Concrete,concrete,mlp,0.12,0.004,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1030123,0,103,1,0.732958872810358,0.778969957081545,3,59.486663818359375,59.49420928955078,0.9298635902504694,168.0,156.0,131.16287172136356
Concrete,concrete,mlp,0.12,0.004,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1030124,1,103,1,0.7313404417364814,0.7618025751072961,1,46.043338775634766,46.007720947265625,0.9409374852745438,167.0,149.0,126.4505072490189
Concrete,concrete,mlp,0.12,0.004,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1030125,2,103,1,0.7344821020563594,0.8125894134477826,3,66.324951171875,66.32046508789062,0.9131451813046574,190.0,181.0,152.0504381486286
Concrete,concrete,mlp,0.12,0.003,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1070123,0,107,1,0.6932597105864433,0.7725321888412017,1,86.6075210571289,86.6061782836914,0.9323202011867316,232.0,205.0,180.715735439676
Concrete,concrete,mlp,0.12,0.003,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1070124,1,107,1,0.7155369383092155,0.8183118741058655,0,104.04586791992188,103.07721710205078,0.9547539410139227,717.0,320.0,305.58660193296527
Concrete,concrete,mlp,0.12,0.003,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1070125,2,107,1,0.7148705255140899,0.7668097281831188,3,92.21802520751952,92.17760467529295,0.9434561504543204,228.0,219.0,198.0899927719812
Concrete,concrete,mlp,0.12,0.0025,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1110123,0,111,1,0.6967821782178217,0.7489270386266095,0,158.351806640625,156.93435668945312,0.9581670803036718,944.0,419.0,419.68148455310114
Concrete,concrete,mlp,0.12,0.0025,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1110124,1,111,1,0.7191546077684692,0.7668097281831188,0,139.47171020507812,138.71041870117188,0.9719378435269032,840.0,412.0,388.0758109294798
Concrete,concrete,mlp,0.12,0.0025,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1110125,2,111,1,0.7171553693830921,0.7954220314735336,4,107.54743194580078,107.54826354980467,0.9257446921809712,238.0,229.0,218.8710486127594
Concrete,concrete,mlp,0.12,0.002,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1150123,0,115,1,0.6807882711348058,0.759656652360515,0,237.46337890625,235.11582946777344,0.9843871365289988,1509.0,737.0,693.062688172718
Concrete,concrete,mlp,0.12,0.002,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1150124,1,115,1,0.7093488194973343,0.7804005722460658,0,172.51010131835938,171.32432556152344,0.9756922208595352,1158.0,554.0,516.5392101992859
Concrete,concrete,mlp,0.12,0.002,0.1,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1150125,2,115,1,0.7036367098248286,0.778969957081545,1,120.35971069335938,120.28571319580078,0.947965376603613,362.0,306.0,255.76797197760223
