histology,n_test,cindex,model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,seed
kidneychromophobe,19,0.6197183098591549,L-LSPIN,0.22,0.007,0.05,580125
kidneyclearcellrenalcarcinoma,156,0.6541191654119165,L-LSPIN,0.22,0.007,0.05,580125
kidneypapillaryrenalcellcarcinoma,84,0.6574500768049155,L-LSPIN,0.22,0.007,0.05,580125
kidneychromophobe,19,0.647887323943662,L-LSPIN,0.2,0.021,0.05,620123
kidneyclearcellrenalcarcinoma,156,0.6186276618627662,L-LSPIN,0.2,0.021,0.05,620123
kidneypapillaryrenalcellcarcinoma,84,0.738863287250384,L-LSPIN,0.2,0.021,0.05,620123
kidneychromophobe,19,0.8169014084507042,L-LSPIN,0.2,0.021,0.05,620124
kidneyclearcellrenalcarcinoma,156,0.6392772639277264,L-LSPIN,0.2,0.021,0.05,620124
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,L-LSPIN,0.2,0.021,0.05,620124
kidneychromophobe,19,0.7183098591549296,L-LSPIN,0.2,0.021,0.05,620125
kidneyclearcellrenalcarcinoma,156,0.6924069692406969,L-LSPIN,0.2,0.021,0.05,620125
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,L-LSPIN,0.2,0.021,0.05,620125
kidneychromophobe,19,0.8591549295774648,L-LSPIN,0.2,0.014,0.05,660123
kidneyclearcellrenalcarcinoma,156,0.6754140675414068,L-LSPIN,0.2,0.014,0.05,660123
kidneypapillaryrenalcellcarcinoma,84,0.8248847926267281,L-LSPIN,0.2,0.014,0.05,660123
kidneychromophobe,19,0.5492957746478874,L-LSPIN,0.2,0.014,0.05,660124
kidneyclearcellrenalcarcinoma,156,0.6308883630888363,L-LSPIN,0.2,0.014,0.05,660124
kidneypapillaryrenalcellcarcinoma,84,0.6328725038402457,L-LSPIN,0.2,0.014,0.05,660124
kidneychromophobe,19,0.9014084507042254,L-LSPIN,0.2,0.014,0.05,660125
kidneyclearcellrenalcarcinoma,156,0.6502473650247365,L-LSPIN,0.2,0.014,0.05,660125
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,L-LSPIN,0.2,0.014,0.05,660125
kidneychromophobe,19,0.704225352112676,L-LSPIN,0.2,0.0105,0.05,700123
kidneyclearcellrenalcarcinoma,156,0.6291675629167562,L-LSPIN,0.2,0.0105,0.05,700123
kidneypapillaryrenalcellcarcinoma,84,0.7634408602150538,L-LSPIN,0.2,0.0105,0.05,700123
kidneychromophobe,19,0.7183098591549296,L-LSPIN,0.2,0.0105,0.05,700124
kidneyclearcellrenalcarcinoma,156,0.6478812647881265,L-LSPIN,0.2,0.0105,0.05,700124
kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,L-LSPIN,0.2,0.0105,0.05,700124
kidneychromophobe,19,0.6901408450704225,L-LSPIN,0.2,0.0105,0.05,700125
kidneyclearcellrenalcarcinoma,156,0.6668100666810066,L-LSPIN,0.2,0.0105,0.05,700125
kidneypapillaryrenalcellcarcinoma,84,0.8064516129032258,L-LSPIN,0.2,0.0105,0.05,700125
kidneychromophobe,19,0.6338028169014085,L-LSPIN,0.2,0.00875,0.05,740123
kidneyclearcellrenalcarcinoma,156,0.6844482684448269,L-LSPIN,0.2,0.00875,0.05,740123
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,L-LSPIN,0.2,0.00875,0.05,740123
kidneychromophobe,19,0.704225352112676,L-LSPIN,0.2,0.00875,0.05,740124
kidneyclearcellrenalcarcinoma,156,0.702301570230157,L-LSPIN,0.2,0.00875,0.05,740124
kidneypapillaryrenalcellcarcinoma,84,0.8463901689708141,L-LSPIN,0.2,0.00875,0.05,740124
kidneychromophobe,19,0.7605633802816901,L-LSPIN,0.2,0.00875,0.05,740125
kidneyclearcellrenalcarcinoma,156,0.6668100666810066,L-LSPIN,0.2,0.00875,0.05,740125
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,L-LSPIN,0.2,0.00875,0.05,740125
kidneychromophobe,19,0.6338028169014085,L-LSPIN,0.2,0.007,0.05,780123
kidneyclearcellrenalcarcinoma,156,0.6261561626156162,L-LSPIN,0.2,0.007,0.05,780123
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,L-LSPIN,0.2,0.007,0.05,780123
kidneychromophobe,19,0.8028169014084507,L-LSPIN,0.2,0.007,0.05,780124
kidneyclearcellrenalcarcinoma,156,0.6429339642933964,L-LSPIN,0.2,0.007,0.05,780124
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,L-LSPIN,0.2,0.007,0.05,780124
kidneychromophobe,19,0.8732394366197183,L-LSPIN,0.2,0.007,0.05,780125
kidneyclearcellrenalcarcinoma,156,0.6590664659066466,L-LSPIN,0.2,0.007,0.05,780125
kidneypapillaryrenalcellcarcinoma,84,0.6789554531490015,L-LSPIN,0.2,0.007,0.05,780125
kidneychromophobe,19,0.6901408450704225,Concrete,0.15,0.004,0.05,820123
kidneyclearcellrenalcarcinoma,156,0.6571305657130566,Concrete,0.15,0.004,0.05,820123
kidneypapillaryrenalcellcarcinoma,84,0.7357910906298003,Concrete,0.15,0.004,0.05,820123
kidneychromophobe,19,0.7464788732394366,Concrete,0.15,0.004,0.05,820124
kidneyclearcellrenalcarcinoma,156,0.6629382662938267,Concrete,0.15,0.004,0.05,820124
kidneypapillaryrenalcellcarcinoma,84,0.7296466973886329,Concrete,0.15,0.004,0.05,820124
kidneychromophobe,19,0.6338028169014085,Concrete,0.15,0.004,0.05,820125
kidneyclearcellrenalcarcinoma,156,0.6827274682727468,Concrete,0.15,0.004,0.05,820125
kidneypapillaryrenalcellcarcinoma,84,0.7757296466973886,Concrete,0.15,0.004,0.05,820125
kidneychromophobe,19,0.7323943661971831,Concrete,0.15,0.003,0.05,860123
kidneyclearcellrenalcarcinoma,156,0.6657345665734566,Concrete,0.15,0.003,0.05,860123
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,Concrete,0.15,0.003,0.05,860123
kidneychromophobe,19,0.5774647887323944,Concrete,0.15,0.003,0.05,860124
kidneyclearcellrenalcarcinoma,156,0.6539040653904066,Concrete,0.15,0.003,0.05,860124
kidneypapillaryrenalcellcarcinoma,84,0.728110599078341,Concrete,0.15,0.003,0.05,860124
kidneychromophobe,19,0.6619718309859155,Concrete,0.15,0.003,0.05,860125
kidneyclearcellrenalcarcinoma,156,0.6625080662508066,Concrete,0.15,0.003,0.05,860125
kidneypapillaryrenalcellcarcinoma,84,0.7480798771121352,Concrete,0.15,0.003,0.05,860125
kidneychromophobe,19,0.6056338028169014,Concrete,0.15,0.0025,0.05,900123
kidneyclearcellrenalcarcinoma,156,0.6801462680146269,Concrete,0.15,0.0025,0.05,900123
kidneypapillaryrenalcellcarcinoma,84,0.738863287250384,Concrete,0.15,0.0025,0.05,900123
kidneychromophobe,19,0.6197183098591549,Concrete,0.15,0.0025,0.05,900124
kidneyclearcellrenalcarcinoma,156,0.699935469993547,Concrete,0.15,0.0025,0.05,900124
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,Concrete,0.15,0.0025,0.05,900124
kidneychromophobe,19,0.6338028169014085,Concrete,0.15,0.0025,0.05,900125
kidneyclearcellrenalcarcinoma,156,0.6893955689395569,Concrete,0.15,0.0025,0.05,900125
kidneypapillaryrenalcellcarcinoma,84,0.728110599078341,Concrete,0.15,0.0025,0.05,900125
kidneychromophobe,19,0.647887323943662,Concrete,0.15,0.002,0.05,940123
kidneyclearcellrenalcarcinoma,156,0.6747687674768768,Concrete,0.15,0.002,0.05,940123
kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,Concrete,0.15,0.002,0.05,940123
kidneychromophobe,19,0.5774647887323944,Concrete,0.15,0.002,0.05,940124
kidneyclearcellrenalcarcinoma,156,0.6872445687244568,Concrete,0.15,0.002,0.05,940124
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,Concrete,0.15,0.002,0.05,940124
kidneychromophobe,19,0.6197183098591549,Concrete,0.15,0.002,0.05,940125
kidneyclearcellrenalcarcinoma,156,0.6777801677780168,Concrete,0.15,0.002,0.05,940125
kidneypapillaryrenalcellcarcinoma,84,0.7188940092165899,Concrete,0.15,0.002,0.05,940125
kidneychromophobe,19,0.6338028169014085,Concrete,0.15,0.0015,0.05,980123
kidneyclearcellrenalcarcinoma,156,0.6549795654979566,Concrete,0.15,0.0015,0.05,980123
kidneypapillaryrenalcellcarcinoma,84,0.7450076804915514,Concrete,0.15,0.0015,0.05,980123
kidneychromophobe,19,0.6901408450704225,Concrete,0.15,0.0015,0.05,980124
kidneyclearcellrenalcarcinoma,156,0.6870294687029469,Concrete,0.15,0.0015,0.05,980124
kidneypapillaryrenalcellcarcinoma,84,0.6912442396313364,Concrete,0.15,0.0015,0.05,980124
kidneychromophobe,19,0.6619718309859155,Concrete,0.15,0.0015,0.05,980125
kidneyclearcellrenalcarcinoma,156,0.702731770273177,Concrete,0.15,0.0015,0.05,980125
kidneypapillaryrenalcellcarcinoma,84,0.7419354838709677,Concrete,0.15,0.0015,0.05,980125
kidneychromophobe,19,0.676056338028169,Concrete,0.12,0.004,0.05,1020123
kidneyclearcellrenalcarcinoma,156,0.6751989675198967,Concrete,0.12,0.004,0.05,1020123
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,Concrete,0.12,0.004,0.05,1020123
kidneychromophobe,19,0.6619718309859155,Concrete,0.12,0.004,0.05,1020124
kidneyclearcellrenalcarcinoma,156,0.6629382662938267,Concrete,0.12,0.004,0.05,1020124
kidneypapillaryrenalcellcarcinoma,84,0.7726574500768049,Concrete,0.12,0.004,0.05,1020124
kidneychromophobe,19,0.6056338028169014,Concrete,0.12,0.004,0.05,1020125
kidneyclearcellrenalcarcinoma,156,0.6889653688965369,Concrete,0.12,0.004,0.05,1020125
kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,Concrete,0.12,0.004,0.05,1020125
kidneychromophobe,19,0.6197183098591549,Concrete,0.12,0.003,0.05,1060123
kidneyclearcellrenalcarcinoma,156,0.6930522693052269,Concrete,0.12,0.003,0.05,1060123
kidneypapillaryrenalcellcarcinoma,84,0.7450076804915514,Concrete,0.12,0.003,0.05,1060123
kidneychromophobe,19,0.676056338028169,Concrete,0.12,0.003,0.05,1060124
kidneyclearcellrenalcarcinoma,156,0.6693912669391267,Concrete,0.12,0.003,0.05,1060124
kidneypapillaryrenalcellcarcinoma,84,0.7327188940092166,Concrete,0.12,0.003,0.05,1060124
kidneychromophobe,19,0.647887323943662,Concrete,0.12,0.003,0.05,1060125
kidneyclearcellrenalcarcinoma,156,0.6835878683587868,Concrete,0.12,0.003,0.05,1060125
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,Concrete,0.12,0.003,0.05,1060125
kidneychromophobe,19,0.7183098591549296,Concrete,0.12,0.0025,0.05,1100123
kidneyclearcellrenalcarcinoma,156,0.6728328672832867,Concrete,0.12,0.0025,0.05,1100123
kidneypapillaryrenalcellcarcinoma,84,0.7465437788018433,Concrete,0.12,0.0025,0.05,1100123
kidneychromophobe,19,0.7183098591549296,Concrete,0.12,0.0025,0.05,1100124
kidneyclearcellrenalcarcinoma,156,0.6650892665089266,Concrete,0.12,0.0025,0.05,1100124
kidneypapillaryrenalcellcarcinoma,84,0.7895545314900153,Concrete,0.12,0.0025,0.05,1100124
kidneychromophobe,19,0.6338028169014085,Concrete,0.12,0.0025,0.05,1100125
kidneyclearcellrenalcarcinoma,156,0.6700365670036567,Concrete,0.12,0.0025,0.05,1100125
kidneypapillaryrenalcellcarcinoma,84,0.7680491551459293,Concrete,0.12,0.0025,0.05,1100125
kidneychromophobe,19,0.6619718309859155,Concrete,0.12,0.002,0.05,1140123
kidneyclearcellrenalcarcinoma,156,0.6743385674338568,Concrete,0.12,0.002,0.05,1140123
kidneypapillaryrenalcellcarcinoma,84,0.7680491551459293,Concrete,0.12,0.002,0.05,1140123
kidneychromophobe,19,0.704225352112676,Concrete,0.12,0.002,0.05,1140124
kidneyclearcellrenalcarcinoma,156,0.6878898687889868,Concrete,0.12,0.002,0.05,1140124
kidneypapillaryrenalcellcarcinoma,84,0.738863287250384,Concrete,0.12,0.002,0.05,1140124
kidneychromophobe,19,0.6619718309859155,Concrete,0.12,0.002,0.05,1140125
kidneyclearcellrenalcarcinoma,156,0.6936975693697569,Concrete,0.12,0.002,0.05,1140125
kidneypapillaryrenalcellcarcinoma,84,0.7450076804915514,Concrete,0.12,0.002,0.05,1140125
kidneychromophobe,19,0.647887323943662,Concrete,0.12,0.0015,0.05,1180123
kidneyclearcellrenalcarcinoma,156,0.696708969670897,Concrete,0.12,0.0015,0.05,1180123
kidneypapillaryrenalcellcarcinoma,84,0.7757296466973886,Concrete,0.12,0.0015,0.05,1180123
kidneychromophobe,19,0.5915492957746479,Concrete,0.12,0.0015,0.05,1180124
kidneyclearcellrenalcarcinoma,156,0.6648741664874166,Concrete,0.12,0.0015,0.05,1180124
kidneypapillaryrenalcellcarcinoma,84,0.7373271889400922,Concrete,0.12,0.0015,0.05,1180124
kidneychromophobe,19,0.6197183098591549,Concrete,0.12,0.0015,0.05,1180125
kidneyclearcellrenalcarcinoma,156,0.6754140675414068,Concrete,0.12,0.0015,0.05,1180125
kidneypapillaryrenalcellcarcinoma,84,0.7864823348694316,Concrete,0.12,0.0015,0.05,1180125
kidneychromophobe,19,0.676056338028169,L-Concrete,0.15,0.004,0.05,1220123
kidneyclearcellrenalcarcinoma,156,0.6868143686814369,L-Concrete,0.15,0.004,0.05,1220123
kidneypapillaryrenalcellcarcinoma,84,0.7634408602150538,L-Concrete,0.15,0.004,0.05,1220123
kidneychromophobe,19,0.7323943661971831,L-Concrete,0.15,0.004,0.05,1220124
kidneyclearcellrenalcarcinoma,156,0.6530436653043665,L-Concrete,0.15,0.004,0.05,1220124
kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,L-Concrete,0.15,0.004,0.05,1220124
kidneychromophobe,19,0.6197183098591549,L-Concrete,0.15,0.004,0.05,1220125
kidneyclearcellrenalcarcinoma,156,0.6399225639922564,L-Concrete,0.15,0.004,0.05,1220125
kidneypapillaryrenalcellcarcinoma,84,0.7265745007680492,L-Concrete,0.15,0.004,0.05,1220125
kidneychromophobe,19,0.7183098591549296,L-Concrete,0.15,0.003,0.05,1260123
kidneyclearcellrenalcarcinoma,156,0.6255108625510862,L-Concrete,0.15,0.003,0.05,1260123
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,L-Concrete,0.15,0.003,0.05,1260123
kidneychromophobe,19,0.704225352112676,L-Concrete,0.15,0.003,0.05,1260124
kidneyclearcellrenalcarcinoma,156,0.6184125618412561,L-Concrete,0.15,0.003,0.05,1260124
kidneypapillaryrenalcellcarcinoma,84,0.65284178187404,L-Concrete,0.15,0.003,0.05,1260124
kidneychromophobe,19,0.676056338028169,L-Concrete,0.15,0.003,0.05,1260125
kidneyclearcellrenalcarcinoma,156,0.6338997633899763,L-Concrete,0.15,0.003,0.05,1260125
kidneypapillaryrenalcellcarcinoma,84,0.695852534562212,L-Concrete,0.15,0.003,0.05,1260125
kidneychromophobe,19,0.6901408450704225,L-Concrete,0.15,0.0025,0.05,1300123
kidneyclearcellrenalcarcinoma,156,0.6433641643364164,L-Concrete,0.15,0.0025,0.05,1300123
kidneypapillaryrenalcellcarcinoma,84,0.7265745007680492,L-Concrete,0.15,0.0025,0.05,1300123
kidneychromophobe,19,0.647887323943662,L-Concrete,0.15,0.0025,0.05,1300124
kidneyclearcellrenalcarcinoma,156,0.6616476661647667,L-Concrete,0.15,0.0025,0.05,1300124
kidneypapillaryrenalcellcarcinoma,84,0.7296466973886329,L-Concrete,0.15,0.0025,0.05,1300124
kidneychromophobe,19,0.7323943661971831,L-Concrete,0.15,0.0025,0.05,1300125
kidneyclearcellrenalcarcinoma,156,0.6590664659066466,L-Concrete,0.15,0.0025,0.05,1300125
kidneypapillaryrenalcellcarcinoma,84,0.8064516129032258,L-Concrete,0.15,0.0025,0.05,1300125
kidneychromophobe,19,0.7464788732394366,L-Concrete,0.15,0.002,0.05,1340123
kidneyclearcellrenalcarcinoma,156,0.6835878683587868,L-Concrete,0.15,0.002,0.05,1340123
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,L-Concrete,0.15,0.002,0.05,1340123
kidneychromophobe,19,0.6901408450704225,L-Concrete,0.15,0.002,0.05,1340124
kidneyclearcellrenalcarcinoma,156,0.6375564637556463,L-Concrete,0.15,0.002,0.05,1340124
kidneypapillaryrenalcellcarcinoma,84,0.6989247311827957,L-Concrete,0.15,0.002,0.05,1340124
kidneychromophobe,19,0.5774647887323944,L-Concrete,0.15,0.002,0.05,1340125
kidneyclearcellrenalcarcinoma,156,0.609378360937836,L-Concrete,0.15,0.002,0.05,1340125
kidneypapillaryrenalcellcarcinoma,84,0.6728110599078341,L-Concrete,0.15,0.002,0.05,1340125
kidneychromophobe,19,0.6619718309859155,L-Concrete,0.15,0.0015,0.05,1380123
kidneyclearcellrenalcarcinoma,156,0.6184125618412561,L-Concrete,0.15,0.0015,0.05,1380123
kidneypapillaryrenalcellcarcinoma,84,0.6574500768049155,L-Concrete,0.15,0.0015,0.05,1380123
kidneychromophobe,19,0.647887323943662,L-Concrete,0.15,0.0015,0.05,1380124
kidneyclearcellrenalcarcinoma,156,0.6350828135082813,L-Concrete,0.15,0.0015,0.05,1380124
kidneypapillaryrenalcellcarcinoma,84,0.5929339477726574,L-Concrete,0.15,0.0015,0.05,1380124
kidneychromophobe,19,0.7323943661971831,L-Concrete,0.15,0.0015,0.05,1380125
kidneyclearcellrenalcarcinoma,156,0.6384168638416864,L-Concrete,0.15,0.0015,0.05,1380125
kidneypapillaryrenalcellcarcinoma,84,0.8233486943164362,L-Concrete,0.15,0.0015,0.05,1380125
kidneychromophobe,19,0.8169014084507042,L-Concrete,0.12,0.004,0.05,1420123
kidneyclearcellrenalcarcinoma,156,0.6749838674983868,L-Concrete,0.12,0.004,0.05,1420123
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,L-Concrete,0.12,0.004,0.05,1420123
kidneychromophobe,19,0.6901408450704225,L-Concrete,0.12,0.004,0.05,1420124
kidneyclearcellrenalcarcinoma,156,0.6773499677349968,L-Concrete,0.12,0.004,0.05,1420124
kidneypapillaryrenalcellcarcinoma,84,0.7526881720430108,L-Concrete,0.12,0.004,0.05,1420124
kidneychromophobe,19,0.676056338028169,L-Concrete,0.12,0.004,0.05,1420125
kidneyclearcellrenalcarcinoma,156,0.6480963648096365,L-Concrete,0.12,0.004,0.05,1420125
kidneypapillaryrenalcellcarcinoma,84,0.7450076804915514,L-Concrete,0.12,0.004,0.05,1420125
kidneychromophobe,19,0.7323943661971831,L-Concrete,0.12,0.003,0.05,1460123
kidneyclearcellrenalcarcinoma,156,0.6627231662723166,L-Concrete,0.12,0.003,0.05,1460123
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,L-Concrete,0.12,0.003,0.05,1460123
kidneychromophobe,19,0.7605633802816901,L-Concrete,0.12,0.003,0.05,1460124
kidneyclearcellrenalcarcinoma,156,0.6504624650462465,L-Concrete,0.12,0.003,0.05,1460124
kidneypapillaryrenalcellcarcinoma,84,0.728110599078341,L-Concrete,0.12,0.003,0.05,1460124
kidneychromophobe,19,0.6901408450704225,L-Concrete,0.12,0.003,0.05,1460125
kidneyclearcellrenalcarcinoma,156,0.6480963648096365,L-Concrete,0.12,0.003,0.05,1460125
kidneypapillaryrenalcellcarcinoma,84,0.8248847926267281,L-Concrete,0.12,0.003,0.05,1460125
kidneychromophobe,19,0.8028169014084507,L-Concrete,0.12,0.0025,0.05,1500123
kidneyclearcellrenalcarcinoma,156,0.6551946655194666,L-Concrete,0.12,0.0025,0.05,1500123
kidneypapillaryrenalcellcarcinoma,84,0.6728110599078341,L-Concrete,0.12,0.0025,0.05,1500123
kidneychromophobe,19,0.8450704225352113,L-Concrete,0.12,0.0025,0.05,1500124
kidneyclearcellrenalcarcinoma,156,0.6403527640352764,L-Concrete,0.12,0.0025,0.05,1500124
kidneypapillaryrenalcellcarcinoma,84,0.738863287250384,L-Concrete,0.12,0.0025,0.05,1500124
kidneychromophobe,19,0.7183098591549296,L-Concrete,0.12,0.0025,0.05,1500125
kidneyclearcellrenalcarcinoma,156,0.6724026672402668,L-Concrete,0.12,0.0025,0.05,1500125
kidneypapillaryrenalcellcarcinoma,84,0.7526881720430108,L-Concrete,0.12,0.0025,0.05,1500125
kidneychromophobe,19,0.7183098591549296,L-Concrete,0.12,0.002,0.05,1540123
kidneyclearcellrenalcarcinoma,156,0.6558399655839966,L-Concrete,0.12,0.002,0.05,1540123
kidneypapillaryrenalcellcarcinoma,84,0.7265745007680492,L-Concrete,0.12,0.002,0.05,1540123
kidneychromophobe,19,0.8028169014084507,L-Concrete,0.12,0.002,0.05,1540124
kidneyclearcellrenalcarcinoma,156,0.5657130565713057,L-Concrete,0.12,0.002,0.05,1540124
kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,L-Concrete,0.12,0.002,0.05,1540124
kidneychromophobe,19,0.7464788732394366,L-Concrete,0.12,0.002,0.05,1540125
kidneyclearcellrenalcarcinoma,156,0.5878683587868359,L-Concrete,0.12,0.002,0.05,1540125
kidneypapillaryrenalcellcarcinoma,84,0.7296466973886329,L-Concrete,0.12,0.002,0.05,1540125
kidneychromophobe,19,0.7887323943661971,L-Concrete,0.12,0.0015,0.05,1580123
kidneyclearcellrenalcarcinoma,156,0.6235749623574962,L-Concrete,0.12,0.0015,0.05,1580123
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,L-Concrete,0.12,0.0015,0.05,1580123
kidneychromophobe,19,0.8028169014084507,L-Concrete,0.12,0.0015,0.05,1580124
kidneyclearcellrenalcarcinoma,156,0.6377715637771564,L-Concrete,0.12,0.0015,0.05,1580124
kidneypapillaryrenalcellcarcinoma,84,0.7634408602150538,L-Concrete,0.12,0.0015,0.05,1580124
kidneychromophobe,19,0.6338028169014085,L-Concrete,0.12,0.0015,0.05,1580125
kidneyclearcellrenalcarcinoma,156,0.5949666594966659,L-Concrete,0.12,0.0015,0.05,1580125
kidneypapillaryrenalcellcarcinoma,84,0.6789554531490015,L-Concrete,0.12,0.0015,0.05,1580125
kidneychromophobe,19,0.6619718309859155,LSPIN,0.22,0.014,0.025,10123
kidneyclearcellrenalcarcinoma,156,0.6859539685953968,LSPIN,0.22,0.014,0.025,10123
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,LSPIN,0.22,0.014,0.025,10123
kidneychromophobe,19,0.704225352112676,LSPIN,0.22,0.014,0.025,10124
kidneyclearcellrenalcarcinoma,156,0.6767046676704668,LSPIN,0.22,0.014,0.025,10124
kidneypapillaryrenalcellcarcinoma,84,0.7588325652841782,LSPIN,0.22,0.014,0.025,10124
kidneychromophobe,19,0.704225352112676,LSPIN,0.22,0.014,0.025,10125
kidneyclearcellrenalcarcinoma,156,0.6769197676919768,LSPIN,0.22,0.014,0.025,10125
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,LSPIN,0.22,0.014,0.025,10125
kidneychromophobe,19,0.647887323943662,LSPIN,0.22,0.0105,0.025,50123
kidneyclearcellrenalcarcinoma,156,0.6844482684448269,LSPIN,0.22,0.0105,0.025,50123
kidneypapillaryrenalcellcarcinoma,84,0.7311827956989247,LSPIN,0.22,0.0105,0.025,50123
kidneychromophobe,19,0.7183098591549296,LSPIN,0.22,0.0105,0.025,50124
kidneyclearcellrenalcarcinoma,156,0.6674553667455366,LSPIN,0.22,0.0105,0.025,50124
kidneypapillaryrenalcellcarcinoma,84,0.8125960061443932,LSPIN,0.22,0.0105,0.025,50124
kidneychromophobe,19,0.6901408450704225,LSPIN,0.22,0.0105,0.025,50125
kidneyclearcellrenalcarcinoma,156,0.6764895676489567,LSPIN,0.22,0.0105,0.025,50125
kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,LSPIN,0.22,0.0105,0.025,50125
kidneychromophobe,19,0.6056338028169014,LSPIN,0.22,0.00875,0.025,90123
kidneyclearcellrenalcarcinoma,156,0.6902559690255969,LSPIN,0.22,0.00875,0.025,90123
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,LSPIN,0.22,0.00875,0.025,90123
kidneychromophobe,19,0.6619718309859155,LSPIN,0.22,0.00875,0.025,90124
kidneyclearcellrenalcarcinoma,156,0.6833727683372768,LSPIN,0.22,0.00875,0.025,90124
kidneypapillaryrenalcellcarcinoma,84,0.695852534562212,LSPIN,0.22,0.00875,0.025,90124
kidneychromophobe,19,0.676056338028169,LSPIN,0.22,0.00875,0.025,90125
kidneyclearcellrenalcarcinoma,156,0.6807915680791569,LSPIN,0.22,0.00875,0.025,90125
kidneypapillaryrenalcellcarcinoma,84,0.7603686635944701,LSPIN,0.22,0.00875,0.025,90125
kidneychromophobe,19,0.704225352112676,LSPIN,0.22,0.007,0.025,130123
kidneyclearcellrenalcarcinoma,156,0.6741234674123467,LSPIN,0.22,0.007,0.025,130123
kidneypapillaryrenalcellcarcinoma,84,0.7142857142857143,LSPIN,0.22,0.007,0.025,130123
kidneychromophobe,19,0.4788732394366197,LSPIN,0.22,0.007,0.025,130124
kidneyclearcellrenalcarcinoma,156,0.6807915680791569,LSPIN,0.22,0.007,0.025,130124
kidneypapillaryrenalcellcarcinoma,84,0.7357910906298003,LSPIN,0.22,0.007,0.025,130124
kidneychromophobe,19,0.5633802816901409,LSPIN,0.22,0.007,0.025,130125
kidneyclearcellrenalcarcinoma,156,0.6859539685953968,LSPIN,0.22,0.007,0.025,130125
kidneypapillaryrenalcellcarcinoma,84,0.7373271889400922,LSPIN,0.22,0.007,0.025,130125
kidneychromophobe,19,0.6901408450704225,LSPIN,0.22,0.00525,0.025,170123
kidneyclearcellrenalcarcinoma,156,0.696708969670897,LSPIN,0.22,0.00525,0.025,170123
kidneypapillaryrenalcellcarcinoma,84,0.7250384024577573,LSPIN,0.22,0.00525,0.025,170123
kidneychromophobe,19,0.7183098591549296,LSPIN,0.22,0.00525,0.025,170124
kidneyclearcellrenalcarcinoma,156,0.6857388685738869,LSPIN,0.22,0.00525,0.025,170124
kidneypapillaryrenalcellcarcinoma,84,0.8294930875576036,LSPIN,0.22,0.00525,0.025,170124
kidneychromophobe,19,0.676056338028169,LSPIN,0.22,0.00525,0.025,170125
kidneyclearcellrenalcarcinoma,156,0.697569369756937,LSPIN,0.22,0.00525,0.025,170125
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,LSPIN,0.22,0.00525,0.025,170125
kidneychromophobe,19,0.6901408450704225,LSPIN,0.2,0.014,0.025,210123
kidneyclearcellrenalcarcinoma,156,0.6891804689180469,LSPIN,0.2,0.014,0.025,210123
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,LSPIN,0.2,0.014,0.025,210123
kidneychromophobe,19,0.704225352112676,LSPIN,0.2,0.014,0.025,210124
kidneyclearcellrenalcarcinoma,156,0.7149924714992472,LSPIN,0.2,0.014,0.025,210124
kidneypapillaryrenalcellcarcinoma,84,0.8110599078341014,LSPIN,0.2,0.014,0.025,210124
kidneychromophobe,19,0.6619718309859155,LSPIN,0.2,0.014,0.025,210125
kidneyclearcellrenalcarcinoma,156,0.6661647666164766,LSPIN,0.2,0.014,0.025,210125
kidneypapillaryrenalcellcarcinoma,84,0.7465437788018433,LSPIN,0.2,0.014,0.025,210125
kidneychromophobe,19,0.5915492957746479,LSPIN,0.2,0.0105,0.025,250123
kidneyclearcellrenalcarcinoma,156,0.6741234674123467,LSPIN,0.2,0.0105,0.025,250123
kidneypapillaryrenalcellcarcinoma,84,0.7741935483870968,LSPIN,0.2,0.0105,0.025,250123
kidneychromophobe,19,0.704225352112676,LSPIN,0.2,0.0105,0.025,250124
