family,selection,fold,rep,gene_idx,gene,gate_rate_holdout,selected_patient_n,selected_patient_events,top_selected_histology,top_selected_histology_n,target_abs_neglog10_p,target_signed_neglog10_p,random_median_abs_neglog10_p,random_p90_abs_neglog10_p,target_minus_random_median,target_gt_random_median,target_gt_random_p90
Concrete,nosmooth_lamx3,0,0,2807,SAMD5,0.5296167135238647,152,50,kidneyclearcellrenalcarcinoma,149,2.375382206979247,-2.375382206979247,1.2092094056241225,3.0767850217451156,1.1661728013551247,True,False
Concrete,nosmooth_lamx3,0,0,4711,CD226,0.5296167135238647,152,45,kidneyclearcellrenalcarcinoma,151,0.19266500932324837,0.19266500932324837,0.5180406011706382,2.6429536780335345,-0.32537559184738984,False,False
Concrete,nosmooth_lamx3,0,0,5005,PAX9,0.5296167135238647,152,44,kidneyclearcellrenalcarcinoma,151,2.8652698707234827,2.8652698707234827,0.5871217867555403,2.109705771803127,2.2781480839679427,True,True
Concrete,nosmooth_lamx3,0,0,4973,PEX5L,0.5261324048042297,151,30,kidneypapillaryrenalcellcarcinoma,89,1.1453173150376275,1.1453173150376275,0.8596230935124228,2.743410191286014,0.28569422152520463,True,False
Concrete,nosmooth_lamx3,0,0,4491,GAPT,0.5261324048042297,151,47,kidneyclearcellrenalcarcinoma,150,0.9159790343316502,0.9159790343316502,0.9207396116012853,2.820864117644537,-0.00476057726963508,False,False
Concrete,nosmooth_lamx3,0,0,4854,WFIKKN2,0.5226480960845947,150,45,kidneyclearcellrenalcarcinoma,149,0.09868206198297254,0.09868206198297254,0.6939226310200601,2.2843990395800544,-0.5952405690370876,False,False
Concrete,nosmooth_lamx3,0,0,4476,TIFAB,0.5226480960845947,150,45,kidneyclearcellrenalcarcinoma,149,0.8188320138704558,0.8188320138704558,0.7797388172192652,3.0636573344463174,0.0390931966511906,True,False
Concrete,nosmooth_lamx3,0,0,3159,PPP1R16B,0.5226480960845947,150,44,kidneyclearcellrenalcarcinoma,149,0.03482319908527835,-0.03482319908527835,0.564551792647441,2.5770562628270848,-0.5297285935621627,False,False
Concrete,nosmooth_lamx3,0,0,1588,CD3D,0.5226480960845947,150,45,kidneyclearcellrenalcarcinoma,149,2.4586487875308864,2.4586487875308864,0.5412196933275268,2.0806123061397486,1.9174290942033596,True,True
Concrete,nosmooth_lamx3,0,0,3245,TRPM6,0.5226480960845947,150,46,kidneyclearcellrenalcarcinoma,149,0.6841219768072264,-0.6841219768072264,0.7411569721838872,2.8677181103238363,-0.05703499537666079,False,False
Concrete,nosmooth_lamx3,0,0,1644,C1QTNF3,0.5156794190406799,148,43,kidneyclearcellrenalcarcinoma,147,0.3473689810389659,-0.3473689810389659,0.6143654184003136,2.186458970370207,-0.26699643736134765,False,False
Concrete,nosmooth_lamx3,0,0,2080,ATP8B3,0.5156794190406799,148,44,kidneyclearcellrenalcarcinoma,147,1.5838172799035068,1.5838172799035068,0.6173748423987881,2.564601701413809,0.9664424375047187,True,False
Concrete,nosmooth_lamx3,0,0,3765,STYK1,0.5121951103210449,147,43,kidneyclearcellrenalcarcinoma,146,1.9561338965764516,1.9561338965764516,0.8829783499302262,3.4523768249141575,1.0731555466462255,True,False
Concrete,nosmooth_lamx3,0,0,1730,TUBA3C,0.5121951103210449,147,43,kidneyclearcellrenalcarcinoma,146,0.35370590869038027,0.35370590869038027,0.6852302172728324,2.392197395106372,-0.33152430858245213,False,False
Concrete,nosmooth_lamx3,0,0,4555,HOXC8,0.5121951103210449,147,43,kidneyclearcellrenalcarcinoma,146,0.7540863132807168,0.7540863132807168,0.737269914558391,2.5095676442174866,0.016816398722325876,True,False
Concrete,nosmooth_lamx3,0,0,4515,IL12B,0.5121951103210449,147,43,kidneyclearcellrenalcarcinoma,146,0.22914181611590279,0.22914181611590279,0.5941698470585017,2.430160619669974,-0.36502803094259895,False,False
Concrete,nosmooth_lamx3,0,0,528,MCCD1,0.5121951103210449,147,43,kidneyclearcellrenalcarcinoma,146,0.2488633953920922,-0.2488633953920922,0.6886735038092924,1.9446723119174956,-0.43981010841720014,False,False
Concrete,nosmooth_lamx3,0,0,540,ADAMTS4,0.5052264928817749,145,41,kidneyclearcellrenalcarcinoma,145,1.0761565487384237,1.0761565487384237,0.7294030639278317,1.8601313036818383,0.346753484810592,True,False
Concrete,nosmooth_lamx3,0,0,3260,HSD3B2,0.5052264928817749,145,43,kidneyclearcellrenalcarcinoma,144,1.0527815820270874,1.0527815820270874,0.6857912404329694,2.167248580203971,0.36699034159411803,True,False
Concrete,nosmooth_lamx3,0,0,321,CXCL13,0.5017421841621399,144,41,kidneypapillaryrenalcellcarcinoma,90,3.7554231485933314,3.7554231485933314,1.1915694384562827,3.154304697467884,2.5638537101370487,True,True
Concrete,nosmooth_lamx3,0,0,4877,LOC644172,0.4982578456401825,143,47,kidneyclearcellrenalcarcinoma,142,1.072544892880316,1.072544892880316,0.6717281469353784,2.6979326397030663,0.40081674594493766,True,False
Concrete,nosmooth_lamx3,0,0,2086,NPNT,0.4947735071182251,142,42,kidneyclearcellrenalcarcinoma,141,0.831814080501027,-0.831814080501027,0.6281914336016604,2.7940083049912285,0.2036226468993666,True,False
Concrete,nosmooth_lamx3,0,0,4341,NOS1,0.4912891983985901,141,43,kidneyclearcellrenalcarcinoma,141,2.9718405679450886,-2.9718405679450886,0.8278974405598334,2.5922284826473683,2.1439431273852554,True,True
Concrete,nosmooth_lamx3,0,0,3690,RGS11,0.4878048896789551,140,43,kidneyclearcellrenalcarcinoma,139,0.3337599548306808,0.3337599548306808,0.8806095890615915,2.8649584309306277,-0.5468496342309106,False,False
Concrete,nosmooth_lamx3,0,0,1808,MMEL1,0.4878048896789551,140,39,kidneyclearcellrenalcarcinoma,139,3.0890216174475893,3.0890216174475893,0.5949650135761844,2.181056054927085,2.494056603871405,True,True
Concrete,nosmooth_lamx3,0,0,4257,OTOA,0.46689894795417786,134,44,kidneyclearcellrenalcarcinoma,133,0.16004807589609824,0.16004807589609824,0.5907599448315174,2.289767515320617,-0.43071186893541913,False,False
Concrete,nosmooth_lamx3,0,0,108,CKMT2,0.46689894795417786,134,44,kidneyclearcellrenalcarcinoma,132,0.25408295616487353,-0.25408295616487353,0.9014780395822306,2.6568238439459875,-0.6473950834173571,False,False
Concrete,nosmooth_lamx3,0,0,1074,CABP1,0.46341463923454285,133,26,kidneypapillaryrenalcellcarcinoma,89,1.0861906375950057,-1.0861906375950057,0.6275019592625586,2.776619601311034,0.4586886783324471,True,False
Concrete,nosmooth_lamx3,0,0,1258,VCAN,0.45296168327331543,130,45,kidneyclearcellrenalcarcinoma,129,0.046560065677987046,0.046560065677987046,0.45552977841423536,2.0253482779193996,-0.4089697127362483,False,False
Concrete,nosmooth_lamx3,0,0,2063,NELL1,0.44947734475135803,129,22,kidneypapillaryrenalcellcarcinoma,88,0.4868431528314936,-0.4868431528314936,0.47300839971255104,1.7513447333210987,0.013834753118942555,True,False
Concrete,nosmooth_lamx3,0,0,4310,F8,0.44947734475135803,129,23,kidneypapillaryrenalcellcarcinoma,89,0.004960525735167092,0.004960525735167092,0.6243415665453274,2.996098866247449,-0.6193810408101602,False,False
Concrete,nosmooth_lamx3,0,0,4007,PLD4,0.44947734475135803,129,22,kidneypapillaryrenalcellcarcinoma,90,0.17802640964212518,-0.17802640964212518,0.5778559738522144,2.216893349634338,-0.39982956421008925,False,False
Concrete,nosmooth_lamx3,0,0,1431,CLDN7,0.445993036031723,128,22,kidneypapillaryrenalcellcarcinoma,89,1.9362299484748267,-1.9362299484748267,0.6591098241305896,3.117297960529308,1.2771201243442372,True,False
Concrete,nosmooth_lamx3,0,0,1555,MT1E,0.445993036031723,128,22,kidneypapillaryrenalcellcarcinoma,90,0.5249084660993854,-0.5249084660993854,0.4889176976476175,2.3887175676633645,0.03599076845176785,True,False
Concrete,nosmooth_lamx3,0,0,380,VNN1,0.445993036031723,128,21,kidneypapillaryrenalcellcarcinoma,90,0.8650422367838206,0.8650422367838206,0.6399503084986629,2.012394420541762,0.22509192828515778,True,False
Concrete,nosmooth_lamx3,0,0,989,VGF,0.445993036031723,128,22,kidneypapillaryrenalcellcarcinoma,89,0.6142329059739987,0.6142329059739987,0.5749030411689529,2.724841855671668,0.039329864805045855,True,False
Concrete,nosmooth_lamx3,0,0,5054,ARRDC3,0.445993036031723,128,40,kidneyclearcellrenalcarcinoma,127,0.6297603335461291,0.6297603335461291,0.9045242980147199,2.933192423863542,-0.27476396446859075,False,False
Concrete,nosmooth_lamx3,0,0,1576,SCARA3,0.445993036031723,128,23,kidneypapillaryrenalcellcarcinoma,89,0.33977184928817095,0.33977184928817095,0.7718994700822288,2.103046521082564,-0.43212762079405787,False,False
Concrete,nosmooth_lamx3,0,0,259,DCAF12L1,0.445993036031723,128,22,kidneypapillaryrenalcellcarcinoma,90,2.962689314347696,-2.962689314347696,0.3930973150263869,2.228557540233599,2.569591999321309,True,True
