model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
L-Concrete,0.4,0.00275,0.7793254373579387,3.012836986646511,0.44076486966997913,3.1734693877551026,0.4745008714323348,20,1004.2157592773438
L-Concrete,0.4,0.0022,0.8250620867805246,3.1382086167800454,0.4669768369424932,3.451637692113883,0.5383676352717428,20,1362.5228271484375
L-Concrete,0.4,0.00165,0.8470910493519603,3.291005291005291,0.5013361484700194,3.412459057697153,0.5295547770651384,20,2053.2803955078125
L-Concrete,0.4,0.0011,0.8700117330039226,3.3576089695137314,0.5171739474319634,3.584845049130763,0.5710723678734871,20,3510.9135009765623
L-LSPIN,0.0,0.028,0.34061811485664006,1.7747921390778536,0.22027446976769696,1.7982993197278911,0.22312539383160526,20,50.84180030822754
L-LSPIN,0.0,0.021,0.38273168521689593,2.076467624086672,0.26882113957073084,1.7591206853111614,0.21724325845318204,20,66.62701034545898
L-LSPIN,0.0,0.014,0.47977846010279085,2.2096749811035528,0.2894456347569488,1.966767447719829,0.25030906882270865,20,76.66559562683105
L-LSPIN,0.0,0.0105,0.5290496660488654,2.3076215671453766,0.3056488531140302,2.186167800453515,0.2862208392428575,20,104.52411727905273
L-LSPIN,0.0,0.00875,0.5569330052421712,2.4682539682539684,0.33459531764141837,2.2331821617535903,0.2930691523977697,20,118.63633422851562
L-LSPIN,0.0,0.007,0.5461803865259873,2.393814562862182,0.3208810112906782,2.2449357520786095,0.29546650929575524,20,141.3803840637207
L-LSPIN,0.0,0.00525,0.634962612947787,2.546611237087428,0.3489482552482591,2.4408289241622576,0.3292023979299735,20,168.41543426513672
L-LSPIN,0.0,0.0035,0.6581955072598823,2.6876543209876544,0.3752148032550264,2.6445578231292517,0.36812716482687513,20,256.46752166748047
