model_family,lambda_sample_smooth,lambda_sparse,mean_cluster_ari,mean_cluster_nmi,n_pairs,mean_Khard
LSPIN,0.0,0.0035,0.4852046053341149,0.49208550216256997,20,365.0282928466797
LSPIN,0.1,0.028,0.5260473032817786,0.5035750005533577,20,158.09389038085936
LSPIN,0.1,0.021,0.5811143583464748,0.5558124804462796,20,190.21575622558595
LSPIN,0.1,0.014,0.5321446070983072,0.5420659165750837,20,221.44276580810546
LSPIN,0.1,0.0105,0.5484904756654536,0.5288966928222811,20,280.0125396728516
LSPIN,0.1,0.00875,0.6167126288830157,0.6003524874023899,20,298.70482330322267
LSPIN,0.1,0.007,0.6019479139378555,0.5907910610582422,20,404.58778076171876
LSPIN,0.1,0.00525,0.6189771498095881,0.6027899944075747,20,519.5620544433593
LSPIN,0.1,0.0035,0.58118082378564,0.610777421938965,20,793.9932434082032
LSPIN,0.2,0.028,0.47380785919095825,0.4917297912172698,20,150.85691299438477
LSPIN,0.2,0.021,0.5271890950109012,0.5295872834163485,20,191.32025680541992
LSPIN,0.2,0.014,0.5738317222584325,0.5568809764214724,20,243.9061065673828
LSPIN,0.2,0.0105,0.6076942428864054,0.569061141860603,20,272.1353698730469
LSPIN,0.2,0.00875,0.6074034139374818,0.5920252918674742,20,334.68006286621096
LSPIN,0.2,0.007,0.590458470945022,0.5567198598717897,20,378.9250778198242
LSPIN,0.2,0.00525,0.5763991785348148,0.6041086707576712,20,520.0636688232422
LSPIN,0.2,0.0035,0.5809657846135186,0.5914611551872533,20,794.4739501953125
LSPIN,0.4,0.028,0.566444395583681,0.5417155885736235,20,159.4839241027832
LSPIN,0.4,0.021,0.5739608049541755,0.545699595585654,20,197.25980758666992
LSPIN,0.4,0.014,0.6143377174521304,0.5904277912946847,20,232.2225082397461
LSPIN,0.4,0.0105,0.6421777808054733,0.6047173419526795,20,293.3299057006836
LSPIN,0.4,0.00875,0.5129311174174508,0.523915082254747,20,318.15016174316406
LSPIN,0.4,0.007,0.5816701977731078,0.5782129720863725,20,379.8713806152344
LSPIN,0.4,0.00525,0.5839001509968383,0.5613479091531481,20,497.01832275390626
