histology,n_test,cindex,model_family,predictor,lambda_sparse,lambda_sample_smooth,seed
infiltratinglobularcarcinoma,60,0.5291005291005291,L-Concrete,linear,0.0022,0.4,2190126
other,23,0.6756756756756757,L-Concrete,linear,0.0022,0.4,2190126
infiltratingductalcarcinoma,220,0.6625204582651392,L-Concrete,linear,0.0022,0.4,2190127
infiltratinglobularcarcinoma,60,0.6666666666666666,L-Concrete,linear,0.0022,0.4,2190127
other,23,0.5405405405405406,L-Concrete,linear,0.0022,0.4,2190127
infiltratingductalcarcinoma,220,0.6173486088379705,L-Concrete,linear,0.00275,0.4,2200123
infiltratinglobularcarcinoma,60,0.6402116402116402,L-Concrete,linear,0.00275,0.4,2200123
other,23,0.5945945945945946,L-Concrete,linear,0.00275,0.4,2200123
infiltratingductalcarcinoma,220,0.627823240589198,L-Concrete,linear,0.00275,0.4,2200124
infiltratinglobularcarcinoma,60,0.5873015873015873,L-Concrete,linear,0.00275,0.4,2200124
other,23,0.5675675675675675,L-Concrete,linear,0.00275,0.4,2200124
infiltratingductalcarcinoma,220,0.6435351882160393,L-Concrete,linear,0.00275,0.4,2200125
infiltratinglobularcarcinoma,60,0.4973544973544973,L-Concrete,linear,0.00275,0.4,2200125
other,23,0.5945945945945946,L-Concrete,linear,0.00275,0.4,2200125
infiltratingductalcarcinoma,220,0.6072013093289689,L-Concrete,linear,0.00275,0.4,2200126
infiltratinglobularcarcinoma,60,0.6084656084656085,L-Concrete,linear,0.00275,0.4,2200126
other,23,0.6216216216216216,L-Concrete,linear,0.00275,0.4,2200126
infiltratingductalcarcinoma,220,0.6834697217675941,L-Concrete,linear,0.00275,0.4,2200127
infiltratinglobularcarcinoma,60,0.5978835978835979,L-Concrete,linear,0.00275,0.4,2200127
other,23,0.6216216216216216,L-Concrete,linear,0.00275,0.4,2200127
infiltratingductalcarcinoma,220,0.6527004909983634,L-Concrete,linear,0.0033,0.4,2210123
infiltratinglobularcarcinoma,60,0.4973544973544973,L-Concrete,linear,0.0033,0.4,2210123
other,23,0.6486486486486487,L-Concrete,linear,0.0033,0.4,2210123
infiltratingductalcarcinoma,220,0.6504091653027824,L-Concrete,linear,0.0033,0.4,2210124
infiltratinglobularcarcinoma,60,0.5026455026455027,L-Concrete,linear,0.0033,0.4,2210124
other,23,0.6216216216216216,L-Concrete,linear,0.0033,0.4,2210124
infiltratingductalcarcinoma,220,0.6026186579378069,L-Concrete,linear,0.0033,0.4,2210125
infiltratinglobularcarcinoma,60,0.708994708994709,L-Concrete,linear,0.0033,0.4,2210125
other,23,0.5675675675675675,L-Concrete,linear,0.0033,0.4,2210125
infiltratingductalcarcinoma,220,0.6144026186579378,L-Concrete,linear,0.0033,0.4,2210126
infiltratinglobularcarcinoma,60,0.6190476190476191,L-Concrete,linear,0.0033,0.4,2210126
other,23,0.4864864864864865,L-Concrete,linear,0.0033,0.4,2210126
infiltratingductalcarcinoma,220,0.6530278232405892,L-Concrete,linear,0.0033,0.4,2210127
infiltratinglobularcarcinoma,60,0.5026455026455027,L-Concrete,linear,0.0033,0.4,2210127
other,23,0.5135135135135135,L-Concrete,linear,0.0033,0.4,2210127
infiltratingductalcarcinoma,220,0.6517184942716857,L-Concrete,linear,0.0044,0.4,2220123
infiltratinglobularcarcinoma,60,0.6402116402116402,L-Concrete,linear,0.0044,0.4,2220123
other,23,0.4864864864864865,L-Concrete,linear,0.0044,0.4,2220123
infiltratingductalcarcinoma,220,0.628150572831424,L-Concrete,linear,0.0044,0.4,2220124
infiltratinglobularcarcinoma,60,0.6084656084656085,L-Concrete,linear,0.0044,0.4,2220124
other,23,0.5675675675675675,L-Concrete,linear,0.0044,0.4,2220124
infiltratingductalcarcinoma,220,0.6229132569558101,L-Concrete,linear,0.0044,0.4,2220125
infiltratinglobularcarcinoma,60,0.5555555555555556,L-Concrete,linear,0.0044,0.4,2220125
other,23,0.4594594594594595,L-Concrete,linear,0.0044,0.4,2220125
infiltratingductalcarcinoma,220,0.7276595744680852,L-Concrete,linear,0.0044,0.4,2220126
infiltratinglobularcarcinoma,60,0.582010582010582,L-Concrete,linear,0.0044,0.4,2220126
other,23,0.5135135135135135,L-Concrete,linear,0.0044,0.4,2220126
infiltratingductalcarcinoma,220,0.6428805237315875,L-Concrete,linear,0.0044,0.4,2220127
infiltratinglobularcarcinoma,60,0.4761904761904761,L-Concrete,linear,0.0044,0.4,2220127
other,23,0.5135135135135135,L-Concrete,linear,0.0044,0.4,2220127
infiltratingductalcarcinoma,220,0.6533551554828151,L-Concrete,linear,0.0055,0.4,2230123
infiltratinglobularcarcinoma,60,0.6772486772486772,L-Concrete,linear,0.0055,0.4,2230123
other,23,0.4324324324324324,L-Concrete,linear,0.0055,0.4,2230123
infiltratingductalcarcinoma,220,0.6841243862520459,L-Concrete,linear,0.0055,0.4,2230124
infiltratinglobularcarcinoma,60,0.5343915343915344,L-Concrete,linear,0.0055,0.4,2230124
other,23,0.6486486486486487,L-Concrete,linear,0.0055,0.4,2230124
infiltratingductalcarcinoma,220,0.688379705400982,L-Concrete,linear,0.0055,0.4,2230125
infiltratinglobularcarcinoma,60,0.7248677248677249,L-Concrete,linear,0.0055,0.4,2230125
other,23,0.4864864864864865,L-Concrete,linear,0.0055,0.4,2230125
infiltratingductalcarcinoma,220,0.6101472995090016,L-Concrete,linear,0.0055,0.4,2230126
infiltratinglobularcarcinoma,60,0.4867724867724867,L-Concrete,linear,0.0055,0.4,2230126
other,23,0.6216216216216216,L-Concrete,linear,0.0055,0.4,2230126
infiltratingductalcarcinoma,220,0.6896890343698854,L-Concrete,linear,0.0055,0.4,2230127
infiltratinglobularcarcinoma,60,0.6243386243386243,L-Concrete,linear,0.0055,0.4,2230127
other,23,0.5405405405405406,L-Concrete,linear,0.0055,0.4,2230127
infiltratingductalcarcinoma,220,0.667430441898527,L-Concrete,linear,0.0066,0.4,2240123
infiltratinglobularcarcinoma,60,0.3915343915343915,L-Concrete,linear,0.0066,0.4,2240123
other,23,0.5135135135135135,L-Concrete,linear,0.0066,0.4,2240123
infiltratingductalcarcinoma,220,0.6978723404255319,L-Concrete,linear,0.0066,0.4,2240124
infiltratinglobularcarcinoma,60,0.544973544973545,L-Concrete,linear,0.0066,0.4,2240124
other,23,0.4864864864864865,L-Concrete,linear,0.0066,0.4,2240124
infiltratingductalcarcinoma,220,0.63240589198036,L-Concrete,linear,0.0066,0.4,2240125
infiltratinglobularcarcinoma,60,0.7142857142857143,L-Concrete,linear,0.0066,0.4,2240125
other,23,0.5135135135135135,L-Concrete,linear,0.0066,0.4,2240125
infiltratingductalcarcinoma,220,0.644189852700491,L-Concrete,linear,0.0066,0.4,2240126
infiltratinglobularcarcinoma,60,0.5026455026455027,L-Concrete,linear,0.0066,0.4,2240126
other,23,0.5675675675675675,L-Concrete,linear,0.0066,0.4,2240126
infiltratingductalcarcinoma,220,0.6579378068739771,L-Concrete,linear,0.0066,0.4,2240127
infiltratinglobularcarcinoma,60,0.5767195767195767,L-Concrete,linear,0.0066,0.4,2240127
other,23,0.7567567567567568,L-Concrete,linear,0.0066,0.4,2240127
infiltratingductalcarcinoma,220,0.6173486088379705,L-Concrete,linear,0.0011,0.0,2250123
infiltratinglobularcarcinoma,60,0.6190476190476191,L-Concrete,linear,0.0011,0.0,2250123
other,23,0.5945945945945946,L-Concrete,linear,0.0011,0.0,2250123
infiltratingductalcarcinoma,220,0.6592471358428805,L-Concrete,linear,0.0011,0.0,2250124
infiltratinglobularcarcinoma,60,0.7195767195767195,L-Concrete,linear,0.0011,0.0,2250124
other,23,0.5675675675675675,L-Concrete,linear,0.0011,0.0,2250124
infiltratingductalcarcinoma,220,0.6333878887070377,L-Concrete,linear,0.0011,0.0,2250125
infiltratinglobularcarcinoma,60,0.6296296296296297,L-Concrete,linear,0.0011,0.0,2250125
other,23,0.5135135135135135,L-Concrete,linear,0.0011,0.0,2250125
infiltratingductalcarcinoma,220,0.67430441898527,L-Concrete,linear,0.0011,0.0,2250126
infiltratinglobularcarcinoma,60,0.6878306878306878,L-Concrete,linear,0.0011,0.0,2250126
other,23,0.5135135135135135,L-Concrete,linear,0.0011,0.0,2250126
infiltratingductalcarcinoma,220,0.6019639934533552,L-Concrete,linear,0.0011,0.0,2250127
infiltratinglobularcarcinoma,60,0.6031746031746031,L-Concrete,linear,0.0011,0.0,2250127
other,23,0.5135135135135135,L-Concrete,linear,0.0011,0.0,2250127
infiltratingductalcarcinoma,220,0.6274959083469722,L-Concrete,linear,0.00165,0.0,2260123
infiltratinglobularcarcinoma,60,0.6402116402116402,L-Concrete,linear,0.00165,0.0,2260123
other,23,0.4594594594594595,L-Concrete,linear,0.00165,0.0,2260123
infiltratingductalcarcinoma,220,0.5934533551554828,L-Concrete,linear,0.00165,0.0,2260124
infiltratinglobularcarcinoma,60,0.6031746031746031,L-Concrete,linear,0.00165,0.0,2260124
other,23,0.5675675675675675,L-Concrete,linear,0.00165,0.0,2260124
infiltratingductalcarcinoma,220,0.628150572831424,L-Concrete,linear,0.00165,0.0,2260125
infiltratinglobularcarcinoma,60,0.5291005291005291,L-Concrete,linear,0.00165,0.0,2260125
other,23,0.5945945945945946,L-Concrete,linear,0.00165,0.0,2260125
infiltratingductalcarcinoma,220,0.6088379705400983,L-Concrete,linear,0.00165,0.0,2260126
infiltratinglobularcarcinoma,60,0.5978835978835979,L-Concrete,linear,0.00165,0.0,2260126
other,23,0.7027027027027027,L-Concrete,linear,0.00165,0.0,2260126
infiltratingductalcarcinoma,220,0.6828150572831424,L-Concrete,linear,0.00165,0.0,2260127
infiltratinglobularcarcinoma,60,0.5396825396825397,L-Concrete,linear,0.00165,0.0,2260127
other,23,0.4324324324324324,L-Concrete,linear,0.00165,0.0,2260127
infiltratingductalcarcinoma,220,0.6490998363338789,L-Concrete,linear,0.0022,0.0,2270123
infiltratinglobularcarcinoma,60,0.5661375661375662,L-Concrete,linear,0.0022,0.0,2270123
other,23,0.5405405405405406,L-Concrete,linear,0.0022,0.0,2270123
infiltratingductalcarcinoma,220,0.6016366612111292,L-Concrete,linear,0.0022,0.0,2270124
infiltratinglobularcarcinoma,60,0.5714285714285714,L-Concrete,linear,0.0022,0.0,2270124
other,23,0.5675675675675675,L-Concrete,linear,0.0022,0.0,2270124
infiltratingductalcarcinoma,220,0.6,L-Concrete,linear,0.0022,0.0,2270125
infiltratinglobularcarcinoma,60,0.6402116402116402,L-Concrete,linear,0.0022,0.0,2270125
other,23,0.5675675675675675,L-Concrete,linear,0.0022,0.0,2270125
infiltratingductalcarcinoma,220,0.63240589198036,L-Concrete,linear,0.0022,0.0,2270126
infiltratinglobularcarcinoma,60,0.5396825396825397,L-Concrete,linear,0.0022,0.0,2270126
other,23,0.5405405405405406,L-Concrete,linear,0.0022,0.0,2270126
infiltratingductalcarcinoma,220,0.5725040916530278,L-Concrete,linear,0.0022,0.0,2270127
infiltratinglobularcarcinoma,60,0.5714285714285714,L-Concrete,linear,0.0022,0.0,2270127
other,23,0.5945945945945946,L-Concrete,linear,0.0022,0.0,2270127
infiltratingductalcarcinoma,220,0.5656301145662848,L-Concrete,linear,0.00275,0.0,2280123
infiltratinglobularcarcinoma,60,0.6031746031746031,L-Concrete,linear,0.00275,0.0,2280123
other,23,0.5675675675675675,L-Concrete,linear,0.00275,0.0,2280123
infiltratingductalcarcinoma,220,0.658265139116203,L-Concrete,linear,0.00275,0.0,2280124
infiltratinglobularcarcinoma,60,0.6296296296296297,L-Concrete,linear,0.00275,0.0,2280124
other,23,0.5135135135135135,L-Concrete,linear,0.00275,0.0,2280124
infiltratingductalcarcinoma,220,0.6497545008183306,L-Concrete,linear,0.00275,0.0,2280125
infiltratinglobularcarcinoma,60,0.656084656084656,L-Concrete,linear,0.00275,0.0,2280125
other,23,0.4864864864864865,L-Concrete,linear,0.00275,0.0,2280125
infiltratingductalcarcinoma,220,0.6425531914893617,L-Concrete,linear,0.00275,0.0,2280126
infiltratinglobularcarcinoma,60,0.6666666666666666,L-Concrete,linear,0.00275,0.0,2280126
other,23,0.4864864864864865,L-Concrete,linear,0.00275,0.0,2280126
infiltratingductalcarcinoma,220,0.6409165302782324,L-Concrete,linear,0.00275,0.0,2280127
infiltratinglobularcarcinoma,60,0.6137566137566137,L-Concrete,linear,0.00275,0.0,2280127
other,23,0.5675675675675675,L-Concrete,linear,0.00275,0.0,2280127
infiltratingductalcarcinoma,220,0.560392798690671,L-Concrete,linear,0.0033,0.0,2290123
infiltratinglobularcarcinoma,60,0.5608465608465608,L-Concrete,linear,0.0033,0.0,2290123
other,23,0.5675675675675675,L-Concrete,linear,0.0033,0.0,2290123
infiltratingductalcarcinoma,220,0.5263502454991816,L-Concrete,linear,0.0033,0.0,2290124
infiltratinglobularcarcinoma,60,0.4867724867724867,L-Concrete,linear,0.0033,0.0,2290124
other,23,0.5405405405405406,L-Concrete,linear,0.0033,0.0,2290124
infiltratingductalcarcinoma,220,0.6068739770867431,L-Concrete,linear,0.0033,0.0,2290125
infiltratinglobularcarcinoma,60,0.6084656084656085,L-Concrete,linear,0.0033,0.0,2290125
other,23,0.5675675675675675,L-Concrete,linear,0.0033,0.0,2290125
infiltratingductalcarcinoma,220,0.5839607201309329,L-Concrete,linear,0.0033,0.0,2290126
infiltratinglobularcarcinoma,60,0.5925925925925926,L-Concrete,linear,0.0033,0.0,2290126
other,23,0.6486486486486487,L-Concrete,linear,0.0033,0.0,2290126
infiltratingductalcarcinoma,220,0.6736497545008183,L-Concrete,linear,0.0033,0.0,2290127
infiltratinglobularcarcinoma,60,0.582010582010582,L-Concrete,linear,0.0033,0.0,2290127
other,23,0.5675675675675675,L-Concrete,linear,0.0033,0.0,2290127
infiltratingductalcarcinoma,220,0.6373158756137479,L-Concrete,linear,0.0044,0.0,2300123
infiltratinglobularcarcinoma,60,0.4973544973544973,L-Concrete,linear,0.0044,0.0,2300123
other,23,0.5405405405405406,L-Concrete,linear,0.0044,0.0,2300123
infiltratingductalcarcinoma,220,0.564975450081833,L-Concrete,linear,0.0044,0.0,2300124
infiltratinglobularcarcinoma,60,0.5502645502645502,L-Concrete,linear,0.0044,0.0,2300124
other,23,0.5405405405405406,L-Concrete,linear,0.0044,0.0,2300124
infiltratingductalcarcinoma,220,0.5947626841243863,L-Concrete,linear,0.0044,0.0,2300125
infiltratinglobularcarcinoma,60,0.4867724867724867,L-Concrete,linear,0.0044,0.0,2300125
other,23,0.6486486486486487,L-Concrete,linear,0.0044,0.0,2300125
infiltratingductalcarcinoma,220,0.5905073649754501,L-Concrete,linear,0.0044,0.0,2300126
infiltratinglobularcarcinoma,60,0.7301587301587301,L-Concrete,linear,0.0044,0.0,2300126
other,23,0.4594594594594595,L-Concrete,linear,0.0044,0.0,2300126
infiltratingductalcarcinoma,220,0.6078559738134206,L-Concrete,linear,0.0044,0.0,2300127
infiltratinglobularcarcinoma,60,0.5026455026455027,L-Concrete,linear,0.0044,0.0,2300127
other,23,0.4324324324324324,L-Concrete,linear,0.0044,0.0,2300127
infiltratingductalcarcinoma,220,0.5587561374795418,L-Concrete,linear,0.0055,0.0,2310123
infiltratinglobularcarcinoma,60,0.708994708994709,L-Concrete,linear,0.0055,0.0,2310123
other,23,0.5405405405405406,L-Concrete,linear,0.0055,0.0,2310123
infiltratingductalcarcinoma,220,0.5980360065466448,L-Concrete,linear,0.0055,0.0,2310124
infiltratinglobularcarcinoma,60,0.5185185185185185,L-Concrete,linear,0.0055,0.0,2310124
other,23,0.4864864864864865,L-Concrete,linear,0.0055,0.0,2310124
infiltratingductalcarcinoma,220,0.5842880523731587,L-Concrete,linear,0.0055,0.0,2310125
infiltratinglobularcarcinoma,60,0.5132275132275133,L-Concrete,linear,0.0055,0.0,2310125
other,23,0.5135135135135135,L-Concrete,linear,0.0055,0.0,2310125
infiltratingductalcarcinoma,220,0.5332242225859247,L-Concrete,linear,0.0055,0.0,2310126
infiltratinglobularcarcinoma,60,0.6084656084656085,L-Concrete,linear,0.0055,0.0,2310126
other,23,0.5675675675675675,L-Concrete,linear,0.0055,0.0,2310126
infiltratingductalcarcinoma,220,0.5711947626841244,L-Concrete,linear,0.0055,0.0,2310127
infiltratinglobularcarcinoma,60,0.5555555555555556,L-Concrete,linear,0.0055,0.0,2310127
other,23,0.6756756756756757,L-Concrete,linear,0.0055,0.0,2310127
infiltratingductalcarcinoma,220,0.5957446808510638,L-Concrete,linear,0.0066,0.0,2320123
infiltratinglobularcarcinoma,60,0.5291005291005291,L-Concrete,linear,0.0066,0.0,2320123
other,23,0.5135135135135135,L-Concrete,linear,0.0066,0.0,2320123
infiltratingductalcarcinoma,220,0.5751227495908346,L-Concrete,linear,0.0066,0.0,2320124
infiltratinglobularcarcinoma,60,0.4867724867724867,L-Concrete,linear,0.0066,0.0,2320124
other,23,0.4864864864864865,L-Concrete,linear,0.0066,0.0,2320124
infiltratingductalcarcinoma,220,0.6189852700490999,L-Concrete,linear,0.0066,0.0,2320125
infiltratinglobularcarcinoma,60,0.5132275132275133,L-Concrete,linear,0.0066,0.0,2320125
other,23,0.5945945945945946,L-Concrete,linear,0.0066,0.0,2320125
infiltratingductalcarcinoma,220,0.6108019639934533,L-Concrete,linear,0.0066,0.0,2320126
infiltratinglobularcarcinoma,60,0.5555555555555556,L-Concrete,linear,0.0066,0.0,2320126
other,23,0.5135135135135135,L-Concrete,linear,0.0066,0.0,2320126
infiltratingductalcarcinoma,220,0.6196399345335516,L-Concrete,linear,0.0066,0.0,2320127
infiltratinglobularcarcinoma,60,0.5396825396825397,L-Concrete,linear,0.0066,0.0,2320127
other,23,0.4594594594594595,L-Concrete,linear,0.0066,0.0,2320127
infiltratingductalcarcinoma,220,0.6926350245499182,L-Concrete,linear,0.0011,0.1,2330123
infiltratinglobularcarcinoma,60,0.6455026455026455,L-Concrete,linear,0.0011,0.1,2330123
other,23,0.5945945945945946,L-Concrete,linear,0.0011,0.1,2330123
infiltratingductalcarcinoma,220,0.6504091653027824,L-Concrete,linear,0.0011,0.1,2330124
infiltratinglobularcarcinoma,60,0.6349206349206349,L-Concrete,linear,0.0011,0.1,2330124
other,23,0.5135135135135135,L-Concrete,linear,0.0011,0.1,2330124
infiltratingductalcarcinoma,220,0.6428805237315875,L-Concrete,linear,0.0011,0.1,2330125
infiltratinglobularcarcinoma,60,0.6666666666666666,L-Concrete,linear,0.0011,0.1,2330125
other,23,0.5405405405405406,L-Concrete,linear,0.0011,0.1,2330125
infiltratingductalcarcinoma,220,0.7220949263502455,L-Concrete,linear,0.0011,0.1,2330126
infiltratinglobularcarcinoma,60,0.5767195767195767,L-Concrete,linear,0.0011,0.1,2330126
other,23,0.5405405405405406,L-Concrete,linear,0.0011,0.1,2330126
infiltratingductalcarcinoma,220,0.6644844517184942,L-Concrete,linear,0.0011,0.1,2330127
infiltratinglobularcarcinoma,60,0.6613756613756614,L-Concrete,linear,0.0011,0.1,2330127
other,23,0.5945945945945946,L-Concrete,linear,0.0011,0.1,2330127
infiltratingductalcarcinoma,220,0.6353518821603928,L-Concrete,linear,0.00165,0.1,2340123
infiltratinglobularcarcinoma,60,0.5343915343915344,L-Concrete,linear,0.00165,0.1,2340123
other,23,0.5675675675675675,L-Concrete,linear,0.00165,0.1,2340123
infiltratingductalcarcinoma,220,0.6919803600654665,L-Concrete,linear,0.00165,0.1,2340124
infiltratinglobularcarcinoma,60,0.6349206349206349,L-Concrete,linear,0.00165,0.1,2340124
other,23,0.5675675675675675,L-Concrete,linear,0.00165,0.1,2340124
infiltratingductalcarcinoma,220,0.6451718494271685,L-Concrete,linear,0.00165,0.1,2340125
infiltratinglobularcarcinoma,60,0.5185185185185185,L-Concrete,linear,0.00165,0.1,2340125
other,23,0.5405405405405406,L-Concrete,linear,0.00165,0.1,2340125
infiltratingductalcarcinoma,220,0.6615384615384615,L-Concrete,linear,0.00165,0.1,2340126
infiltratinglobularcarcinoma,60,0.5873015873015873,L-Concrete,linear,0.00165,0.1,2340126
other,23,0.6216216216216216,L-Concrete,linear,0.00165,0.1,2340126
infiltratingductalcarcinoma,220,0.6608837970540098,L-Concrete,linear,0.00165,0.1,2340127
infiltratinglobularcarcinoma,60,0.5343915343915344,L-Concrete,linear,0.00165,0.1,2340127
other,23,0.5135135135135135,L-Concrete,linear,0.00165,0.1,2340127
infiltratingductalcarcinoma,220,0.6523731587561374,L-Concrete,linear,0.0022,0.1,2350123
infiltratinglobularcarcinoma,60,0.5714285714285714,L-Concrete,linear,0.0022,0.1,2350123
other,23,0.5675675675675675,L-Concrete,linear,0.0022,0.1,2350123
infiltratingductalcarcinoma,220,0.6432078559738135,L-Concrete,linear,0.0022,0.1,2350124
infiltratinglobularcarcinoma,60,0.5396825396825397,L-Concrete,linear,0.0022,0.1,2350124
other,23,0.5405405405405406,L-Concrete,linear,0.0022,0.1,2350124
infiltratingductalcarcinoma,220,0.6445171849427168,L-Concrete,linear,0.0022,0.1,2350125
infiltratinglobularcarcinoma,60,0.4867724867724867,L-Concrete,linear,0.0022,0.1,2350125
other,23,0.5945945945945946,L-Concrete,linear,0.0022,0.1,2350125
infiltratingductalcarcinoma,220,0.6710310965630114,L-Concrete,linear,0.0022,0.1,2350126
infiltratinglobularcarcinoma,60,0.6243386243386243,L-Concrete,linear,0.0022,0.1,2350126
other,23,0.5405405405405406,L-Concrete,linear,0.0022,0.1,2350126
infiltratingductalcarcinoma,220,0.662847790507365,L-Concrete,linear,0.0022,0.1,2350127
infiltratinglobularcarcinoma,60,0.6402116402116402,L-Concrete,linear,0.0022,0.1,2350127
other,23,0.6486486486486487,L-Concrete,linear,0.0022,0.1,2350127
infiltratingductalcarcinoma,220,0.711620294599018,L-Concrete,linear,0.00275,0.1,2360123
infiltratinglobularcarcinoma,60,0.5925925925925926,L-Concrete,linear,0.00275,0.1,2360123
other,23,0.5135135135135135,L-Concrete,linear,0.00275,0.1,2360123
infiltratingductalcarcinoma,220,0.6216039279869067,L-Concrete,linear,0.00275,0.1,2360124
infiltratinglobularcarcinoma,60,0.6402116402116402,L-Concrete,linear,0.00275,0.1,2360124
other,23,0.4594594594594595,L-Concrete,linear,0.00275,0.1,2360124
infiltratingductalcarcinoma,220,0.597708674304419,L-Concrete,linear,0.00275,0.1,2360125
infiltratinglobularcarcinoma,60,0.6455026455026455,L-Concrete,linear,0.00275,0.1,2360125
other,23,0.4594594594594595,L-Concrete,linear,0.00275,0.1,2360125
infiltratingductalcarcinoma,220,0.7044189852700491,L-Concrete,linear,0.00275,0.1,2360126
infiltratinglobularcarcinoma,60,0.6349206349206349,L-Concrete,linear,0.00275,0.1,2360126
other,23,0.5135135135135135,L-Concrete,linear,0.00275,0.1,2360126
infiltratingductalcarcinoma,220,0.6592471358428805,L-Concrete,linear,0.00275,0.1,2360127
infiltratinglobularcarcinoma,60,0.6825396825396826,L-Concrete,linear,0.00275,0.1,2360127
other,23,0.5945945945945946,L-Concrete,linear,0.00275,0.1,2360127
infiltratingductalcarcinoma,220,0.6180032733224222,L-Concrete,linear,0.0033,0.1,2370123
infiltratinglobularcarcinoma,60,0.6296296296296297,L-Concrete,linear,0.0033,0.1,2370123
other,23,0.5405405405405406,L-Concrete,linear,0.0033,0.1,2370123
infiltratingductalcarcinoma,220,0.6124386252045827,L-Concrete,linear,0.0033,0.1,2370124
infiltratinglobularcarcinoma,60,0.708994708994709,L-Concrete,linear,0.0033,0.1,2370124
other,23,0.4864864864864865,L-Concrete,linear,0.0033,0.1,2370124
infiltratingductalcarcinoma,220,0.5960720130932897,L-Concrete,linear,0.0033,0.1,2370125
infiltratinglobularcarcinoma,60,0.6455026455026455,L-Concrete,linear,0.0033,0.1,2370125
other,23,0.5135135135135135,L-Concrete,linear,0.0033,0.1,2370125
infiltratingductalcarcinoma,220,0.6147299509001637,L-Concrete,linear,0.0033,0.1,2370126
infiltratinglobularcarcinoma,60,0.4761904761904761,L-Concrete,linear,0.0033,0.1,2370126
other,23,0.5135135135135135,L-Concrete,linear,0.0033,0.1,2370126
infiltratingductalcarcinoma,220,0.6680851063829787,L-Concrete,linear,0.0033,0.1,2370127
infiltratinglobularcarcinoma,60,0.6402116402116402,L-Concrete,linear,0.0033,0.1,2370127
other,23,0.5405405405405406,L-Concrete,linear,0.0033,0.1,2370127
infiltratingductalcarcinoma,220,0.5927986906710311,L-Concrete,linear,0.0044,0.1,2380123
infiltratinglobularcarcinoma,60,0.544973544973545,L-Concrete,linear,0.0044,0.1,2380123
other,23,0.5675675675675675,L-Concrete,linear,0.0044,0.1,2380123
infiltratingductalcarcinoma,220,0.5351882160392799,L-Concrete,linear,0.0044,0.1,2380124
infiltratinglobularcarcinoma,60,0.4656084656084656,L-Concrete,linear,0.0044,0.1,2380124
other,23,0.5675675675675675,L-Concrete,linear,0.0044,0.1,2380124
infiltratingductalcarcinoma,220,0.564975450081833,L-Concrete,linear,0.0044,0.1,2380125
infiltratinglobularcarcinoma,60,0.4867724867724867,L-Concrete,linear,0.0044,0.1,2380125
other,23,0.4594594594594595,L-Concrete,linear,0.0044,0.1,2380125
infiltratingductalcarcinoma,220,0.5309328968903437,L-Concrete,linear,0.0044,0.1,2380126
infiltratinglobularcarcinoma,60,0.582010582010582,L-Concrete,linear,0.0044,0.1,2380126
other,23,0.4864864864864865,L-Concrete,linear,0.0044,0.1,2380126
infiltratingductalcarcinoma,220,0.5823240589198037,L-Concrete,linear,0.0044,0.1,2380127
infiltratinglobularcarcinoma,60,0.5978835978835979,L-Concrete,linear,0.0044,0.1,2380127
other,23,0.4594594594594595,L-Concrete,linear,0.0044,0.1,2380127
infiltratingductalcarcinoma,220,0.6330605564648117,L-Concrete,linear,0.0055,0.1,2390123
infiltratinglobularcarcinoma,60,0.4761904761904761,L-Concrete,linear,0.0055,0.1,2390123
other,23,0.5135135135135135,L-Concrete,linear,0.0055,0.1,2390123
infiltratingductalcarcinoma,220,0.627823240589198,L-Concrete,linear,0.0055,0.1,2390124
infiltratinglobularcarcinoma,60,0.6296296296296297,L-Concrete,linear,0.0055,0.1,2390124
other,23,0.5945945945945946,L-Concrete,linear,0.0055,0.1,2390124
infiltratingductalcarcinoma,220,0.6062193126022913,L-Concrete,linear,0.0055,0.1,2390125
infiltratinglobularcarcinoma,60,0.5343915343915344,L-Concrete,linear,0.0055,0.1,2390125
other,23,0.5405405405405406,L-Concrete,linear,0.0055,0.1,2390125
infiltratingductalcarcinoma,220,0.5567921440261866,L-Concrete,linear,0.0055,0.1,2390126
infiltratinglobularcarcinoma,60,0.4708994708994709,L-Concrete,linear,0.0055,0.1,2390126
other,23,0.5405405405405406,L-Concrete,linear,0.0055,0.1,2390126
infiltratingductalcarcinoma,220,0.6094926350245499,L-Concrete,linear,0.0055,0.1,2390127
infiltratinglobularcarcinoma,60,0.5555555555555556,L-Concrete,linear,0.0055,0.1,2390127
other,23,0.4864864864864865,L-Concrete,linear,0.0055,0.1,2390127
infiltratingductalcarcinoma,220,0.6527004909983634,L-Concrete,linear,0.0066,0.1,2400123
infiltratinglobularcarcinoma,60,0.5767195767195767,L-Concrete,linear,0.0066,0.1,2400123
other,23,0.4594594594594595,L-Concrete,linear,0.0066,0.1,2400123
infiltratingductalcarcinoma,220,0.6373158756137479,L-Concrete,linear,0.0066,0.1,2400124
infiltratinglobularcarcinoma,60,0.6190476190476191,L-Concrete,linear,0.0066,0.1,2400124
other,23,0.5405405405405406,L-Concrete,linear,0.0066,0.1,2400124
infiltratingductalcarcinoma,220,0.6052373158756138,L-Concrete,linear,0.0066,0.1,2400125
infiltratinglobularcarcinoma,60,0.492063492063492,L-Concrete,linear,0.0066,0.1,2400125
other,23,0.7297297297297297,L-Concrete,linear,0.0066,0.1,2400125
infiltratingductalcarcinoma,220,0.6088379705400983,L-Concrete,linear,0.0066,0.1,2400126
