model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi,rank_cindex,rank_affinity,rank_risk,rank_cluster,rank_parsimony,joint_score
Concrete,0.1,0.0033,243.27813415527345,23.436065461379524,0.6088615888615888,0.04160140437720778,0.9368434794317817,0.01329986703148896,4771.7,405.5,555.256049373799,10,0.9072286788730827,0.6587191339868641,2.7542579994960947,0.6958034721162718,0.6548745443904086,0.5625,0.78125,0.46875,0.71875,0.5,0.60625
Concrete,0.4,0.0044,167.52315216064454,22.512060524616057,0.5843407043407043,0.028462940906751028,0.9069535372914268,0.017038442909083133,4063.1,237.8,382.2832677157593,10,0.9104647903404681,0.5616599266210172,2.487843285462333,0.7588602004789288,0.6852584311965263,0.1875,0.8125,0.25,0.90625,0.78125,0.5875
L-Concrete,0.4,0.0022,1362.5228271484375,135.4103850950099,0.6394103194103194,0.02100821092319409,0.9835155546519081,0.0035374747572644353,3233.2,1639.6,1562.3903671704436,10,0.9501957730346489,0.8250620867805246,3.1382086167800454,0.7898028729878858,0.7362483188651248,0.7241379310344828,0.9310344827586207,0.8620689655172413,0.8620689655172413,0.4827586206896552,0.7724137931034483
L-Concrete,0.2,0.00165,2051.196142578125,149.58820956145382,0.6503194103194103,0.01613573419524426,0.9890431199851054,0.0021982409585460366,3522.3,2369.6,2258.0173042756323,10,0.9701951340301047,0.8491753364915058,3.338019652305367,0.7164365398893622,0.7244019915529645,0.9655172413793104,1.0,0.9655172413793104,0.5172413793103449,0.3793103448275862,0.7655172413793104
L-Concrete,0.1,0.00165,2028.68681640625,157.84446768297835,0.6480753480753481,0.02441767307474078,0.9880448098248061,0.0014532213892099288,3483.7,2357.3,2247.5702831454664,10,0.963506272854524,0.8549588863433797,3.4790627362055937,0.677909251747575,0.6742515905417752,0.9310344827586207,0.9655172413793104,1.0,0.4482758620689655,0.41379310344827586,0.7517241379310345
L-Concrete,0.2,0.0022,1361.219921875,104.04545746699007,0.6404586404586404,0.019472403517506988,0.9834211165312713,0.00208463727759583,2992.5,1627.1,1548.7295663999116,10,0.9320259136046962,0.8255259649021818,3.2126480221718317,0.7368214088751508,0.7286105978934054,0.7586206896551724,0.8275862068965517,0.896551724137931,0.6206896551724138,0.6551724137931034,0.7517241379310345
L-Concrete,0.4,0.00165,2053.2803955078125,142.62385532564738,0.6448648648648649,0.01833463817372944,0.9897912100242523,0.0011996269908145316,3937.7,2461.1,2318.9818803403655,10,0.9452407627175397,0.8470910493519603,3.291005291005291,0.7702198769533508,0.741530828321425,0.8620689655172413,0.8620689655172413,0.9310344827586207,0.7586206896551724,0.3103448275862069,0.7448275862068965
L-Concrete,0.1,0.0022,1272.6964599609375,142.25205211152505,0.6503357903357904,0.031066524251883963,0.9822968661824426,0.0024422397844446244,3035.7,1514.5,1452.558126883046,10,0.9492941935234821,0.8212739586946913,3.2165658856135044,0.6484227026597766,0.6848204628583815,1.0,0.896551724137931,0.7931034482758621,0.3103448275862069,0.6206896551724138,0.7241379310344828
L-Concrete,0.1,0.00275,904.9678466796875,70.41952328501796,0.6463390663390663,0.026679538843069873,0.9742786342636162,0.0034835898454886887,3170.1,1098.1,1073.9777693204696,10,0.9162530951907089,0.8054109982116199,3.181305114638448,0.7187449610155396,0.716132382433616,0.896551724137931,0.7241379310344828,0.7586206896551724,0.5517241379310345,0.5862068965517241,0.703448275862069
L-Concrete,0.2,0.00275,979.3434143066406,115.80488770034137,0.635020475020475,0.01169711077748109,0.9767862017465131,0.0037581963810551164,2937.4,1153.6,1130.0704305690545,10,0.9174306416986188,0.8014915577759709,3.181305114638448,0.7336657971143891,0.7169529784361616,0.6551724137931034,0.7586206896551724,0.7241379310344828,0.5862068965517241,0.7586206896551724,0.696551724137931
