model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,risk_corr,top_risk_overlap_ratio,top_risk_jaccard,bottom_risk_overlap_ratio,bottom_risk_jaccard
LSPIN,lspin_tf,mlp,0.00525,0.2,0,1,0.7008626716237598,2.8208616780045355,0.4,3.291005291005291,0.5
LSPIN,lspin_tf,mlp,0.00525,0.2,0,2,0.6822488270842162,2.742504409171076,0.3846153846153846,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.00525,0.2,0,3,0.6956659416724741,2.8992189468379945,0.4157303370786517,3.291005291005291,0.5
LSPIN,lspin_tf,mlp,0.00525,0.2,0,4,0.641647676031001,2.742504409171076,0.3846153846153846,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.00525,0.2,1,2,0.6898713578584805,2.8208616780045355,0.4,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.00525,0.2,1,3,0.7178815660607762,2.742504409171076,0.3846153846153846,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.00525,0.2,1,4,0.6952280257462672,2.742504409171076,0.3846153846153846,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,mlp,0.00525,0.2,2,3,0.7327779822517697,2.8992189468379945,0.4157303370786517,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.00525,0.2,2,4,0.7544810232722349,2.8992189468379945,0.4157303370786517,3.212648022171832,0.4823529411764706
LSPIN,lspin_tf,mlp,0.00525,0.2,3,4,0.7499176910556122,2.977576215671454,0.4318181818181818,3.3693625598387507,0.5180722891566265
LSPIN,lspin_tf,mlp,0.007,0.2,0,1,0.6137063755997544,2.6641471403376165,0.3695652173913043,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,mlp,0.007,0.2,0,2,0.6092962551838018,2.429075333837239,0.3263157894736842,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.007,0.2,0,3,0.6367318294248244,2.429075333837239,0.3263157894736842,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,mlp,0.007,0.2,0,4,0.6351770538012544,2.6641471403376165,0.3695652173913043,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,mlp,0.007,0.2,1,2,0.6453876595545506,2.6641471403376165,0.3695652173913043,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.007,0.2,1,3,0.6131298045175082,2.6641471403376165,0.3695652173913043,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.007,0.2,1,4,0.7102398950759579,2.8992189468379945,0.4157303370786517,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.007,0.2,2,3,0.6872726598281101,2.742504409171076,0.3846153846153846,3.1342907533383726,0.4651162790697674
