histology,n_test,cindex,model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,seed
infiltratinglobularcarcinoma,60,0.582010582010582,Concrete,0.12,0.0055,0.4,1030125
other,23,0.8378378378378378,Concrete,0.12,0.0055,0.4,1030125
infiltratingductalcarcinoma,220,0.6124386252045827,Concrete,0.12,0.0044,0.4,1070123
infiltratinglobularcarcinoma,60,0.7936507936507936,Concrete,0.12,0.0044,0.4,1070123
other,23,0.2162162162162162,Concrete,0.12,0.0044,0.4,1070123
infiltratingductalcarcinoma,220,0.4775777414075286,Concrete,0.12,0.0044,0.4,1070124
infiltratinglobularcarcinoma,60,0.5767195767195767,Concrete,0.12,0.0044,0.4,1070124
other,23,0.3513513513513513,Concrete,0.12,0.0044,0.4,1070124
infiltratingductalcarcinoma,220,0.5037643207855974,Concrete,0.12,0.0044,0.4,1070125
infiltratinglobularcarcinoma,60,0.4285714285714285,Concrete,0.12,0.0044,0.4,1070125
other,23,0.5945945945945946,Concrete,0.12,0.0044,0.4,1070125
infiltratingductalcarcinoma,220,0.5518821603927987,Concrete,0.12,0.0033,0.4,1110123
infiltratinglobularcarcinoma,60,0.291005291005291,Concrete,0.12,0.0033,0.4,1110123
other,23,0.3513513513513513,Concrete,0.12,0.0033,0.4,1110123
infiltratingductalcarcinoma,220,0.5355155482815057,Concrete,0.12,0.0033,0.4,1110124
infiltratinglobularcarcinoma,60,0.6878306878306878,Concrete,0.12,0.0033,0.4,1110124
other,23,0.5405405405405406,Concrete,0.12,0.0033,0.4,1110124
infiltratingductalcarcinoma,220,0.5423895253682488,Concrete,0.12,0.0033,0.4,1110125
infiltratinglobularcarcinoma,60,0.5502645502645502,Concrete,0.12,0.0033,0.4,1110125
other,23,0.5405405405405406,Concrete,0.12,0.0033,0.4,1110125
infiltratingductalcarcinoma,220,0.5358428805237316,Concrete,0.12,0.00275,0.4,1150123
infiltratinglobularcarcinoma,60,0.4179894179894179,Concrete,0.12,0.00275,0.4,1150123
other,23,0.2972972972972973,Concrete,0.12,0.00275,0.4,1150123
infiltratingductalcarcinoma,220,0.5947626841243863,Concrete,0.12,0.00275,0.4,1150124
infiltratinglobularcarcinoma,60,0.6402116402116402,Concrete,0.12,0.00275,0.4,1150124
other,23,0.945945945945946,Concrete,0.12,0.00275,0.4,1150124
infiltratingductalcarcinoma,220,0.5067103109656301,Concrete,0.12,0.00275,0.4,1150125
infiltratinglobularcarcinoma,60,0.3756613756613756,Concrete,0.12,0.00275,0.4,1150125
other,23,0.4324324324324324,Concrete,0.12,0.00275,0.4,1150125
infiltratingductalcarcinoma,220,0.6098199672667758,Concrete,0.12,0.0022,0.4,1190123
infiltratinglobularcarcinoma,60,0.5026455026455027,Concrete,0.12,0.0022,0.4,1190123
other,23,0.5405405405405406,Concrete,0.12,0.0022,0.4,1190123
infiltratingductalcarcinoma,220,0.5112929623567921,Concrete,0.12,0.0022,0.4,1190124
infiltratinglobularcarcinoma,60,0.5608465608465608,Concrete,0.12,0.0022,0.4,1190124
other,23,0.5675675675675675,Concrete,0.12,0.0022,0.4,1190124
infiltratingductalcarcinoma,220,0.5643207855973813,Concrete,0.12,0.0022,0.4,1190125
infiltratinglobularcarcinoma,60,0.3174603174603174,Concrete,0.12,0.0022,0.4,1190125
other,23,0.2972972972972973,Concrete,0.12,0.0022,0.4,1190125
infiltratingductalcarcinoma,220,0.644189852700491,L-Concrete,0.15,0.0066,0.4,1230123
infiltratinglobularcarcinoma,60,0.5079365079365079,L-Concrete,0.15,0.0066,0.4,1230123
other,23,0.4594594594594595,L-Concrete,0.15,0.0066,0.4,1230123
infiltratingductalcarcinoma,220,0.6261865793780688,L-Concrete,0.15,0.0066,0.4,1230124
infiltratinglobularcarcinoma,60,0.4444444444444444,L-Concrete,0.15,0.0066,0.4,1230124
other,23,0.8108108108108109,L-Concrete,0.15,0.0066,0.4,1230124
infiltratingductalcarcinoma,220,0.5839607201309329,L-Concrete,0.15,0.0066,0.4,1230125
infiltratinglobularcarcinoma,60,0.544973544973545,L-Concrete,0.15,0.0066,0.4,1230125
other,23,0.5405405405405406,L-Concrete,0.15,0.0066,0.4,1230125
infiltratingductalcarcinoma,220,0.5564648117839607,L-Concrete,0.15,0.0044,0.4,1270123
infiltratinglobularcarcinoma,60,0.7671957671957672,L-Concrete,0.15,0.0044,0.4,1270123
other,23,0.4054054054054054,L-Concrete,0.15,0.0044,0.4,1270123
infiltratingductalcarcinoma,220,0.611783960720131,L-Concrete,0.15,0.0044,0.4,1270124
infiltratinglobularcarcinoma,60,0.4497354497354497,L-Concrete,0.15,0.0044,0.4,1270124
other,23,0.6216216216216216,L-Concrete,0.15,0.0044,0.4,1270124
infiltratingductalcarcinoma,220,0.6621931260229132,L-Concrete,0.15,0.0044,0.4,1270125
infiltratinglobularcarcinoma,60,0.5873015873015873,L-Concrete,0.15,0.0044,0.4,1270125
other,23,0.5135135135135135,L-Concrete,0.15,0.0044,0.4,1270125
infiltratingductalcarcinoma,220,0.6563011456628478,L-Concrete,0.15,0.0033,0.4,1310123
infiltratinglobularcarcinoma,60,0.6931216931216931,L-Concrete,0.15,0.0033,0.4,1310123
other,23,0.4594594594594595,L-Concrete,0.15,0.0033,0.4,1310123
infiltratingductalcarcinoma,220,0.5702127659574469,L-Concrete,0.15,0.0033,0.4,1310124
infiltratinglobularcarcinoma,60,0.4814814814814814,L-Concrete,0.15,0.0033,0.4,1310124
other,23,0.6216216216216216,L-Concrete,0.15,0.0033,0.4,1310124
infiltratingductalcarcinoma,220,0.579214402618658,L-Concrete,0.15,0.0033,0.4,1310125
infiltratinglobularcarcinoma,60,0.3492063492063492,L-Concrete,0.15,0.0033,0.4,1310125
other,23,0.5405405405405406,L-Concrete,0.15,0.0033,0.4,1310125
infiltratingductalcarcinoma,220,0.5826513911620295,L-Concrete,0.15,0.00275,0.4,1350123
infiltratinglobularcarcinoma,60,0.4391534391534391,L-Concrete,0.15,0.00275,0.4,1350123
other,23,0.5405405405405406,L-Concrete,0.15,0.00275,0.4,1350123
infiltratingductalcarcinoma,220,0.5937806873977087,L-Concrete,0.15,0.00275,0.4,1350124
infiltratinglobularcarcinoma,60,0.3915343915343915,L-Concrete,0.15,0.00275,0.4,1350124
other,23,0.5675675675675675,L-Concrete,0.15,0.00275,0.4,1350124
infiltratingductalcarcinoma,220,0.5458265139116203,L-Concrete,0.15,0.00275,0.4,1350125
infiltratinglobularcarcinoma,60,0.3862433862433862,L-Concrete,0.15,0.00275,0.4,1350125
other,23,0.4594594594594595,L-Concrete,0.15,0.00275,0.4,1350125
infiltratingductalcarcinoma,220,0.5846153846153846,L-Concrete,0.15,0.00165,0.4,1390123
infiltratinglobularcarcinoma,60,0.3571428571428571,L-Concrete,0.15,0.00165,0.4,1390123
other,23,0.5540540540540541,L-Concrete,0.15,0.00165,0.4,1390123
infiltratingductalcarcinoma,220,0.5839607201309329,L-Concrete,0.15,0.00165,0.4,1390124
infiltratinglobularcarcinoma,60,0.3941798941798942,L-Concrete,0.15,0.00165,0.4,1390124
other,23,0.527027027027027,L-Concrete,0.15,0.00165,0.4,1390124
infiltratingductalcarcinoma,220,0.5867430441898527,L-Concrete,0.15,0.00165,0.4,1390125
infiltratinglobularcarcinoma,60,0.455026455026455,L-Concrete,0.15,0.00165,0.4,1390125
other,23,0.5540540540540541,L-Concrete,0.15,0.00165,0.4,1390125
infiltratingductalcarcinoma,220,0.7037643207855974,L-Concrete,0.12,0.0066,0.4,1430123
infiltratinglobularcarcinoma,60,0.6349206349206349,L-Concrete,0.12,0.0066,0.4,1430123
other,23,0.5405405405405406,L-Concrete,0.12,0.0066,0.4,1430123
infiltratingductalcarcinoma,220,0.5564648117839607,L-Concrete,0.12,0.0066,0.4,1430124
infiltratinglobularcarcinoma,60,0.4656084656084656,L-Concrete,0.12,0.0066,0.4,1430124
other,23,0.4324324324324324,L-Concrete,0.12,0.0066,0.4,1430124
infiltratingductalcarcinoma,220,0.6461538461538462,L-Concrete,0.12,0.0066,0.4,1430125
infiltratinglobularcarcinoma,60,0.6190476190476191,L-Concrete,0.12,0.0066,0.4,1430125
other,23,0.6486486486486487,L-Concrete,0.12,0.0066,0.4,1430125
infiltratingductalcarcinoma,220,0.6147299509001637,L-Concrete,0.12,0.0044,0.4,1470123
infiltratinglobularcarcinoma,60,0.5555555555555556,L-Concrete,0.12,0.0044,0.4,1470123
other,23,0.5135135135135135,L-Concrete,0.12,0.0044,0.4,1470123
infiltratingductalcarcinoma,220,0.5957446808510638,L-Concrete,0.12,0.0044,0.4,1470124
infiltratinglobularcarcinoma,60,0.671957671957672,L-Concrete,0.12,0.0044,0.4,1470124
other,23,0.6216216216216216,L-Concrete,0.12,0.0044,0.4,1470124
infiltratingductalcarcinoma,220,0.692962356792144,L-Concrete,0.12,0.0044,0.4,1470125
infiltratinglobularcarcinoma,60,0.5079365079365079,L-Concrete,0.12,0.0044,0.4,1470125
other,23,0.7297297297297297,L-Concrete,0.12,0.0044,0.4,1470125
infiltratingductalcarcinoma,220,0.5888707037643208,L-Concrete,0.12,0.0033,0.4,1510123
infiltratinglobularcarcinoma,60,0.5555555555555556,L-Concrete,0.12,0.0033,0.4,1510123
other,23,0.5945945945945946,L-Concrete,0.12,0.0033,0.4,1510123
infiltratingductalcarcinoma,220,0.5224222585924714,L-Concrete,0.12,0.0033,0.4,1510124
infiltratinglobularcarcinoma,60,0.4391534391534391,L-Concrete,0.12,0.0033,0.4,1510124
other,23,0.5675675675675675,L-Concrete,0.12,0.0033,0.4,1510124
infiltratingductalcarcinoma,220,0.6497545008183306,L-Concrete,0.12,0.0033,0.4,1510125
infiltratinglobularcarcinoma,60,0.7301587301587301,L-Concrete,0.12,0.0033,0.4,1510125
other,23,0.5945945945945946,L-Concrete,0.12,0.0033,0.4,1510125
infiltratingductalcarcinoma,220,0.5890343698854337,L-Concrete,0.12,0.00275,0.4,1550123
infiltratinglobularcarcinoma,60,0.4761904761904761,L-Concrete,0.12,0.00275,0.4,1550123
other,23,0.5675675675675675,L-Concrete,0.12,0.00275,0.4,1550123
infiltratingductalcarcinoma,220,0.6340425531914894,L-Concrete,0.12,0.00275,0.4,1550124
infiltratinglobularcarcinoma,60,0.5714285714285714,L-Concrete,0.12,0.00275,0.4,1550124
other,23,0.5135135135135135,L-Concrete,0.12,0.00275,0.4,1550124
infiltratingductalcarcinoma,220,0.6202945990180033,L-Concrete,0.12,0.00275,0.4,1550125
infiltratinglobularcarcinoma,60,0.3121693121693121,L-Concrete,0.12,0.00275,0.4,1550125
other,23,0.4864864864864865,L-Concrete,0.12,0.00275,0.4,1550125
infiltratingductalcarcinoma,220,0.5968903436988543,L-Concrete,0.12,0.00165,0.4,1590123
infiltratinglobularcarcinoma,60,0.3492063492063492,L-Concrete,0.12,0.00165,0.4,1590123
other,23,0.4054054054054054,L-Concrete,0.12,0.00165,0.4,1590123
infiltratingductalcarcinoma,220,0.6517184942716857,L-Concrete,0.12,0.00165,0.4,1590124
infiltratinglobularcarcinoma,60,0.6296296296296297,L-Concrete,0.12,0.00165,0.4,1590124
other,23,0.5405405405405406,L-Concrete,0.12,0.00165,0.4,1590124
infiltratingductalcarcinoma,220,0.5661211129296235,L-Concrete,0.12,0.00165,0.4,1590125
infiltratinglobularcarcinoma,60,0.5026455026455027,L-Concrete,0.12,0.00165,0.4,1590125
other,23,0.4864864864864865,L-Concrete,0.12,0.00165,0.4,1590125
infiltratingductalcarcinoma,220,0.5682487725040917,LSPIN,0.15,0.014,0.0,123
infiltratinglobularcarcinoma,60,0.544973544973545,LSPIN,0.15,0.014,0.0,123
other,23,0.3513513513513513,LSPIN,0.15,0.014,0.0,123
infiltratingductalcarcinoma,220,0.6481178396072013,LSPIN,0.15,0.014,0.0,124
infiltratinglobularcarcinoma,60,0.4444444444444444,LSPIN,0.15,0.014,0.0,124
other,23,0.3783783783783784,LSPIN,0.15,0.014,0.0,124
infiltratingductalcarcinoma,220,0.5682487725040917,LSPIN,0.15,0.014,0.0,125
infiltratinglobularcarcinoma,60,0.582010582010582,LSPIN,0.15,0.014,0.0,125
other,23,0.6756756756756757,LSPIN,0.15,0.014,0.0,125
infiltratingductalcarcinoma,220,0.5960720130932897,LSPIN,0.15,0.0105,0.0,40123
infiltratinglobularcarcinoma,60,0.4391534391534391,LSPIN,0.15,0.0105,0.0,40123
other,23,0.5405405405405406,LSPIN,0.15,0.0105,0.0,40123
infiltratingductalcarcinoma,220,0.5309328968903437,LSPIN,0.15,0.0105,0.0,40124
infiltratinglobularcarcinoma,60,0.582010582010582,LSPIN,0.15,0.0105,0.0,40124
other,23,0.5405405405405406,LSPIN,0.15,0.0105,0.0,40124
infiltratingductalcarcinoma,220,0.5034369885433715,LSPIN,0.15,0.0105,0.0,40125
infiltratinglobularcarcinoma,60,0.5714285714285714,LSPIN,0.15,0.0105,0.0,40125
other,23,0.5405405405405406,LSPIN,0.15,0.0105,0.0,40125
infiltratingductalcarcinoma,220,0.5888707037643208,LSPIN,0.15,0.00875,0.0,80123
infiltratinglobularcarcinoma,60,0.5873015873015873,LSPIN,0.15,0.00875,0.0,80123
other,23,0.4594594594594595,LSPIN,0.15,0.00875,0.0,80123
infiltratingductalcarcinoma,220,0.6291325695581015,LSPIN,0.15,0.00875,0.0,80124
infiltratinglobularcarcinoma,60,0.5291005291005291,LSPIN,0.15,0.00875,0.0,80124
other,23,0.4864864864864865,LSPIN,0.15,0.00875,0.0,80124
infiltratingductalcarcinoma,220,0.6121112929623568,LSPIN,0.15,0.00875,0.0,80125
infiltratinglobularcarcinoma,60,0.5661375661375662,LSPIN,0.15,0.00875,0.0,80125
other,23,0.5135135135135135,LSPIN,0.15,0.00875,0.0,80125
infiltratingductalcarcinoma,220,0.6,LSPIN,0.15,0.007,0.0,120123
infiltratinglobularcarcinoma,60,0.8148148148148148,LSPIN,0.15,0.007,0.0,120123
other,23,0.4864864864864865,LSPIN,0.15,0.007,0.0,120123
infiltratingductalcarcinoma,220,0.5384615384615384,LSPIN,0.15,0.007,0.0,120124
infiltratinglobularcarcinoma,60,0.5185185185185185,LSPIN,0.15,0.007,0.0,120124
other,23,0.4324324324324324,LSPIN,0.15,0.007,0.0,120124
infiltratingductalcarcinoma,220,0.5918166939443535,LSPIN,0.15,0.007,0.0,120125
infiltratinglobularcarcinoma,60,0.5343915343915344,LSPIN,0.15,0.007,0.0,120125
other,23,0.5945945945945946,LSPIN,0.15,0.007,0.0,120125
infiltratingductalcarcinoma,220,0.6432078559738135,LSPIN,0.15,0.00525,0.0,160123
infiltratinglobularcarcinoma,60,0.4391534391534391,LSPIN,0.15,0.00525,0.0,160123
other,23,0.6756756756756757,LSPIN,0.15,0.00525,0.0,160123
infiltratingductalcarcinoma,220,0.6101472995090016,LSPIN,0.15,0.00525,0.0,160124
infiltratinglobularcarcinoma,60,0.492063492063492,LSPIN,0.15,0.00525,0.0,160124
other,23,0.3513513513513513,LSPIN,0.15,0.00525,0.0,160124
infiltratingductalcarcinoma,220,0.6196399345335516,LSPIN,0.15,0.00525,0.0,160125
infiltratinglobularcarcinoma,60,0.4708994708994709,LSPIN,0.15,0.00525,0.0,160125
other,23,0.6486486486486487,LSPIN,0.15,0.00525,0.0,160125
infiltratingductalcarcinoma,220,0.5803600654664485,LSPIN,0.12,0.014,0.0,200123
infiltratinglobularcarcinoma,60,0.7513227513227513,LSPIN,0.12,0.014,0.0,200123
other,23,0.6216216216216216,LSPIN,0.12,0.014,0.0,200123
infiltratingductalcarcinoma,220,0.6072013093289689,LSPIN,0.12,0.014,0.0,200124
infiltratinglobularcarcinoma,60,0.6243386243386243,LSPIN,0.12,0.014,0.0,200124
other,23,0.5675675675675675,LSPIN,0.12,0.014,0.0,200124
infiltratingductalcarcinoma,220,0.5561374795417349,LSPIN,0.12,0.014,0.0,200125
infiltratinglobularcarcinoma,60,0.6084656084656085,LSPIN,0.12,0.014,0.0,200125
other,23,0.4594594594594595,LSPIN,0.12,0.014,0.0,200125
infiltratingductalcarcinoma,220,0.660556464811784,LSPIN,0.12,0.0105,0.0,240123
infiltratinglobularcarcinoma,60,0.6402116402116402,LSPIN,0.12,0.0105,0.0,240123
other,23,0.5135135135135135,LSPIN,0.12,0.0105,0.0,240123
infiltratingductalcarcinoma,220,0.6245499181669394,LSPIN,0.12,0.0105,0.0,240124
infiltratinglobularcarcinoma,60,0.5238095238095238,LSPIN,0.12,0.0105,0.0,240124
other,23,0.3243243243243243,LSPIN,0.12,0.0105,0.0,240124
infiltratingductalcarcinoma,220,0.5063829787234042,LSPIN,0.12,0.0105,0.0,240125
infiltratinglobularcarcinoma,60,0.4656084656084656,LSPIN,0.12,0.0105,0.0,240125
other,23,0.5405405405405406,LSPIN,0.12,0.0105,0.0,240125
infiltratingductalcarcinoma,220,0.581342062193126,LSPIN,0.12,0.00875,0.0,280123
infiltratinglobularcarcinoma,60,0.5026455026455027,LSPIN,0.12,0.00875,0.0,280123
other,23,0.3783783783783784,LSPIN,0.12,0.00875,0.0,280123
infiltratingductalcarcinoma,220,0.6618657937806874,LSPIN,0.12,0.00875,0.0,280124
infiltratinglobularcarcinoma,60,0.5767195767195767,LSPIN,0.12,0.00875,0.0,280124
other,23,0.4594594594594595,LSPIN,0.12,0.00875,0.0,280124
infiltratingductalcarcinoma,220,0.5414075286415712,LSPIN,0.12,0.00875,0.0,280125
infiltratinglobularcarcinoma,60,0.4285714285714285,LSPIN,0.12,0.00875,0.0,280125
other,23,0.5675675675675675,LSPIN,0.12,0.00875,0.0,280125
infiltratingductalcarcinoma,220,0.576759410801964,LSPIN,0.12,0.007,0.0,320123
infiltratinglobularcarcinoma,60,0.5608465608465608,LSPIN,0.12,0.007,0.0,320123
other,23,0.5675675675675675,LSPIN,0.12,0.007,0.0,320123
infiltratingductalcarcinoma,220,0.6212765957446809,LSPIN,0.12,0.007,0.0,320124
infiltratinglobularcarcinoma,60,0.4074074074074074,LSPIN,0.12,0.007,0.0,320124
other,23,0.5945945945945946,LSPIN,0.12,0.007,0.0,320124
infiltratingductalcarcinoma,220,0.564975450081833,LSPIN,0.12,0.007,0.0,320125
infiltratinglobularcarcinoma,60,0.5343915343915344,LSPIN,0.12,0.007,0.0,320125
other,23,0.6216216216216216,LSPIN,0.12,0.007,0.0,320125
infiltratingductalcarcinoma,220,0.6504091653027824,LSPIN,0.12,0.00525,0.0,360123
infiltratinglobularcarcinoma,60,0.5873015873015873,LSPIN,0.12,0.00525,0.0,360123
other,23,0.4594594594594595,LSPIN,0.12,0.00525,0.0,360123
infiltratingductalcarcinoma,220,0.648772504091653,LSPIN,0.12,0.00525,0.0,360124
infiltratinglobularcarcinoma,60,0.5238095238095238,LSPIN,0.12,0.00525,0.0,360124
other,23,0.4594594594594595,LSPIN,0.12,0.00525,0.0,360124
infiltratingductalcarcinoma,220,0.63240589198036,LSPIN,0.12,0.00525,0.0,360125
infiltratinglobularcarcinoma,60,0.544973544973545,LSPIN,0.12,0.00525,0.0,360125
other,23,0.5945945945945946,LSPIN,0.12,0.00525,0.0,360125
infiltratingductalcarcinoma,220,0.5476268412438625,L-LSPIN,0.15,0.021,0.0,400123
infiltratinglobularcarcinoma,60,0.4761904761904761,L-LSPIN,0.15,0.021,0.0,400123
other,23,0.6756756756756757,L-LSPIN,0.15,0.021,0.0,400123
infiltratingductalcarcinoma,220,0.6055646481178396,L-LSPIN,0.15,0.021,0.0,400124
infiltratinglobularcarcinoma,60,0.5238095238095238,L-LSPIN,0.15,0.021,0.0,400124
other,23,0.7567567567567568,L-LSPIN,0.15,0.021,0.0,400124
infiltratingductalcarcinoma,220,0.5751227495908346,L-LSPIN,0.15,0.021,0.0,400125
infiltratinglobularcarcinoma,60,0.4761904761904761,L-LSPIN,0.15,0.021,0.0,400125
other,23,0.5135135135135135,L-LSPIN,0.15,0.021,0.0,400125
infiltratingductalcarcinoma,220,0.6235679214402619,L-LSPIN,0.15,0.014,0.0,440123
infiltratinglobularcarcinoma,60,0.5608465608465608,L-LSPIN,0.15,0.014,0.0,440123
other,23,0.8378378378378378,L-LSPIN,0.15,0.014,0.0,440123
infiltratingductalcarcinoma,220,0.6235679214402619,L-LSPIN,0.15,0.014,0.0,440124
infiltratinglobularcarcinoma,60,0.5026455026455027,L-LSPIN,0.15,0.014,0.0,440124
other,23,0.5675675675675675,L-LSPIN,0.15,0.014,0.0,440124
infiltratingductalcarcinoma,220,0.6144026186579378,L-LSPIN,0.15,0.014,0.0,440125
infiltratinglobularcarcinoma,60,0.492063492063492,L-LSPIN,0.15,0.014,0.0,440125
other,23,0.5675675675675675,L-LSPIN,0.15,0.014,0.0,440125
infiltratingductalcarcinoma,220,0.5600654664484451,L-LSPIN,0.15,0.0105,0.0,480123
infiltratinglobularcarcinoma,60,0.6137566137566137,L-LSPIN,0.15,0.0105,0.0,480123
other,23,0.4864864864864865,L-LSPIN,0.15,0.0105,0.0,480123
infiltratingductalcarcinoma,220,0.6428805237315875,L-LSPIN,0.15,0.0105,0.0,480124
infiltratinglobularcarcinoma,60,0.6084656084656085,L-LSPIN,0.15,0.0105,0.0,480124
other,23,0.5945945945945946,L-LSPIN,0.15,0.0105,0.0,480124
infiltratingductalcarcinoma,220,0.5440261865793781,L-LSPIN,0.15,0.0105,0.0,480125
infiltratinglobularcarcinoma,60,0.582010582010582,L-LSPIN,0.15,0.0105,0.0,480125
other,23,0.6216216216216216,L-LSPIN,0.15,0.0105,0.0,480125
infiltratingductalcarcinoma,220,0.530278232405892,L-LSPIN,0.15,0.00875,0.0,520123
infiltratinglobularcarcinoma,60,0.4814814814814814,L-LSPIN,0.15,0.00875,0.0,520123
other,23,0.6216216216216216,L-LSPIN,0.15,0.00875,0.0,520123
infiltratingductalcarcinoma,220,0.579050736497545,L-LSPIN,0.15,0.00875,0.0,520124
infiltratinglobularcarcinoma,60,0.492063492063492,L-LSPIN,0.15,0.00875,0.0,520124
other,23,0.5675675675675675,L-LSPIN,0.15,0.00875,0.0,520124
infiltratingductalcarcinoma,220,0.5905073649754501,L-LSPIN,0.15,0.00875,0.0,520125
infiltratinglobularcarcinoma,60,0.4444444444444444,L-LSPIN,0.15,0.00875,0.0,520125
other,23,0.5135135135135135,L-LSPIN,0.15,0.00875,0.0,520125
infiltratingductalcarcinoma,220,0.5610474631751228,L-LSPIN,0.15,0.007,0.0,560123
infiltratinglobularcarcinoma,60,0.5079365079365079,L-LSPIN,0.15,0.007,0.0,560123
other,23,0.6486486486486487,L-LSPIN,0.15,0.007,0.0,560123
infiltratingductalcarcinoma,220,0.5391162029459902,L-LSPIN,0.15,0.007,0.0,560124
infiltratinglobularcarcinoma,60,0.4021164021164021,L-LSPIN,0.15,0.007,0.0,560124
other,23,0.5405405405405406,L-LSPIN,0.15,0.007,0.0,560124
infiltratingductalcarcinoma,220,0.5842880523731587,L-LSPIN,0.15,0.007,0.0,560125
infiltratinglobularcarcinoma,60,0.6825396825396826,L-LSPIN,0.15,0.007,0.0,560125
other,23,0.6486486486486487,L-LSPIN,0.15,0.007,0.0,560125
infiltratingductalcarcinoma,220,0.6042553191489362,L-LSPIN,0.12,0.021,0.0,600123
infiltratinglobularcarcinoma,60,0.544973544973545,L-LSPIN,0.12,0.021,0.0,600123
other,23,0.3243243243243243,L-LSPIN,0.12,0.021,0.0,600123
infiltratingductalcarcinoma,220,0.709328968903437,L-LSPIN,0.12,0.021,0.0,600124
infiltratinglobularcarcinoma,60,0.455026455026455,L-LSPIN,0.12,0.021,0.0,600124
other,23,0.4054054054054054,L-LSPIN,0.12,0.021,0.0,600124
infiltratingductalcarcinoma,220,0.5747954173486088,L-LSPIN,0.12,0.021,0.0,600125
infiltratinglobularcarcinoma,60,0.5132275132275133,L-LSPIN,0.12,0.021,0.0,600125
other,23,0.5135135135135135,L-LSPIN,0.12,0.021,0.0,600125
infiltratingductalcarcinoma,220,0.6710310965630114,L-LSPIN,0.12,0.014,0.0,640123
infiltratinglobularcarcinoma,60,0.582010582010582,L-LSPIN,0.12,0.014,0.0,640123
other,23,0.6756756756756757,L-LSPIN,0.12,0.014,0.0,640123
infiltratingductalcarcinoma,220,0.4746317512274959,L-LSPIN,0.12,0.014,0.0,640124
infiltratinglobularcarcinoma,60,0.4126984126984127,L-LSPIN,0.12,0.014,0.0,640124
other,23,0.7567567567567568,L-LSPIN,0.12,0.014,0.0,640124
infiltratingductalcarcinoma,220,0.6111292962356792,L-LSPIN,0.12,0.014,0.0,640125
infiltratinglobularcarcinoma,60,0.6349206349206349,L-LSPIN,0.12,0.014,0.0,640125
other,23,0.6216216216216216,L-LSPIN,0.12,0.014,0.0,640125
infiltratingductalcarcinoma,220,0.6045826513911621,L-LSPIN,0.12,0.0105,0.0,680123
infiltratinglobularcarcinoma,60,0.6296296296296297,L-LSPIN,0.12,0.0105,0.0,680123
other,23,0.7027027027027027,L-LSPIN,0.12,0.0105,0.0,680123
infiltratingductalcarcinoma,220,0.6451718494271685,L-LSPIN,0.12,0.0105,0.0,680124
infiltratinglobularcarcinoma,60,0.3968253968253968,L-LSPIN,0.12,0.0105,0.0,680124
other,23,0.5135135135135135,L-LSPIN,0.12,0.0105,0.0,680124
infiltratingductalcarcinoma,220,0.5872340425531914,L-LSPIN,0.12,0.0105,0.0,680125
infiltratinglobularcarcinoma,60,0.4761904761904761,L-LSPIN,0.12,0.0105,0.0,680125
other,23,0.6486486486486487,L-LSPIN,0.12,0.0105,0.0,680125
infiltratingductalcarcinoma,220,0.6510638297872341,L-LSPIN,0.12,0.00875,0.0,720123
infiltratinglobularcarcinoma,60,0.5343915343915344,L-LSPIN,0.12,0.00875,0.0,720123
other,23,0.4594594594594595,L-LSPIN,0.12,0.00875,0.0,720123
infiltratingductalcarcinoma,220,0.5531914893617021,L-LSPIN,0.12,0.00875,0.0,720124
infiltratinglobularcarcinoma,60,0.4973544973544973,L-LSPIN,0.12,0.00875,0.0,720124
other,23,0.4864864864864865,L-LSPIN,0.12,0.00875,0.0,720124
infiltratingductalcarcinoma,220,0.6055646481178396,L-LSPIN,0.12,0.00875,0.0,720125
infiltratinglobularcarcinoma,60,0.328042328042328,L-LSPIN,0.12,0.00875,0.0,720125
other,23,0.5135135135135135,L-LSPIN,0.12,0.00875,0.0,720125
infiltratingductalcarcinoma,220,0.565302782324059,L-LSPIN,0.12,0.007,0.0,760123
infiltratinglobularcarcinoma,60,0.6455026455026455,L-LSPIN,0.12,0.007,0.0,760123
other,23,0.8108108108108109,L-LSPIN,0.12,0.007,0.0,760123
infiltratingductalcarcinoma,220,0.630114566284779,L-LSPIN,0.12,0.007,0.0,760124
infiltratinglobularcarcinoma,60,0.4126984126984127,L-LSPIN,0.12,0.007,0.0,760124
other,23,0.4054054054054054,L-LSPIN,0.12,0.007,0.0,760124
infiltratingductalcarcinoma,220,0.6435351882160393,L-LSPIN,0.12,0.007,0.0,760125
infiltratinglobularcarcinoma,60,0.8359788359788359,L-LSPIN,0.12,0.007,0.0,760125
other,23,0.6216216216216216,L-LSPIN,0.12,0.007,0.0,760125
infiltratingductalcarcinoma,220,0.5450081833060556,Concrete,0.15,0.0055,0.0,800123
infiltratinglobularcarcinoma,60,0.4179894179894179,Concrete,0.15,0.0055,0.0,800123
other,23,0.6486486486486487,Concrete,0.15,0.0055,0.0,800123
infiltratingductalcarcinoma,220,0.5675941080196399,Concrete,0.15,0.0055,0.0,800124
infiltratinglobularcarcinoma,60,0.4126984126984127,Concrete,0.15,0.0055,0.0,800124
other,23,0.2162162162162162,Concrete,0.15,0.0055,0.0,800124
infiltratingductalcarcinoma,220,0.3787234042553191,Concrete,0.15,0.0055,0.0,800125
infiltratinglobularcarcinoma,60,0.4603174603174603,Concrete,0.15,0.0055,0.0,800125
other,23,0.4324324324324324,Concrete,0.15,0.0055,0.0,800125
