model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_test_c,std_test_c,mean_Khard,std_Khard,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,n_runs,mean_Ksoft,std_Ksoft
L-LSPIN,0.15,0.00875,0.4,0.5982527982527982,0.050248041941641,972.9003092447916,180.94573057431717,0.9787074966458377,0.009927053239159671,1592.0,1437.3333333333333,3,972.8978678385416,180.94317850821076
L-LSPIN,0.15,0.0105,0.0,0.5753753753753753,0.047042977389204765,256.6613006591797,46.74393757981615,0.940716474607766,0.016962369131952038,717.3333333333334,452.6666666666667,3,256.6704559326172,46.75114402429391
L-LSPIN,0.15,0.0105,0.1,0.6285285285285286,0.0397903212704767,868.8445841471354,166.07356388458362,0.98425205917443,0.001623441102814125,1567.6666666666667,1442.0,3,868.8477783203125,166.07228011901182
L-LSPIN,0.15,0.0105,0.2,0.623013923013923,0.023279945212159654,863.3912150065104,234.56440194178876,0.9817330213921721,0.007054125535739389,1448.0,1311.3333333333333,3,863.3948567708334,234.56452417594795
L-LSPIN,0.15,0.0105,0.4,0.5981708981708982,0.061017722992842964,757.8306477864584,98.36578251344777,0.9761346722776535,0.003815546694153288,1152.6666666666667,1063.6666666666667,3,757.8326009114584,98.36151411921601
L-LSPIN,0.15,0.014,0.0,0.6109746109746109,0.014098237373529986,178.13183085123697,44.7727390821674,0.932957916912534,0.015407395280096787,520.0,330.6666666666667,3,178.1351776123047,44.769597098218014
L-LSPIN,0.15,0.014,0.1,0.5993447993447995,0.04383513960873176,650.208984375,77.19418999875799,0.9738600393215652,0.0033228843847775587,983.0,881.0,3,650.2082112630209,77.18781515764492
L-LSPIN,0.15,0.014,0.2,0.5968877968877969,0.043678781035531605,619.6109415690104,22.62449075822679,0.9727115272576756,0.0023370442276673935,1043.6666666666667,942.3333333333334,3,619.611328125,22.63431801190023
L-LSPIN,0.15,0.014,0.4,0.6127218127218127,0.012351806768813547,677.936767578125,64.963363823306,0.9791555530486278,0.003462768420690197,1152.0,1033.3333333333333,3,677.9374186197916,64.95393224181798
L-LSPIN,0.15,0.021,0.0,0.5594867594867595,0.018018266198375172,118.47267150878906,23.677548977902152,0.8824746477759406,0.0245118948340233,276.3333333333333,185.0,3,118.47396850585938,23.678841419055548
L-LSPIN,0.15,0.021,0.1,0.5802347802347803,0.03436851169934497,339.5123291015625,48.85587553662021,0.9576896669394387,0.007026110078989517,570.3333333333334,500.0,3,339.5189921061198,48.85554971588095
